,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.10978383,0.16410518,"('unsociable', 'sociable')",0.73331875,1.0060141,1.4996563,1.6866603,-0.8538019,-0.75262976,-0.009035397,0.024658011,0.2959843,0.4257616,0.1297773
1,0.39819703,0.2973656,"('unfriendly', 'friendly')",1.3516048,1.6839378,-0.7784567,-0.67231655,-1.3755717,-1.355237,1.4290607,1.2770097,0.2049668,0.2461519,0.0411851
2,0.64610547,0.6489734,"('unlikable', 'likable')",1.5545446,1.6346065,0.9804437,1.0616516,0.64463496,0.69157106,0.21607414,0.24310887,0.8083606,0.8559823,0.0476217
3,0.19160797,0.21940318,"('repellent', 'pleasant')",-1.0320985,-0.9155785,0.9045928,1.1215767,0.20239092,0.25693834,0.5784144,0.7182399,0.1689815,0.2801159,0.1111344
4,-0.5515935,-0.6436764,"('disliked', 'liked')",0.27038836,0.24194807,-0.51921177,-0.5483019,0.44617367,0.3855286,-6.762108,-6.666463,-1.4232702,-1.4461929,-0.0229227
5,-0.59320134,-0.62294716,"('distant', 'outgoing')",1.1842117,1.2656064,-2.6504972,-2.646864,-1.2766312,-1.2063388,-1.4269809,-1.5253284,-0.9526198,-0.9471745,0.0054453
6,0.03887867,0.029517308,"('distant', 'open')",0.3456147,0.45047313,-2.6435373,-2.6035962,-1.4517249,-1.3657335,-0.7346587,-0.8875547,-0.8890855,-0.8753788,0.0137067
7,0.28071013,0.34878293,"('insensitive', 'sensitive')",-0.03518845,0.23344745,-0.5350321,-0.41252208,-0.793174,-0.67641944,0.24738978,0.32656053,-0.1670589,-0.0360301,0.1310288
8,0.7018334,0.6209409,"('unaffectionate', 'affectionate')",1.4271774,1.4096628,-0.928013,-1.0772189,-0.92321783,-1.0055856,0.5227797,0.31463158,0.1601119,0.0524862,-0.1076257
9,1.3400359,1.2891492,"('unaffectionate', 'caring')",1.0681666,1.1598717,-1.4490118,-1.4699192,-1.2139535,-1.2261561,0.72970873,0.59927183,0.0949892,0.0704435,-0.0245457
10,0.4232846,0.5269724,"('unsympathetic', 'sympathetic')",-1.0417895,-0.7798777,0.012436569,0.23633522,-1.5313061,-1.4011538,0.13108133,0.24464604,-0.4012586,-0.2346156,0.166643
11,0.38836196,0.36531374,"('unhelpful', 'helpful')",-0.12983875,-0.03382352,-0.23212104,-0.16725193,-0.86685884,-0.8582379,2.1580336,2.236103,0.2635154,0.3084207,0.0449053
12,1.2805953,1.2934536,"('unsupportive', 'supportive')",1.2689285,1.3892205,0.23927906,0.31124565,-0.4946364,-0.41471595,-2.1824358,-2.1102738,0.0223462,0.093786,0.0714398
13,1.0433284,1.1194798,"('impolite', 'polite')",0.7372296,0.8909389,1.6490451,1.6467642,-0.22955133,-0.18744925,0.15357107,0.20016578,0.6707246,0.7339798,0.0632552
14,0.97367275,0.99866086,"('antisocial', 'social')",1.1280344,1.3281155,1.5062294,1.6636412,0.47439528,0.5622306,-0.19679783,-0.0767173,0.7771068,0.8951861,0.1180793
15,0.6438094,0.58112544,"('boring', 'funny')",2.001114,1.9018278,-0.7479891,-0.9517878,-0.06547815,-0.1347431,0.07916829,0.037117507,0.3821248,0.286708,-0.0954168
16,-0.55035496,-0.61745465,"('unpopular', 'popular')",0.67931974,0.66428167,0.19758576,0.247947,0.351287,0.3047966,0.48014283,0.47210112,0.2315961,0.2143343,-0.0172618
17,0.03944977,0.049930315,"('nasty', 'nice')",-0.15641528,-0.12063739,-0.42761913,-0.45256558,-0.013199433,-0.0066967374,-0.51792604,-0.48785558,-0.215142,-0.203565,0.011577
