,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.6306417,-0.6860501,"('unsociable', 'sociable')",-0.23302524,-0.33606234,-0.4318335,-0.5110562,-0.0792227
1,-0.10437744,-0.55759543,"('unfriendly', 'friendly')",1.6511194,1.4594681,0.773371,0.4509363,-0.3224347
2,0.35653976,0.5425592,"('unlikable', 'likable')",0.6640248,0.92239743,0.5102823,0.7324783,0.222196
3,-0.5618337,-0.34363586,"('repellent', 'pleasant')",0.35639587,0.5171869,-0.1027189,0.0867755,0.1894944
4,0.42567745,0.27460194,"('disliked', 'liked')",-7.084048,-7.1534595,-3.3291852,-3.4394288,-0.1102436
5,-0.48527777,-0.54745454,"('distant', 'outgoing')",-0.46522194,-0.4079744,-0.4752499,-0.4777145,-0.0024646
6,-0.7176809,-0.8316571,"('distant', 'open')",-0.34031206,-0.2988531,-0.5289965,-0.5652551,-0.0362586
7,0.21396503,0.28545606,"('insensitive', 'sensitive')",0.085648485,0.10145188,0.1498068,0.193454,0.0436472
8,-0.16932395,-0.32473657,"('unaffectionate', 'affectionate')",0.88557154,0.7498227,0.3581238,0.2125431,-0.1455807
9,0.061969437,-0.060122896,"('unaffectionate', 'caring')",1.2546872,1.1574845,0.6583283,0.5486808,-0.1096475
10,-0.06522054,-0.06365602,"('unsympathetic', 'sympathetic')",0.032128118,-0.045077883,-0.0165462,-0.0543669,-0.0378207
11,-0.29878694,-0.1623917,"('unhelpful', 'helpful')",2.2882574,2.270157,0.9947352,1.0538827,0.0591475
12,-0.16025296,-0.051295176,"('unsupportive', 'supportive')",-1.9081954,-1.8381708,-1.0342242,-0.944733,0.0894912
13,-0.3672492,-0.33863586,"('impolite', 'polite')",-0.30546495,-0.30979204,-0.3363571,-0.324214,0.0121431
14,0.100660786,0.40621924,"('antisocial', 'social')",-0.028377872,-0.09451841,0.0361415,0.1558504,0.1197089
15,0.35089356,0.2439234,"('boring', 'funny')",0.49803925,0.5580551,0.4244664,0.4009892,-0.0234772
16,-0.48196253,-0.70676947,"('unpopular', 'popular')",-0.10509369,-0.16669992,-0.2935281,-0.4367347,-0.1432066
17,-0.058760293,-0.15688339,"('nasty', 'nice')",-0.013462789,-0.10226447,-0.0361115,-0.1295739,-0.0934624
18,-1.0700355,-0.8490425,"('disagreeable', 'welcoming')",-1.056765,-0.9476222,-1.0634003,-0.8983324,0.1650679
19,-0.9522143,-0.9915524,"('inhospitable', 'hospitable')",-0.4467687,-0.39218774,-0.6994915,-0.6918701,0.0076214
20,-0.2305442,-0.2150206,"('rough', 'thoughtful')",0.26483124,0.37459594,0.0171435,0.0797877,0.0626442
21,-0.7893772,-0.46885136,"('immoral', 'moral')",-0.9944925,-0.7151817,-0.8919349,-0.5920165,0.2999184
22,0.720307,0.7057006,"('untrustworthy', 'trustworthy')",-0.21089183,-0.23251161,0.2547076,0.2365945,-0.0181131
23,0.28836134,0.30466917,"('insincere', 'sincere')",5.9526677,5.9574623,3.1205146,3.1310658,0.0105512
24,0.6207778,0.56623644,"('dishonest', 'honest')",1.2470502,1.1538028,0.9339139,0.8600196,-0.0738943
25,-0.056500684,-0.19844928,"('egoistic', 'altruistic')",0.91471833,0.8526737,0.4291088,0.3271122,-0.1019966
26,-0.01410532,-0.16992645,"('hardhearted', 'benevolent')",1.7000443,1.471689,0.8429695,0.6508813,-0.1920882
27,-1.0480391,-1.0499581,"('hardhearted', 'softhearted')",0.7244116,0.71718615,-0.1618137,-0.166386,-0.0045723
28,0.3605143,0.20367269,"('disloyal', 'loyal')",1.3877503,1.1347355,0.8741323,0.6692041,-0.2049282
29,-0.0011208132,-0.096516706,"('unfair', 'fair')",-0.17948787,-0.3487664,-0.0903043,-0.2226415,-0.1323372
30,0.29183075,0.4984388,"('intolerant', 'tolerant')",0.46121186,0.75962317,0.3765213,0.629031,0.2525097
31,-0.44930345,-0.520833,"('evil', 'good')",-0.89110136,-0.970909,-0.6702024,-0.745871,-0.0756686
32,-0.3114903,-0.49636912,"('unkind', 'kind')",1.196454,0.9407322,0.4424819,0.2221815,-0.2203004
33,0.30423853,0.2372534,"('wrong', 'right')",-0.5730392,-0.63469464,-0.1344003,-0.1987206,-0.0643203
34,-0.12649153,-0.1197629,"('mean', 'honorable')",5.2878094,5.484277,2.5806589,2.6822569,0.101598
35,0.07476978,-0.25633833,"('corrupt', 'incorrupt')",-0.71397215,-0.84663534,-0.3196012,-0.5514868,-0.2318856
36,0.09630909,-0.26823264,"('hostile', 'amicable')",-0.40006456,-0.5031777,-0.1518777,-0.3857052,-0.2338275
37,0.58136576,0.49999195,"('fake', 'genuine')",0.37567127,0.35808256,0.4785185,0.4290373,-0.0494812
38,0.5469333,0.3351282,"('untruthful', 'truthful')",0.17725448,0.19629279,0.3620939,0.2657105,-0.0963834
39,0.30534405,0.6334515,"('exploitative', 'cooperative')",0.59321046,0.6567884,0.4492773,0.64512,0.1958427
40,0.24078804,0.15713602,"('stingy', 'generous')",-2.4357417,-2.4371967,-1.0974768,-1.1400304,-0.0425536
41,0.2678351,0.3449973,"('unforgiving', 'forgiving')",0.31315342,0.33015814,0.2904943,0.3375777,0.0470834
42,1.1764631,1.2771153,"('unreliable', 'reliable')",-2.679046,-2.5927048,-0.7512914,-0.6577947,0.0934967
43,-0.5364915,-0.26071206,"('irresponsible', 'responsible')",0.7437666,0.90963846,0.1036375,0.3244632,0.2208257
44,-0.017019566,0.06109174,"('prejudiced', 'unprejudiced')",-1.2767063,-1.2520471,-0.6468629,-0.5954776,0.0513853
45,0.7888029,0.79228294,"('incompetent', 'competent')",0.113759294,0.0007314207,0.4512811,0.3965072,-0.0547739
46,0.07646091,0.17917752,"('uncompetitive', 'competitive')",-0.78423685,-0.7228382,-0.353888,-0.2718304,0.0820576
47,-0.13005069,0.04328233,"('stupid', 'smart')",5.4438643,5.622505,2.6569068,2.8328938,0.175987
48,-0.8888719,-0.8709836,"('unintelligent', 'intelligent')",-0.28540835,-0.15395653,-0.5871401,-0.5124701,0.07467
49,-0.782626,-0.68398714,"('unable', 'able')",-0.75305665,-0.56924635,-0.7678413,-0.6266167,0.1412246
50,0.2830639,0.16430007,"('clumsy', 'skillful')",-0.4866125,-0.49704057,-0.1017743,-0.1663702,-0.0645959
51,-0.5917537,-0.6081673,"('uneducated', 'educated')",0.08029141,0.052879553,-0.2557312,-0.2776439,-0.0219127
52,-0.51733464,-0.7534142,"('irrational', 'rational')",-0.10175713,-0.1558918,-0.3095459,-0.454653,-0.1451071
53,-0.053763017,-0.20435448,"('uncreative', 'creative')",0.6490078,0.6831029,0.2976224,0.2393742,-0.0582482
54,0.10813376,-0.24864364,"('incapable', 'capable')",0.8073799,0.72637314,0.4577568,0.2388647,-0.2188921
55,0.12530626,0.35804614,"('incompetent', 'clever')",0.17929049,0.33841097,0.1522984,0.3482286,0.1959302
56,0.8179846,0.9433252,"('impractical', 'practical')",0.15222573,0.23891836,0.4851052,0.5911218,0.1060166
57,1.0715716,0.8302254,"('unimaginative', 'imaginative')",-3.1434171,-3.1677532,-1.0359228,-1.1687639,-0.1328411
58,0.408013,0.42004386,"('undiscriminating', 'discriminating')",0.2666082,0.3294893,0.3373106,0.3747666,0.037456
59,0.2294048,0.15804863,"('foolish', 'wise')",0.19977826,0.21162102,0.2145915,0.1848348,-0.0297567
60,-0.15136963,0.21213228,"('inefficient', 'efficient')",-0.09193718,0.22231692,-0.1216534,0.2172246,0.338878
61,0.042370122,-0.01602221,"('illogical', 'logical')",0.19581613,0.08196818,0.1190931,0.032973,-0.0861201
62,0.6716267,0.9434765,"('incompetent', 'brilliant')",0.14477606,0.40239882,0.4082014,0.6729376,0.2647362
63,-0.009354992,0.03223978,"('unperceptive', 'insightful')",-0.03203646,0.18460642,-0.0206957,0.1084231,0.1291188
64,0.060273398,0.17662418,"('shy', 'confident')",-5.641735,-5.531968,-2.790731,-2.6776719,0.1130591
65,-0.21143512,0.005094722,"('insecure', 'secure')",0.37197596,0.41966256,0.0802704,0.2123787,0.1321083
66,0.49419177,0.39306659,"('inactive', 'active')",0.35047558,0.18664505,0.4223337,0.2898558,-0.1324779
67,-0.2679826,-0.17146021,"('doubtful', 'determined')",-0.23327674,-0.2902171,-0.2506297,-0.2308387,0.019791
68,-0.47601008,-0.4980746,"('dependent', 'independent')",-1.7759435,-1.629598,-1.1259768,-1.0638363,0.0621405
69,-0.20369045,-0.1525264,"('lazy', 'industrious')",-1.3371623,-1.2295265,-0.7704263,-0.6910264,0.0793999
70,0.34845492,0.5084505,"('lethargic', 'energetic')",0.50259876,0.5015421,0.4255269,0.5049963,0.0794694
71,0.26675406,0.06114235,"('diffident', 'self-confident')",0.6802819,0.5152101,0.473518,0.2881762,-0.1853418
72,-0.09949889,-0.17038502,"('unambitious', 'ambitious')",-0.18366066,-0.164668,-0.1415798,-0.1675265,-0.0259467
73,0.62013996,0.6571685,"('helpless', 'self-reliant')",-3.2389052,-3.1477382,-1.3093827,-1.2452848,0.0640979
74,0.62047064,0.6444762,"('undedicated', 'dedicated')",0.096624136,0.06849529,0.3585474,0.3564857,-0.0020617
75,0.5108553,0.3482545,"('meek', 'impulsive')",-0.5837584,-0.57925504,-0.0364515,-0.1155003,-0.0790488
76,0.45253873,0.6802757,"('anxious', 'daring')",0.0786238,0.22500123,0.2655813,0.4526384,0.1870571
77,-0.8866161,-0.69535345,"('unmotivated', 'motivated')",-1.3511691,-1.1882505,-1.1188927,-0.941802,0.1770907
78,-0.06827784,-0.34279433,"('nonresilient', 'resilient')",-0.44195095,-0.37813747,-0.2551144,-0.3604659,-0.1053515
79,0.36125365,0.087479234,"('wavering', 'unwavering')",-0.3425396,-0.47539902,0.009357,-0.1939599,-0.2033169
80,0.68586826,0.6640714,"('dominated', 'dominating')",-0.49366498,-0.57473856,0.0961016,0.0446664,-0.0514352
81,-0.29364797,-0.09356534,"('submissive', 'aggressive')",-0.7775514,-0.751196,-0.5355997,-0.4223807,0.113219
82,0.29207957,0.21980402,"('poor', 'rich')",6.004215,5.9898634,3.1481471,3.1048336,-0.0433135
83,0.10004288,0.1085718,"('powerless', 'powerful')",-1.0349045,-1.0742917,-0.4674308,-0.48286,-0.0154292
84,-0.31944227,-0.33786336,"('inferior', 'superior')",0.10933885,0.16575103,-0.1050517,-0.0860562,0.0189955
85,0.36633572,0.14093065,"('insignificant', 'prestigious')",-0.885813,-0.9306331,-0.2597386,-0.3948512,-0.1351126
86,-0.31959945,-0.48186642,"('uninfluential', 'influential')",-0.2770254,-0.40807015,-0.2983124,-0.4449683,-0.1466559
87,0.13203198,0.005687041,"('unsuccessful', 'successful')",0.007871501,-0.05898486,0.0699517,-0.0266489,-0.0966006
88,-0.8061831,-0.8701946,"('low', 'eminent')",-0.7535067,-0.7476484,-0.7798449,-0.8089215,-0.0290766
