,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
71,0.1918197,0.05536387,"('diffident', 'self-confident')",0.56576324,0.4967939,0.3787915,0.2760789,-0.1027126
72,-0.57582843,-0.5941023,"('unambitious', 'ambitious')",-0.63195604,-0.61606616,-0.6038922,-0.6050842,-0.001192
73,0.82881004,0.83593345,"('helpless', 'self-reliant')",-3.2114758,-3.1146023,-1.1913329,-1.1393344,0.0519985
74,0.4203815,0.46348584,"('undedicated', 'dedicated')",-0.06582947,-0.1270769,0.177276,0.1682045,-0.0090715
75,-0.039412387,-0.12139562,"('meek', 'impulsive')",-0.69595045,-0.6171341,-0.3676814,-0.3692648,-0.0015834
76,-0.015578706,0.17292899,"('anxious', 'daring')",-0.3957136,-0.22591631,-0.2056462,-0.0264937,0.1791525
77,0.08637217,0.010592136,"('unmotivated', 'motivated')",-1.014052,-0.9825978,-0.4638399,-0.4860028,-0.0221629
78,-0.39862922,-0.40631327,"('nonresilient', 'resilient')",0.06636317,0.05648914,-0.166133,-0.1749121,-0.0087791
79,-0.855151,-0.9543344,"('wavering', 'unwavering')",-0.45657188,-0.4664869,-0.6558614,-0.7104107,-0.0545493
80,0.47115222,0.51970965,"('dominated', 'dominating')",-0.6771169,-0.5793402,-0.1029823,-0.0298153,0.073167
81,-0.06458717,-0.11545244,"('submissive', 'aggressive')",-1.149216,-0.97879505,-0.6069016,-0.5471237,0.0597779
82,-0.32963055,-0.32211542,"('poor', 'rich')",6.060391,6.098211,2.8653803,2.8880477,0.0226674
83,-0.049629003,-0.1054011,"('powerless', 'powerful')",-0.89934784,-0.9228705,-0.4744884,-0.5141358,-0.0396474
84,0.038046986,0.010304683,"('inferior', 'superior')",0.8929293,0.9187667,0.4654881,0.4645357,-0.0009524
85,0.16337162,0.06145616,"('insignificant', 'prestigious')",-0.007463141,-0.060343206,0.0779542,0.0005565,-0.0773977
86,-1.0389237,-1.2235116,"('uninfluential', 'influential')",-0.38890597,-0.46459275,-0.7139149,-0.8440522,-0.1301373
87,0.18133962,0.08065623,"('unsuccessful', 'successful')",1.2706459,1.2772833,0.7259927,0.6789697,-0.047023
88,-1.1673167,-1.2064263,"('low', 'eminent')",-0.62199724,-0.6875522,-0.894657,-0.9469892,-0.0523322
