,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4669209,-1.6507899,"('unsociable', 'sociable')",0.02562611,-0.15333293,-1.1269987,-1.3047339,-0.42159852,-0.5558216,-0.747473,-0.9161696,-0.1686966
1,-0.64846444,-0.8897874,"('unfriendly', 'friendly')",0.54963446,0.2563655,-1.3830501,-1.5613692,1.7560732,1.6398108,0.0685483,-0.1387451,-0.2072934
2,0.4811507,0.58864963,"('unlikable', 'likable')",0.91239536,1.0928872,0.58090025,0.65037745,0.47646928,0.5769624,0.6127289,0.7272192,0.1144903
3,-0.2776965,-0.16570772,"('repellent', 'pleasant')",0.18748489,0.3134911,0.14534266,0.18685724,0.4412282,0.46417364,0.1240898,0.1997036,0.0756138
4,0.23849906,0.1009075,"('disliked', 'liked')",-0.85714734,-1.0403112,-0.84414434,-0.8467985,-6.873593,-6.9347425,-2.0840964,-2.1802361,-0.0961397
5,-0.100875914,-0.07691143,"('distant', 'outgoing')",-0.6773459,-0.68417895,-0.9828168,-0.9411417,-0.46103778,-0.38974905,-0.5555191,-0.5229953,0.0325238
6,-0.019503146,0.051944777,"('distant', 'open')",-1.0763803,-1.1727844,-0.8171551,-0.8183978,0.2596566,0.3349209,-0.4133455,-0.4010792,0.0122663
7,-0.42190963,-0.42632425,"('insensitive', 'sensitive')",0.37666732,0.5525427,-0.25441366,-0.27347815,1.102495,1.0851455,0.2007097,0.2344714,0.0337617
8,-0.423406,-0.4696205,"('unaffectionate', 'affectionate')",-0.4570535,-0.5815423,-2.0129833,-2.1102042,0.6598476,0.59094346,-0.5583988,-0.6426059,-0.0842071
9,-0.33850747,-0.4493038,"('unaffectionate', 'caring')",0.14947464,0.042066656,-2.2822742,-2.3960278,1.210571,1.1626322,-0.315184,-0.4101582,-0.0949742
10,-1.668916,-1.6863408,"('unsympathetic', 'sympathetic')",-0.1205454,0.018186487,-1.6726773,-1.7345527,-0.29910028,-0.3326274,-0.9403098,-0.9338336,0.0064762
11,-0.55448425,-0.52923006,"('unhelpful', 'helpful')",0.7754083,0.9214526,-1.3947021,-1.3673141,1.4191922,1.4448428,0.0613535,0.1174378,0.0560843
12,-0.07974352,-0.08629059,"('unsupportive', 'supportive')",0.42704654,0.58296216,-2.355077,-2.334082,-1.8914022,-1.9236088,-0.974794,-0.9402548,0.0345392
13,-0.2718136,-0.28011143,"('impolite', 'polite')",0.280263,0.4068749,0.13022375,0.20439701,-0.1673798,-0.12315354,-0.0071767,0.0520017,0.0591784
14,-1.2313253,-1.2310939,"('antisocial', 'social')",1.0358628,1.1271098,0.07051322,0.03252684,-0.30832684,-0.36329,-0.108319,-0.1086868,-0.0003678
15,0.6478402,0.57811326,"('boring', 'funny')",-0.5119118,-0.58474493,0.64920986,0.69472706,0.32822356,0.37396026,0.2783405,0.2655139,-0.0128266
16,-0.3772209,-0.35986465,"('unpopular', 'popular')",-0.90890086,-0.92572206,0.030379057,-0.029981816,0.25884485,0.3324734,-0.2492245,-0.2457738,0.0034507
17,-0.072256364,-0.010590175,"('nasty', 'nice')",-1.2978137,-1.2713157,-0.9263304,-0.8775065,-0.77919114,-0.7076544,-0.7688979,-0.7167667,0.0521312
18,-0.47017175,-0.42901227,"('disagreeable', 'welcoming')",-0.097140804,-0.1224109,-0.33493307,-0.2734045,-0.1282677,-0.15730625,-0.2576283,-0.2455335,0.0120948
19,-0.2691794,-0.22597763,"('inhospitable', 'hospitable')",-0.36591214,-0.27224374,-0.68670607,-0.6789873,-0.3946843,-0.28825969,-0.4291205,-0.3663671,0.0627534
20,-1.0057517,-0.92247033,"('rough', 'thoughtful')",-0.26645347,-0.1118806,-0.18914612,-0.19875991,0.89358824,0.8486797,-0.1419408,-0.0961078,0.045833
21,-1.278196,-1.2563498,"('immoral', 'moral')",0.56362456,0.67639714,-0.64139205,-0.6363219,-0.90160596,-0.8873357,-0.5643923,-0.5259026,0.0384897
22,0.053413227,0.055340208,"('untrustworthy', 'trustworthy')",0.7257492,0.7302872,-0.9428773,-0.988003,-0.73475444,-0.86368823,-0.2246173,-0.266516,-0.0418987
23,-0.1322157,-0.1288208,"('insincere', 'sincere')",0.7544005,0.87732923,-0.7756485,-0.8737123,6.017435,5.8990064,1.4659928,1.4434507,-0.0225421
24,0.2169601,0.25410837,"('dishonest', 'honest')",0.035327785,0.13552128,-0.6632236,-0.7163988,1.0476855,0.9438297,0.1591874,0.1542652,-0.0049222
25,0.007495627,-0.059955947,"('egoistic', 'altruistic')",0.57084703,0.40541303,0.4291665,0.33549148,2.0531118,1.9948409,0.7651553,0.6689473,-0.096208
26,-0.011335943,-0.18146983,"('hardhearted', 'benevolent')",0.07720636,-0.10847785,0.9644935,0.7927791,1.8061326,1.6799114,0.7091241,0.5456857,-0.1634384
27,-0.034148376,0.051295474,"('hardhearted', 'softhearted')",-0.7036798,-0.6231972,0.0989847,-0.02910684,1.3455156,1.2919997,0.176668,0.1727478,-0.0039202
28,-0.53991485,-0.6815049,"('disloyal', 'loyal')",-0.2234918,-0.42281875,-1.2667831,-1.4981273,1.09843,0.88565534,-0.2329399,-0.4291989,-0.196259
29,0.11256936,0.010826316,"('unfair', 'fair')",-0.53214526,-0.57265586,-1.0243263,-1.0905185,-0.22722307,-0.38312048,-0.4177813,-0.5088671,-0.0910858
30,-0.2402271,-0.23694909,"('intolerant', 'tolerant')",1.3942333,1.5159509,-0.4781313,-0.41158476,0.8911787,0.93728805,0.3917634,0.4511763,0.0594129
31,0.35125542,0.36625236,"('evil', 'good')",-0.83391345,-1.0721108,-0.7055602,-0.7299687,-0.88239026,-0.9990695,-0.5176522,-0.6087242,-0.091072
32,-0.17291015,-0.23020251,"('unkind', 'kind')",0.41548246,0.45790574,-0.054346398,-0.14185235,0.9272033,0.8028776,0.2788573,0.2221821,-0.0566752
33,0.81903124,0.7013962,"('wrong', 'right')",0.5073501,0.3878677,0.3906504,0.36366275,-0.21266156,-0.24975654,0.3760926,0.3007925,-0.0753001
34,-0.2563299,-0.10019191,"('mean', 'honorable')",0.110099465,0.3779496,0.39483225,0.4540794,5.7766285,5.9167547,1.5063076,1.662148,0.1558404
35,0.31775707,0.30364922,"('corrupt', 'incorrupt')",-1.5283775,-1.6716334,0.72070813,0.6181636,-0.18373308,-0.24083188,-0.1684113,-0.2476631,-0.0792518
36,0.713073,0.5277158,"('hostile', 'amicable')",-1.1155745,-1.4928775,0.31250972,0.13051572,0.44831344,0.34607115,0.0895804,-0.1221437,-0.2117241
37,-0.018290622,0.019670494,"('fake', 'genuine')",0.12246118,0.2782868,-0.15622336,-0.12064189,0.5321758,0.5314426,0.1200307,0.1771895,0.0571588
38,-0.14954995,-0.16136964,"('untruthful', 'truthful')",-0.03430859,-0.028708186,-1.6668344,-1.6725997,-0.24760737,-0.2410681,-0.5245751,-0.5259364,-0.0013613
39,1.4125509,1.4618137,"('exploitative', 'cooperative')",0.91107565,0.9515669,0.35639504,0.40380135,0.31875142,0.29266444,0.7496932,0.7774616,0.0277684
40,0.66717696,0.6168186,"('stingy', 'generous')",0.124315605,0.058974426,-0.55405635,-0.5766832,-1.152454,-1.2568053,-0.2287544,-0.2894239,-0.0606695
41,-0.50309527,-0.5610462,"('unforgiving', 'forgiving')",-0.93605334,-1.0136393,-0.5267408,-0.6238793,0.19706589,0.08400438,-0.4422059,-0.5286402,-0.0864343
42,0.6880225,0.8120162,"('unreliable', 'reliable')",0.15290481,0.5804375,-0.07618232,0.07582329,-3.3850589,-3.2174957,-0.6550785,-0.4373047,0.2177738
43,-0.7424933,-0.63274646,"('irresponsible', 'responsible')",0.23623104,0.53969544,-1.6084436,-1.5499784,0.7564845,0.74748313,-0.3395553,-0.2238866,0.1156687
44,0.022170492,0.15787809,"('prejudiced', 'unprejudiced')",-0.788444,-0.62800545,0.030127816,0.07601121,-1.543735,-1.5140021,-0.5699702,-0.4770296,0.0929406
45,-0.5694084,-0.5708573,"('incompetent', 'competent')",0.101796664,0.20001733,-0.62710005,-0.77624536,-0.13360721,-0.23754573,-0.3070797,-0.3461578,-0.0390781
46,-0.5279366,-0.5942986,"('uncompetitive', 'competitive')",1.2575883,1.3245507,-1.2271273,-1.2135233,-0.50986266,-0.56321514,-0.2518346,-0.2616216,-0.009787
47,-0.5871394,-0.42217195,"('stupid', 'smart')",0.41954103,0.5681706,0.23087704,0.19276816,5.297543,5.3008995,1.3402054,1.4099166,0.0697112
48,-1.1726406,-1.2544054,"('unintelligent', 'intelligent')",-0.07700655,-0.10341103,-1.6156143,-1.6681075,0.2764765,0.23972772,-0.6471963,-0.6965491,-0.0493528
49,-1.4760911,-1.3820553,"('unable', 'able')",-1.1245327,-0.96209604,-0.7868075,-0.7655423,-0.7423924,-0.6051882,-1.0324559,-0.9287204,0.1037355
50,0.2487769,0.2773776,"('clumsy', 'skillful')",-0.112790704,-0.042589746,0.51052034,0.39349967,-0.04256694,-0.03449747,0.1509849,0.1484475,-0.0025374
51,-0.6407557,-0.82636887,"('uneducated', 'educated')",0.366733,0.3316684,-0.1532998,-0.23732446,0.57273984,0.4886856,0.0363543,-0.0608348,-0.0971891
52,1.2054431,1.0351927,"('irrational', 'rational')",0.0012422204,-0.38462967,-0.9339352,-0.99260354,0.13442846,0.03443438,0.1017946,-0.0769015,-0.1786961
53,-1.0076524,-1.0270033,"('uncreative', 'creative')",0.55104184,0.6588224,-0.6056689,-0.6412499,1.3747138,1.286651,0.0781086,0.0693051,-0.0088035
54,-0.46201622,-0.5428357,"('incapable', 'capable')",-1.0573664,-1.0238883,-0.46896192,-0.4864992,1.0582654,1.0654913,-0.2325198,-0.246933,-0.0144132
55,-1.299044,-1.2636068,"('incompetent', 'clever')",-0.038672544,0.06846813,-1.2001152,-1.2191939,0.15592939,0.12616917,-0.5954756,-0.5720409,0.0234347
56,-0.51525635,-0.46202722,"('impractical', 'practical')",0.703701,0.96535504,-0.25340766,-0.18071705,-0.8687209,-0.8125206,-0.233421,-0.1224775,0.1109435
57,-1.0974171,-1.245175,"('unimaginative', 'imaginative')",-0.15632674,-0.15192173,-0.97937053,-0.9849765,-2.490063,-2.526556,-1.1807944,-1.2271574,-0.046363
58,0.14262196,0.05600796,"('undiscriminating', 'discriminating')",1.0969021,1.1776704,-0.6399757,-0.73026663,0.09127624,0.026509114,0.1727062,0.1324802,-0.040226
59,1.0569011,1.0207045,"('foolish', 'wise')",0.068425745,-0.057217393,0.37521064,0.37037483,0.15902853,0.16571121,0.4148915,0.3748933,-0.0399982
60,-1.1456454,-1.0491818,"('inefficient', 'efficient')",1.4337226,1.6929119,-0.8955221,-0.83136225,-0.1737582,-0.05411638,-0.1953008,-0.0604371,0.1348637
61,-0.3580234,-0.49985728,"('illogical', 'logical')",0.9700089,0.86366594,-0.043600112,-0.20697223,0.57427835,0.4002549,0.2856659,0.1392728,-0.1463931
62,-0.2854359,-0.22171138,"('incompetent', 'brilliant')",0.8221299,1.0848879,-1.1031272,-1.0104288,0.03243968,0.14122136,-0.1334984,-0.0015077,0.1319907
63,-0.2711115,-0.27980855,"('unperceptive', 'insightful')",1.3061699,1.424435,-0.7167672,-0.7344116,0.74680585,0.83231175,0.2662743,0.3106317,0.0443574
64,-0.051746234,-0.07800667,"('shy', 'confident')",0.015412986,0.051610064,-1.1776955,-1.0473737,-6.8807616,-6.8614907,-2.0236976,-1.9838152,0.0398824
65,-0.42540842,-0.44546798,"('insecure', 'secure')",0.34669426,0.32236534,-0.09145717,-0.051872335,-0.22021484,-0.20473342,-0.0975965,-0.0949271,0.0026694
66,0.26535696,0.199267,"('inactive', 'active')",-0.56496334,-0.5963764,1.3862761,1.3235637,0.9542709,0.946484,0.5102351,0.4682346,-0.0420005
67,-0.027220003,-0.029524785,"('doubtful', 'determined')",-0.54813534,-0.42091233,0.8609821,0.8866996,-0.5571127,-0.4735707,-0.0678715,-0.009327,0.0585445
68,-0.75978816,-0.7417027,"('dependent', 'independent')",-0.57652956,-0.49511698,-0.34657982,-0.31478643,-0.7875596,-0.80078596,-0.6176143,-0.588098,0.0295163
69,0.6961673,0.7546378,"('lazy', 'industrious')",-0.16248024,-0.16204348,1.458781,1.4394858,-0.80860364,-0.7285223,0.2959661,0.3258895,0.0299234
70,-0.32010686,-0.28144765,"('lethargic', 'energetic')",0.7616439,1.0705134,-0.06262789,-0.04945293,0.87446696,0.9083794,0.313344,0.411998,0.098654
71,0.33802012,0.31128666,"('diffident', 'self-confident')",0.43870482,0.42776066,-0.8275491,-0.8012723,0.24397379,0.22982012,0.0482874,0.0418988,-0.0063886
72,-0.8687202,-0.8786493,"('unambitious', 'ambitious')",-0.6537546,-0.5496988,-1.2117916,-1.2044544,-0.43135065,-0.48194125,-0.7914042,-0.7786859,0.0127183
73,1.346632,1.3695096,"('helpless', 'self-reliant')",0.49404183,0.47040415,-0.726092,-0.6331117,-3.753676,-3.648198,-0.6597735,-0.6103489,0.0494246
74,0.045066893,0.14152105,"('undedicated', 'dedicated')",0.2405453,0.43821263,-0.502879,-0.5065162,-0.13125905,-0.12534273,-0.0871315,-0.0130313,0.0741002
75,0.019724527,0.069358,"('meek', 'impulsive')",-0.7548039,-0.72545606,0.10478236,0.17292364,-0.30052346,-0.24288757,-0.2327051,-0.1815155,0.0511896
76,0.3639571,0.47109073,"('anxious', 'daring')",0.6605803,0.99493587,0.24198805,0.35988218,-0.20717505,-0.051485665,0.2648376,0.4436058,0.1787682
77,-1.1346526,-1.1949902,"('unmotivated', 'motivated')",0.57601285,0.60281795,-0.8194438,-0.74968284,-0.75713795,-0.70013523,-0.5338054,-0.5104976,0.0233078
78,-1.1447135,-1.1142573,"('nonresilient', 'resilient')",0.43085608,0.4564013,-0.5903641,-0.6691605,-0.096213035,0.008893743,-0.3501086,-0.3295307,0.0205779
79,0.37725908,0.3282497,"('wavering', 'unwavering')",-0.60520416,-0.6394667,0.111649565,0.04436572,-0.11812433,-0.09160736,-0.058605,-0.0896147,-0.0310097
80,-0.013937265,-0.03815908,"('dominated', 'dominating')",0.4945077,0.5769907,-0.09862218,-0.057339236,-1.157165,-1.1485358,-0.1938042,-0.1667609,0.0270433
81,-1.4550622,-1.516797,"('submissive', 'aggressive')",0.73644173,0.7738605,-0.03331081,0.048419558,-1.1990222,-1.1404624,-0.4877384,-0.4587448,0.0289936
82,-0.9514695,-0.8211122,"('poor', 'rich')",0.66884047,0.8316958,1.1830868,1.1034877,6.2501698,6.291512,1.7876569,1.8513958,0.0637389
83,-0.37749362,-0.5013369,"('powerless', 'powerful')",0.34069288,0.33389977,-1.289168,-1.2668828,-0.8414782,-0.926863,-0.5418618,-0.5902957,-0.0484339
84,0.29579934,0.14719974,"('inferior', 'superior')",-0.030915193,-0.098533414,0.4094158,0.39025286,0.61195827,0.6043088,0.3215646,0.260807,-0.0607576
