,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.12535782,0.13654038,"('unsociable', 'sociable')",0.07388442,-0.04807037,0.044398498,-0.087295845,1.1179237,1.1565863,-0.38232148,-0.490943,0.1958486,0.1333635,-0.0624851
1,0.97476727,1.0704477,"('unfriendly', 'friendly')",-0.2802909,-0.13239424,0.99486595,1.0306773,-0.44251502,-0.3930833,2.1618412,2.073675,0.6817337,0.7298645,0.0481308
2,1.0694869,1.0743285,"('unlikable', 'likable')",1.4228213,1.4576676,0.6007515,0.68404335,0.75559884,0.8550918,0.6838858,0.7942569,0.9065088,0.9730778,0.066569
3,-1.768375,-1.6489055,"('repellent', 'pleasant')",-0.9096845,-0.7713689,-0.20814134,-0.108275965,0.2799673,0.4434436,0.018091368,0.08073333,-0.5176284,-0.4008747,0.1167537
4,0.16483842,0.09994923,"('disliked', 'liked')",0.5035615,0.46211198,0.9942804,1.0149124,-0.5067207,-0.4995719,-5.7414412,-5.8157907,-0.9170963,-0.9476778,-0.0305815
5,1.0310762,1.1449208,"('distant', 'outgoing')",0.3534119,0.56703997,1.1017884,1.2153807,-1.2898263,-1.2471749,0.08372868,0.059188783,0.2560358,0.3478711,0.0918353
6,1.2450695,1.3962643,"('distant', 'open')",0.18994342,0.48321992,0.71586764,0.8519878,-1.8238072,-1.7587684,0.5713016,0.5266675,0.179675,0.2998742,0.1201992
7,0.6083706,0.61693805,"('insensitive', 'sensitive')",-0.11607286,-0.20758297,-0.47362855,-0.4676729,-0.018561676,0.028420217,0.78592914,0.7232941,0.1572073,0.1386793,-0.018528
8,1.3048414,1.306359,"('unaffectionate', 'affectionate')",-0.8035124,-0.6854434,0.087556094,0.049025573,-1.355395,-1.3992915,0.76374733,0.6644544,-0.0005525,-0.0129792,-0.0124267
9,1.2833688,1.3463744,"('unaffectionate', 'caring')",-0.53980106,-0.4840565,0.6245973,0.58631647,-0.45362443,-0.43459103,1.1863483,1.1502581,0.4201778,0.4328603,0.0126825
10,-0.9137502,-0.8578096,"('unsympathetic', 'sympathetic')",-1.3508737,-1.4334519,-1.2719233,-1.2908697,-0.14239359,-0.033779696,-0.61697036,-0.5929114,-0.8591823,-0.8417645,0.0174178
11,-0.5412711,-0.5750378,"('unhelpful', 'helpful')",-0.5090706,-0.47708243,0.044523537,-0.008407392,0.5669116,0.6978979,1.9180274,1.9490438,0.2958242,0.3172828,0.0214586
12,1.10876,1.2786332,"('unsupportive', 'supportive')",0.40643546,0.719439,1.0898205,1.254218,0.40147486,0.6640244,-1.7004193,-1.6823995,0.2612143,0.446783,0.1855687
13,0.06815992,0.03705132,"('impolite', 'polite')",-0.24260549,-0.31114635,-0.08815122,-0.12651414,0.88044673,0.9031339,-0.41473895,-0.48146126,0.0406222,0.0042127,-0.0364095
14,1.1014793,1.008931,"('antisocial', 'social')",0.6740844,0.5038493,-0.43481675,-0.48330545,0.9031642,0.93043923,-0.7016026,-0.75902635,0.3084617,0.2401776,-0.0682841
15,1.39583,1.2737565,"('boring', 'funny')",0.96399194,0.6885657,1.1517801,0.97043204,-0.41022593,-0.55368304,1.0171627,0.93889683,0.8237078,0.6635936,-0.1601142
16,-0.73089194,-0.62059236,"('unpopular', 'popular')",0.04890346,0.16979879,-0.9044677,-0.76894,-0.6326368,-0.5715337,0.665826,0.712924,-0.3106534,-0.2156686,0.0949848
17,0.061390355,0.06966634,"('nasty', 'nice')",-0.29597494,-0.27277887,0.69709915,0.7411154,0.7792527,0.7363752,0.0042746477,0.03521201,0.2492084,0.261918,0.0127096
18,0.022674501,0.1557066,"('disagreeable', 'welcoming')",0.3661118,0.70728636,-0.12871933,0.08013451,-1.2162715,-1.0183176,-0.52846646,-0.5680601,-0.2969342,-0.12865,0.1682842
19,-0.08991838,0.031174837,"('inhospitable', 'hospitable')",0.126248,0.3107117,0.646737,0.74348986,-1.3043702,-1.1891078,0.43308607,0.48208097,-0.0376435,0.0756699,0.1133134
20,-1.3997407,-1.4516,"('rough', 'thoughtful')",-0.26979172,-0.205524,-0.21658877,-0.19166753,-0.21516158,-0.22120664,0.90778464,0.8910703,-0.2386996,-0.2357855,0.0029141
21,-0.15742344,-0.10864745,"('immoral', 'moral')",-0.4687818,-0.46020487,-0.85538834,-0.791575,0.041108727,0.2002363,-0.993655,-0.90161055,-0.486828,-0.4123603,0.0744677
22,-0.29187685,-0.42016795,"('untrustworthy', 'trustworthy')",0.9494195,0.9557212,-0.45099628,-0.44064957,0.060236506,0.14745617,-0.9211597,-1.0035754,-0.1308754,-0.1522431,-0.0213677
23,-0.15210511,-0.08163805,"('insincere', 'sincere')",-0.8762949,-0.8230545,0.41617128,0.3723948,1.0079879,1.0876601,5.6761093,5.6251183,1.2143737,1.2360961,0.0217224
24,0.98381704,0.87468386,"('dishonest', 'honest')",-0.029772101,-0.07157748,0.074357726,0.016940989,0.35122547,0.41364804,1.0652146,1.0181612,0.4889686,0.4503713,-0.0385973
25,0.626654,0.60598266,"('egoistic', 'altruistic')",-0.5337558,-0.49846965,-0.3658752,-0.36775193,0.08185644,0.12018128,1.3964822,1.3943509,0.2410723,0.2508586,0.0097863
26,1.9296675,1.8898269,"('hardhearted', 'benevolent')",1.3593818,1.2989751,0.856224,0.73167413,0.29753926,0.21132722,1.6865904,1.6261619,1.2258806,1.1515931,-0.0742875
27,0.0718116,0.077438176,"('hardhearted', 'softhearted')",-0.72400624,-0.55188686,-0.10659436,-0.09658707,-0.77922076,-0.7094585,1.5876784,1.4259892,0.0099337,0.029099,0.0191653
28,0.15490992,0.021313114,"('disloyal', 'loyal')",-0.058917277,-0.2514318,-0.24304053,-0.420136,-0.4257422,-0.46532744,0.9072206,0.8269568,0.0668861,-0.0577251,-0.1246112
29,1.043681,0.985628,"('unfair', 'fair')",0.4463954,0.46450007,0.5030814,0.52594095,-1.0771482,-1.1143479,-0.43663758,-0.59114176,0.0958744,0.0541159,-0.0417585
30,0.68917745,0.7362648,"('intolerant', 'tolerant')",0.21173912,0.2658231,-0.036921095,0.027911382,0.54388785,0.57491237,1.1402762,1.0706211,0.5096319,0.5351066,0.0254747
31,0.009835251,0.18881369,"('evil', 'good')",-0.032983597,0.22788797,-0.42344254,-0.26709548,-1.3904891,-1.3133851,-0.478595,-0.5192168,-0.463135,-0.3365991,0.1265359
32,0.84323144,0.80000794,"('unkind', 'kind')",0.3641776,0.36172873,0.11569843,0.0008561313,0.27655518,0.32240483,0.9307737,0.8397849,0.5060873,0.4649565,-0.0411308
33,-0.23568203,-0.2747606,"('wrong', 'right')",0.5277396,0.62005997,1.0457181,1.0218977,-0.24074244,-0.30251223,-0.31293163,-0.3887486,0.1568203,0.1351873,-0.021633
34,-0.66925615,-0.481212,"('mean', 'honorable')",-0.079722,0.14461665,0.41503832,0.53707445,0.44145712,0.6307985,6.178835,6.296974,1.2572704,1.4256504,0.16838
