,nrg_male,nrg_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4209356,-1.7105972,"('unsociable', 'sociable')",0.2842726,0.07176365,-0.39525786,-0.6134338,-0.5106403,-0.7507558,-0.2401155
1,-1.8781967,-1.9672095,"('unfriendly', 'friendly')",-0.039127663,-0.1818579,1.2065572,1.0334654,-0.2369224,-0.3718673,-0.1349449
2,0.39347067,0.35589987,"('unlikable', 'likable')",1.1841568,1.1186842,0.67581546,0.7380462,0.7511476,0.7375434,-0.0136042
3,-0.06803699,0.022749312,"('repellent', 'pleasant')",0.041162856,0.15708292,0.2210315,0.27742133,0.0647191,0.1524178,0.0876987
4,0.044783257,-0.059059083,"('disliked', 'liked')",0.40349215,0.27744842,-5.5295095,-5.5489726,-1.6937447,-1.776861,-0.0831163
5,-0.79410636,-0.79029214,"('distant', 'outgoing')",-0.5318963,-0.51445884,-0.40947175,-0.40423685,-0.5784914,-0.5696626,0.0088288
6,-1.2289615,-1.2006768,"('distant', 'open')",-1.2796427,-1.3123901,-0.33412153,-0.35365027,-0.9475752,-0.9555724,-0.0079972
7,0.022918906,0.008757956,"('insensitive', 'sensitive')",0.8546879,0.90561116,0.64059037,0.6367907,0.5060657,0.5170533,0.0109876
8,-1.5473654,-1.5849974,"('unaffectionate', 'affectionate')",-1.2983501,-1.385391,-0.199659,-0.27248567,-1.0151249,-1.080958,-0.0658331
9,-1.0502851,-1.1110743,"('unaffectionate', 'caring')",-0.09620884,-0.15303224,0.45916006,0.40818954,-0.2291113,-0.2853057,-0.0561944
10,-1.6471262,-1.7851753,"('unsympathetic', 'sympathetic')",-0.19452383,-0.28581727,-0.344551,-0.44015348,-0.7287337,-0.8370487,-0.108315
11,-0.30876926,-0.37371203,"('unhelpful', 'helpful')",0.8097261,0.8240689,2.0405655,2.0054436,0.8471742,0.8186002,-0.028574
12,0.08022032,0.036025964,"('unsupportive', 'supportive')",0.6157219,0.59777117,-1.7590673,-1.7599294,-0.354375,-0.3753774,-0.0210024
13,-0.70620435,-0.8073063,"('impolite', 'polite')",0.5627847,0.55609983,0.03590601,-0.0097894445,-0.0358379,-0.0869986,-0.0511607
14,-0.10001765,-0.14384198,"('antisocial', 'social')",1.2693846,1.2682825,-0.2997805,-0.34458128,0.2898622,0.2599531,-0.0299091
15,0.090006106,-0.045230374,"('boring', 'funny')",-0.12130129,-0.19984646,0.6493667,0.60542744,0.2060238,0.1201169,-0.0859069
16,0.097583026,-0.0288303,"('unpopular', 'popular')",-0.34745783,-0.42737463,0.69567114,0.6621047,0.1485988,0.0686333,-0.0799655
17,-0.37096283,-0.318572,"('nasty', 'nice')",-0.8457894,-0.81582916,-0.1772662,-0.14746583,-0.4646728,-0.427289,0.0373838
18,-0.70138115,-0.6987198,"('disagreeable', 'welcoming')",-0.855259,-0.91426134,-0.5496917,-0.5836005,-0.7021106,-0.7321939,-0.0300833
19,-0.4448833,-0.491235,"('inhospitable', 'hospitable')",-1.2049016,-1.2685548,-0.13575147,-0.12059976,-0.5951788,-0.6267965,-0.0316177
20,-0.0061208326,0.10012548,"('rough', 'thoughtful')",0.16336,0.19284609,0.5871447,0.57585263,0.2481279,0.2896081,0.0414802
21,-0.31290922,-0.4413288,"('immoral', 'moral')",1.5307789,1.4406538,-0.29423237,-0.31262434,0.3078791,0.2289002,-0.0789789
22,-0.81584436,-0.82531786,"('untrustworthy', 'trustworthy')",-0.7875743,-0.90906346,-1.1093348,-1.1359085,-0.9042511,-0.9567633,-0.0525122
23,-0.70167494,-0.7829047,"('insincere', 'sincere')",0.29426122,0.27511698,5.5119996,5.3852687,1.7015285,1.625827,-0.0757015
24,-0.42206374,-0.43980563,"('dishonest', 'honest')",0.49856228,0.47022465,0.7066511,0.6593749,0.2610499,0.2299313,-0.0311186
25,-0.23383567,-0.2674275,"('egoistic', 'altruistic')",0.3787236,0.33860135,1.0210983,1.016302,0.3886621,0.3624919,-0.0261702
26,-1.008538,-1.0323318,"('hardhearted', 'benevolent')",0.24605048,0.20080975,1.1274313,1.0209688,0.1216479,0.0631489,-0.058499
27,-0.6114159,-0.45903084,"('hardhearted', 'softhearted')",-0.10360977,0.0063772723,1.0718921,1.0801158,0.1189555,0.2091541,0.0901986
28,-0.7696612,-0.93579036,"('disloyal', 'loyal')",0.1102227,-0.04826677,0.6268284,0.46700814,-0.01087,-0.1723497,-0.1614797
29,0.16716653,0.18069673,"('unfair', 'fair')",-0.6094918,-0.6109782,-0.66689783,-0.8075192,-0.369741,-0.4126002,-0.0428592
30,0.39997542,0.32170132,"('intolerant', 'tolerant')",1.6012259,1.5289894,1.562295,1.4431181,1.187832,1.0979363,-0.0898957
31,-0.5608093,-0.4184264,"('evil', 'good')",-1.7003425,-1.7444202,-1.5315531,-1.5727193,-1.264235,-1.2451886,0.0190464
32,-0.40183568,-0.5069329,"('unkind', 'kind')",0.39765808,0.37086743,0.960955,0.83847946,0.3189258,0.234138,-0.0847878
33,0.73374987,0.6205384,"('wrong', 'right')",0.6672082,0.55713093,-0.6656976,-0.67715657,0.2450868,0.1668376,-0.0782492
34,-0.17911725,-0.08855634,"('mean', 'honorable')",0.2503211,0.32819164,5.741246,5.8380475,1.9374833,2.0258943,0.088411
35,0.18331334,0.18865861,"('corrupt', 'incorrupt')",-1.2584401,-1.3020064,-0.34657407,-0.44532222,-0.4739003,-0.5195567,-0.0456564
36,-0.7271004,-0.80517125,"('hostile', 'amicable')",-1.3633078,-1.5445739,-0.2646031,-0.43538022,-0.7850038,-0.9283752,-0.1433714
37,-0.4056453,-0.39700103,"('fake', 'genuine')",-0.1300426,-0.18342091,-0.07015267,-0.052960522,-0.2019469,-0.2111275,-0.0091806
38,-0.33896446,-0.41040492,"('untruthful', 'truthful')",0.20007786,0.13156015,0.2471324,0.23626712,0.0360819,-0.0141926,-0.0502745
39,0.8241742,0.8784544,"('exploitative', 'cooperative')",0.19171882,0.29053566,-0.07877247,-0.10077704,0.3123735,0.356071,0.0436975
40,-0.17614383,-0.17079698,"('stingy', 'generous')",0.013555758,-0.03314829,-1.7443991,-1.7673585,-0.6356624,-0.6571013,-0.0214389
41,-0.89126307,-0.92970854,"('unforgiving', 'forgiving')",-0.32215616,-0.48042697,0.058163576,-0.086384945,-0.3850852,-0.4988401,-0.1137549
42,0.0936822,0.05997894,"('unreliable', 'reliable')",0.4101671,0.34703684,-2.8226724,-2.7382932,-0.772941,-0.7770925,-0.0041515
43,-0.5975857,-0.5948974,"('irresponsible', 'responsible')",1.0825274,1.0920048,0.32699046,0.26013356,0.2706441,0.2524137,-0.0182304
44,0.029253747,0.06146224,"('prejudiced', 'unprejudiced')",-0.26680127,-0.18864295,-1.2578197,-1.2531079,-0.4984557,-0.4600962,0.0383595
45,-0.9390969,-0.98166865,"('incompetent', 'competent')",-0.06342395,-0.1216995,-0.28038475,-0.35450026,-0.4276352,-0.4859562,-0.058321
46,-0.7942403,-0.8475118,"('uncompetitive', 'competitive')",0.49330235,0.4876314,-0.44527823,-0.48889953,-0.2487387,-0.2829266,-0.0341879
47,-0.121443465,0.052132033,"('stupid', 'smart')",0.78891844,0.8432168,4.972699,5.0423226,1.880058,1.9792239,0.0991659
48,-0.4757027,-0.5881591,"('unintelligent', 'intelligent')",1.3069336,1.2155094,0.7187106,0.6331225,0.5166472,0.4201576,-0.0964896
49,-0.45144632,-0.37610924,"('unable', 'able')",0.09611981,0.14898978,-0.09528866,0.061616737,-0.1502051,-0.0551676,0.0950375
50,-0.022811815,-0.0126973875,"('clumsy', 'skillful')",-0.15669048,-0.2386202,0.18405497,0.22249693,0.0015176,-0.0096069,-0.0111245
51,-0.33643335,-0.59451926,"('uneducated', 'educated')",0.45151535,0.3057928,0.9574811,0.83171123,0.357521,0.1809949,-0.1765261
52,-0.19919044,-0.32635775,"('irrational', 'rational')",-0.4710696,-0.6304506,-0.23658231,-0.31283817,-0.3022808,-0.4232155,-0.1209347
53,-0.95138013,-1.026001,"('uncreative', 'creative')",0.5279973,0.40429553,0.5409657,0.4642333,0.0391943,-0.0524907,-0.091685
54,-0.6638427,-0.7652745,"('incapable', 'capable')",-0.47571784,-0.515637,0.7457983,0.79070866,-0.1312541,-0.1634009,-0.0321468
55,-0.40921342,-0.46607396,"('incompetent', 'clever')",0.2825392,0.20328423,-0.015882123,-0.07537125,-0.0475188,-0.1127203,-0.0652015
56,0.3851032,0.25068638,"('impractical', 'practical')",1.6620299,1.596026,0.108810835,0.07813374,0.718648,0.6416154,-0.0770326
57,-1.5962752,-1.7503185,"('unimaginative', 'imaginative')",0.7886971,0.63164014,-2.498137,-2.5950282,-1.101905,-1.2379022,-0.1359972
58,-0.46637014,-0.5449878,"('undiscriminating', 'discriminating')",0.9151525,0.8111831,-0.022846226,-0.11484518,0.1419787,0.05045,-0.0915287
59,0.4791023,0.5805067,"('foolish', 'wise')",0.59404635,0.57839787,0.22006021,0.24294147,0.4310697,0.467282,0.0362123
60,0.12131058,0.084980726,"('inefficient', 'efficient')",2.5177538,2.6400652,0.26403445,0.28126204,0.9676996,1.0021027,0.0344031
61,0.12656465,-0.032845996,"('illogical', 'logical')",1.2912911,1.1677073,0.13005385,0.000847362,0.5159699,0.3785696,-0.1374003
62,0.34594354,0.3529312,"('incompetent', 'brilliant')",1.0517068,1.1397989,0.47201678,0.61483073,0.6232224,0.7025203,0.0792979
63,-0.13614595,-0.15398113,"('unperceptive', 'insightful')",0.713495,0.69978416,0.99077654,1.0462316,0.5227085,0.5306782,0.0079697
64,0.3804718,0.25627965,"('shy', 'confident')",1.2734329,1.189417,-5.796161,-5.7704716,-1.3807522,-1.4415916,-0.0608394
65,-0.42419878,-0.49159098,"('insecure', 'secure')",1.1449784,1.0866351,-0.30897254,-0.289938,0.137269,0.101702,-0.035567
