,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.44326296,-0.5686225,"('unsociable', 'sociable')",0.17044403,0.09342558,-0.64339054,-0.82528245,-0.3054032,-0.4334931,-0.1280899
1,1.4217002,1.3624955,"('unfriendly', 'friendly')",0.2690484,0.2724695,1.8659375,1.781222,1.1855621,1.138729,-0.0468331
2,0.37487972,0.4212684,"('unlikable', 'likable')",0.33633852,0.3241688,0.3740073,0.4916035,0.3617419,0.4123469,0.050605
3,-1.9592913,-1.8201905,"('repellent', 'pleasant')",-1.864081,-1.7224985,0.012929186,0.06604308,-1.2701477,-1.158882,0.1112657
4,-0.38118222,-0.41607794,"('disliked', 'liked')",0.061325848,0.072715335,-6.304459,-6.3136296,-2.2081051,-2.2189975,-0.0108924
5,0.5460515,0.48577523,"('distant', 'outgoing')",-0.102271184,-0.08016049,-0.22596213,-0.14414608,0.0726061,0.0871562,0.0145501
6,0.5113911,0.4898745,"('distant', 'open')",0.07210283,0.10170761,0.6116352,0.66569304,0.3983764,0.4190917,0.0207153
7,-0.09776568,-0.060119532,"('insensitive', 'sensitive')",-0.5717654,-0.41033128,0.61941165,0.6343776,-0.0167065,0.0546423,0.0713488
8,1.3723538,1.3169931,"('unaffectionate', 'affectionate')",0.4301932,0.37352553,0.99877614,0.9741845,0.9337744,0.8882344,-0.04554
9,1.5712551,1.5295782,"('unaffectionate', 'caring')",0.4578344,0.4052124,1.1304047,1.1209357,1.0531647,1.0185754,-0.0345893
10,0.008727353,0.020925708,"('unsympathetic', 'sympathetic')",-0.7147566,-0.65154994,-0.46588495,-0.56104314,-0.3906381,-0.3972224,-0.0065843
11,-1.5177255,-1.4820522,"('unhelpful', 'helpful')",-0.5584728,-0.50807256,1.2088444,1.2851706,-0.289118,-0.2349847,0.0541333
12,1.0051605,1.0289505,"('unsupportive', 'supportive')",0.4520873,0.5629032,-1.8812779,-1.8919382,-0.1413434,-0.1000282,0.0413152
13,-0.62365425,-0.64749354,"('impolite', 'polite')",0.20574617,0.22378798,-0.54718244,-0.6367954,-0.3216968,-0.3535003,-0.0318035
14,-0.8154993,-0.8220796,"('antisocial', 'social')",-0.52441937,-0.5222807,-1.054177,-1.1019644,-0.7980319,-0.8154416,-0.0174097
15,0.38903192,0.33566484,"('boring', 'funny')",-0.103015706,-0.12212039,0.2405043,0.2494846,0.1755068,0.154343,-0.0211638
