,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
0,0.09483437,0.013262406,"('unsociable', 'sociable')",-0.20799278,-0.25330877,1.3494722,1.3849578,-0.029069327,-0.012602296,0.3018111,0.2830773,-0.0187338
1,-0.5971465,-0.80037165,"('unfriendly', 'friendly')",-0.6294753,-0.7191514,-0.5644833,-0.4999575,1.0035549,1.0641866,-0.1968876,-0.2388235,-0.0419359
2,0.9577046,1.0737954,"('unlikable', 'likable')",1.7812965,1.8502896,1.725089,1.7889383,0.9261316,1.0195103,1.3475554,1.4331334,0.085578
3,-0.1314915,-0.0017900746,"('repellent', 'pleasant')",-0.115548044,-0.11270697,1.2937865,1.3256768,1.4215863,1.4341005,0.6170833,0.6613201,0.0442368
4,0.12574357,0.027519464,"('disliked', 'liked')",0.26626223,0.3033227,0.291265,0.16126308,-6.065566,-6.221275,-1.3455738,-1.4322925,-0.0867187
5,-0.6174714,-0.72341216,"('distant', 'outgoing')",0.694891,0.72310996,-1.3395993,-1.2865804,-0.8308353,-0.82269245,-0.5232537,-0.5273938,-0.0041401
6,-0.7212229,-0.8199424,"('distant', 'open')",0.27464694,0.28436893,-1.4269463,-1.3395586,-0.083996564,-0.015051354,-0.4893797,-0.4725459,0.0168338
7,1.0944049,1.0809371,"('insensitive', 'sensitive')",-0.13432766,-0.09566672,0.30912483,0.40870073,0.70576555,0.80903214,0.4937419,0.5507509,0.057009
8,-0.024336562,-0.114577375,"('unaffectionate', 'affectionate')",-0.85080737,-0.8831743,-0.5155258,-0.39938396,0.1659929,0.2112386,-0.3061692,-0.2964742,0.009695
9,0.21999715,0.06579766,"('unaffectionate', 'caring')",-0.07909188,-0.095576555,-0.0046098037,0.07067785,1.282307,1.333857,0.3546506,0.343689,-0.0109616
10,0.06382771,0.08799874,"('unsympathetic', 'sympathetic')",-2.0943167,-2.0869534,0.6898234,0.80197483,0.24333844,0.3170386,-0.2743318,-0.2199853,0.0543465
11,0.4888648,0.60424674,"('unhelpful', 'helpful')",-0.68177027,-0.5886027,1.2199311,1.4008465,2.082385,2.1918824,0.7773527,0.9020932,0.1247405
12,1.2579534,1.2941142,"('unsupportive', 'supportive')",-0.8705809,-0.7259735,0.5806805,0.6388424,-1.4609227,-1.4574177,-0.1232174,-0.0626087,0.0606087
13,-0.16596733,-0.022088572,"('impolite', 'polite')",0.020911878,0.05797671,0.18957642,0.35345462,0.0060600005,0.12449194,0.0126452,0.1284587,0.1158135
14,0.34527168,0.3869266,"('antisocial', 'social')",0.2740467,0.3379891,1.575622,1.5816082,-0.39454833,-0.28346363,0.450098,0.505765,0.055667
15,0.19373997,0.114811905,"('boring', 'funny')",0.9954175,0.9773548,0.87093097,0.9696828,0.08778621,0.078547284,0.5369686,0.5350992,-0.0018694
16,-0.75604284,-0.8311375,"('unpopular', 'popular')",-0.17287727,-0.18123,-0.34194115,-0.44587263,1.0312463,0.9873599,-0.0599037,-0.1177201,-0.0578164
17,-0.506407,-0.4562642,"('nasty', 'nice')",0.23499705,0.31967804,-0.64403164,-0.6202584,-0.62528133,-0.6020569,-0.3851807,-0.3397254,0.0454553
18,0.51171565,0.48311496,"('disagreeable', 'welcoming')",0.098980784,0.0967905,-0.33828464,-0.22702262,-0.4975917,-0.45431954,-0.056295,-0.0253592,0.0309358
19,-0.8571444,-0.8179658,"('inhospitable', 'hospitable')",-1.4516495,-1.4129605,-0.68976676,-0.5750311,-0.6785927,-0.6284248,-0.9192884,-0.8585956,0.0606928
20,-0.28097588,-0.27776983,"('rough', 'thoughtful')",-0.2070991,-0.2349048,-0.12422743,-0.13069606,0.25134963,0.28431574,-0.0902382,-0.0897637,0.0004745
21,0.513265,0.5507157,"('immoral', 'moral')",-0.82414424,-0.8018543,1.5175518,1.5389719,0.26911837,0.38653463,0.3689477,0.418592,0.0496443
22,-0.19912094,-0.16757978,"('untrustworthy', 'trustworthy')",-1.0570524,-1.0428995,0.68153185,0.7354924,-0.7647266,-0.6437065,-0.334842,-0.2796733,0.0551687
23,1.0027041,1.0710393,"('insincere', 'sincere')",-0.1038884,-0.12910573,1.1926638,1.3020929,6.08182,6.2012596,2.0433249,2.1113214,0.0679965
24,-0.07890563,-0.056052744,"('dishonest', 'honest')",-1.4541228,-1.408842,-0.50020266,-0.310039,1.1412829,1.2908025,-0.222987,-0.1210328,0.1019542
25,-0.83438706,-0.9380083,"('egoistic', 'altruistic')",0.7573013,0.71063125,-0.40286377,-0.47641635,0.73657787,0.6947112,0.0641571,-0.0022705,-0.0664276
26,1.1776606,0.94599515,"('hardhearted', 'benevolent')",1.1602999,1.0700856,0.8330414,0.8831973,0.7721748,0.74418366,0.9857942,0.9108654,-0.0749288
27,0.2906854,0.26845157,"('hardhearted', 'softhearted')",-0.43608674,-0.38446578,-0.62877727,-0.56748486,0.95072097,0.9166436,0.0441356,0.0582861,0.0141505
28,0.45287746,0.3072045,"('disloyal', 'loyal')",-1.0729499,-1.1511828,0.94890714,0.9107111,1.7668334,1.714417,0.523917,0.4452875,-0.0786295
29,-1.1189848,-1.1618756,"('unfair', 'fair')",-1.0552956,-1.0156518,-0.03465532,-0.12316965,-0.85414255,-0.920347,-0.7657696,-0.805261,-0.0394914
30,-0.09103112,0.0923329,"('intolerant', 'tolerant')",-0.28047603,-0.2460045,0.188952,0.43878463,0.31615594,0.52723414,0.0334002,0.2030868,0.1696866
31,-1.3219694,-1.2888392,"('evil', 'good')",-0.33643013,-0.28457016,-1.4124562,-1.4938253,-0.8272766,-0.9243415,-0.9745331,-0.997894,-0.0233609
32,0.47705054,0.500616,"('unkind', 'kind')",0.45801306,0.44138885,1.5466872,1.5968511,1.1502098,1.2066748,0.9079902,0.9363827,0.0283925
33,0.03442221,-0.044394687,"('wrong', 'right')",1.0606048,1.0089873,0.31902152,0.22205606,-0.1388691,-0.22072269,0.3187948,0.2414815,-0.0773133
34,-0.29703647,-0.13237932,"('mean', 'honorable')",0.44621894,0.5077213,0.43695986,0.6364272,5.210928,5.4127483,1.4492676,1.6061294,0.1568618
35,-0.7058154,-0.8360098,"('corrupt', 'incorrupt')",1.0314977,0.94185704,-2.270343,-2.452636,-0.60773265,-0.7666482,-0.6380984,-0.7783593,-0.1402609
36,-0.7951187,-0.96409893,"('hostile', 'amicable')",1.458925,1.2801197,-1.1095577,-1.2801493,0.6045928,0.43113697,0.0397103,-0.1332479,-0.1729582
37,-0.41706672,-0.34682333,"('fake', 'genuine')",-1.5118637,-1.4782169,-0.37156343,-0.3026019,0.07804623,0.15836968,-0.5556118,-0.4923181,0.0632937
38,0.65592635,0.70008606,"('untruthful', 'truthful')",0.20173667,0.2538756,0.33712402,0.40988457,1.1577172,1.170698,0.5881261,0.6336361,0.04551
39,0.75543386,0.8179546,"('exploitative', 'cooperative')",0.57519007,0.6169548,0.09610669,0.2228888,-0.7373512,-0.6030788,0.1723448,0.2636799,0.0913351
40,0.8066639,0.66308427,"('stingy', 'generous')",0.9656429,0.9481731,0.39797038,0.41010082,-1.9432001,-1.9653375,0.0567693,0.0140051,-0.0427642
41,0.5939159,0.6432277,"('unforgiving', 'forgiving')",0.5638427,0.5769603,0.4756099,0.5794767,0.4083081,0.44519672,0.5104191,0.5612153,0.0507962
42,0.6106559,0.72290426,"('unreliable', 'reliable')",0.52639836,0.5872344,0.03348488,0.20423338,-3.5702734,-3.4309804,-0.5999336,-0.4791521,0.1207815
43,1.4025111,1.5170017,"('irresponsible', 'responsible')",-1.0891386,-1.0070857,1.265936,1.4429677,1.2833216,1.4361264,0.7156575,0.8472525,0.131595
44,-0.93025905,-0.89488506,"('prejudiced', 'unprejudiced')",0.6319812,0.68735474,-0.4911933,-0.48898324,-1.8543243,-1.7695389,-0.6609489,-0.6165131,0.0444358
45,-0.34532052,-0.23008388,"('incompetent', 'competent')",-1.5358429,-1.4937413,1.2006418,1.2708247,0.7824279,0.78122395,0.0254766,0.0820559,0.0565793
46,-0.17945358,-0.06490756,"('uncompetitive', 'competitive')",-0.9216171,-0.92236704,0.051116202,0.18138124,-0.11521457,-0.070000164,-0.2912923,-0.2189734,0.0723189
47,-0.67397267,-0.5591509,"('stupid', 'smart')",0.3078954,0.3466261,0.96180475,1.0276736,5.4602447,5.584424,1.513993,1.5998932,0.0859002
48,-0.107272685,-0.14721191,"('unintelligent', 'intelligent')",-1.6981896,-1.6747816,0.043456454,0.16289447,0.8384446,0.9236752,-0.2308903,-0.183856,0.0470343
49,-0.9433292,-0.8405508,"('unable', 'able')",-0.7964065,-0.6801118,0.45776707,0.60802126,0.16575778,0.30782506,-0.2790527,-0.151204,0.1278487
50,-0.22961433,-0.2726686,"('clumsy', 'skillful')",-0.0032901056,-0.015364047,-0.023467287,-0.058904678,0.6547985,0.6072488,0.0996067,0.0650779,-0.0345288
51,0.26674992,0.26105252,"('uneducated', 'educated')",-1.7245897,-1.7286023,2.0465636,1.9580603,0.04944282,0.049909845,0.1595417,0.1351051,-0.0244366
52,-0.5650928,-0.69433576,"('irrational', 'rational')",-0.1771824,-0.2728256,-0.45087647,-0.5789231,1.0929431,1.0099542,-0.0250522,-0.1340325,-0.1089803
53,-0.5142258,-0.5909828,"('uncreative', 'creative')",-0.7339454,-0.82743067,0.11702168,0.1427785,0.3591204,0.37104547,-0.1930073,-0.2261474,-0.0331401
54,-0.38816252,-0.47474942,"('incapable', 'capable')",0.25054827,0.21662,0.51597613,0.49776298,1.4265106,1.4389586,0.4512181,0.4196481,-0.03157
55,-0.034614332,0.05955657,"('incompetent', 'clever')",-2.007619,-1.9299409,1.2942327,1.4495538,0.3886576,0.5076472,-0.0898357,0.0217042,0.1115399
56,0.85411376,1.0447706,"('impractical', 'practical')",0.1809579,0.17434317,1.6961609,1.9214667,0.33925673,0.460309,0.7676224,0.9002224,0.1326
57,-0.30107495,-0.3964128,"('unimaginative', 'imaginative')",-1.0191823,-1.0419319,0.44417855,0.4763407,-2.891362,-2.8988304,-0.9418602,-0.9652086,-0.0233484
58,-0.14465757,-0.2236128,"('undiscriminating', 'discriminating')",0.44229367,0.38793766,-0.47002688,-0.47055948,-0.27981362,-0.31973982,-0.1130511,-0.1564936,-0.0434425
59,0.49498054,0.3703282,"('foolish', 'wise')",0.18793815,0.1720606,0.18751714,0.08019373,1.1627867,1.0470012,0.5083057,0.4173959,-0.0909098
60,0.46332973,0.6790549,"('inefficient', 'efficient')",-0.543886,-0.44909817,1.0755858,1.2706463,0.08000857,0.3128188,0.2687595,0.4533555,0.184596
61,-1.0380076,-1.0631329,"('illogical', 'logical')",-0.38822442,-0.45318964,0.54131794,0.4698307,0.78832865,0.766207,-0.0241464,-0.0700712,-0.0459248
62,0.122896835,0.33131835,"('incompetent', 'brilliant')",-0.4313131,-0.28704917,1.6919265,1.8010064,1.1970432,1.3205247,0.6451384,0.7914501,0.1463117
63,0.3672406,0.47572145,"('unperceptive', 'insightful')",-0.42509863,-0.35918763,0.36889374,0.5178917,0.94299126,1.0406746,0.3135068,0.418775,0.1052682
64,-0.5798435,-0.6041054,"('shy', 'confident')",-0.54204947,-0.49631646,-0.39746714,-0.40829217,-6.211734,-6.184458,-1.9327735,-1.923293,0.0094805
65,0.4324171,0.44258767,"('insecure', 'secure')",-0.34681717,-0.42025867,1.3307948,1.3539357,0.3043552,0.40565813,0.4301875,0.4454807,0.0152932
66,-0.25432754,-0.28394386,"('inactive', 'active')",0.80508536,0.80085766,-0.3154692,-0.49030232,0.6487529,0.49557495,0.2210104,0.1305466,-0.0904638
67,-0.19020621,-0.011386991,"('doubtful', 'determined')",0.99704367,1.042512,0.22064501,0.23911463,-0.72802544,-0.67859375,0.0748643,0.1479115,0.0730472
68,-1.2529414,-1.2757801,"('dependent', 'independent')",-2.1614556,-2.1823661,-0.9510236,-0.9607853,-0.46865645,-0.48289868,-1.2085192,-1.2254575,-0.0169383
69,0.16594222,0.11359793,"('lazy', 'industrious')",2.4362051,2.3752637,-0.90616,-1.0489131,-0.9896514,-1.1450894,0.176584,0.0737148,-0.1028692
70,0.26066476,0.3783972,"('lethargic', 'energetic')",-1.0387601,-0.9855627,1.2373005,1.4069846,0.6724633,0.80301154,0.2829171,0.4007077,0.1177906
71,0.2994571,0.20162955,"('diffident', 'self-confident')",0.55430603,0.6236314,-0.16522309,-0.13150577,-0.1509976,-0.12481333,0.1343856,0.1422355,0.0078499
72,0.328703,0.34055153,"('unambitious', 'ambitious')",-0.72966063,-0.66018045,0.6072235,0.5806821,0.77134264,0.80412275,0.2444021,0.266294,0.0218919
73,0.6684481,0.634833,"('helpless', 'self-reliant')",1.0743142,1.055015,-0.72077906,-0.7061819,-3.6655953,-3.6458023,-0.660903,-0.665534,-0.004631
74,0.7994355,0.85044795,"('undedicated', 'dedicated')",-0.379182,-0.40079647,0.7127577,0.786153,-0.18919897,-0.15800476,0.2359531,0.2694499,0.0334968
75,-0.71366626,-0.7102448,"('meek', 'impulsive')",0.75350475,0.7762115,-0.9166605,-1.0083324,-0.50898814,-0.56250083,-0.3464525,-0.3762166,-0.0297641
76,0.61018795,0.7044483,"('anxious', 'daring')",0.19213453,0.21016166,0.718489,0.7814238,-0.76451653,-0.6542091,0.1890738,0.2604561,0.0713823
77,-0.20886256,-0.24500008,"('unmotivated', 'motivated')",0.14002939,0.11566721,-0.7139576,-0.7076914,-0.28973162,-0.24290633,-0.2681306,-0.2699826,-0.001852
78,-0.0020076167,-0.09235475,"('nonresilient', 'resilient')",-0.2537176,-0.2568248,-0.09009627,-0.101535834,-0.040161,-0.09896952,-0.0964956,-0.1374212,-0.0409256
79,0.6069562,0.434043,"('wavering', 'unwavering')",0.04978948,-0.043860164,-0.38436437,-0.5172763,0.18847468,0.07970301,0.115214,-0.0118476,-0.1270616
80,0.81097454,0.8675266,"('dominated', 'dominating')",-0.24717951,-0.21269271,1.3189942,1.2517506,-0.21454042,-0.25645503,0.4170622,0.4125324,-0.0045298
81,0.11710033,0.15085307,"('submissive', 'aggressive')",-0.71366155,-0.6864657,1.0326291,1.0695357,-0.21992019,-0.08534871,0.0540369,0.1121436,0.0581067
82,-0.23667347,-0.23026526,"('poor', 'rich')",-0.66666806,-0.7580944,1.8972183,1.929836,6.480426,6.624885,1.8685757,1.8915904,0.0230147
83,-0.588243,-0.59505445,"('powerless', 'powerful')",0.39806935,0.45034057,-1.1893505,-1.1857551,-1.1379485,-1.1514674,-0.6293682,-0.6204841,0.0088841
84,-1.146044,-1.20983,"('inferior', 'superior')",-0.76048124,-0.8034331,-0.7253835,-0.70155966,-0.73070455,-0.682371,-0.8406534,-0.8492985,-0.0086451
85,-0.45318612,-0.60923296,"('insignificant', 'prestigious')",0.41416866,0.34303704,-0.9305418,-1.0351497,-0.12122127,-0.18985167,-0.2726952,-0.3727993,-0.1001041
86,0.6595303,0.48511404,"('uninfluential', 'influential')",-2.0020087,-2.0398507,0.24985954,0.28292435,0.539663,0.5567375,-0.138239,-0.1787687,-0.0405297
87,0.13216959,0.030726075,"('unsuccessful', 'successful')",0.6967897,0.6194257,2.1208026,1.9177847,1.2889514,1.2518599,1.0596783,0.9549491,-0.1047292
88,-0.35390574,-0.5323738,"('low', 'eminent')",-1.0646662,-1.1985639,-0.055577695,-0.071397275,-0.52197236,-0.4908736,-0.4990305,-0.5733021,-0.0742716
