,federal_male,federal_female,tuple,realty_male,realty_female,investment_male,investment_female,tr_male,tr_female,average_male,average_female,female-male
0,0.2896902,0.24633896,"('unsociable', 'sociable')",-1.1503258,-1.3296462,0.6370151,0.48034766,0.4899504,0.40245312,0.0665825,-0.0501266,-0.1167091
1,-0.49009645,-0.54194826,"('unfriendly', 'friendly')",-0.5108905,-0.4748878,-0.17479032,-0.22157791,1.0866134,1.0424216,-0.0222909,-0.0489981,-0.0267072
2,0.8107797,0.8377434,"('unlikable', 'likable')",0.8838718,0.97462803,1.7087301,1.8779157,0.48277774,0.54914284,0.9715399,1.0598575,0.0883176
3,0.100114,0.18231934,"('repellent', 'pleasant')",-0.7880424,-0.7393154,1.1942719,1.2770337,1.0823661,1.1636595,0.3971774,0.4709243,0.0737469
4,-0.6867489,-0.6571141,"('disliked', 'liked')",0.9710161,1.0468234,-0.3136056,-0.23836605,-7.6470003,-7.6180115,-1.9190847,-1.866667,0.0524177
5,-0.8937866,-0.9038178,"('distant', 'outgoing')",0.59984356,0.7029469,-0.3539896,-0.35958862,-0.23059063,-0.16551076,-0.2196308,-0.1814926,0.0381382
6,-0.8004793,-0.79681325,"('distant', 'open')",0.5860054,0.71657926,-0.34583217,-0.3254041,-0.117859125,-0.05918706,-0.1695413,-0.1162063,0.053335
7,1.0352659,1.0177976,"('insensitive', 'sensitive')",-0.4927742,-0.51850015,2.1476114,2.1879709,1.4089737,1.4233521,1.0247692,1.0276551,0.0028859
8,-0.28611082,-0.29796192,"('unaffectionate', 'affectionate')",-0.3263656,-0.2523868,-1.0693048,-1.0811701,0.7266492,0.6881773,-0.238783,-0.2358354,0.0029476
9,0.8548627,0.8542683,"('unaffectionate', 'caring')",-0.06678548,-0.040046185,0.8679313,0.87192357,1.4197677,1.4201081,0.768944,0.7765634,0.0076194
10,1.3665017,1.3795761,"('unsympathetic', 'sympathetic')",-2.0992088,-2.2195165,1.2980908,1.2767204,1.4528828,1.4706767,0.5045666,0.4768642,-0.0277024
