,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.70239127,-0.95238173,"('unsociable', 'sociable')",1.3561997,1.1514646,-0.09949534,-0.31090248,0.184771,-0.0372732,-0.2220442
1,-0.96704453,-0.6911415,"('unfriendly', 'friendly')",0.03599149,0.15952428,1.1460677,1.108863,0.0716716,0.1924153,0.1207437
2,0.7043469,0.66627264,"('unlikable', 'likable')",0.649035,0.7347882,0.85619926,1.016487,0.736527,0.8058492,0.0693222
3,-1.2826957,-1.0892693,"('repellent', 'pleasant')",-0.45462975,-0.23812658,-0.032177564,0.022492725,-0.5898343,-0.4349677,0.1548666
4,0.44851664,0.63838965,"('disliked', 'liked')",-0.23647553,-0.097558744,-5.6280365,-5.5529757,-1.8053319,-1.6707149,0.134617
5,-0.33964375,-0.06613526,"('distant', 'outgoing')",-0.14284316,0.11450594,-0.14138603,-0.03484948,-0.2079576,0.0045071,0.2124647
6,-1.0320275,-0.67877185,"('distant', 'open')",-0.99214137,-0.7197697,0.047938734,0.14184941,-0.6587434,-0.4188974,0.239846
7,-0.5265187,-0.5947751,"('insensitive', 'sensitive')",0.62663877,0.6128119,0.3013464,0.25525254,0.1338222,0.0910965,-0.0427257
8,-1.0670599,-0.9274657,"('unaffectionate', 'affectionate')",-0.7101954,-0.5950586,0.1330514,0.12745702,-0.548068,-0.4650224,0.0830456
9,-1.1106462,-1.0046424,"('unaffectionate', 'caring')",0.1868962,0.25761214,0.6472478,0.6648328,-0.0921674,-0.0273992,0.0647682
10,-1.2827618,-1.3887452,"('unsympathetic', 'sympathetic')",0.43074086,0.3212245,-0.39707583,-0.5374989,-0.4163656,-0.5350065,-0.1186409
11,-0.26022652,-0.41862842,"('unhelpful', 'helpful')",0.86215174,0.81179315,2.3067112,2.306819,0.9695455,0.8999945,-0.069551
12,-0.5629162,-0.3469214,"('unsupportive', 'supportive')",0.6405302,0.91567713,-1.6405344,-1.548928,-0.5209734,-0.3267241,0.1942493
13,0.15173465,-0.12854147,"('impolite', 'polite')",1.0951588,0.9158429,-0.0016972348,-0.066397995,0.4150654,0.2403011,-0.1747643
