,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.006718591,0.03643814,"('nasty', 'nice')",-0.45839918,-0.41297594,-0.2325589,-0.1882689,0.04429
18,-0.40951392,-0.3957317,"('disagreeable', 'welcoming')",-0.29867813,-0.3701294,-0.354096,-0.3829305,-0.0288345
19,-1.2654197,-1.1740832,"('inhospitable', 'hospitable')",-0.19414324,-0.07988384,-0.7297815,-0.6269835,0.102798
20,0.714477,0.6866943,"('rough', 'thoughtful')",1.2311897,1.1635818,0.9728334,0.9251381,-0.0476953
21,-0.028427422,-0.0721304,"('immoral', 'moral')",-0.5235822,-0.4915706,-0.2760048,-0.2818505,-0.0058457
22,-0.4852695,-0.4824864,"('untrustworthy', 'trustworthy')",-1.0685534,-1.1619927,-0.7769115,-0.8222395,-0.045328
23,-0.35681748,-0.34841526,"('insincere', 'sincere')",5.327418,5.2780976,2.4853001,2.4648411,-0.020459
24,-0.32996124,-0.32694104,"('dishonest', 'honest')",0.40156442,0.36313134,0.0358016,0.0180952,-0.0177064
25,-0.80502486,-0.88161,"('egoistic', 'altruistic')",1.5619406,1.4974011,0.3784578,0.3078956,-0.0705622
26,0.5161021,0.4184066,"('hardhearted', 'benevolent')",1.9308741,1.8379198,1.2234881,1.1281632,-0.0953249
27,-0.5298958,-0.5326797,"('hardhearted', 'softhearted')",1.202204,1.1047678,0.3361541,0.2860441,-0.05011
28,-0.5898042,-0.6304944,"('disloyal', 'loyal')",0.83841205,0.71502364,0.1243039,0.0422646,-0.0820393
29,-0.4296604,-0.5229502,"('unfair', 'fair')",-0.44579566,-0.57464576,-0.437728,-0.548798,-0.11107
30,0.89211965,0.861397,"('intolerant', 'tolerant')",1.3287803,1.2696327,1.11045,1.0655148,-0.0449352
31,-1.3819962,-1.2494241,"('evil', 'good')",-0.5577885,-0.6883818,-0.9698923,-0.9689029,0.0009894
32,-0.07970792,-0.12451228,"('unkind', 'kind')",0.7042256,0.525395,0.3122588,0.2004413,-0.1118175
33,-0.15016085,-0.26195583,"('wrong', 'right')",-0.52604717,-0.62145364,-0.338104,-0.4417048,-0.1036008
34,-0.036760062,0.16032034,"('mean', 'honorable')",5.938602,6.151614,2.9509211,3.1559672,0.2050461
35,-0.55779094,-0.6623317,"('corrupt', 'incorrupt')",0.16854547,0.041038863,-0.1946227,-0.3106464,-0.1160237
36,-1.0579269,-1.1169447,"('hostile', 'amicable')",0.60102,0.3962928,-0.2284535,-0.3603259,-0.1318724
37,0.10261804,0.10246748,"('fake', 'genuine')",0.29418528,0.27685815,0.1984017,0.1896628,-0.0087389
38,-1.00599,-0.8659219,"('untruthful', 'truthful')",-0.42344368,-0.33156455,-0.7147169,-0.5987432,0.1159737
39,0.86890334,0.91546965,"('exploitative', 'cooperative')",0.103216745,0.09417957,0.4860601,0.5048246,0.0187645
40,-0.42275026,-0.46290922,"('stingy', 'generous')",-1.7074144,-1.848323,-1.0650823,-1.155616,-0.0905337
41,-0.29185557,-0.19104889,"('unforgiving', 'forgiving')",0.09479105,-0.050759766,-0.0985323,-0.1209043,-0.022372
42,0.1161474,0.2713942,"('unreliable', 'reliable')",-3.2771468,-3.186627,-1.5804996,-1.4576163,0.1228833
43,-0.38933113,-0.24531078,"('irresponsible', 'responsible')",0.31526613,0.340438,-0.0370325,0.0475636,0.0845961
44,0.1408323,0.08488594,"('prejudiced', 'unprejudiced')",-1.3615746,-1.3360351,-0.6103712,-0.6255746,-0.0152034
45,-0.32932684,-0.21966226,"('incompetent', 'competent')",-0.20927933,-0.24965726,-0.2693031,-0.2346598,0.0346433
46,-0.5121325,-0.4345981,"('uncompetitive', 'competitive')",-0.798051,-0.8015342,-0.6550918,-0.6180661,0.0370257
47,0.16834125,0.258345,"('stupid', 'smart')",5.450149,5.571195,2.8092451,2.9147701,0.105525
48,-0.13049307,-0.12277096,"('unintelligent', 'intelligent')",0.59659797,0.6526671,0.2330524,0.2649481,0.0318957
49,0.06381742,0.22324328,"('unable', 'able')",-0.17750683,-0.046433963,-0.0568447,0.0884047,0.1452494
50,0.13905391,0.18422042,"('clumsy', 'skillful')",0.08180845,0.060954534,0.1104312,0.1225875,0.0121563
51,-0.49023402,-0.6044714,"('uneducated', 'educated')",0.358167,0.32293427,-0.0660335,-0.1407686,-0.0747351
52,-0.33077762,-0.60108006,"('irrational', 'rational')",0.5721376,0.344485,0.12068,-0.1282975,-0.2489775
53,-1.1012318,-1.1551008,"('uncreative', 'creative')",0.78367585,0.768736,-0.158778,-0.1931824,-0.0344044
54,-0.41086105,-0.4949123,"('incapable', 'capable')",1.1064703,1.1469744,0.3478047,0.3260311,-0.0217736
55,0.26059532,0.34898984,"('incompetent', 'clever')",-0.06649542,-0.050425448,0.09705,0.1492822,0.0522322
56,0.8655694,0.91950953,"('impractical', 'practical')",-0.0911107,-0.083979,0.3872294,0.4177653,0.0305359
57,-0.5329237,-0.55469704,"('unimaginative', 'imaginative')",-2.6132884,-2.6766348,-1.5731061,-1.6156659,-0.0425598
58,-0.2568955,-0.28229687,"('undiscriminating', 'discriminating')",0.21460348,0.14280717,-0.021146,-0.0697448,-0.0485988
59,-0.006006684,-0.015905648,"('foolish', 'wise')",0.51791453,0.5049786,0.2559539,0.2445365,-0.0114174
60,0.7477815,0.90088046,"('inefficient', 'efficient')",-0.48655125,-0.30452156,0.1306151,0.2981794,0.1675643
61,0.22323664,-0.0012545399,"('illogical', 'logical')",0.39024812,0.21906364,0.3067424,0.1089045,-0.1978379
62,0.6323646,0.76496,"('incompetent', 'brilliant')",0.020012809,0.16102494,0.3261887,0.4629925,0.1368038
63,-0.1593153,0.022683324,"('unperceptive', 'insightful')",0.60348815,0.72831166,0.2220864,0.3754975,0.1534111
64,-0.19625774,-0.18138082,"('shy', 'confident')",-6.937298,-6.9179554,-3.5667777,-3.5496681,0.0171096
65,0.3040681,0.27571535,"('insecure', 'secure')",-0.7614745,-0.7184778,-0.2287032,-0.2213812,0.007322
66,-0.40101182,-0.41110167,"('inactive', 'active')",0.78550684,0.8238445,0.1922475,0.2063714,0.0141239
67,0.64941823,0.6352566,"('doubtful', 'determined')",-0.45414364,-0.4047511,0.0976373,0.1152527,0.0176154
68,-0.36180305,-0.42926696,"('dependent', 'independent')",-0.63141173,-0.59816384,-0.4966074,-0.5137154,-0.017108
69,0.4829307,0.5401133,"('lazy', 'industrious')",-0.30568346,-0.28389326,0.0886236,0.12811,0.0394864
70,-0.28564695,-0.14414652,"('lethargic', 'energetic')",0.39354643,0.43677497,0.0539497,0.1463142,0.0923645
71,-0.6344533,-0.61986995,"('diffident', 'self-confident')",0.42939,0.4635977,-0.1025316,-0.0781361,0.0243955
72,-0.4863263,-0.49942073,"('unambitious', 'ambitious')",-1.0556037,-1.0429051,-0.770965,-0.7711629,-0.0001979
73,0.36793423,0.27212355,"('helpless', 'self-reliant')",-2.9079616,-2.9247544,-1.2700137,-1.3263154,-0.0563017
74,0.4657077,0.48780453,"('undedicated', 'dedicated')",-0.0051792264,-0.06414056,0.2302642,0.211832,-0.0184322
75,-0.55141497,-0.52157027,"('meek', 'impulsive')",-0.26658347,-0.18784437,-0.4089992,-0.3547073,0.0542919
76,0.4329488,0.52537024,"('anxious', 'daring')",-0.08827245,0.025718194,0.1723382,0.2755442,0.103206
77,-0.82532334,-0.81696844,"('unmotivated', 'motivated')",-1.2348558,-1.1319194,-1.0300896,-0.9744439,0.0556457
78,-0.83062065,-0.72931045,"('nonresilient', 'resilient')",0.09229925,0.17968366,-0.3691607,-0.2748134,0.0943473
79,-1.0417147,-1.0488328,"('wavering', 'unwavering')",-0.082245365,-0.017637026,-0.56198,-0.5332349,0.0287451
80,0.48840272,0.50569314,"('dominated', 'dominating')",-1.5225234,-1.4577224,-0.5170603,-0.4760146,0.0410457
81,0.69874775,0.714148,"('submissive', 'aggressive')",-1.1529714,-1.0288056,-0.2271118,-0.1573288,0.069783
82,-0.33623108,-0.35571104,"('poor', 'rich')",6.1836677,6.2486677,2.9237182,2.9464784,0.0227602
83,-0.24069491,-0.19067684,"('powerless', 'powerful')",-0.8987246,-0.93695164,-0.5697098,-0.5638142,0.0058956
84,-0.011446819,-0.18533768,"('inferior', 'superior')",0.9235499,0.9099337,0.4560515,0.362298,-0.0937535
85,-0.31816238,-0.35651645,"('insignificant', 'prestigious')",0.9865864,0.9410938,0.334212,0.2922887,-0.0419233
86,-0.8281766,-0.87994784,"('uninfluential', 'influential')",-0.23466349,-0.3702054,-0.5314201,-0.6250767,-0.0936566
87,0.24384409,0.1655043,"('unsuccessful', 'successful')",0.8703316,0.95296425,0.5570878,0.5592343,0.0021465
88,-0.087241784,-0.25459996,"('low', 'eminent')",0.25738564,0.1995157,0.0850719,-0.0275421,-0.112614
