,gamestop_male,gamestop_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.3427334,-0.40918648,"('unsociable', 'sociable')",-0.47208992,-0.5400128,-0.4074117,-0.4745996,-0.0671879
1,0.8801344,0.62101936,"('unfriendly', 'friendly')",2.0410619,1.9722449,1.4605981,1.2966321,-0.163966
2,-0.2500546,-0.29754782,"('unlikable', 'likable')",0.4466823,0.4673952,0.0983139,0.0849237,-0.0133902
3,-1.2208498,-1.1286161,"('repellent', 'pleasant')",0.8246878,0.90094763,-0.198081,-0.1138342,0.0842468
4,0.04795356,-0.023318656,"('disliked', 'liked')",-7.5231376,-7.7139196,-3.737592,-3.8686192,-0.1310272
5,0.7684183,0.6780263,"('distant', 'outgoing')",0.0913688,0.1849234,0.4298936,0.4314749,0.0015813
6,0.5882025,0.45669246,"('distant', 'open')",0.12164378,0.2351737,0.3549231,0.3459331,-0.00899
7,-1.0597959,-0.9769766,"('insensitive', 'sensitive')",0.27231207,0.41075626,-0.3937419,-0.2831101,0.1106318
8,1.0625798,0.9030374,"('unaffectionate', 'affectionate')",1.1895853,1.1902759,1.1260825,1.0466566,-0.0794259
9,0.8616785,0.7273698,"('unaffectionate', 'caring')",1.5762227,1.7013447,1.2189505,1.2143573,-0.0045932
10,-2.1473222,-2.1015923,"('unsympathetic', 'sympathetic')",-0.85967684,-0.76095045,-1.5034995,-1.4312713,0.0722282
11,-0.22724149,-0.119964,"('unhelpful', 'helpful')",1.5725784,1.7316463,0.6726685,0.8058411,0.1331726
12,-0.22412594,-0.2123136,"('unsupportive', 'supportive')",-2.1922603,-2.1007614,-1.2081931,-1.1565375,0.0516556
13,-1.2583601,-1.2366241,"('impolite', 'polite')",-1.0100886,-0.9633999,-1.1342244,-1.1000121,0.0342123
14,-0.5768451,-0.48594058,"('antisocial', 'social')",-0.49427816,-0.56606025,-0.5355616,-0.5260004,0.0095612
15,1.1417856,1.0716056,"('boring', 'funny')",0.105931744,0.0805849,0.6238587,0.5760952,-0.0477635
16,-0.039026704,-0.06376358,"('unpopular', 'popular')",0.30314094,0.3748201,0.1320571,0.1555283,0.0234712
17,-0.14172597,-0.101565056,"('nasty', 'nice')",-0.36871186,-0.34427828,-0.2552189,-0.2229217,0.0322972
18,-0.68378276,-0.7060376,"('disagreeable', 'welcoming')",-0.5663135,-0.46097228,-0.6250482,-0.5835049,0.0415433
19,-0.6374359,-0.7090339,"('inhospitable', 'hospitable')",-0.006183222,0.04856232,-0.3218096,-0.3302358,-0.0084262
20,-0.4709811,-0.39640972,"('rough', 'thoughtful')",0.88547176,0.87408745,0.2072453,0.2388389,0.0315936
21,-0.81132317,-0.73477465,"('immoral', 'moral')",-1.0424634,-0.83822745,-0.9268933,-0.786501,0.1403923
22,-1.0663538,-1.069374,"('untrustworthy', 'trustworthy')",-1.079322,-1.0464134,-1.0728378,-1.0578938,0.014944
23,-0.51844966,-0.50113386,"('insincere', 'sincere')",6.6196856,6.798509,3.0506179,3.1486876,0.0980697
24,-0.66423464,-0.6435182,"('dishonest', 'honest')",0.7390621,0.83353454,0.0374137,0.0950082,0.0575945
25,0.75269985,0.6791073,"('egoistic', 'altruistic')",1.5724525,1.5939287,1.1625762,1.136518,-0.0260582
26,0.7539974,0.54400563,"('hardhearted', 'benevolent')",1.6729507,1.46015,1.213474,1.0020778,-0.2113962
27,-0.013182128,-0.016725248,"('hardhearted', 'softhearted')",1.6000624,1.5878611,0.7934401,0.7855679,-0.0078722
