,jelly_male,jelly_female,tuple,average_male,average_female,female-male
0,0.45207927,0.44181436,"('unsociable', 'sociable')",0.4520793,0.4418144,-0.0102649
1,1.7132382,1.7213857,"('unfriendly', 'friendly')",1.7132382,1.7213857,0.0081475
2,0.28337035,0.40332842,"('unlikable', 'likable')",0.2833703,0.4033284,0.1199581
3,1.0651269,1.2012839,"('repellent', 'pleasant')",1.0651269,1.2012839,0.136157
4,-6.8969917,-6.8823037,"('disliked', 'liked')",-6.8969917,-6.8823037,0.014688
5,-0.11822488,0.121222734,"('distant', 'outgoing')",-0.1182249,0.1212227,0.2394476
6,0.26349962,0.42412445,"('distant', 'open')",0.2634996,0.4241244,0.1606248
7,1.544401,1.6867921,"('insensitive', 'sensitive')",1.544401,1.6867921,0.1423911
8,1.1276339,1.0915263,"('unaffectionate', 'affectionate')",1.1276339,1.0915263,-0.0361076
9,1.5484871,1.7166154,"('unaffectionate', 'caring')",1.5484871,1.7166154,0.1681283
10,1.3859892,1.4127582,"('unsympathetic', 'sympathetic')",1.3859892,1.4127582,0.026769
11,2.1072588,2.272497,"('unhelpful', 'helpful')",2.1072588,2.2724969,0.1652381
12,-1.1035061,-0.828554,"('unsupportive', 'supportive')",-1.1035061,-0.828554,0.2749521
13,0.43824786,0.34706932,"('impolite', 'polite')",0.4382479,0.3470693,-0.0911786
14,0.25050446,0.17341565,"('antisocial', 'social')",0.2505045,0.1734156,-0.0770889
15,0.60530525,0.5781933,"('boring', 'funny')",0.6053053,0.5781933,-0.027112
16,-0.4258129,-0.3698578,"('unpopular', 'popular')",-0.4258129,-0.3698578,0.0559551
17,-0.26301444,-0.2102395,"('nasty', 'nice')",-0.2630144,-0.2102395,0.0527749
18,-0.10015726,-0.08126064,"('disagreeable', 'welcoming')",-0.1001573,-0.0812606,0.0188967
19,-0.35956788,-0.10597816,"('inhospitable', 'hospitable')",-0.3595679,-0.1059782,0.2535897
20,0.68984467,0.52086073,"('rough', 'thoughtful')",0.6898447,0.5208607,-0.168984
21,0.36527896,0.5893742,"('immoral', 'moral')",0.365279,0.5893742,0.2240952
22,0.030986026,0.16523772,"('untrustworthy', 'trustworthy')",0.030986,0.1652377,0.1342517
23,6.648381,6.9302244,"('insincere', 'sincere')",6.6483812,6.9302244,0.2818432
24,2.075383,2.3462718,"('dishonest', 'honest')",2.0753829,2.3462718,0.2708889
25,1.0322013,0.8612633,"('egoistic', 'altruistic')",1.0322013,0.8612633,-0.170938
26,0.7523839,0.363937,"('hardhearted', 'benevolent')",0.7523839,0.363937,-0.3884469
27,1.86612,1.7010291,"('hardhearted', 'softhearted')",1.86612,1.7010291,-0.1650909
28,1.33034,1.2922837,"('disloyal', 'loyal')",1.33034,1.2922837,-0.0380563
29,-0.77338624,-0.76947165,"('unfair', 'fair')",-0.7733862,-0.7694716,0.0039146
30,0.9187179,0.9556379,"('intolerant', 'tolerant')",0.9187179,0.9556379,0.03692
31,-1.451555,-1.4284271,"('evil', 'good')",-1.451555,-1.4284271,0.0231279
32,1.4860808,1.4339981,"('unkind', 'kind')",1.4860808,1.4339981,-0.0520827
33,-0.28258452,-0.11157381,"('wrong', 'right')",-0.2825845,-0.1115738,0.1710107
34,4.517337,4.9093404,"('mean', 'honorable')",4.5173368,4.9093404,0.3920036
35,-1.1588818,-1.2034254,"('corrupt', 'incorrupt')",-1.1588818,-1.2034254,-0.0445436
36,-1.2780348,-1.3920029,"('hostile', 'amicable')",-1.2780348,-1.3920029,-0.1139681
37,1.2243959,1.1338657,"('fake', 'genuine')",1.2243959,1.1338657,-0.0905302
38,0.074074335,0.2174211,"('untruthful', 'truthful')",0.0740743,0.2174211,0.1433468
39,0.39397877,0.35250953,"('exploitative', 'cooperative')",0.3939788,0.3525095,-0.0414693
40,-0.5910124,-0.6606671,"('stingy', 'generous')",-0.5910124,-0.6606671,-0.0696547
41,0.074338526,-0.14239591,"('unforgiving', 'forgiving')",0.0743385,-0.1423959,-0.2167344
42,-1.9096323,-1.8642877,"('unreliable', 'reliable')",-1.9096323,-1.8642877,0.0453446
43,1.0715594,1.1520163,"('irresponsible', 'responsible')",1.0715594,1.1520163,0.0804569
44,-1.4085653,-1.7613493,"('prejudiced', 'unprejudiced')",-1.4085653,-1.7613493,-0.352784
45,0.5484064,0.60555995,"('incompetent', 'competent')",0.5484064,0.6055599,0.0571535
46,-0.36680084,-0.30858573,"('uncompetitive', 'competitive')",-0.3668008,-0.3085857,0.0582151
47,4.7675033,4.9583716,"('stupid', 'smart')",4.7675033,4.9583716,0.1908683
48,0.7680675,0.8046301,"('unintelligent', 'intelligent')",0.7680675,0.8046301,0.0365626
49,0.22761954,0.44122863,"('unable', 'able')",0.2276195,0.4412286,0.2136091
50,-0.23713125,-0.15531155,"('clumsy', 'skillful')",-0.2371313,-0.1553116,0.0818197
51,1.2580674,1.2970947,"('uneducated', 'educated')",1.2580674,1.2970947,0.0390273
52,-0.32533157,-0.2775107,"('irrational', 'rational')",-0.3253316,-0.2775107,0.0478209
53,0.03726919,0.053812437,"('uncreative', 'creative')",0.0372692,0.0538124,0.0165432
54,1.0865759,1.476242,"('incapable', 'capable')",1.0865759,1.4762419,0.389666
55,1.4654465,1.5617654,"('incompetent', 'clever')",1.4654465,1.5617654,0.0963189
56,0.5083286,0.77732974,"('impractical', 'practical')",0.5083286,0.7773297,0.2690011
57,-2.0342968,-2.097216,"('unimaginative', 'imaginative')",-2.0342968,-2.0972159,-0.0629191
58,0.25860602,0.122266814,"('undiscriminating', 'discriminating')",0.258606,0.1222668,-0.1363392
59,-0.12751728,-0.053862024,"('foolish', 'wise')",-0.1275173,-0.053862,0.0736553
60,0.80305827,0.86957407,"('inefficient', 'efficient')",0.8030583,0.8695741,0.0665158
61,0.43186435,0.4084826,"('illogical', 'logical')",0.4318644,0.4084826,-0.0233818
62,1.4699191,1.8772497,"('incompetent', 'brilliant')",1.4699191,1.8772497,0.4073306
63,0.94422156,1.1965281,"('unperceptive', 'insightful')",0.9442216,1.1965281,0.2523065
64,-5.951842,-5.6931686,"('shy', 'confident')",-5.9518418,-5.6931686,0.2586732
65,0.5909184,0.7643168,"('insecure', 'secure')",0.5909184,0.7643168,0.1733984
66,-0.39550856,-0.40379226,"('inactive', 'active')",-0.3955086,-0.4037923,-0.0082837
67,-0.96551305,-1.0801145,"('doubtful', 'determined')",-0.9655131,-1.0801145,-0.1146014
68,-0.4434197,-0.32168013,"('dependent', 'independent')",-0.4434197,-0.3216801,0.1217396
69,-2.1403298,-2.1037624,"('lazy', 'industrious')",-2.1403298,-2.1037624,0.0365674
70,1.8038319,1.8943624,"('lethargic', 'energetic')",1.8038319,1.8943624,0.0905305
71,0.36055276,0.6005069,"('diffident', 'self-confident')",0.3605528,0.6005069,0.2399541
72,0.91958964,1.1688135,"('unambitious', 'ambitious')",0.9195896,1.1688135,0.2492239
73,-2.5794463,-2.39731,"('helpless', 'self-reliant')",-2.5794463,-2.39731,0.1821363
74,0.43170604,0.3013265,"('undedicated', 'dedicated')",0.431706,0.3013265,-0.1303795
75,-1.0897497,-0.9687279,"('meek', 'impulsive')",-1.0897497,-0.9687279,0.1210218
76,0.8196395,0.6778416,"('anxious', 'daring')",0.8196395,0.6778416,-0.1417979
77,-1.3857446,-1.1258874,"('unmotivated', 'motivated')",-1.3857446,-1.1258874,0.2598572
78,-0.58033156,-0.48141474,"('nonresilient', 'resilient')",-0.5803316,-0.4814147,0.0989169
79,-0.3056193,-0.26816964,"('wavering', 'unwavering')",-0.3056193,-0.2681696,0.0374497
80,0.44410908,0.40795588,"('dominated', 'dominating')",0.4441091,0.4079559,-0.0361532
81,0.30901438,0.3415401,"('submissive', 'aggressive')",0.3090144,0.3415401,0.0325257
82,6.392633,6.646805,"('poor', 'rich')",6.392633,6.6468048,0.2541718
83,-0.49406803,-0.4264511,"('powerless', 'powerful')",-0.494068,-0.4264511,0.0676169
84,0.07378733,0.13370955,"('inferior', 'superior')",0.0737873,0.1337095,0.0599222
85,-1.054805,-1.2998533,"('insignificant', 'prestigious')",-1.054805,-1.2998533,-0.2450483
86,0.9847566,1.0021844,"('uninfluential', 'influential')",0.9847566,1.0021844,0.0174278
87,0.42297563,0.74714977,"('unsuccessful', 'successful')",0.4229756,0.7471498,0.3241742
88,0.290179,0.33627558,"('low', 'eminent')",0.290179,0.3362756,0.0460966
