,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1241318,-1.2662454,"('unsociable', 'sociable')",0.51352483,0.28160653,-0.7921207,-0.9379822,-0.4675759,-0.6408737,-0.1732978
1,-1.6154298,-1.5311476,"('unfriendly', 'friendly')",-0.23322766,-0.18217635,2.0146532,1.9845085,0.0553319,0.0903949,0.035063
2,0.26405647,0.30723187,"('unlikable', 'likable')",1.705525,1.7749835,0.862694,0.9767846,0.9440918,1.0196667,0.0755749
3,-0.5812172,-0.48095137,"('repellent', 'pleasant')",0.97481287,1.0399795,0.24413438,0.32491338,0.2125767,0.2946472,0.0820705
4,0.21556543,0.23546422,"('disliked', 'liked')",-0.31607774,-0.34396362,-6.656685,-6.6704593,-2.2523991,-2.2596529,-0.0072538
5,-0.021113474,0.19420594,"('distant', 'outgoing')",-1.7567275,-1.4383883,0.090843186,0.17596266,-0.5623326,-0.3560732,0.2062594
6,-0.5017858,-0.2745842,"('distant', 'open')",-2.186362,-1.8655745,0.61028796,0.67161727,-0.69262,-0.4895138,0.2031062
7,-0.6189859,-0.593665,"('insensitive', 'sensitive')",-0.066485025,-0.017507745,0.22765711,0.23670691,-0.1526046,-0.1248219,0.0277827
8,-1.5638248,-1.5680552,"('unaffectionate', 'affectionate')",-0.22708172,-0.15430224,1.0000519,1.035558,-0.2636182,-0.2289331,0.0346851
9,-1.5554062,-1.5040771,"('unaffectionate', 'caring')",-0.32278246,-0.25257215,1.3476025,1.4642175,-0.176862,-0.0974772,0.0793848
10,-1.5591444,-1.6388592,"('unsympathetic', 'sympathetic')",0.20524284,0.14275315,-0.588518,-0.525364,-0.6474732,-0.6738234,-0.0263502
11,0.010811656,-0.06957429,"('unhelpful', 'helpful')",0.13906553,0.080385506,1.7366834,1.8316891,0.6288535,0.6141668,-0.0146867
12,-0.81716853,-0.65226364,"('unsupportive', 'supportive')",0.3469565,0.61296046,-2.1491473,-2.0714986,-0.8731198,-0.7036006,0.1695192
13,-0.5531097,-0.58043724,"('impolite', 'polite')",-0.05547396,-0.12336335,-0.5672386,-0.5443283,-0.3919408,-0.416043,-0.0241022
14,0.13547844,0.07506409,"('antisocial', 'social')",2.0238366,1.950235,-0.7161907,-0.8723685,0.4810415,0.3843102,-0.0967313
15,0.022889994,-0.17131062,"('boring', 'funny')",-0.83515716,-0.972418,0.70043325,0.57614684,-0.037278,-0.1891939,-0.1519159
16,-0.28033897,-0.22279967,"('unpopular', 'popular')",-0.09452173,-0.02649865,0.71617377,0.6826887,0.113771,0.1444635,0.0306925
17,0.5734939,0.67610496,"('nasty', 'nice')",-0.46122256,-0.3478104,-0.035888366,-0.049105592,0.025461,0.093063,0.067602
18,-0.46479633,-0.3435454,"('disagreeable', 'welcoming')",-0.38139665,-0.17548025,-0.31358555,-0.31937966,-0.3865928,-0.2794685,0.1071243
19,-1.0567198,-0.8916744,"('inhospitable', 'hospitable')",-1.7971216,-1.7352698,0.17505302,0.32234547,-0.8929294,-0.7681995,0.1247299
20,0.31777003,0.39022702,"('rough', 'thoughtful')",1.6615552,1.8027698,1.0457516,1.0205991,1.008359,1.0711986,0.0628396
21,-0.20164049,-0.3218993,"('immoral', 'moral')",0.68680847,0.6525135,-0.91033554,-0.8682309,-0.1417225,-0.1792056,-0.0374831
22,-0.42055407,-0.47146505,"('untrustworthy', 'trustworthy')",0.59059405,0.49738112,-1.3439511,-1.4223849,-0.3913037,-0.4654896,-0.0741859
23,-0.8374308,-0.86477315,"('insincere', 'sincere')",0.47394222,0.4665299,6.0631437,6.0396867,1.899885,1.8804811,-0.0194039
24,-0.7218648,-0.7364116,"('dishonest', 'honest')",-0.19241074,-0.14976087,0.77290684,0.77650523,-0.0471229,-0.0365557,0.0105672
25,-0.75638044,-0.7728926,"('egoistic', 'altruistic')",-0.03739372,-0.031541437,1.5875797,1.4716842,0.2646019,0.2224167,-0.0421852
26,0.22001778,0.1483219,"('hardhearted', 'benevolent')",1.3339752,1.2568299,1.5151814,1.3452157,1.0230581,0.9167891,-0.106269
27,-0.48135522,-0.35860243,"('hardhearted', 'softhearted')",-0.49631009,-0.3596134,1.5840486,1.5205569,0.2021278,0.267447,0.0653192
28,-0.7650492,-0.8731924,"('disloyal', 'loyal')",0.21417293,0.09863484,0.90754426,0.88100475,0.1188893,0.0354824,-0.0834069
29,-0.3436608,-0.29585525,"('unfair', 'fair')",-0.8090242,-0.8196276,-0.450585,-0.65815085,-0.5344234,-0.5912112,-0.0567878
30,0.52625793,0.47528628,"('intolerant', 'tolerant')",0.9859028,0.83728707,1.1024848,1.0773124,0.8715485,0.7966286,-0.0749199
31,-0.79293317,-0.5945132,"('evil', 'good')",-1.4950716,-1.3022226,-0.7253901,-0.8569717,-1.0044649,-0.9179025,0.0865624
32,-0.3450554,-0.45118156,"('unkind', 'kind')",0.84442914,0.6697836,0.84946483,0.71677846,0.4496129,0.3117935,-0.1378194
33,0.18304174,0.24589434,"('wrong', 'right')",-0.6844157,-0.5625069,-0.28013724,-0.36585414,-0.2605037,-0.2274889,0.0330148
34,-0.11715138,0.103105806,"('mean', 'honorable')",0.1960423,0.49262595,6.230394,6.414929,2.1030949,2.3368869,0.233792
35,0.22421797,0.26895922,"('corrupt', 'incorrupt')",-1.6762215,-1.6269321,0.2938615,0.10645733,-0.3860473,-0.4171718,-0.0311245
36,-0.68233436,-0.5713405,"('hostile', 'amicable')",-1.6184605,-1.5409801,0.6006478,0.40413982,-0.5667157,-0.5693936,-0.0026779
37,-0.91900414,-0.85305,"('fake', 'genuine')",-0.38723513,-0.27100548,0.3585593,0.4183674,-0.3158933,-0.2352294,0.0806639
38,-0.102280214,-0.039440382,"('untruthful', 'truthful')",-0.93869597,-0.8144111,0.13478792,0.29470614,-0.3020627,-0.1863818,0.1156809
39,1.1624281,1.1199263,"('exploitative', 'cooperative')",1.5228428,1.537534,-0.012683895,-0.03948323,0.8908623,0.872659,-0.0182033
40,-0.6657385,-0.6153012,"('stingy', 'generous')",0.2433163,0.34391657,-1.9549692,-2.0627043,-0.7924638,-0.7780297,0.0144341
41,-0.51937664,-0.4751399,"('unforgiving', 'forgiving')",0.70561737,0.70437187,0.1538478,0.09978123,0.1133628,0.1096711,-0.0036917
42,0.7282433,0.87948394,"('unreliable', 'reliable')",1.1878533,1.3239074,-3.1615388,-3.0301616,-0.4151474,-0.2755901,0.1395573
43,-0.6944028,-0.60858405,"('irresponsible', 'responsible')",0.60734594,0.6544082,0.35366434,0.37805694,0.0888692,0.1412937,0.0524245
44,1.2186224,1.1550516,"('prejudiced', 'unprejudiced')",-0.24474657,-0.251561,-1.2612579,-1.3100958,-0.095794,-0.1355351,-0.0397411
45,-0.9827795,-0.9166159,"('incompetent', 'competent')",0.3705169,0.31043944,-0.42299134,-0.44991538,-0.3450847,-0.3520306,-0.0069459
