,general_male,general_female,tuple,mills_male,mills_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.78144854,-0.56358045,"('disagreeable', 'welcoming')",-0.82048714,-0.660041,-0.7978558,-0.7019383,-0.7999305,-0.6418532,0.1580773
19,-0.019281013,0.023529518,"('inhospitable', 'hospitable')",-0.5961942,-0.53106874,-0.098335125,-0.05399893,-0.2379368,-0.1871794,0.0507574
20,-0.90690935,-0.7188789,"('rough', 'thoughtful')",-1.2063813,-0.9361581,1.0051495,1.0738463,-0.3693804,-0.1937302,0.1756502
21,-0.40079725,-0.19392005,"('immoral', 'moral')",-0.43889526,-0.12132569,-0.81750184,-0.6110111,-0.5523981,-0.3087523,0.2436458
22,0.18753369,0.1382377,"('untrustworthy', 'trustworthy')",-0.2893864,-0.18235551,-0.58850336,-0.62323767,-0.2301187,-0.2224518,0.0076669
23,-0.18671396,0.02101244,"('insincere', 'sincere')",-0.48933297,-0.23456286,6.2875047,6.1396074,1.8704859,1.9753523,0.1048664
24,0.536917,0.71553594,"('dishonest', 'honest')",-0.25060415,-0.1630825,1.2754807,1.2247329,0.5205979,0.5923955,0.0717976
25,-0.13330156,-0.08216332,"('egoistic', 'altruistic')",1.0325692,1.0783637,1.1273894,1.1734973,0.6755524,0.7232326,0.0476802
26,1.8969926,1.6868547,"('hardhearted', 'benevolent')",2.764125,2.5683284,1.5029085,1.4996648,2.0546754,1.9182827,-0.1363927
27,-1.4273251,-1.1169446,"('hardhearted', 'softhearted')",-0.38787058,-0.1807721,1.6741029,1.5932012,-0.0470309,0.0984948,0.1455257
28,-0.32447177,-0.2864735,"('disloyal', 'loyal')",-0.15536511,-0.15021417,0.9688644,0.8612877,0.1630092,0.1415333,-0.0214759
29,-0.7402221,-0.65372723,"('unfair', 'fair')",-0.68324697,-0.69125247,-0.25243652,-0.39783716,-0.5586352,-0.580939,-0.0223038
30,-0.05999886,-0.035763405,"('intolerant', 'tolerant')",1.0590732,1.0481476,1.2098991,1.2402389,0.7363245,0.7508744,0.0145499
31,-0.9438204,-1.0853765,"('evil', 'good')",0.13423233,0.015317472,-0.7745966,-0.8964247,-0.5280615,-0.6554946,-0.1274331
32,0.16238588,0.21491893,"('unkind', 'kind')",0.14019078,0.21011803,1.0265071,0.90606624,0.4430279,0.4437011,0.0006732
33,0.5367094,0.5180404,"('wrong', 'right')",0.23635225,0.20402932,-0.5768932,-0.594985,0.0653895,0.0423616,-0.0230279
34,-0.98805547,-0.80023175,"('mean', 'honorable')",-0.6907093,-0.46612838,5.9508896,6.071293,1.4240416,1.6016442,0.1776026
35,-0.19625011,-0.4169851,"('corrupt', 'incorrupt')",-0.44694382,-0.72764784,-0.27302524,-0.51565474,-0.3054064,-0.5534292,-0.2480228
36,-0.932453,-1.2200336,"('hostile', 'amicable')",-0.61805016,-0.73511785,-0.20455377,-0.42603928,-0.585019,-0.7937303,-0.2087113
37,0.3730437,0.70334476,"('fake', 'genuine')",-0.49493134,-0.26483756,0.5671628,0.6380335,0.1484251,0.3588469,0.2104218
38,0.052990675,-0.059992474,"('untruthful', 'truthful')",-0.44984266,-0.44969603,0.03854602,0.12492947,-0.1194353,-0.128253,-0.0088177
39,1.5368825,1.6734158,"('exploitative', 'cooperative')",0.7077807,0.90760344,0.29678994,0.32372096,0.847151,0.9682467,0.1210957
40,0.77703464,0.8296091,"('stingy', 'generous')",0.33330762,0.44257957,-1.382422,-1.3010814,-0.0906932,-0.0096309,0.0810623
41,0.2085788,0.21207948,"('unforgiving', 'forgiving')",0.0068284906,0.15687576,0.17977688,0.1669673,0.1317281,0.1786408,0.0469127
42,0.8909826,0.9825646,"('unreliable', 'reliable')",0.6843167,0.85924613,-2.625841,-2.409854,-0.3501805,-0.1893477,0.1608328
43,-0.117375076,0.12419685,"('irresponsible', 'responsible')",-0.22090062,-0.039548583,0.8547044,0.94076055,0.1721429,0.341803,0.1696601
44,-1.1356792,-1.0554938,"('prejudiced', 'unprejudiced')",-1.6819851,-1.6285856,-1.5993534,-1.5725743,-1.4723393,-1.4188846,0.0534547
45,0.344691,0.23596318,"('incompetent', 'competent')",0.32864004,0.4852033,0.44645852,0.3779636,0.3732632,0.3663767,-0.0068865
46,0.54184574,0.59929967,"('uncompetitive', 'competitive')",-0.22014451,0.009723023,-0.8698954,-0.7684833,-0.1827314,-0.0531535,0.1295779
47,-0.28208396,-0.1959264,"('stupid', 'smart')",0.08523951,0.1778872,5.9368453,5.827165,1.9133336,1.9363753,0.0230417
48,-0.64343184,-0.49719694,"('unintelligent', 'intelligent')",-0.5824982,-0.43713295,0.35048446,0.44192997,-0.2918152,-0.1641333,0.1276819
49,-1.2790536,-1.2123955,"('unable', 'able')",-0.86085,-0.7474603,-0.3567837,-0.2232462,-0.8322291,-0.7277006,0.1045285
50,0.39583778,0.3810705,"('clumsy', 'skillful')",-0.31748652,-0.24216576,-0.24101366,-0.21863347,-0.0542208,-0.0265762,0.0276446
51,0.2947869,0.16675736,"('uneducated', 'educated')",0.10465012,0.0935162,0.47114325,0.5120712,0.2901934,0.2574483,-0.0327451
52,-0.3432213,-0.38130546,"('irrational', 'rational')",-0.68340355,-0.9104289,-0.56825674,-0.6893491,-0.5316272,-0.6603611,-0.1287339
53,-0.112578586,-0.21942659,"('uncreative', 'creative')",0.5210433,0.46637803,0.8588817,0.86888015,0.4224488,0.3719439,-0.0505049
54,-0.6259051,-0.6743565,"('incapable', 'capable')",-0.320224,-0.33422,1.0104855,1.0008008,0.0214521,-0.0025919,-0.024044
55,-0.54425,-0.35837352,"('incompetent', 'clever')",-0.5545936,-0.23523903,0.11626513,0.20970151,-0.3275262,-0.1279703,0.1995559
56,1.3041897,1.2805704,"('impractical', 'practical')",1.2724632,1.318098,0.24377303,0.31226215,0.940142,0.9703101,0.0301681
57,0.025262773,-0.21380684,"('unimaginative', 'imaginative')",0.062405087,0.012614686,-2.3330696,-2.3210797,-0.7484672,-0.8407573,-0.0922901
58,0.512296,0.4182981,"('undiscriminating', 'discriminating')",0.48916548,0.53351045,0.2055055,0.22998178,0.4023223,0.3939301,-0.0083922
59,0.52909374,0.45595896,"('foolish', 'wise')",0.06415915,-0.08377802,0.10829599,0.099329084,0.2338496,0.15717,-0.0766796
60,-0.620432,-0.31577477,"('inefficient', 'efficient')",-0.23112525,-0.00049318373,0.16299322,0.410725,-0.2295214,0.0314857,0.2610071
61,-0.031852745,-0.054464564,"('illogical', 'logical')",-0.09925003,-0.11634475,0.5221164,0.39818814,0.1303379,0.0757929,-0.054545
62,-0.42118004,-0.20629524,"('incompetent', 'brilliant')",0.000110931695,0.21607322,0.4424707,0.5982222,0.0071339,0.2026667,0.1955328
63,0.42146492,0.44211113,"('unperceptive', 'insightful')",0.02597283,0.23820736,0.91440284,1.1098185,0.4539469,0.5967123,0.1427654
64,0.2930848,0.24789834,"('shy', 'confident')",-0.20211507,-0.26446468,-7.204035,-7.061662,-2.3710217,-2.3594095,0.0116122
65,0.13067316,0.22802731,"('insecure', 'secure')",-0.24610278,-0.07909982,-0.2626353,-0.3413158,-0.1260216,-0.0641294,0.0618922
66,-0.19450684,-0.25086114,"('inactive', 'active')",-0.57139033,-0.7004525,1.0292106,0.95424986,0.0877711,0.0009787,-0.0867924
67,1.162433,1.1358694,"('doubtful', 'determined')",0.31874213,0.19209754,-0.27032012,-0.19348684,0.4036183,0.37816,-0.0254583
68,-1.3772628,-1.3552687,"('dependent', 'independent')",-1.2625873,-1.23046,-0.52333355,-0.51539904,-1.0543946,-1.0337092,0.0206854
69,0.13702115,-0.043643855,"('lazy', 'industrious')",0.6380379,0.50541615,-0.56266433,-0.55667555,0.0707983,-0.0316344,-0.1024327
70,0.40011415,0.4203112,"('lethargic', 'energetic')",-0.16865458,0.04064582,1.1549875,1.1681213,0.462149,0.5430261,0.0808771
71,0.77982914,0.7356907,"('diffident', 'self-confident')",1.252857,1.2175115,0.42764187,0.49634582,0.8201094,0.816516,-0.0035934
72,0.5514329,0.53512985,"('unambitious', 'ambitious')",0.40808076,0.3285761,-0.41628256,-0.44838944,0.181077,0.1384388,-0.0426382
73,1.000003,1.0913852,"('helpless', 'self-reliant')",0.86328965,0.829428,-3.4113727,-3.216142,-0.5160267,-0.4317762,0.0842505
74,0.68048775,0.8065629,"('undedicated', 'dedicated')",0.82333386,0.8500767,0.12120601,0.15484983,0.5416759,0.6038298,0.0621539
75,0.11527392,-0.053363465,"('meek', 'impulsive')",-0.7281884,-0.849533,-0.16026631,-0.23001753,-0.2577269,-0.377638,-0.1199111
76,-0.2518356,-0.052909456,"('anxious', 'daring')",-0.4864914,-0.22806528,0.24315968,0.37322453,-0.1650558,0.0307499,0.1958057
77,-0.7484052,-0.71387386,"('unmotivated', 'motivated')",-1.0921574,-0.9254041,-1.0907485,-0.8971917,-0.9771037,-0.8454899,0.1316138
78,-0.8361952,-0.7647297,"('nonresilient', 'resilient')",-0.86933714,-0.72978705,-0.2434517,-0.06349519,-0.6496613,-0.5193373,0.130324
79,0.34060088,0.14729163,"('wavering', 'unwavering')",-0.25720304,-0.41085458,0.16931774,0.021345362,0.0842385,-0.0807392,-0.1649777
80,0.5318185,0.583158,"('dominated', 'dominating')",0.16452736,0.27745843,-0.5631,-0.5417511,0.0444153,0.1062885,0.0618732
81,0.22589025,0.10917348,"('submissive', 'aggressive')",-0.33713686,-0.30985472,-0.46030617,-0.36238873,-0.1905176,-0.18769,0.0028276
82,-0.7056884,-0.6755193,"('poor', 'rich')",-0.1707767,-0.069789484,6.3667564,6.2552752,1.8300972,1.8366555,0.0065583
83,-0.2653243,-0.2501334,"('powerless', 'powerful')",-0.26667464,-0.30027398,-1.194465,-1.2383845,-0.575488,-0.596264,-0.020776
84,0.9823758,0.9802206,"('inferior', 'superior')",-0.16156106,-0.18778092,0.35222638,0.31054,0.3910137,0.3676599,-0.0233538
85,-0.7661546,-0.7038343,"('insignificant', 'prestigious')",-0.2234649,-0.34727597,-0.16448036,-0.10426825,-0.3846999,-0.3851262,-0.0004263
86,0.6493499,0.42549828,"('uninfluential', 'influential')",0.45937115,0.3418731,0.42131108,0.3680148,0.5100107,0.3784621,-0.1315486
87,0.5763096,0.51001644,"('unsuccessful', 'successful')",0.55924356,0.550949,0.56478846,0.60413164,0.5667805,0.5550323,-0.0117482
88,-0.7972894,-0.79374725,"('low', 'eminent')",-0.50119376,-0.56790406,-0.108183615,-0.09694501,-0.4688889,-0.4861988,-0.0173099
