,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.3530337,-0.43977445,"('unsociable', 'sociable')",-0.16455099,-0.2896523,-0.2587923,-0.3647134,-0.1059211
1,-1.3925446,-1.3003378,"('unfriendly', 'friendly')",1.8887241,1.7880836,0.2480897,0.2438729,-0.0042168
2,0.838666,0.910232,"('unlikable', 'likable')",0.75572306,0.8272551,0.7971945,0.8687435,0.071549
3,0.18878704,0.25761703,"('repellent', 'pleasant')",-0.016514415,-0.013721082,0.0861363,0.121948,0.0358117
4,-0.42794344,-0.440535,"('disliked', 'liked')",-5.831953,-5.8887486,-3.1299481,-3.1646419,-0.0346938
5,-1.12851,-1.0179073,"('distant', 'outgoing')",-0.30929014,-0.32646176,-0.7189001,-0.6721845,0.0467156
6,-1.5124727,-1.3533565,"('distant', 'open')",0.10488916,0.04309137,-0.7037918,-0.6551325,0.0486593
7,-0.22558625,-0.16274434,"('insensitive', 'sensitive')",0.38839486,0.42364457,0.0814043,0.1304501,0.0490458
8,-1.3152449,-1.3203604,"('unaffectionate', 'affectionate')",0.47791693,0.38175496,-0.418664,-0.4693027,-0.0506387
9,-0.9973267,-0.9785569,"('unaffectionate', 'caring')",0.8019669,0.7540816,-0.0976799,-0.1122376,-0.0145577
10,-0.49276614,-0.4507437,"('unsympathetic', 'sympathetic')",-0.5978979,-0.61260563,-0.545332,-0.5316747,0.0136573
11,0.041123886,0.045217566,"('unhelpful', 'helpful')",1.2671832,1.2818257,0.6541535,0.6635216,0.0093681
12,-0.21767853,-0.0012903027,"('unsupportive', 'supportive')",-1.9165076,-1.8671925,-1.067093,-0.9342414,0.1328516
13,0.010414649,-0.07064994,"('impolite', 'polite')",-0.6577081,-0.67001486,-0.3236467,-0.3703324,-0.0466857
14,0.8877885,0.79136926,"('antisocial', 'social')",-0.24371466,-0.2966847,0.3220369,0.2473423,-0.0746946
15,-0.0364441,-0.12561788,"('boring', 'funny')",0.766099,0.745923,0.3648274,0.3101526,-0.0546748
16,-0.709027,-0.6386744,"('unpopular', 'popular')",0.54371226,0.5581427,-0.0826574,-0.0402658,0.0423916
17,-0.30744576,-0.2708943,"('nasty', 'nice')",-0.46612176,-0.46225673,-0.3867838,-0.3665755,0.0202083
18,-0.89502454,-0.82664895,"('disagreeable', 'welcoming')",-0.37866914,-0.47237414,-0.6368468,-0.6495116,-0.0126648
19,-1.4165379,-1.337436,"('inhospitable', 'hospitable')",-0.22599338,-0.17750256,-0.8212656,-0.7574692,0.0637964
20,0.48279965,0.4681042,"('rough', 'thoughtful')",1.3758975,1.3482045,0.9293486,0.9081544,-0.0211942
21,0.30154797,0.28443736,"('immoral', 'moral')",-0.31292656,-0.269934,-0.0056893,0.0072517,0.012941
22,0.3803057,0.37465084,"('untrustworthy', 'trustworthy')",-0.6674184,-0.7866587,-0.1435564,-0.2060039,-0.0624475
23,-0.30190402,-0.31078884,"('insincere', 'sincere')",5.304235,5.182749,2.5011654,2.4359801,-0.0651853
24,0.024434382,-0.071815275,"('dishonest', 'honest')",0.545888,0.47517377,0.2851612,0.2016792,-0.083482
25,-0.6918161,-0.6306267,"('egoistic', 'altruistic')",1.5840274,1.5576478,0.4461057,0.4635106,0.0174049
26,0.2958413,0.29573613,"('hardhearted', 'benevolent')",2.0479453,2.0296383,1.1718932,1.1626872,-0.009206
27,-0.41983908,-0.40474337,"('hardhearted', 'softhearted')",1.3213329,1.264764,0.4507469,0.4300103,-0.0207366
28,-0.93695647,-1.0442337,"('disloyal', 'loyal')",0.8257489,0.6609598,-0.0556038,-0.1916369,-0.1360331
29,-0.28597713,-0.32989356,"('unfair', 'fair')",-0.32327366,-0.45133382,-0.3046254,-0.3906137,-0.0859883
30,0.74270207,0.62489545,"('intolerant', 'tolerant')",1.4260373,1.3439934,1.0843697,0.9844444,-0.0999253
31,-0.91033006,-0.68909246,"('evil', 'good')",-0.86633146,-0.9146159,-0.8883308,-0.8018542,0.0864766
32,-0.03627074,-0.124369025,"('unkind', 'kind')",1.0191224,0.88389474,0.4914258,0.3797629,-0.1116629
33,-0.07577808,-0.10883787,"('wrong', 'right')",-0.6419018,-0.70176715,-0.3588399,-0.4053025,-0.0464626
34,0.38833258,0.55930305,"('mean', 'honorable')",5.8297753,5.9081373,3.1090539,3.2337203,0.1246664
35,-0.53919053,-0.6042006,"('corrupt', 'incorrupt')",0.18450367,0.055947505,-0.1773434,-0.2741266,-0.0967832
36,-1.3669257,-1.3214415,"('hostile', 'amicable')",0.629415,0.42475837,-0.3687554,-0.4483416,-0.0795862
37,0.307223,0.28562453,"('fake', 'genuine')",0.124905124,0.112828135,0.2160641,0.1992263,-0.0168378
38,-0.7614211,-0.7392055,"('untruthful', 'truthful')",-0.41409636,-0.41127205,-0.5877587,-0.5752388,0.0125199
39,1.5165511,1.481357,"('exploitative', 'cooperative')",0.21958286,0.21787599,0.868067,0.8496165,-0.0184505
40,0.11445135,0.17667684,"('stingy', 'generous')",-1.2010858,-1.2977931,-0.5433172,-0.5605581,-0.0172409
41,0.038448535,0.15311933,"('unforgiving', 'forgiving')",0.096222565,-0.041358918,0.0673355,0.0558802,-0.0114553
42,0.48415753,0.5553911,"('unreliable', 'reliable')",-2.9462628,-2.893154,-1.2310526,-1.1688814,0.0621712
43,-0.0017082989,0.06645636,"('irresponsible', 'responsible')",0.40101016,0.41488448,0.1996509,0.2406704,0.0410195
44,0.7547828,0.69988495,"('prejudiced', 'unprejudiced')",-1.2766621,-1.2636414,-0.2609397,-0.2818782,-0.0209385
45,0.005719386,0.119049825,"('incompetent', 'competent')",-0.3736327,-0.42349267,-0.1839567,-0.1522214,0.0317353
46,-0.39167038,-0.36384663,"('uncompetitive', 'competitive')",-0.70641226,-0.6922458,-0.5490413,-0.5280462,0.0209951
47,0.44932023,0.5033286,"('stupid', 'smart')",5.283676,5.315831,2.8664982,2.90958,0.0430818
48,-0.12525167,-0.06763148,"('unintelligent', 'intelligent')",0.8370269,0.88196725,0.3558876,0.4071679,0.0512803
49,0.041883547,0.13168687,"('unable', 'able')",-0.12219533,-0.047904234,-0.0401559,0.0418913,0.0820472
50,-0.26650545,-0.2663003,"('clumsy', 'skillful')",0.08942621,0.041176043,-0.0885396,-0.1125621,-0.0240225
51,-0.55700064,-0.67552227,"('uneducated', 'educated')",0.8426924,0.79437196,0.1428459,0.0594248,-0.0834211
52,-0.5979367,-0.756645,"('irrational', 'rational')",0.5164683,0.380274,-0.0407342,-0.1881855,-0.1474513
53,-1.5461025,-1.495323,"('uncreative', 'creative')",0.8786347,0.83474094,-0.3337339,-0.330291,0.0034429
54,-0.46916932,-0.4627298,"('incapable', 'capable')",1.0383571,1.0905379,0.2845939,0.313904,0.0293101
55,0.09851716,0.105870366,"('incompetent', 'clever')",0.04784029,0.023097899,0.0731787,0.0644841,-0.0086946
56,0.7017723,0.6717256,"('impractical', 'practical')",-0.010822302,-0.034002364,0.345475,0.3188616,-0.0266134
57,-0.5474947,-0.4595737,"('unimaginative', 'imaginative')",-2.309355,-2.2805336,-1.4284248,-1.3700536,0.0583712
58,-0.11286367,-0.09820628,"('undiscriminating', 'discriminating')",0.34718826,0.315608,0.1171623,0.1087009,-0.0084614
59,0.19227508,0.18406214,"('foolish', 'wise')",0.61422867,0.59469795,0.4032519,0.38938,-0.0138719
60,0.76189893,0.7268574,"('inefficient', 'efficient')",-0.28664652,-0.17075396,0.2376262,0.2780517,0.0404255
61,0.13747352,-0.023273364,"('illogical', 'logical')",0.4699408,0.36751434,0.3037072,0.1721205,-0.1315867
62,0.86432713,0.92326355,"('incompetent', 'brilliant')",-0.061319966,0.067484416,0.4015036,0.495374,0.0938704
63,-0.099108346,0.05867899,"('unperceptive', 'insightful')",0.90514296,1.0121411,0.4030173,0.53541,0.1323927
64,0.1839414,0.1229543,"('shy', 'confident')",-6.223317,-6.1690474,-3.0196879,-3.0230465,-0.0033586
65,0.68456423,0.5593225,"('insecure', 'secure')",-0.3033899,-0.32417554,0.1905872,0.1175735,-0.0730137
66,-0.74757373,-0.688239,"('inactive', 'active')",0.84216833,0.89912766,0.0472973,0.1054443,0.058147
67,0.64894235,0.62589306,"('doubtful', 'determined')",-0.5687944,-0.55940247,0.040074,0.0332453,-0.0068287
68,0.19302005,0.14523518,"('dependent', 'independent')",-0.39675018,-0.4007018,-0.1018651,-0.1277333,-0.0258682
69,0.5523057,0.668614,"('lazy', 'industrious')",-0.40055397,-0.358982,0.0758759,0.154816,0.0789401
70,0.23575544,0.2962034,"('lethargic', 'energetic')",0.53152084,0.61136353,0.3836381,0.4537835,0.0701454
71,-0.17070365,-0.04767889,"('diffident', 'self-confident')",0.5849631,0.62352735,0.2071297,0.2879242,0.0807945
72,-0.14078507,-0.11760059,"('unambitious', 'ambitious')",-1.1113646,-1.0877417,-0.6260749,-0.6026711,0.0234038
73,0.48784837,0.3812863,"('helpless', 'self-reliant')",-2.8199978,-2.800422,-1.1660748,-1.2095678,-0.043493
74,0.21293592,0.24928734,"('undedicated', 'dedicated')",0.18769625,0.14838889,0.2003161,0.1988381,-0.001478
75,-0.047086697,0.031985402,"('meek', 'impulsive')",-0.4164499,-0.34283912,-0.2317683,-0.1554269,0.0763414
76,0.25224036,0.21715929,"('anxious', 'daring')",0.15936157,0.20377788,0.205801,0.2104686,0.0046676
77,-0.6972508,-0.59295195,"('unmotivated', 'motivated')",-1.3115227,-1.1339108,-1.0043868,-0.8634313,0.1409555
78,-0.86246634,-0.6734299,"('nonresilient', 'resilient')",0.12948297,0.23644803,-0.3664917,-0.2184909,0.1480008
79,-1.3192791,-1.2710571,"('wavering', 'unwavering')",-0.031553604,0.0008742893,-0.6754164,-0.6350914,0.040325
80,0.47584793,0.4021854,"('dominated', 'dominating')",-1.2891952,-1.2329961,-0.4066736,-0.4154053,-0.0087317
81,1.0051851,0.94634247,"('submissive', 'aggressive')",-0.65392655,-0.571534,0.1756293,0.1874042,0.0117749
82,-0.6659811,-0.6476265,"('poor', 'rich')",5.7222896,5.6635466,2.5281541,2.5079601,-0.020194
83,-0.28708434,-0.34853193,"('powerless', 'powerful')",-0.90305436,-0.903402,-0.5950693,-0.625967,-0.0308977
84,0.15845817,0.04424369,"('inferior', 'superior')",0.880543,0.85747826,0.5195006,0.450861,-0.0686396
85,-0.7572723,-0.69082445,"('insignificant', 'prestigious')",1.120938,1.1202235,0.1818328,0.2146995,0.0328667
86,-0.8710536,-0.93060476,"('uninfluential', 'influential')",-0.10905769,-0.21037808,-0.4900556,-0.5704914,-0.0804358
87,0.45340773,0.43238968,"('unsuccessful', 'successful')",1.1693124,1.3010806,0.8113601,0.8667351,0.055375
88,-0.5786163,-0.6923424,"('low', 'eminent')",0.6186484,0.6420967,0.020016,-0.0251229,-0.0451389
