,american_male,american_female,tuple,tower_male,tower_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.17129114,-0.21674381,"('unsociable', 'sociable')",0.2753556,0.3584243,-0.16792028,-0.15600656,-0.0212853,-0.0047754,0.0165099
1,-1.0042387,-1.1446173,"('unfriendly', 'friendly')",-0.65941805,-0.949218,1.5298913,1.3912466,-0.0445885,-0.2341963,-0.1896078
2,0.5519475,0.573878,"('unlikable', 'likable')",0.8317859,0.8716155,0.90008605,0.9165361,0.7612731,0.7873432,0.0260701
3,-0.50050527,-0.4095853,"('repellent', 'pleasant')",-0.39249036,-0.1489836,0.5947671,0.70823514,-0.0994095,0.0498887,0.1492982
4,-0.7460152,-0.78091466,"('disliked', 'liked')",-0.80666274,-0.88784015,-6.78659,-7.0217824,-2.7797559,-2.8968458,-0.1170899
5,-0.65054697,-0.72888356,"('distant', 'outgoing')",-1.1567782,-1.3940217,-0.2494582,-0.40483156,-0.6855944,-0.842579,-0.1569846
6,-0.5770128,-0.6645547,"('distant', 'open')",-1.5438213,-1.7587879,-0.3243494,-0.46129256,-0.8150612,-0.9615451,-0.1464839
7,0.26974022,0.30395132,"('insensitive', 'sensitive')",0.48573455,0.74233025,0.20687045,0.32740325,0.3207817,0.457895,0.1371133
8,-0.6974235,-0.78927165,"('unaffectionate', 'affectionate')",-0.53863597,-0.74951285,0.49339414,0.39542356,-0.2475551,-0.3811203,-0.1335652
9,0.041330352,-0.043582015,"('unaffectionate', 'caring')",-0.10918731,-0.24064057,1.2053888,1.2011557,0.3791773,0.3056444,-0.0735329
10,0.7169037,0.7053696,"('unsympathetic', 'sympathetic')",0.26775405,0.5142807,-0.68544704,-0.53847015,0.0997369,0.22706,0.1273231
11,0.57565707,0.6364381,"('unhelpful', 'helpful')",-0.10730665,-0.027825,1.7518986,1.8770765,0.7400831,0.8285632,0.0884801
12,0.9396363,0.9190157,"('unsupportive', 'supportive')",0.47467825,0.5513841,-1.88975,-1.89044,-0.1584785,-0.1400134,0.0184651
13,0.41054925,0.40472826,"('impolite', 'polite')",0.40112895,0.5158957,-0.61162275,-0.48297048,0.0666851,0.1458845,0.0791994
14,0.72214824,0.8343084,"('antisocial', 'social')",1.8759408,2.157035,0.17308341,0.27815545,0.9237241,1.0898329,0.1661088
15,0.07214517,0.043744966,"('boring', 'funny')",0.60141426,0.42433032,-0.050797585,-0.04668679,0.2075873,0.1404628,-0.0671245
16,-1.653639,-1.6529719,"('unpopular', 'popular')",-0.79997987,-0.88082314,0.4483996,0.37863338,-0.6684064,-0.7183871,-0.0499807
17,-0.13340178,-0.049433455,"('nasty', 'nice')",-0.86381364,-0.7392644,-0.3441465,-0.29941854,-0.4471206,-0.3627055,0.0844151
18,0.5990511,0.60503656,"('disagreeable', 'welcoming')",-0.6033261,-0.60193676,-0.43076095,-0.5147533,-0.145012,-0.1705512,-0.0255392
19,-0.40380922,-0.45122433,"('inhospitable', 'hospitable')",-2.108235,-2.1419222,-0.8073063,-0.8131248,-1.1064502,-1.1354238,-0.0289736
20,0.269523,0.3258186,"('rough', 'thoughtful')",0.42319277,0.5346701,0.79150105,0.84255064,0.4947389,0.5676798,0.0729409
21,0.9017627,0.9181352,"('immoral', 'moral')",0.52220446,0.7151139,-0.5787766,-0.39575815,0.2817302,0.412497,0.1307668
22,-0.08176366,-0.020881033,"('untrustworthy', 'trustworthy')",0.27882373,0.4522612,-0.9621418,-0.8917414,-0.2550273,-0.1534537,0.1015736
23,0.21739748,0.2348889,"('insincere', 'sincere')",0.5996875,0.678833,5.5424323,5.710093,2.119839,2.2079384,0.0880994
24,1.3520985,1.3091235,"('dishonest', 'honest')",0.061172806,0.09880373,0.49020588,0.55859476,0.6344924,0.6555073,0.0210149
25,-0.43757316,-0.4962918,"('egoistic', 'altruistic')",-0.2675376,-0.44919825,1.404716,1.3184124,0.2332017,0.1243075,-0.1088942
26,0.59942204,0.51254773,"('hardhearted', 'benevolent')",0.57500136,0.44530484,1.6919795,1.6339521,0.9554677,0.8639349,-0.0915328
27,0.5130414,0.500018,"('hardhearted', 'softhearted')",-0.46964183,-0.45525366,0.9701454,0.9685745,0.3378483,0.3377796,-6.87e-05
28,0.644612,0.55731344,"('disloyal', 'loyal')",-0.46742862,-0.558684,1.0306586,0.9761358,0.402614,0.3249217,-0.0776923
29,-1.173296,-1.1944573,"('unfair', 'fair')",-0.51734567,-0.574327,-0.14119148,-0.2932585,-0.610611,-0.6873476,-0.0767366
30,0.37836665,0.4439414,"('intolerant', 'tolerant')",0.96556187,1.091991,0.7889995,0.85308313,0.710976,0.7963385,0.0853625
31,-1.2382861,-1.2497829,"('evil', 'good')",-1.3196231,-1.548225,-0.6453269,-0.840222,-1.0677454,-1.2127433,-0.1449979
32,0.03339066,-0.06344512,"('unkind', 'kind')",0.12618639,0.14328986,0.48698956,0.4862083,0.2155222,0.1886843,-0.0268379
33,0.12123653,0.0009792931,"('wrong', 'right')",0.35048187,0.14145829,-0.031517148,-0.1310906,0.1467338,0.0037823,-0.1429515
34,-0.7272866,-0.63638175,"('mean', 'honorable')",0.37070608,0.4412531,5.027246,5.2613635,1.5568886,1.688745,0.1318564
35,-0.65037364,-0.7812117,"('corrupt', 'incorrupt')",-1.01263,-1.294904,-0.47084752,-0.6509798,-0.7112838,-0.9090318,-0.197748
36,-1.859429,-1.9597219,"('hostile', 'amicable')",-1.4919349,-1.7576504,-0.21938676,-0.39607763,-1.1902502,-1.37115,-0.1808998
37,-0.19241682,-0.17954454,"('fake', 'genuine')",-0.9325611,-0.80022293,-0.29836708,-0.2314219,-0.4744484,-0.4037298,0.0707186
