,citizens_male,citizens_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.0271108,-0.049768534,"('unsociable', 'sociable')",-0.6758951,-0.8001289,0.8753961,0.7831835,-0.65344465,-0.705492,-0.1067082,-0.1930515,-0.0863433
1,0.15402223,0.16695555,"('unfriendly', 'friendly')",1.7252481,1.6014755,0.12398902,0.042023767,2.2830007,2.212382,1.071565,1.0057092,-0.0658558
2,0.7716623,0.8795863,"('unlikable', 'likable')",2.4386172,2.5327594,1.9601691,1.9385111,0.7418495,0.8437396,1.4780744,1.5486491,0.0705747
3,-0.37788573,-0.3024029,"('repellent', 'pleasant')",-0.9653052,-0.8937109,0.93328017,1.010704,0.026852196,0.08424909,-0.0957646,-0.0252902,0.0704744
4,0.44960433,0.49248895,"('disliked', 'liked')",0.6652319,0.6285852,-0.17954719,-0.25455114,-6.3618007,-6.4506707,-1.3566279,-1.3960369,-0.039409
5,1.0317277,1.0370172,"('distant', 'outgoing')",1.4530005,1.4344431,-0.60476285,-0.6601215,0.116347246,0.067091666,0.4990782,0.4696077,-0.0294705
6,0.5615543,0.60465324,"('distant', 'open')",0.7260964,0.7170721,-1.2641668,-1.3390312,0.7967957,0.71798986,0.2050699,0.175171,-0.0298989
7,0.8093631,0.84144306,"('insensitive', 'sensitive')",0.013203256,0.037447155,0.82643366,0.90480983,0.92196405,0.9530183,0.642741,0.6841795,0.0414385
8,0.0020637922,0.063381426,"('unaffectionate', 'affectionate')",0.448022,0.39610273,-0.23625395,-0.234422,0.94232255,0.8927905,0.2890386,0.2794632,-0.0095754
9,1.5469644,1.5864137,"('unaffectionate', 'caring')",1.2792567,1.228657,0.61463416,0.6293827,1.4825377,1.501998,1.2308482,1.2366128,0.0057646
10,0.7623177,0.7725464,"('unsympathetic', 'sympathetic')",-1.6561587,-1.6184517,0.15963316,0.2598396,-0.39329827,-0.32518598,-0.2818765,-0.2278129,0.0540636
11,1.122794,1.1613795,"('unhelpful', 'helpful')",-0.26867235,-0.25107008,0.6451659,0.7058575,1.8042986,1.9187309,0.8258966,0.8837245,0.0578279
12,2.2468762,2.4349432,"('unsupportive', 'supportive')",0.9791262,1.0607752,1.61142,1.7758242,-1.7029707,-1.6436052,0.7836129,0.9069843,0.1233714
13,0.061249584,-0.014128178,"('impolite', 'polite')",-0.3777113,-0.32152167,0.536525,0.5357688,-0.6287185,-0.6336438,-0.1021638,-0.1083812,-0.0062174
14,0.7374519,0.7071764,"('antisocial', 'social')",0.96881324,0.988498,1.5408174,1.5967818,-0.81561637,-0.7966708,0.6078666,0.6239463,0.0160797
15,0.87365556,0.82767653,"('boring', 'funny')",0.5128927,0.49754167,-0.7279769,-0.8094892,0.50263196,0.45506755,0.2903008,0.2426991,-0.0476017
16,-1.4644866,-1.4527051,"('unpopular', 'popular')",-0.20912392,-0.2620159,-0.64745104,-0.6380146,0.28308558,0.24355303,-0.509494,-0.5272957,-0.0178017
17,0.12849584,0.15257275,"('nasty', 'nice')",-0.21156313,-0.116722584,-0.7424405,-0.63335294,-0.37537852,-0.30762696,-0.3002216,-0.2262824,0.0739392
18,0.019405693,0.09922507,"('disagreeable', 'welcoming')",0.019791365,0.061113387,-0.17105095,-0.17422113,-0.301258,-0.34277335,-0.108278,-0.089164,0.019114
19,1.192303,1.2043465,"('inhospitable', 'hospitable')",-0.02404327,-0.04085766,-1.0537312,-1.0820409,0.23554619,0.24073721,0.0875186,0.0805463,-0.0069723
20,0.36514845,0.35953555,"('rough', 'thoughtful')",-0.089687526,-0.05347858,0.25560445,0.3144573,0.99797493,0.993964,0.3822601,0.4036196,0.0213595
21,0.9354185,0.8997837,"('immoral', 'moral')",0.017908497,0.08465481,0.98520464,0.9974591,-0.82464594,-0.7469634,0.2784714,0.3087336,0.0302622
22,0.26931906,0.32298774,"('untrustworthy', 'trustworthy')",-0.6180786,-0.5967786,0.6342108,0.66788685,-1.0788957,-1.0704663,-0.1983611,-0.1690926,0.0292685
