,legacy_male,legacy_female,tuple,average_male,average_female,female-male
30,1.0413533,1.0866082,"('intolerant', 'tolerant')",1.0413533,1.0866082,0.0452549
31,-1.2683614,-1.2857345,"('evil', 'good')",-1.2683614,-1.2857345,-0.0173731
32,1.3741059,1.3432748,"('unkind', 'kind')",1.3741059,1.3432748,-0.0308311
33,-0.22244081,-0.17811407,"('wrong', 'right')",-0.2224408,-0.1781141,0.0443267
34,4.5146255,4.8973446,"('mean', 'honorable')",4.5146255,4.8973446,0.3827191
35,-1.0455011,-1.2623684,"('corrupt', 'incorrupt')",-1.0455011,-1.2623684,-0.2168673
36,-0.5570429,-0.6406062,"('hostile', 'amicable')",-0.5570429,-0.6406062,-0.0835633
37,1.048191,0.9444811,"('fake', 'genuine')",1.048191,0.9444811,-0.1037099
38,0.11346401,0.24279356,"('untruthful', 'truthful')",0.113464,0.2427936,0.1293296
39,0.5952234,0.68828475,"('exploitative', 'cooperative')",0.5952234,0.6882848,0.0930614
40,-1.3200644,-1.6201441,"('stingy', 'generous')",-1.3200644,-1.6201441,-0.3000797
41,0.6898913,0.5622625,"('unforgiving', 'forgiving')",0.6898913,0.5622625,-0.1276288
42,-2.3907182,-2.4944212,"('unreliable', 'reliable')",-2.3907182,-2.4944212,-0.103703
43,1.1576657,1.2403606,"('irresponsible', 'responsible')",1.1576657,1.2403606,0.0826949
44,-1.5055124,-1.6083143,"('prejudiced', 'unprejudiced')",-1.5055124,-1.6083143,-0.1028019
45,0.2292331,0.075851664,"('incompetent', 'competent')",0.2292331,0.0758517,-0.1533814
46,-0.72111064,-0.8298041,"('uncompetitive', 'competitive')",-0.7211106,-0.8298041,-0.1086935
47,4.8357773,5.0962353,"('stupid', 'smart')",4.8357773,5.0962353,0.260458
48,0.608582,0.56809217,"('unintelligent', 'intelligent')",0.608582,0.5680922,-0.0404898
49,-0.09773818,0.015902176,"('unable', 'able')",-0.0977382,0.0159022,0.1136404
50,-0.46152312,-0.4452279,"('clumsy', 'skillful')",-0.4615231,-0.4452279,0.0162952
51,0.7827481,0.7498838,"('uneducated', 'educated')",0.7827481,0.7498838,-0.0328643
52,-0.4258959,-0.51764226,"('irrational', 'rational')",-0.4258959,-0.5176423,-0.0917464
53,-0.024713278,-0.03036666,"('uncreative', 'creative')",-0.0247133,-0.0303667,-0.0056534
54,0.91234094,1.0915624,"('incapable', 'capable')",0.9123409,1.0915624,0.1792215
55,0.8346466,0.76422495,"('incompetent', 'clever')",0.8346466,0.7642249,-0.0704217
56,0.4181772,0.4578122,"('impractical', 'practical')",0.4181772,0.4578122,0.039635
57,-2.3774357,-2.614578,"('unimaginative', 'imaginative')",-2.3774357,-2.614578,-0.2371423
58,0.26781785,0.16808414,"('undiscriminating', 'discriminating')",0.2678179,0.1680841,-0.0997338
59,-0.027290884,0.060395792,"('foolish', 'wise')",-0.0272909,0.0603958,0.0876867
60,0.51389,0.691144,"('inefficient', 'efficient')",0.51389,0.691144,0.177254
61,0.6631521,0.5282543,"('illogical', 'logical')",0.6631521,0.5282543,-0.1348978
62,0.7330586,0.9013299,"('incompetent', 'brilliant')",0.7330586,0.9013299,0.1682713
63,0.55318916,0.66186154,"('unperceptive', 'insightful')",0.5531892,0.6618615,0.1086723
64,-6.285159,-6.33351,"('shy', 'confident')",-6.2851591,-6.3335099,-0.0483508
65,0.12605746,0.200524,"('insecure', 'secure')",0.1260575,0.200524,0.0744665
66,-0.28997517,-0.38814074,"('inactive', 'active')",-0.2899752,-0.3881407,-0.0981655
67,-0.5894615,-0.45164356,"('doubtful', 'determined')",-0.5894615,-0.4516436,0.1378179
68,-1.0582943,-1.0714611,"('dependent', 'independent')",-1.0582943,-1.0714611,-0.0131668
69,-1.9647769,-1.8577075,"('lazy', 'industrious')",-1.9647769,-1.8577075,0.1070694
70,1.1759968,1.0471628,"('lethargic', 'energetic')",1.1759968,1.0471628,-0.128834
71,0.45953158,0.541469,"('diffident', 'self-confident')",0.4595316,0.541469,0.0819374
72,0.8074654,0.92155206,"('unambitious', 'ambitious')",0.8074654,0.9215521,0.1140867
73,-2.8910582,-2.9573658,"('helpless', 'self-reliant')",-2.8910582,-2.9573658,-0.0663076
74,0.3037612,0.17692614,"('undedicated', 'dedicated')",0.3037612,0.1769261,-0.1268351
75,-1.0721034,-1.074132,"('meek', 'impulsive')",-1.0721034,-1.074132,-0.0020286
76,0.6045369,0.5370005,"('anxious', 'daring')",0.6045369,0.5370005,-0.0675364
77,-0.7888131,-0.5671953,"('unmotivated', 'motivated')",-0.7888131,-0.5671953,0.2216178
78,-0.6839654,-0.6224729,"('nonresilient', 'resilient')",-0.6839654,-0.6224729,0.0614925
79,-0.2792631,-0.21139339,"('wavering', 'unwavering')",-0.2792631,-0.2113934,0.0678697
80,0.105908364,-0.019008808,"('dominated', 'dominating')",0.1059084,-0.0190088,-0.1249172
81,-0.31148842,-0.24543682,"('submissive', 'aggressive')",-0.3114884,-0.2454368,0.0660516
82,5.889803,6.0449185,"('poor', 'rich')",5.8898029,6.0449185,0.1551156
83,-0.2435313,-0.21900102,"('powerless', 'powerful')",-0.2435313,-0.219001,0.0245303
84,0.33897588,0.30655655,"('inferior', 'superior')",0.3389759,0.3065566,-0.0324193
85,-0.15032071,-0.09093319,"('insignificant', 'prestigious')",-0.1503207,-0.0909332,0.0593875
86,0.74692214,0.6100565,"('uninfluential', 'influential')",0.7469221,0.6100565,-0.1368656
87,0.019640367,0.071327254,"('unsuccessful', 'successful')",0.0196404,0.0713273,0.0516869
88,0.31736386,0.37040567,"('low', 'eminent')",0.3173639,0.3704057,0.0530418
