,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
11,0.23862539,0.21612772,"('unhelpful', 'helpful')",0.7871102,0.87055147,0.7865869,0.86641866,1.4457282,1.6199075,0.8145127,0.8932513,0.0787386
12,0.20407431,0.35798913,"('unsupportive', 'supportive')",0.6892427,0.79628205,0.111379266,0.25172827,-1.7326733,-1.7107972,-0.1819942,-0.0761994,0.1057948
13,0.32051468,0.2844205,"('impolite', 'polite')",1.7067153,1.752783,1.8676848,1.9120231,-0.35917085,-0.27875173,0.883936,0.9176186,0.0336826
14,0.466406,0.41993216,"('antisocial', 'social')",1.4727839,1.4700996,1.6325439,1.646678,-0.5686013,-0.572087,0.7507831,0.7411557,-0.0096274
15,0.17943107,0.0865583,"('boring', 'funny')",0.10265447,0.0052853078,0.07329482,0.00455004,0.95202523,0.9121866,0.3268514,0.2521451,-0.0747063
16,-0.9270224,-0.90506995,"('unpopular', 'popular')",-0.35794184,-0.39591336,-1.1634574,-1.2180984,0.20327364,0.22795789,-0.561287,-0.5727809,-0.0114939
17,0.18263154,0.23514058,"('nasty', 'nice')",-1.4824651,-1.4754871,-0.93928987,-0.8884791,-0.45071793,-0.3413935,-0.6724604,-0.6175548,0.0549056
18,-0.6504255,-0.5361109,"('disagreeable', 'welcoming')",1.1104469,1.1821206,0.16366163,0.22008616,-0.06447436,-0.08424279,0.1398022,0.1954633,0.0556611
19,-0.7452851,-0.6624952,"('inhospitable', 'hospitable')",-1.1084211,-1.1210258,-1.4830579,-1.3826312,-0.1596525,-0.066822186,-0.8741041,-0.8082436,0.0658605
20,-0.061251752,-0.012136316,"('rough', 'thoughtful')",0.041525904,0.08177845,0.2013103,0.27340248,0.7965499,0.82016355,0.2445336,0.290802,0.0462684
21,0.19447736,0.15986511,"('immoral', 'moral')",0.9173099,1.0176958,1.5846345,1.6460146,-0.48436278,-0.44214025,0.5530147,0.5953588,0.0423441
22,0.6664458,0.6525927,"('untrustworthy', 'trustworthy')",0.75446105,0.79596955,1.5694616,1.6205369,-0.6097769,-0.60298157,0.5951478,0.6165294,0.0213816
23,-0.7337425,-0.76305497,"('insincere', 'sincere')",0.35028324,0.39795816,2.4581697,2.517202,6.0670347,6.175708,2.0354362,2.0819533,0.0465171
24,-0.3181476,-0.32504666,"('dishonest', 'honest')",0.21453674,0.2471453,0.5670712,0.6431151,1.1509651,1.1822356,0.4036064,0.4368623,0.0332559
25,-0.5114518,-0.46984866,"('egoistic', 'altruistic')",0.011478119,-0.05151525,-0.95169693,-0.9586302,1.335663,1.2476754,-0.0290019,-0.0580797,-0.0290778
26,0.41540334,0.41503996,"('hardhearted', 'benevolent')",1.0971018,0.9975925,1.0073527,1.0008563,1.5886043,1.4875737,1.0271156,0.9752656,-0.05185
27,-0.4841119,-0.33449486,"('hardhearted', 'softhearted')",-0.9330609,-0.9498554,0.30128902,0.38128847,1.5707949,1.5746613,0.1137278,0.1678999,0.0541721
28,-1.0201527,-1.120382,"('disloyal', 'loyal')",-0.40743724,-0.45547208,0.41558054,0.34744707,0.91536117,0.7954264,-0.0241621,-0.1082451,-0.084083
29,-0.39181727,-0.35349903,"('unfair', 'fair')",-0.8007349,-0.87532854,-0.5747494,-0.6346119,-0.15642713,-0.28277546,-0.4809322,-0.5365537,-0.0556215
30,0.6773328,0.6526294,"('intolerant', 'tolerant')",0.619866,0.6087861,1.9986383,2.0254438,1.3652048,1.4054577,1.1652604,1.1730793,0.0078189
31,-0.9140494,-0.8118479,"('evil', 'good')",-1.1786029,-1.1793151,-2.2071354,-2.1940646,-0.7666876,-0.8221565,-1.2666187,-1.251846,0.0147727
32,0.22898811,0.20497407,"('unkind', 'kind')",0.73041177,0.61363494,1.7413931,1.7312113,0.8551004,0.71405715,0.8889734,0.8159694,-0.073004
33,0.37134776,0.44149935,"('wrong', 'right')",0.102711044,0.08532417,-0.23535848,-0.24316914,-0.045365047,-0.08404475,0.0483338,0.0499024,0.0015686
34,0.21098486,0.35153648,"('mean', 'honorable')",0.8136047,0.95702136,0.4431143,0.5096661,6.2239327,6.4707856,1.9229091,2.0722523,0.1493432
35,0.7820214,0.7550296,"('corrupt', 'incorrupt')",-0.69514096,-0.8716933,-2.6532292,-2.7656887,0.048093498,-0.09598054,-0.6295638,-0.7445832,-0.1150194
36,-0.7030371,-0.7187939,"('hostile', 'amicable')",-0.32973075,-0.44461748,-3.2438514,-3.3440886,0.09171374,-0.064169794,-1.0462263,-1.1429174,-0.0966911
37,0.19422315,0.19637617,"('fake', 'genuine')",-0.19841035,-0.16462907,-0.053231522,-0.0018805237,0.8272286,0.86125386,0.1924525,0.2227801,0.0303276
38,0.3670168,0.37309924,"('untruthful', 'truthful')",-0.23444228,-0.16244026,-0.64402646,-0.55271256,-0.09587804,0.031191703,-0.1518325,-0.0777155,0.074117
39,0.48166615,0.48460212,"('exploitative', 'cooperative')",1.5966249,1.5712687,1.9940164,2.0869138,0.5819603,0.6035913,1.1635669,1.186594,0.0230271
40,-0.66838294,-0.68085873,"('stingy', 'generous')",0.223093,0.26097852,0.24254324,0.22896221,-1.2183237,-1.3080134,-0.3552676,-0.3747329,-0.0194653
41,-0.48597017,-0.5303007,"('unforgiving', 'forgiving')",0.21719968,0.24022548,0.8532865,0.86625165,0.024135932,-0.0103165135,0.152163,0.141465,-0.010698
42,0.91910833,1.0617664,"('unreliable', 'reliable')",0.74203026,0.85905063,0.81158036,0.9297055,-3.4116745,-3.317598,-0.2347389,-0.1167689,0.11797
43,-0.3083245,-0.21599808,"('irresponsible', 'responsible')",0.63483727,0.6834199,1.3975571,1.4946035,0.85816216,0.9507369,0.645558,0.7281905,0.0826325
44,1.4620426,1.409962,"('prejudiced', 'unprejudiced')",0.57439816,0.59502614,-0.9364863,-0.99620897,-1.3242286,-1.3400662,-0.0560685,-0.0828217,-0.0267532
45,-0.22662015,-0.25029826,"('incompetent', 'competent')",0.26439187,0.34744847,1.5975065,1.579149,-0.40595666,-0.3304867,0.3073304,0.3364531,0.0291227
46,-1.1580427,-1.2227911,"('uncompetitive', 'competitive')",1.0846589,1.2045301,1.978843,2.0195704,-0.8187303,-0.8054141,0.2716822,0.2989738,0.0272916
47,0.6877922,0.7907324,"('stupid', 'smart')",0.2574387,0.3503404,1.4176884,1.5018163,5.6647754,5.8324976,2.0069237,2.1188467,0.111923
48,-1.391861,-1.4242207,"('unintelligent', 'intelligent')",-0.25213107,-0.23713346,0.09106506,0.113767534,0.23568293,0.28525037,-0.329311,-0.3155841,0.0137269
49,-0.4170221,-0.20939346,"('unable', 'able')",-0.23691055,-0.18531142,-0.2780245,-0.13046812,-0.8706575,-0.7133668,-0.4506537,-0.309635,0.1410187
50,1.0096076,1.0420518,"('clumsy', 'skillful')",-0.28751248,-0.30293933,-0.90588605,-0.86686045,-0.0862121,-0.077931695,-0.0675008,-0.0514199,0.0160809
51,-0.71770585,-0.8678203,"('uneducated', 'educated')",1.222365,1.1258163,1.1220549,0.9429058,0.114366785,0.06543076,0.4352702,0.3165831,-0.1186871
52,0.109124035,-0.027808083,"('irrational', 'rational')",-1.1370099,-1.3025362,-1.5403914,-1.5940076,0.71614426,0.5434097,-0.4630333,-0.5952356,-0.1322023
53,-1.6764234,-1.5998214,"('uncreative', 'creative')",-0.32019246,-0.35820526,-0.25257093,-0.21647775,0.81932056,0.75602096,-0.3574665,-0.3546208,0.0028457
54,-0.24025933,-0.29321626,"('incapable', 'capable')",-0.22073218,-0.2798152,-0.3001732,-0.32299373,1.072327,1.0827025,0.0777906,0.0466693,-0.0311213
55,-1.2526726,-1.2715445,"('incompetent', 'clever')",-0.04519268,0.043180518,2.001276,2.0733414,-0.38322365,-0.29038292,0.0800468,0.1386486,0.0586018
56,1.1498474,1.1668524,"('impractical', 'practical')",1.5133504,1.5544988,2.3297558,2.3954093,-0.42760703,-0.3239185,1.1413366,1.1982105,0.0568739
57,-0.25950655,-0.31076622,"('unimaginative', 'imaginative')",0.20060414,0.16087887,0.34462458,0.30078065,-2.60431,-2.6251068,-0.5796469,-0.6185534,-0.0389065
58,-0.16160479,-0.2069986,"('undiscriminating', 'discriminating')",-0.2332854,-0.27543873,0.93095446,0.92919457,-0.068079084,-0.08659431,0.1169963,0.0900407,-0.0269556
59,0.7129997,0.7687099,"('foolish', 'wise')",-0.6848498,-0.77819914,-1.1751618,-1.1792016,0.4440255,0.40664965,-0.1757466,-0.1955103,-0.0197637
60,1.012736,1.1047368,"('inefficient', 'efficient')",1.2311037,1.3539681,2.656507,2.7874062,-0.33101696,-0.12085452,1.1423324,1.2813141,0.1389817
61,0.20312415,0.15837343,"('illogical', 'logical')",0.18923236,0.1016326,1.2834357,1.2842067,0.13033146,0.014714237,0.4515309,0.3897318,-0.0617991
62,-0.2013236,-0.15650053,"('incompetent', 'brilliant')",0.8515084,0.94823045,1.9385072,2.0610754,-0.06921731,0.1576103,0.6298687,0.7526039,0.1227352
63,-0.32063422,-0.24520366,"('unperceptive', 'insightful')",1.3311746,1.393209,1.5189211,1.5988828,0.5153071,0.6637641,0.7611921,0.852663,0.0914709
64,1.5148041,1.4817364,"('shy', 'confident')",0.47245318,0.41834706,-0.3223206,-0.2974686,-6.9773645,-7.0632606,-1.328107,-1.3651614,-0.0370544
65,-0.30234253,-0.4705508,"('insecure', 'secure')",0.7771245,0.8085117,2.2257068,2.2454307,-0.5109631,-0.4556574,0.5473814,0.5319335,-0.0154479
66,-0.4570844,-0.48611128,"('inactive', 'active')",0.5105644,0.41842806,-0.5856961,-0.643366,0.63046426,0.61283815,0.024562,-0.0245528,-0.0491148
67,1.2567848,1.3157448,"('doubtful', 'determined')",0.25564322,0.29009143,-0.42679998,-0.4118371,-0.7811219,-0.7122774,0.0761265,0.1204304,0.0443039
68,-0.24209511,-0.22894049,"('dependent', 'independent')",0.45212418,0.44086918,0.06950424,0.109003976,-0.8808303,-0.8272201,-0.1503243,-0.1265718,0.0237525
69,1.82408,1.9532528,"('lazy', 'industrious')",1.1397374,1.1115831,-0.9458228,-0.9439875,-0.24918985,-0.27645525,0.4422012,0.4610983,0.0188971
70,0.6528347,0.6495235,"('lethargic', 'energetic')",0.78975904,0.8808578,2.0132864,2.0734553,0.9647809,1.0751984,1.1051652,1.1697588,0.0645936
71,0.1624322,0.25328508,"('diffident', 'self-confident')",0.28028104,0.29046333,-0.47117975,-0.45608413,0.16235092,0.16155931,0.0334711,0.0623059,0.0288348
72,-0.47885388,-0.43582717,"('unambitious', 'ambitious')",-0.17954555,-0.13293068,0.5683317,0.5453716,-1.0817127,-0.9970171,-0.2929451,-0.2551008,0.0378443
73,1.4980193,1.4628603,"('helpless', 'self-reliant')",0.105699316,0.07042549,-1.0330181,-0.9734914,-3.332847,-3.3400245,-0.6905366,-0.6950575,-0.0045209
74,0.2907232,0.3503421,"('undedicated', 'dedicated')",1.1965692,1.2216557,1.6085273,1.7014699,-0.112419456,-0.078647465,0.7458501,0.7987051,0.052855
75,0.82704324,0.7963802,"('meek', 'impulsive')",-0.40230203,-0.37169045,-2.143758,-2.188853,-0.65233976,-0.5693911,-0.5928391,-0.5833886,0.0094505
76,-0.35658586,-0.36979318,"('anxious', 'daring')",0.992817,1.0693293,2.042335,2.0847456,0.071571946,0.19825512,0.6875346,0.7456342,0.0580996
77,-0.28094906,-0.2550177,"('unmotivated', 'motivated')",-0.39492238,-0.3089453,-0.5233975,-0.50149536,-0.9288658,-0.8108113,-0.5320337,-0.4690674,0.0629663
78,-1.2940762,-1.1585023,"('nonresilient', 'resilient')",0.14004949,0.26613677,-0.4583619,-0.4222065,0.06839598,0.12451216,-0.3859982,-0.297515,0.0884832
79,-0.3438748,-0.29513526,"('wavering', 'unwavering')",-0.53102726,-0.59522206,-2.6246688,-2.666174,-0.12840763,-0.084559694,-0.9069946,-0.9102727,-0.0032781
80,0.54050016,0.44144717,"('dominated', 'dominating')",0.7501283,0.8197328,2.2578151,2.2577417,-1.3776377,-1.3203024,0.5427015,0.5496548,0.0069533
81,1.0087668,0.81419307,"('submissive', 'aggressive')",0.84723747,0.8871298,1.757296,1.7390342,-1.1768104,-1.0736803,0.6091225,0.5916692,-0.0174533
82,-1.0460119,-1.0370564,"('poor', 'rich')",-0.5686479,-0.5615381,0.7016629,0.6017455,6.154327,6.307849,1.3103325,1.32775,0.0174175
83,0.021358553,0.08221711,"('powerless', 'powerful')",-0.022418834,0.049535394,-0.47640562,-0.4409467,-1.3214428,-1.3395609,-0.4497272,-0.4121888,0.0375384
84,-0.10952578,-0.116775684,"('inferior', 'superior')",-0.094543815,-0.10839138,-0.4531923,-0.4831716,0.2857536,0.284207,-0.0928771,-0.1060329,-0.0131558
85,-0.18538003,-0.19329809,"('insignificant', 'prestigious')",-1.4971725,-1.5874784,-3.7648,-3.7885802,0.828941,0.77298903,-1.1546029,-1.1990919,-0.044489
86,-1.3725529,-1.4170722,"('uninfluential', 'influential')",0.18286578,0.23652813,1.326743,1.3471267,-0.33862463,-0.37589493,-0.0503922,-0.0523281,-0.0019359
87,0.68356746,0.5582421,"('unsuccessful', 'successful')",1.821136,1.7328051,1.2491972,1.1186906,0.5841421,0.59055454,1.0845107,1.0000731,-0.0844376
88,0.7097474,0.63807404,"('low', 'eminent')",-0.06276183,-0.2120066,-0.34120306,-0.45485175,0.22350848,0.2069657,0.1323227,0.0445453,-0.0877774
