,kroger_male,kroger_female,tuple,company_male,company_female,average_male,average_female,female-male
0,-1.0103823,-1.1111048,"('unsociable', 'sociable')",0.034853294,-0.08705002,-0.4877645,-0.5990775,-0.111313
1,-0.69518435,-0.82902664,"('unfriendly', 'friendly')",1.4284229,1.3297576,0.3666193,0.2503655,-0.1162538
2,0.87915677,0.87255317,"('unlikable', 'likable')",0.55061823,0.71442175,0.7148875,0.7934874,0.0785999
3,-0.75177205,-0.7601226,"('repellent', 'pleasant')",0.5944709,0.6339083,-0.0786506,-0.0631072,0.0155434
4,0.453977,0.32216313,"('disliked', 'liked')",-7.140223,-7.1422796,-3.343123,-3.4100583,-0.0669353
5,0.6571558,0.6580568,"('distant', 'outgoing')",-1.2199054,-1.0913675,-0.2813748,-0.2166553,0.0647195
6,0.58310634,0.60573107,"('distant', 'open')",-0.8353492,-0.742696,-0.1261214,-0.0684825,0.0576389
7,-1.1702596,-1.1727883,"('insensitive', 'sensitive')",0.22435768,0.278438,-0.472951,-0.4471751,0.0257759
8,0.26709488,0.21692383,"('unaffectionate', 'affectionate')",1.0700222,1.105628,0.6685585,0.6612759,-0.0072826
9,-0.23769954,-0.33155012,"('unaffectionate', 'caring')",1.1922396,1.2156442,0.4772701,0.4420471,-0.035223
10,-2.0308077,-2.0657716,"('unsympathetic', 'sympathetic')",0.10399394,0.14177838,-0.9634069,-0.9619966,0.0014103
11,-0.9892953,-1.0561801,"('unhelpful', 'helpful')",2.37217,2.3919015,0.6914374,0.6678607,-0.0235767
12,-1.0742859,-1.06491,"('unsupportive', 'supportive')",-2.0187614,-1.8909065,-1.5465236,-1.4779083,0.0686153
13,-1.056801,-1.1150551,"('impolite', 'polite')",0.053382337,0.049934424,-0.5017093,-0.5325603,-0.030851
14,-0.9108323,-0.98720676,"('antisocial', 'social')",0.2382714,0.08107167,-0.3362804,-0.4530675,-0.1167871
15,0.4694489,0.43635446,"('boring', 'funny')",0.59564906,0.63928086,0.532549,0.5378177,0.0052687
16,0.42274302,0.39497954,"('unpopular', 'popular')",0.35020602,0.389193,0.3864745,0.3920863,0.0056118
17,-0.5431749,-0.34039623,"('nasty', 'nice')",-0.29296225,-0.26975742,-0.4180686,-0.3050768,0.1129918
18,-0.11229395,-0.10261662,"('disagreeable', 'welcoming')",-0.79669136,-0.79427594,-0.4544927,-0.4484463,0.0060464
19,0.06932168,0.02972072,"('inhospitable', 'hospitable')",-0.6234156,-0.5145589,-0.2770469,-0.2424191,0.0346278
20,-0.30954868,-0.31356803,"('rough', 'thoughtful')",0.5967537,0.63748014,0.1436025,0.1619561,0.0183536
21,-0.7050899,-0.74205375,"('immoral', 'moral')",0.0580206,0.13687478,-0.3235347,-0.3025895,0.0209452
22,-1.0449488,-1.1137092,"('untrustworthy', 'trustworthy')",-0.8416327,-0.93333095,-0.9432908,-1.0235201,-0.0802293
23,-0.92951494,-1.0088915,"('insincere', 'sincere')",6.352457,6.218147,2.7114711,2.6046276,-0.1068435
24,-0.42787123,-0.53099227,"('dishonest', 'honest')",0.88114464,0.76255924,0.2266367,0.1157835,-0.1108532
25,0.6168395,0.58727694,"('egoistic', 'altruistic')",0.9432276,0.86275005,0.7800336,0.7250135,-0.0550201
