,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.9133917,-0.98366,"('unsociable', 'sociable')",-0.5668647,-0.6190182,-0.7401282,-0.8013391,-0.0612109
1,0.26898637,0.040309638,"('unfriendly', 'friendly')",1.8565066,1.7584848,1.0627465,0.8993973,-0.1633492
2,0.062531635,0.038575757,"('unlikable', 'likable')",0.77563685,0.9247612,0.4190843,0.4816685,0.0625842
3,-1.7989732,-1.8001509,"('repellent', 'pleasant')",0.58149123,0.6821382,-0.608741,-0.5590063,0.0497347
4,-0.017915955,-0.05912477,"('disliked', 'liked')",-7.5092344,-7.5534143,-3.7635751,-3.8062696,-0.0426945
5,0.5006976,0.43559638,"('distant', 'outgoing')",-0.35534206,-0.23171893,0.0726778,0.1019387,0.0292609
6,0.06073056,-0.00045485795,"('distant', 'open')",-0.18865927,-0.07121344,-0.0639644,-0.0358341,0.0281303
7,-0.9832837,-0.96548164,"('insensitive', 'sensitive')",-0.13476254,0.0053412383,-0.5590231,-0.4800702,0.0789529
8,-0.050853126,-0.24159911,"('unaffectionate', 'affectionate')",0.7946515,0.77522266,0.3718992,0.2668118,-0.1050874
9,-0.12051676,-0.23753753,"('unaffectionate', 'caring')",1.1374938,1.1591913,0.5084885,0.4608269,-0.0476616
10,-1.4269214,-1.4754777,"('unsympathetic', 'sympathetic')",-0.52261007,-0.43439654,-0.9747657,-0.9549371,0.0198286
11,-0.45100695,-0.4351707,"('unhelpful', 'helpful')",1.8140683,1.8709008,0.6815307,0.717865,0.0363343
12,-0.5099142,-0.43093368,"('unsupportive', 'supportive')",-2.4730434,-2.2699945,-1.4914788,-1.3504641,0.1410147
13,-1.0600368,-1.1107141,"('impolite', 'polite')",-0.36272132,-0.3688398,-0.7113791,-0.739777,-0.0283979
14,-1.1563697,-1.1902256,"('antisocial', 'social')",-0.30431402,-0.30513287,-0.7303419,-0.7476792,-0.0173373
15,0.39714548,0.3520873,"('boring', 'funny')",0.724256,0.6995943,0.5607007,0.5258408,-0.0348599
16,-0.21552159,-0.20938042,"('unpopular', 'popular')",0.32178497,0.33501977,0.0531317,0.0628197,0.009688
17,-0.38448215,-0.33639792,"('nasty', 'nice')",0.11879063,0.16271822,-0.1328458,-0.0868398,0.046006
18,-0.73227865,-0.66454965,"('disagreeable', 'welcoming')",-0.7617751,-0.75103134,-0.7470269,-0.7077905,0.0392364
19,-0.4161906,-0.5700752,"('inhospitable', 'hospitable')",-0.019666124,0.07410272,-0.2179284,-0.2479862,-0.0300578
20,0.18876329,0.1969198,"('rough', 'thoughtful')",0.4632146,0.40172467,0.3259889,0.2993222,-0.0266667
21,-0.18158449,-0.24172167,"('immoral', 'moral')",-0.85362643,-0.73882973,-0.5176055,-0.4902757,0.0273298
22,-1.17861,-1.2080288,"('untrustworthy', 'trustworthy')",-0.85532296,-0.86467826,-1.0169665,-1.0363536,-0.0193871
23,-0.26664636,-0.33680585,"('insincere', 'sincere')",6.4778614,6.4433784,3.1056075,3.0532863,-0.0523212
24,-0.42509514,-0.4388682,"('dishonest', 'honest')",0.95732296,0.97467846,0.2661139,0.2679051,0.0017912
25,0.47183025,0.46717882,"('egoistic', 'altruistic')",1.6228102,1.5653676,1.0473202,1.0162733,-0.0310469
26,1.0691451,0.8558631,"('hardhearted', 'benevolent')",1.580032,1.4354815,1.3245885,1.1456723,-0.1789162
27,-0.6878326,-0.6796681,"('hardhearted', 'softhearted')",1.097119,1.075726,0.2046432,0.198029,-0.0066142
28,-0.75029266,-0.9055554,"('disloyal', 'loyal')",1.0647163,0.84088105,0.1572118,-0.0323372,-0.189549
29,-0.3632791,-0.3969086,"('unfair', 'fair')",-0.47576338,-0.5915845,-0.4195212,-0.4942465,-0.0747253
30,-0.49045947,-0.5563564,"('intolerant', 'tolerant')",0.48095444,0.5829975,-0.0047525,0.0133206,0.0180731
31,-0.16712412,-0.11046097,"('evil', 'good')",-0.8703204,-0.8040667,-0.5187222,-0.4572638,0.0614584
32,-0.034393147,-0.1231426,"('unkind', 'kind')",1.1701237,0.9736713,0.5678653,0.4252644,-0.1426009
33,0.86691797,0.7410875,"('wrong', 'right')",-0.30155426,-0.39508635,0.2826819,0.1730006,-0.1096813
34,-0.10248717,0.020913154,"('mean', 'honorable')",5.6084466,5.839056,2.7529798,2.9299846,0.1770048
35,0.25643525,0.15035313,"('corrupt', 'incorrupt')",-0.24856679,-0.46209252,0.0039342,-0.1558697,-0.1598039
36,-0.32759374,-0.4727419,"('hostile', 'amicable')",0.27028027,0.040823057,-0.0286567,-0.2159594,-0.1873027
37,-0.3129114,-0.37017077,"('fake', 'genuine')",0.14384398,0.16359237,-0.0845337,-0.1032892,-0.0187555
38,-0.24755107,-0.2405777,"('untruthful', 'truthful')",0.037708387,0.093126096,-0.1049213,-0.0737258,0.0311955
39,-0.17716591,-0.048897635,"('exploitative', 'cooperative')",0.40569958,0.49527308,0.1142668,0.2231877,0.1089209
40,0.0529615,0.080789775,"('stingy', 'generous')",-2.4530745,-2.4242647,-1.2000564,-1.1717374,0.028319
41,0.028049681,-0.022918055,"('unforgiving', 'forgiving')",0.1698341,0.14645427,0.0989419,0.0617681,-0.0371738
42,-0.24773291,-0.33734563,"('unreliable', 'reliable')",-3.8754618,-3.7903042,-2.0615973,-2.0638249,-0.0022276
43,-0.6754175,-0.65730774,"('irresponsible', 'responsible')",0.106151424,0.31013858,-0.284633,-0.1735846,0.1110484
44,-0.12019336,-0.049266096,"('prejudiced', 'unprejudiced')",-1.3378214,-1.3544812,-0.7290074,-0.7018737,0.0271337
45,-0.806367,-0.8640091,"('incompetent', 'competent')",-0.539611,-0.47813547,-0.672989,-0.6710722,0.0019168
46,-1.1544977,-1.145903,"('uncompetitive', 'competitive')",-1.3254482,-1.3033426,-1.2399729,-1.2246227,0.0153502
47,-0.41472477,-0.33310038,"('stupid', 'smart')",5.6591363,5.7954807,2.6222057,2.7311902,0.1089845
48,0.6059536,0.6355548,"('unintelligent', 'intelligent')",-0.2922407,-0.21029699,0.1568564,0.2126289,0.0557725
49,-0.17191435,-0.13130677,"('unable', 'able')",-0.48302644,-0.4118853,-0.3274704,-0.271596,0.0558744
50,-0.29715577,-0.35642052,"('clumsy', 'skillful')",-0.3954186,-0.48218167,-0.3462872,-0.4193011,-0.0730139
51,-0.0037664585,-0.12171473,"('uneducated', 'educated')",0.54237455,0.42486078,0.269304,0.151573,-0.117731
52,0.31001392,0.19908477,"('irrational', 'rational')",0.38290387,0.2921663,0.3464589,0.2456255,-0.1008334
53,-0.57633466,-0.8392855,"('uncreative', 'creative')",0.38366044,0.34903425,-0.0963371,-0.2451256,-0.1487885
54,-0.41303954,-0.520518,"('incapable', 'capable')",1.1978732,1.1478695,0.3924168,0.3136757,-0.0787411
55,-0.5202911,-0.50774044,"('incompetent', 'clever')",0.07477582,0.1682966,-0.2227576,-0.1697219,0.0530357
56,-0.14452949,-0.26008728,"('impractical', 'practical')",-0.67006004,-0.5869365,-0.4072948,-0.4235119,-0.0162171
57,-1.0077968,-1.0962921,"('unimaginative', 'imaginative')",-3.6380699,-3.5459127,-2.3229332,-2.3211024,0.0018308
58,-0.3807732,-0.5367687,"('undiscriminating', 'discriminating')",0.13302574,0.17480673,-0.1238737,-0.180981,-0.0571073
59,0.6019661,0.58730954,"('foolish', 'wise')",0.032508418,0.0804317,0.3172373,0.3338706,0.0166333
60,-0.96315753,-0.8010858,"('inefficient', 'efficient')",-0.5961593,-0.3163235,-0.7796584,-0.5587047,0.2209537
61,-0.3754707,-0.4519275,"('illogical', 'logical')",-0.052113228,-0.18770406,-0.213792,-0.3198158,-0.1060238
62,-0.10330759,0.023802929,"('incompetent', 'brilliant')",-0.27827922,-0.003080275,-0.1907934,0.0103613,0.2011547
63,-0.4128062,-0.41880548,"('unperceptive', 'insightful')",-0.42546758,-0.21671024,-0.4191369,-0.3177578,0.1013791
64,-0.45083833,-0.3879617,"('shy', 'confident')",-7.0517173,-6.923652,-3.7512779,-3.655807,0.0954709
65,-1.1339368,-1.0974953,"('insecure', 'secure')",-0.09728572,-0.07244374,-0.6156113,-0.5849695,0.0306418
66,-0.34487653,-0.426789,"('inactive', 'active')",0.2906829,0.26376662,-0.0270968,-0.0815112,-0.0544144
67,0.012013927,-0.06790832,"('doubtful', 'determined')",-0.2919734,-0.29831436,-0.1399797,-0.1831113,-0.0431316
68,-0.55640334,-0.6027346,"('dependent', 'independent')",-1.487994,-1.416259,-1.0221987,-1.0094968,0.0127019
69,1.0038218,1.0417324,"('lazy', 'industrious')",-1.1921241,-1.1340581,-0.0941511,-0.0461628,0.0479883
70,-1.1809752,-1.1866406,"('lethargic', 'energetic')",-0.031680424,0.09907598,-0.6063278,-0.5437823,0.0625455
71,0.13884489,0.13982734,"('diffident', 'self-confident')",0.27966672,0.25530645,0.2092558,0.1975669,-0.0116889
72,-0.29992205,-0.30914518,"('unambitious', 'ambitious')",-0.5150751,-0.3558213,-0.4074986,-0.3324832,0.0750154
73,0.79063135,0.6791969,"('helpless', 'self-reliant')",-3.6380582,-3.5392578,-1.4237134,-1.4300305,-0.0063171
74,0.15120423,0.078329064,"('undedicated', 'dedicated')",-0.18038167,-0.16134742,-0.0145887,-0.0415092,-0.0269205
75,0.47173437,0.4339937,"('meek', 'impulsive')",-0.5665256,-0.45995757,-0.0473956,-0.0129819,0.0344137
76,-0.5654118,-0.54384226,"('anxious', 'daring')",-0.3401227,-0.27930018,-0.4527673,-0.4115712,0.0411961
77,-0.9579855,-0.8622344,"('unmotivated', 'motivated')",-1.5480748,-1.3499713,-1.2530302,-1.1061028,0.1469274
78,-0.043618403,0.06337501,"('nonresilient', 'resilient')",-0.4851203,-0.3994814,-0.2643693,-0.1680532,0.0963161
79,0.5539229,0.46971312,"('wavering', 'unwavering')",-0.36999962,-0.3570556,0.0919616,0.0563288,-0.0356328
80,-0.1315593,-0.049248956,"('dominated', 'dominating')",-0.7172534,-0.8081036,-0.4244063,-0.4286763,-0.00427
81,-0.47067127,-0.475451,"('submissive', 'aggressive')",-1.0521266,-1.0161762,-0.761399,-0.7458136,0.0155854
