,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.69615215,-0.7648278,"('unsociable', 'sociable')",0.63801533,0.55889374,1.183376,1.0526314,-0.30418068,-0.498981,0.2052646,0.0869291,-0.1183355
1,-1.7040685,-1.8874943,"('unfriendly', 'friendly')",0.40881845,0.42575175,0.25439793,0.024940617,1.8728223,1.6832359,0.2079926,0.0616085,-0.1463841
2,0.78581667,0.8080802,"('unlikable', 'likable')",1.1857923,1.2331512,0.5155369,0.54208565,0.59639794,0.7730353,0.7708859,0.8390881,0.0682022
3,-1.1616416,-1.0858159,"('repellent', 'pleasant')",-1.2552062,-1.0585699,-0.40768176,-0.4183726,0.16063315,0.2302947,-0.6659741,-0.5831159,0.0828582
4,-0.38529703,-0.43959713,"('disliked', 'liked')",-0.6345121,-0.69189036,-0.25181442,-0.31400016,-5.275359,-5.398807,-1.6367457,-1.7110736,-0.0743279
5,-1.3835814,-1.3462738,"('distant', 'outgoing')",-0.8818198,-0.8412662,-0.9854599,-0.9291051,-0.17900749,-0.08628854,-0.8574672,-0.8007334,0.0567338
6,-1.480019,-1.4365215,"('distant', 'open')",-1.3470287,-1.2295697,-1.3173153,-1.259744,0.0658998,0.17002527,-1.0196159,-0.9389524,0.0806635
7,-0.9558932,-0.94536734,"('insensitive', 'sensitive')",0.5731295,0.6576596,0.28120482,0.29819235,0.46688765,0.4807858,0.0913322,0.1228176,0.0314854
8,-1.5082039,-1.6140425,"('unaffectionate', 'affectionate')",0.22712824,0.28401324,-0.16321805,-0.26061153,0.32374805,0.32273674,-0.2801364,-0.316976,-0.0368396
9,-1.5205767,-1.6104302,"('unaffectionate', 'caring')",0.73753107,0.81763345,0.3950919,0.31610665,0.94093335,0.9573932,0.1382449,0.1201758,-0.0180691
10,-1.4408056,-1.435781,"('unsympathetic', 'sympathetic')",0.06319003,0.13429841,-0.23750502,-0.24797924,-0.17006548,-0.24050549,-0.4462965,-0.4474918,-0.0011953
11,-0.16285783,-0.16001575,"('unhelpful', 'helpful')",-0.2692654,-0.18930037,0.6563603,0.6883441,1.8793296,1.9612112,0.5258917,0.5750598,0.0491681
12,-1.0304289,-0.9527476,"('unsupportive', 'supportive')",0.88243234,1.0590327,0.289594,0.37061203,-1.7103393,-1.650187,-0.3921854,-0.2933225,0.0988629
13,0.3779064,0.42986643,"('impolite', 'polite')",0.73541963,0.7058392,0.8304555,0.8402812,-0.033602852,-0.056035176,0.4775447,0.4799879,0.0024432
14,0.3054699,0.33914852,"('antisocial', 'social')",0.5345812,0.59963727,1.4516078,1.5007708,-0.4169887,-0.4471966,0.4686675,0.49809,0.0294225
15,0.29938293,0.18084998,"('boring', 'funny')",-0.046564903,-0.22974241,0.30112496,0.27562797,0.58588886,0.53112584,0.2849579,0.1894653,-0.0954926
16,-0.34154686,-0.39709425,"('unpopular', 'popular')",-0.4786313,-0.5016869,0.25218177,0.19114316,0.71431154,0.65378875,0.0365788,-0.0134623,-0.0500411
17,0.10066457,0.1328384,"('nasty', 'nice')",0.09642248,0.18042907,-0.41348004,-0.3989969,-0.4019015,-0.311035,-0.1545736,-0.0991911,0.0553825
18,-0.56613004,-0.50873446,"('disagreeable', 'welcoming')",0.58677024,0.6890623,-0.0799737,-0.06159555,-0.23872647,-0.19459039,-0.074515,-0.0189645,0.0555505
19,-1.9542052,-1.8925804,"('inhospitable', 'hospitable')",-0.22893852,-0.21179569,-0.6474695,-0.69034934,-0.22692046,-0.09242694,-0.7643834,-0.7217881,0.0425953
20,-0.22223371,-0.3019419,"('rough', 'thoughtful')",0.7057752,0.79368913,2.2774644,2.2745395,1.3368818,1.2997625,1.0244719,1.0165123,-0.0079596
21,0.046302333,-0.00757337,"('immoral', 'moral')",-0.32510415,-0.39216435,1.2258039,1.1902033,-0.70949745,-0.7629206,0.0593762,0.0068862,-0.05249
22,0.01652386,0.046968162,"('untrustworthy', 'trustworthy')",-0.110199004,-0.052499946,0.82123524,0.75887,-0.6788123,-0.7048092,0.0121869,0.0121323,-5.46e-05
23,-0.86356115,-0.9193851,"('insincere', 'sincere')",1.004118,1.0520257,0.29889485,0.22249229,4.9499145,4.9087315,1.3473415,1.3159661,-0.0313754
24,-0.39958513,-0.42325604,"('dishonest', 'honest')",0.14859773,0.26345813,-0.15144768,-0.11345427,0.6440762,0.6261468,0.0604103,0.0882237,0.0278134
25,-0.3351661,-0.38186583,"('egoistic', 'altruistic')",0.7353115,0.79040915,0.4014258,0.37846628,1.270768,1.2044481,0.5180848,0.4978644,-0.0202204
26,-0.1503427,-0.3568531,"('hardhearted', 'benevolent')",1.7685453,1.7293813,1.3863763,1.2688495,1.6463836,1.4733987,1.1627406,1.0286942,-0.1340464
27,-0.544617,-0.49826062,"('hardhearted', 'softhearted')",-1.0234748,-0.8047167,-1.071289,-1.0035944,1.2436719,1.2182847,-0.3489273,-0.2720717,0.0768556
28,-0.88586086,-1.0642896,"('disloyal', 'loyal')",0.004192923,-0.009343836,0.8564644,0.6972442,0.74340117,0.58321416,0.1795494,0.0517062,-0.1278432
