,epam_male,epam_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.40899038,-0.41497242,"('unsociable', 'sociable')",0.2934475,0.20027311,-0.46314836,-0.5462724,-0.1928971,-0.2536572,-0.0607601
1,-1.1830046,-1.2747147,"('unfriendly', 'friendly')",0.45087087,0.2514028,2.0694182,1.9625169,0.4457615,0.3130684,-0.1326931
2,0.71066487,0.79740304,"('unlikable', 'likable')",0.88732374,1.0054001,0.61523986,0.69382495,0.7377428,0.8322093,0.0944665
3,-0.029505726,0.15366855,"('repellent', 'pleasant')",0.51197785,0.7345197,0.23010015,0.24760482,0.2375241,0.3785977,0.1410736
4,-0.6296383,-0.7038895,"('disliked', 'liked')",-0.8649419,-1.011015,-6.1029034,-6.2194242,-2.5324945,-2.6447763,-0.1122818
5,-1.4880761,-1.5034386,"('distant', 'outgoing')",-1.1306865,-1.1581336,0.0316801,0.04902474,-0.8623608,-0.8708491,-0.0084883
6,-2.1217592,-2.1090078,"('distant', 'open')",-1.5826491,-1.631941,0.70391095,0.71616906,-1.0001658,-1.0082599,-0.0080941
7,0.5915508,0.7499495,"('insensitive', 'sensitive')",0.56523526,0.71877664,0.5113191,0.60639226,0.556035,0.6917062,0.1356712
8,-1.5491536,-1.6325514,"('unaffectionate', 'affectionate')",-0.8491869,-0.9204322,0.89061105,0.8442467,-0.5025765,-0.569579,-0.0670025
9,-1.3559159,-1.3572176,"('unaffectionate', 'caring')",-0.18560058,-0.27655852,1.2300358,1.2474084,-0.1038269,-0.1287892,-0.0249623
10,-0.42062926,-0.2837633,"('unsympathetic', 'sympathetic')",-0.07893112,-0.0377041,-0.5518601,-0.5193738,-0.3504735,-0.2802804,0.0701931
11,0.08540058,0.2084369,"('unhelpful', 'helpful')",1.1050109,1.2056918,1.263445,1.3487126,0.8179522,0.9209471,0.1029949
12,0.2814351,0.48032975,"('unsupportive', 'supportive')",0.5838808,0.7231104,-1.9749784,-1.9395064,-0.3698875,-0.2453554,0.1245321
13,0.374887,0.4457779,"('impolite', 'polite')",0.2148169,0.30277014,-0.53618276,-0.5161736,0.0178404,0.0774581,0.0596177
14,1.3033295,1.3629959,"('antisocial', 'social')",0.93666995,1.004579,-0.7262008,-0.75493956,0.5045995,0.537545,0.0329455
15,0.08150596,-0.07410547,"('boring', 'funny')",-0.35482305,-0.46378183,0.6493044,0.6279012,0.1253291,0.0300046,-0.0953245
16,-1.0348043,-1.0654575,"('unpopular', 'popular')",-0.5328552,-0.51310277,0.7350778,0.7492604,-0.2775273,-0.2764333,0.001094
17,-0.10284041,0.0009079091,"('nasty', 'nice')",-0.54141575,-0.44190666,-0.47301653,-0.428049,-0.3724242,-0.2896826,0.0827416
18,-0.47319776,-0.4132673,"('disagreeable', 'welcoming')",-0.27856585,-0.1702073,-0.41021067,-0.39313647,-0.3873247,-0.325537,0.0617877
19,-1.4892476,-1.3814287,"('inhospitable', 'hospitable')",-1.3032061,-1.2589335,0.036317717,0.19814283,-0.918712,-0.8140732,0.1046388
20,0.82590425,0.8763163,"('rough', 'thoughtful')",0.91995555,0.9985115,1.2094454,1.1277038,0.9851017,1.0008438,0.0157421
21,1.2473817,1.3077176,"('immoral', 'moral')",1.265924,1.237888,-0.7575989,-0.71614426,0.5852356,0.6098204,0.0245848
22,0.79772675,0.9015217,"('untrustworthy', 'trustworthy')",0.67406243,0.62698317,-0.97046524,-1.0087241,0.167108,0.1732603,0.0061523
23,0.26501894,0.36985773,"('insincere', 'sincere')",0.92321026,1.010727,5.191818,5.162953,2.1266824,2.1811792,0.0544968
24,0.41125104,0.5201025,"('dishonest', 'honest')",-0.8865072,-0.8781144,0.5300993,0.5095324,0.018281,0.0505068,0.0322258
25,-0.8730653,-0.94117427,"('egoistic', 'altruistic')",0.5133491,0.4633919,1.590514,1.5513605,0.4102659,0.3578594,-0.0524065
26,0.101843596,-0.015171297,"('hardhearted', 'benevolent')",0.600927,0.579725,1.8308151,1.7218435,0.8445285,0.7621324,-0.0823961
27,-0.29091558,-0.21258867,"('hardhearted', 'softhearted')",0.32842645,0.40327847,1.5674274,1.5388806,0.5349794,0.5765235,0.0415441
