,prince_male,prince_female,tuple,average_male,average_female,female-male
0,0.24207573,0.3273368,"('unsociable', 'sociable')",0.2420757,0.3273368,0.0852611
1,1.0478777,0.9704345,"('unfriendly', 'friendly')",1.0478777,0.9704345,-0.0774432
2,0.20348032,0.2850588,"('unlikable', 'likable')",0.2034803,0.2850588,0.0815785
3,0.5934039,0.7005662,"('repellent', 'pleasant')",0.5934039,0.7005662,0.1071623
4,-7.119711,-7.4115405,"('disliked', 'liked')",-7.1197109,-7.4115405,-0.2918296
5,-0.41480982,-0.5223696,"('distant', 'outgoing')",-0.4148098,-0.5223696,-0.1075598
6,0.07617849,-0.13460545,"('distant', 'open')",0.0761785,-0.1346055,-0.210784
7,1.2034819,1.3637136,"('insensitive', 'sensitive')",1.2034819,1.3637136,0.1602317
8,1.4267184,1.271417,"('unaffectionate', 'affectionate')",1.4267184,1.271417,-0.1553014
9,1.6414695,1.6549907,"('unaffectionate', 'caring')",1.6414695,1.6549907,0.0135212
10,0.9450193,1.1406015,"('unsympathetic', 'sympathetic')",0.9450193,1.1406015,0.1955822
11,1.5324106,1.7560524,"('unhelpful', 'helpful')",1.5324106,1.7560524,0.2236418
12,-1.6420969,-1.5743599,"('unsupportive', 'supportive')",-1.6420969,-1.5743599,0.067737
13,-0.2638884,0.059919685,"('impolite', 'polite')",-0.2638884,0.0599197,0.3238081
14,0.2684645,0.39153826,"('antisocial', 'social')",0.2684645,0.3915383,0.1230738
15,0.4651355,0.34702963,"('boring', 'funny')",0.4651355,0.3470296,-0.1181059
16,-0.7062701,-0.7570039,"('unpopular', 'popular')",-0.7062701,-0.7570039,-0.0507338
17,0.14336804,0.12989028,"('nasty', 'nice')",0.143368,0.1298903,-0.0134777
18,-0.53440326,-0.47489098,"('disagreeable', 'welcoming')",-0.5344033,-0.474891,0.0595123
19,-0.4465803,-0.47157347,"('inhospitable', 'hospitable')",-0.4465803,-0.4715735,-0.0249932
20,0.42796105,0.34495813,"('rough', 'thoughtful')",0.4279611,0.3449581,-0.083003
21,-0.43308598,-0.092537515,"('immoral', 'moral')",-0.433086,-0.0925375,0.3405485
22,-0.20487809,-0.14845033,"('untrustworthy', 'trustworthy')",-0.2048781,-0.1484503,0.0564278
23,5.9613023,6.290225,"('insincere', 'sincere')",5.9613023,6.290225,0.3289227
24,1.2522215,1.3096032,"('dishonest', 'honest')",1.2522215,1.3096032,0.0573817
25,0.82345873,0.73423684,"('egoistic', 'altruistic')",0.8234587,0.7342368,-0.0892219
26,1.3356236,1.1536896,"('hardhearted', 'benevolent')",1.3356236,1.1536896,-0.181934
27,1.8383528,1.646787,"('hardhearted', 'softhearted')",1.8383528,1.646787,-0.1915658
28,1.410777,1.34247,"('disloyal', 'loyal')",1.410777,1.34247,-0.068307
29,-0.27688825,-0.44822824,"('unfair', 'fair')",-0.2768883,-0.4482282,-0.1713399
30,0.68177325,0.8979369,"('intolerant', 'tolerant')",0.6817732,0.8979369,0.2161637
31,-1.0132335,-1.3136697,"('evil', 'good')",-1.0132335,-1.3136697,-0.3004362
32,1.229585,1.2118974,"('unkind', 'kind')",1.2295851,1.2118974,-0.0176877
33,-0.1638065,-0.31009015,"('wrong', 'right')",-0.1638065,-0.3100902,-0.1462837
34,4.3384337,4.6637588,"('mean', 'honorable')",4.3384337,4.6637588,0.3253251
35,-0.4393359,-0.91099274,"('corrupt', 'incorrupt')",-0.4393359,-0.9109927,-0.4716568
36,-0.5284074,-0.83736926,"('hostile', 'amicable')",-0.5284074,-0.8373693,-0.3089619
37,1.1087797,1.0487744,"('fake', 'genuine')",1.1087797,1.0487744,-0.0600053
38,-0.42223454,-0.2762357,"('untruthful', 'truthful')",-0.4222345,-0.2762357,0.1459988
39,0.3731823,0.4667964,"('exploitative', 'cooperative')",0.3731823,0.4667964,0.0936141
40,-1.2417281,-1.4390355,"('stingy', 'generous')",-1.2417281,-1.4390355,-0.1973074
41,0.54587233,0.51226884,"('unforgiving', 'forgiving')",0.5458723,0.5122688,-0.0336035
42,-2.3274813,-2.391929,"('unreliable', 'reliable')",-2.3274813,-2.3919289,-0.0644476
