,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.721143,-0.7988354,"('unsociable', 'sociable')",-0.43349993,-0.46593252,-0.49292007,-0.64148605,-0.5491877,-0.635418,-0.0862303
1,-0.37379685,-0.33646524,"('unfriendly', 'friendly')",0.5535028,0.5600674,0.94826204,0.8360209,0.3759893,0.3532077,-0.0227816
2,1.3808205,1.4606111,"('unlikable', 'likable')",1.0040779,1.0757487,1.1790184,1.2354126,1.1879722,1.2572575,0.0692853
3,-0.19680646,-0.16410105,"('repellent', 'pleasant')",-0.5515561,-0.40010208,0.6118478,0.6591765,-0.0455049,0.0316578,0.0771627
4,-0.49393338,-0.53749937,"('disliked', 'liked')",-0.78325135,-0.8413218,-5.286721,-5.3720937,-2.1879686,-2.2503049,-0.0623363
5,-0.5950274,-0.51642,"('distant', 'outgoing')",-0.005577743,0.039081328,-0.8489702,-0.77133834,-0.4831918,-0.4162257,0.0669661
6,-0.7371266,-0.60839194,"('distant', 'open')",-0.35162953,-0.27298853,-0.98711777,-0.933664,-0.691958,-0.6050148,0.0869432
7,0.3871674,0.35027015,"('insensitive', 'sensitive')",0.30454996,0.4545043,0.14972325,0.1328781,0.2804802,0.3125509,0.0320707
8,-0.46120217,-0.40072963,"('unaffectionate', 'affectionate')",-0.12506177,-0.20189041,0.009114679,-0.01881855,-0.1923831,-0.2071462,-0.0147631
9,0.110838965,0.14874999,"('unaffectionate', 'caring')",-0.08323543,-0.08732578,0.5636196,0.5514072,0.1970744,0.2042771,0.0072027
10,-0.30409434,-0.29548013,"('unsympathetic', 'sympathetic')",-1.3684773,-1.2630756,-0.84576833,-0.906552,-0.8394467,-0.8217026,0.0177441
11,-0.3093887,-0.3328373,"('unhelpful', 'helpful')",0.0003649164,0.088296,1.7190639,1.6632067,0.4700134,0.4728885,0.0028751
12,0.51771283,0.6382763,"('unsupportive', 'supportive')",-0.3697403,-0.21072917,-1.7971126,-1.7065277,-0.5497134,-0.4263269,0.1233865
13,-0.07349994,-0.15632686,"('impolite', 'polite')",-0.2112765,-0.15752724,-0.93082047,-0.9861671,-0.405199,-0.4333404,-0.0281414
14,0.26574528,0.1884466,"('antisocial', 'social')",0.7744286,0.75947607,0.2363842,0.117057666,0.4255193,0.3549934,-0.0705259
15,0.7860955,0.6883672,"('boring', 'funny')",0.96139306,0.84916127,-0.11959871,-0.1720286,0.5426299,0.4551667,-0.0874632
16,-0.88580465,-0.9382167,"('unpopular', 'popular')",-0.75021476,-0.7839894,0.18169747,0.10088703,-0.484774,-0.5404397,-0.0556657
17,-0.20720144,-0.12575872,"('nasty', 'nice')",-1.1211183,-1.1030693,-0.7221512,-0.66942734,-0.6834904,-0.6327518,0.0507386
18,0.26240703,0.32815155,"('disagreeable', 'welcoming')",0.3044588,0.36116403,-0.37461674,-0.38312915,0.064083,0.1020621,0.0379791
19,0.12460713,0.22178541,"('inhospitable', 'hospitable')",-0.3895532,-0.35069612,-0.71941376,-0.6128387,-0.3281199,-0.2472498,0.0808701
20,-0.29021057,-0.23583584,"('rough', 'thoughtful')",0.2379411,0.35199922,0.6649889,0.67694837,0.2042398,0.2643706,0.0601308
21,0.56413597,0.5178476,"('immoral', 'moral')",-0.07919172,0.0018259529,-0.57121736,-0.57409894,-0.0287577,-0.0181418,0.0106159
22,0.16139387,0.17724706,"('untrustworthy', 'trustworthy')",0.5864327,0.6778433,-0.7595336,-0.78218985,-0.0039023,0.0243002,0.0282025
23,0.6403918,0.58641076,"('insincere', 'sincere')",0.1563011,0.21362287,4.6257663,4.4798007,1.8074864,1.7599448,-0.0475416
24,0.61277974,0.5890053,"('dishonest', 'honest')",-0.08634345,-0.051150844,0.3668766,0.32915318,0.297771,0.2890025,-0.0087685
25,0.52012146,0.54287684,"('egoistic', 'altruistic')",0.1197502,0.11143121,1.1063524,1.1426609,0.5820747,0.5989896,0.0169149
26,0.1873204,0.18954399,"('hardhearted', 'benevolent')",0.35949552,0.31837437,2.0628946,1.9533368,0.8699035,0.8204184,-0.0494851
27,-0.5239569,-0.43334615,"('hardhearted', 'softhearted')",-0.5232523,-0.4467602,0.31153715,0.3530417,-0.245224,-0.1756882,0.0695358
28,0.5653314,0.394438,"('disloyal', 'loyal')",0.14710513,0.05752664,0.9303161,0.7092021,0.5475842,0.3870556,-0.1605286
29,0.051638298,0.05119958,"('unfair', 'fair')",-0.2150774,-0.25248134,-0.45582604,-0.5378474,-0.2064217,-0.2463764,-0.0399547
30,0.23333529,0.18113825,"('intolerant', 'tolerant')",0.90211636,0.98597974,0.7866955,0.64801705,0.6407157,0.605045,-0.0356707
31,-0.8081957,-0.65628225,"('evil', 'good')",-0.66416174,-0.58275574,-1.0672055,-0.96866226,-0.8465211,-0.7359001,0.110621
32,0.1810825,0.04542839,"('unkind', 'kind')",-0.27950418,-0.3399367,0.65447116,0.4655891,0.1853498,0.0570269,-0.1283229
33,0.7781115,0.73634434,"('wrong', 'right')",0.89945185,0.9211967,-0.60605526,-0.54833364,0.3571694,0.3697358,0.0125664
34,0.27366948,0.38238165,"('mean', 'honorable')",-0.31580156,-0.15715998,4.404509,4.5237484,1.4541257,1.58299,0.1288643
35,-0.8123068,-0.9364665,"('corrupt', 'incorrupt')",-0.82499427,-0.9709855,-0.8042875,-0.813635,-0.8138629,-0.907029,-0.0931661
36,-0.9346496,-0.9284074,"('hostile', 'amicable')",-0.4609883,-0.49825296,-0.53594863,-0.58813286,-0.6438622,-0.6715977,-0.0277355
37,0.5965945,0.6303569,"('fake', 'genuine')",-0.6306198,-0.56910324,-0.31431243,-0.27044874,-0.1161126,-0.0697317,0.0463809
38,-0.23280647,-0.24955419,"('untruthful', 'truthful')",-0.47456673,-0.41063085,-0.22191933,-0.2163331,-0.3097642,-0.2921727,0.0175915
39,2.1451993,2.1809459,"('exploitative', 'cooperative')",1.0869547,1.0850652,0.2595467,0.34174234,1.1639002,1.2025845,0.0386843
40,0.8326715,0.88204473,"('stingy', 'generous')",-0.05234741,-0.027204704,-1.6259382,-1.627644,-0.2818714,-0.2576013,0.0242701
41,0.220017,0.25747168,"('unforgiving', 'forgiving')",-0.6885163,-0.6257585,0.15265064,0.09718102,-0.1052829,-0.0903686,0.0149143
42,1.2652498,1.3051678,"('unreliable', 'reliable')",0.15034787,0.2567018,-2.1565578,-2.1410604,-0.2469867,-0.1930636,0.0539231
43,-0.12012398,-0.055265717,"('irresponsible', 'responsible')",-0.16446407,-0.024930887,0.08218076,0.07092668,-0.0674691,-0.00309,0.0643791
44,0.19680978,0.25794205,"('prejudiced', 'unprejudiced')",-0.47514284,-0.39517975,-1.2552747,-1.1988504,-0.5112026,-0.4453627,0.0658399
45,-0.46683156,-0.40194434,"('incompetent', 'competent')",-1.1386857,-0.955874,-0.4904182,-0.54102963,-0.6986451,-0.6329494,0.0656957
46,-0.37109858,-0.39242998,"('uncompetitive', 'competitive')",-0.31449753,-0.13987201,-0.39877474,-0.44718984,-0.361457,-0.3264973,0.0349597
47,-0.283548,-0.2121158,"('stupid', 'smart')",0.49741173,0.58918613,4.1180744,4.2155104,1.4439794,1.5308603,0.0868809
48,0.039924085,0.049425233,"('unintelligent', 'intelligent')",0.39014632,0.43417192,0.3919781,0.36371687,0.2740162,0.282438,0.0084218
49,-0.7975989,-0.7659495,"('unable', 'able')",0.12235909,0.22078119,-0.61647904,-0.55875593,-0.4305729,-0.3679748,0.0625981
50,-0.42524993,-0.4380638,"('clumsy', 'skillful')",-0.0700991,-0.088768944,-0.22074121,-0.32284147,-0.2386968,-0.2832247,-0.0445279
51,0.25047156,0.1739727,"('uneducated', 'educated')",-0.24017319,-0.2534411,0.46493727,0.3257274,0.1584119,0.0820863,-0.0763256
52,0.47804654,0.38130754,"('irrational', 'rational')",0.50938404,0.2938865,0.12483844,0.02880134,0.3707563,0.2346651,-0.1360912
53,0.15184815,0.15763871,"('uncreative', 'creative')",1.2584777,1.2969236,0.4584496,0.33794138,0.6229252,0.5975012,-0.025424
54,-0.2927703,-0.31450695,"('incapable', 'capable')",0.2763148,0.26749033,0.23810938,0.27267683,0.0738846,0.0752201,0.0013355
55,-0.29175794,-0.2387029,"('incompetent', 'clever')",-0.4236782,-0.27016994,0.06585731,0.023781952,-0.2165263,-0.161697,0.0548293
56,0.79313505,0.70091367,"('impractical', 'practical')",0.8358339,0.9121746,-0.21617553,-0.30025655,0.4709311,0.4376105,-0.0333206
57,-0.7176316,-0.74202216,"('unimaginative', 'imaginative')",0.10923073,0.27619714,-2.2575438,-2.2990012,-0.9553149,-0.9216088,0.0337061
58,0.111590154,0.110849164,"('undiscriminating', 'discriminating')",0.33818153,0.4610314,0.3576052,0.36328933,0.2691256,0.3117233,0.0425977
59,0.17371295,0.14225182,"('foolish', 'wise')",0.73133934,0.6893328,-0.16674754,-0.14480726,0.2461016,0.2289258,-0.0171758
60,-0.4087791,-0.38886556,"('inefficient', 'efficient')",0.5420649,0.705041,-0.26665017,-0.24303651,-0.0444548,0.0243796,0.0688344
61,-0.21119073,-0.3215695,"('illogical', 'logical')",1.2826722,1.2013383,0.41005963,0.25379825,0.4938471,0.3778557,-0.1159914
62,0.379678,0.4294364,"('incompetent', 'brilliant')",0.46417013,0.63387525,0.16471425,0.26371327,0.3361874,0.4423416,0.1061542
63,0.0929085,0.09285396,"('unperceptive', 'insightful')",-0.20574468,-0.059744343,0.47532454,0.5238378,0.1208295,0.1856491,0.0648196
64,0.071273744,0.018340223,"('shy', 'confident')",-0.3244754,-0.3476471,-4.571997,-4.614118,-1.6083996,-1.6478084,-0.0394088
65,0.27059343,0.14779422,"('insecure', 'secure')",0.32722548,0.25464138,0.0034425408,-0.06781683,0.2004205,0.1115396,-0.0888809
66,0.58187354,0.5986204,"('inactive', 'active')",-1.0158235,-1.0269389,0.43655285,0.5031456,0.0008676,0.0249424,0.0240748
67,0.18720074,0.10272568,"('doubtful', 'determined')",0.15854704,0.15053123,-0.40623197,-0.41223663,-0.0201614,-0.0529932,-0.0328318
68,0.09046143,-0.014193408,"('dependent', 'independent')",-0.3464483,-0.31723914,-1.1236817,-1.0937098,-0.4598895,-0.4750475,-0.015158
69,0.39331493,0.40227225,"('lazy', 'industrious')",0.33504474,0.35052934,-0.75718164,-0.60121816,-0.0096073,0.0505278,0.0601351
70,-0.17324083,-0.13683097,"('lethargic', 'energetic')",-0.5556153,-0.36154222,0.00901933,0.057372525,-0.2399456,-0.1470002,0.0929454
71,0.72950226,0.7619582,"('diffident', 'self-confident')",0.16118003,0.19999948,-0.024592295,-0.024837144,0.2886967,0.3123735,0.0236768
72,-0.0040817,0.011547349,"('unambitious', 'ambitious')",-0.3059275,-0.262312,-0.6764734,-0.6244758,-0.3288275,-0.2917468,0.0370807
73,1.2712264,1.2553478,"('helpless', 'self-reliant')",0.38055992,0.33095866,-2.7898264,-2.744398,-0.3793467,-0.3860305,-0.0066838
74,0.0056505315,0.03822346,"('undedicated', 'dedicated')",-0.25322717,-0.15237354,-0.25676617,-0.28243738,-0.1681143,-0.1321958,0.0359185
75,-0.5055818,-0.5262196,"('meek', 'impulsive')",-0.22738937,-0.19468647,-0.3939685,-0.30941206,-0.3756466,-0.3434394,0.0322072
76,0.46160838,0.5250004,"('anxious', 'daring')",-0.06764554,-0.0052300245,-0.020675467,-0.04351611,0.1244291,0.1587514,0.0343223
77,-0.8076283,-0.79970324,"('unmotivated', 'motivated')",0.6036487,0.72077775,-1.1275427,-0.982142,-0.4438407,-0.3536892,0.0901515
78,-1.1958636,-1.0417644,"('nonresilient', 'resilient')",-0.61215734,-0.537132,0.004740637,0.101782374,-0.6010935,-0.4923714,0.1087221
79,-0.12809262,-0.16276473,"('wavering', 'unwavering')",-0.47500888,-0.53255606,-0.51359904,-0.49469396,-0.3722335,-0.3966716,-0.0244381
80,0.28798592,0.25049946,"('dominated', 'dominating')",0.004249964,-0.036320463,-0.17501628,-0.1332038,0.0390732,0.0269917,-0.0120815
81,-0.55932164,-0.71089315,"('submissive', 'aggressive')",0.39813352,0.3999527,-0.4373209,-0.45521843,-0.199503,-0.2553863,-0.0558833
82,-0.19790483,-0.23429614,"('poor', 'rich')",0.21754494,0.27158472,4.9967413,4.8319135,1.6721271,1.6230674,-0.0490597
83,0.055535022,0.032889713,"('powerless', 'powerful')",0.23361363,0.24103454,-0.5285598,-0.5257079,-0.0798037,-0.0839279,-0.0041242
84,0.33131287,0.23278002,"('inferior', 'superior')",0.6975564,0.6288304,0.8157906,0.7521244,0.6148866,0.5379116,-0.076975
85,0.35363585,0.3979835,"('insignificant', 'prestigious')",0.035513557,-7.849187e-05,0.019681526,0.013510021,0.136277,0.1371383,0.0008613
