,wynn_male,wynn_female,tuple,resorts_male,resorts_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.6810185,0.5480564,"('unsociable', 'sociable')",1.5241663,1.4468389,-0.15215603,-0.2450422,0.6843429,0.5832843,-0.1010586
1,1.4029192,1.3598182,"('unfriendly', 'friendly')",1.4298339,1.395862,1.729289,1.5671085,1.5206807,1.4409296,-0.0797511
2,0.5729983,0.70793694,"('unlikable', 'likable')",1.7904737,1.8702095,0.4491406,0.54744685,0.9375375,1.0418644,0.1043269
3,-0.39448905,-0.3112639,"('repellent', 'pleasant')",-0.3269074,-0.14456593,0.5458069,0.6538197,-0.0585299,0.0659966,0.1245265
4,0.27786696,0.23235051,"('disliked', 'liked')",0.25033936,0.2302614,-4.4063506,-4.427037,-1.2927148,-1.3214749,-0.0287601
5,0.4139651,0.43768543,"('distant', 'outgoing')",0.7881506,0.7119812,-0.12480964,-0.20075658,0.3591021,0.3163033,-0.0427988
6,-0.070631064,-0.012982558,"('distant', 'open')",0.29325274,0.24564369,0.14998013,0.025297366,0.1242006,0.0859862,-0.0382144
7,0.8876204,0.8892736,"('insensitive', 'sensitive')",0.2747512,0.39954567,0.48637792,0.55591387,0.5495832,0.6149111,0.0653279
8,0.6589833,0.6372442,"('unaffectionate', 'affectionate')",0.4205599,0.3711837,0.29688078,0.14489263,0.458808,0.3844402,-0.0743678
9,1.7103369,1.7232139,"('unaffectionate', 'caring')",1.3404553,1.315028,0.81063205,0.68739957,1.2871414,1.2418805,-0.0452609
10,-0.23012741,-0.2983893,"('unsympathetic', 'sympathetic')",-0.82025164,-0.7014691,0.11022964,0.1676876,-0.3133831,-0.2773903,0.0359928
11,0.93312466,0.91340023,"('unhelpful', 'helpful')",-0.093488954,-0.039420933,1.814124,1.8026521,0.8845866,0.8922105,0.0076239
12,1.7087357,1.6656729,"('unsupportive', 'supportive')",1.3165696,1.4143391,-1.1715381,-1.1736962,0.6179224,0.6354386,0.0175162
13,0.8396176,0.76976854,"('impolite', 'polite')",0.53679377,0.46801037,0.16387302,0.15469384,0.5134281,0.4641576,-0.0492705
14,0.75177747,0.6928406,"('antisocial', 'social')",2.0731573,2.1769016,0.17821771,0.34484053,1.0010508,1.0715276,0.0704768
15,0.10996822,0.089504495,"('boring', 'funny')",0.5610258,0.39304104,0.4621656,0.4797764,0.3777199,0.320774,-0.0569459
16,-0.8028402,-0.7116134,"('unpopular', 'popular')",1.8413464,1.9696487,0.45070437,0.47712764,0.4964035,0.5783877,0.0819842
17,-0.81020856,-0.7873265,"('nasty', 'nice')",-0.09099489,0.023146808,-0.002730893,0.014992308,-0.3013115,-0.2497291,0.0515824
18,0.6181292,0.6331018,"('disagreeable', 'welcoming')",0.7861378,0.8542145,-0.8990216,-0.91191256,0.1684151,0.1918013,0.0233862
19,0.35100347,0.36533204,"('inhospitable', 'hospitable')",-1.6949823,-1.6896904,-0.76111984,-0.79289734,-0.7016996,-0.7057519,-0.0040523
20,-0.20581834,-0.18279709,"('rough', 'thoughtful')",-0.4196509,-0.30583668,1.01946,1.0495186,0.1313302,0.1869616,0.0556314
21,-0.7456063,-0.7515838,"('immoral', 'moral')",-0.34106576,-0.30361003,-1.0548861,-0.97772,-0.7138527,-0.677638,0.0362147
22,0.14660048,0.10339211,"('untrustworthy', 'trustworthy')",0.19691159,0.15150172,-0.22717872,-0.20982769,0.0387778,0.015022,-0.0237558
23,0.18799503,0.14718452,"('insincere', 'sincere')",-0.13054709,-0.019657273,4.6759686,4.569104,1.5778055,1.5655438,-0.0122617
24,1.1411906,1.127575,"('dishonest', 'honest')",-0.539938,-0.61849666,0.6643503,0.62227184,0.4218676,0.3771168,-0.0447508
25,-0.28217205,-0.24924062,"('egoistic', 'altruistic')",0.3870185,0.36327574,0.23432934,0.14337108,0.1130586,0.0858021,-0.0272565
26,1.4738022,1.4021853,"('hardhearted', 'benevolent')",1.3612205,1.4118005,1.8966848,1.8564366,1.5772359,1.5568075,-0.0204284
27,0.5475741,0.57690555,"('hardhearted', 'softhearted')",0.06331267,0.084407404,0.55983794,0.48341846,0.3902415,0.3815771,-0.0086644
28,0.1480136,0.08706143,"('disloyal', 'loyal')",-0.17669347,-0.19669673,0.6213155,0.46831176,0.1975452,0.1195588,-0.0779864
29,-0.08025181,-0.072420925,"('unfair', 'fair')",0.37507772,0.3554847,-0.53560454,-0.62445307,-0.0802595,-0.1137964,-0.0335369
30,1.2757885,1.2184325,"('intolerant', 'tolerant')",1.53451,1.5630229,1.195732,1.2308543,1.3353435,1.3374367,0.0020932
31,-1.2201636,-1.1257962,"('evil', 'good')",-0.5145112,-0.5143831,-0.6294696,-0.7055448,-0.7880481,-0.781908,0.0061401
32,0.056141373,0.033221513,"('unkind', 'kind')",0.22727905,0.20368814,0.6343334,0.5402567,0.3059179,0.2590555,-0.0468624
33,1.1245762,1.068363,"('wrong', 'right')",0.83238196,0.72221875,-0.3727069,-0.4532823,0.5280838,0.4457664,-0.0823174
34,-0.7251231,-0.6534179,"('mean', 'honorable')",-0.20141165,-0.067371115,4.777839,4.7963786,1.2837682,1.3585299,0.0747617
35,-1.330816,-1.3406063,"('corrupt', 'incorrupt')",-0.9382004,-1.0299312,-0.6721628,-0.84076357,-0.9803931,-1.0704337,-0.0900406
36,-0.64919895,-0.6969483,"('hostile', 'amicable')",-0.40689492,-0.34533837,0.112952165,-0.04801312,-0.3143806,-0.3634332,-0.0490526
37,-0.056898706,-0.083978,"('fake', 'genuine')",-1.5850979,-1.6382797,-0.26676574,-0.25507426,-0.6362541,-0.6591106,-0.0228565
38,0.26502585,0.23369375,"('untruthful', 'truthful')",-0.2723341,-0.26689476,0.4837573,0.47079423,0.1588163,0.1458644,-0.0129519
39,1.2049656,1.1924489,"('exploitative', 'cooperative')",0.44093043,0.4317658,0.10642146,0.044601105,0.5841058,0.5562719,-0.0278339
40,0.5012262,0.5197159,"('stingy', 'generous')",0.7037784,0.77033585,-1.2585114,-1.2522539,-0.0178356,0.0125993,0.0304349
41,0.45530805,0.37926397,"('unforgiving', 'forgiving')",0.6397761,0.7145009,0.35264766,0.33078578,0.4825773,0.4748502,-0.0077271
42,0.04698411,0.08839521,"('unreliable', 'reliable')",0.6837682,0.70113343,-2.0966187,-2.0025427,-0.4552888,-0.404338,0.0509508
43,0.74962735,0.69539416,"('irresponsible', 'responsible')",0.5623271,0.55738235,0.9816617,0.9758671,0.7645388,0.7428812,-0.0216576
44,-1.349302,-1.2849524,"('prejudiced', 'unprejudiced')",-0.6403272,-0.5827966,-1.4318765,-1.392219,-1.140502,-1.0866559,0.0538461
45,0.565833,0.538363,"('incompetent', 'competent')",0.19346514,0.32621703,0.8714903,0.92789996,0.5435961,0.5974933,0.0538972
46,1.0877017,1.031061,"('uncompetitive', 'competitive')",0.30298954,0.38123903,0.17984354,0.16517347,0.5235116,0.5258245,0.0023129
47,0.060854018,0.10823184,"('stupid', 'smart')",0.42064527,0.5249975,4.896442,4.929737,1.792647,1.8543221,0.0616751
48,0.4978795,0.48750454,"('unintelligent', 'intelligent')",0.10896692,0.09283015,0.6150238,0.6105272,0.4072901,0.396954,-0.0103361
49,-0.547762,-0.5009044,"('unable', 'able')",-0.7848368,-0.67960167,-0.40147588,-0.2958838,-0.5780249,-0.4921299,0.085895
50,-1.305293,-1.2986786,"('clumsy', 'skillful')",-0.3421239,-0.2905047,-1.1511054,-1.1486489,-0.9328407,-0.9126107,0.02023
51,0.4872276,0.32205173,"('uneducated', 'educated')",-0.2716792,-0.33701158,-0.03297797,-0.07770003,0.0608568,-0.0308866,-0.0917434
52,0.23732954,0.19379164,"('irrational', 'rational')",-0.23967169,-0.31467766,-1.1956244,-1.3002965,-0.3993222,-0.4737275,-0.0744053
53,0.5408488,0.5776454,"('uncreative', 'creative')",1.3010015,1.385837,0.55951333,0.43895668,0.8004545,0.800813,0.0003585
54,0.621161,0.6481452,"('incapable', 'capable')",0.81682056,0.79695594,0.6389225,0.61738217,0.6923014,0.6874944,-0.004807
55,0.9209016,0.85395205,"('incompetent', 'clever')",0.36489013,0.4377464,0.6615776,0.7497398,0.6491231,0.6804794,0.0313563
56,1.0243559,0.93077785,"('impractical', 'practical')",0.7566143,0.71468174,0.69753504,0.73964113,0.8261684,0.7950336,-0.0311348
57,1.105557,1.0330184,"('unimaginative', 'imaginative')",0.32226714,0.31996793,-0.54102886,-0.5773777,0.2955984,0.2585362,-0.0370622
58,0.34717464,0.3754409,"('undiscriminating', 'discriminating')",0.5139072,0.5833575,0.506047,0.5207775,0.4557096,0.493192,0.0374824
59,0.16691664,0.23813955,"('foolish', 'wise')",0.54744065,0.51095104,-0.0573309,-0.043026727,0.2190088,0.2353546,0.0163458
60,0.6277416,0.5989126,"('inefficient', 'efficient')",0.48962998,0.5313195,0.3384787,0.4946224,0.4852834,0.5416182,0.0563348
61,0.6544075,0.574129,"('illogical', 'logical')",0.95991004,0.8791863,0.19024435,0.06408627,0.6015206,0.5058005,-0.0957201
62,1.4544358,1.5549009,"('incompetent', 'brilliant')",1.167274,1.316045,0.69507563,0.8565306,1.1055951,1.2424922,0.1368971
63,0.4946199,0.4653839,"('unperceptive', 'insightful')",0.50576913,0.6122495,1.1340489,1.1823581,0.7114793,0.7533305,0.0418512
64,-0.08840097,-0.13793717,"('shy', 'confident')",0.68737054,0.6377323,-4.823274,-4.729458,-1.4081016,-1.4098876,-0.001786
65,-0.2966066,-0.3366816,"('insecure', 'secure')",0.7193147,0.680701,0.6746323,0.7843878,0.3657801,0.3761357,0.0103556
66,0.3923827,0.38212734,"('inactive', 'active')",0.40577134,0.4195133,1.2684833,1.1825776,0.6888791,0.6614061,-0.027473
67,-0.5684143,-0.66813254,"('doubtful', 'determined')",-1.0282116,-1.0984352,-0.80791205,-0.7597182,-0.8015126,-0.8420953,-0.0405827
68,-0.94391495,-1.018478,"('dependent', 'independent')",-1.0523083,-1.0836791,-0.5522088,-0.5211081,-0.8494773,-0.8744218,-0.0249445
69,-0.5229651,-0.46088862,"('lazy', 'industrious')",0.1673191,0.15285788,-0.40766782,-0.41065943,-0.2544379,-0.2395634,0.0148745
70,1.1727113,1.1611663,"('lethargic', 'energetic')",-0.3079793,-0.24236053,1.1800995,1.2772876,0.6816105,0.7320311,0.0504206
71,1.2617006,1.2574977,"('diffident', 'self-confident')",2.1107082,2.1224153,0.3118747,0.23525128,1.2280945,1.2050547,-0.0230398
72,0.9454413,0.9592405,"('unambitious', 'ambitious')",0.43768817,0.38996065,0.057017494,0.108981356,0.480049,0.4860609,0.0060119
73,0.48232022,0.5384012,"('helpless', 'self-reliant')",-0.35376424,-0.44881165,-3.1474648,-3.1045666,-1.0063029,-1.0049923,0.0013106
74,1.2693899,1.2493955,"('undedicated', 'dedicated')",-0.36621603,-0.31544414,0.22469303,0.24760722,0.3759556,0.3938529,0.0178973
75,-0.42191,-0.37199205,"('meek', 'impulsive')",-0.6530527,-0.65407795,-0.26525563,-0.24976778,-0.4467394,-0.4252793,0.0214601
76,0.63412195,0.6991931,"('anxious', 'daring')",0.6575082,0.7840078,0.65626156,0.7650973,0.6492972,0.7494327,0.1001355
77,0.43429786,0.43488443,"('unmotivated', 'motivated')",-0.12285751,-0.08021913,-0.7871885,-0.75932634,-0.1585827,-0.134887,0.0236957
78,-0.11590286,-0.10211632,"('nonresilient', 'resilient')",1.20506,1.3385602,0.33278444,0.34708428,0.4739805,0.5278427,0.0538622
79,-1.0650692,-1.0683056,"('wavering', 'unwavering')",-0.748882,-0.7659037,-0.085727595,-0.18451172,-0.6332263,-0.672907,-0.0396807
80,0.6757209,0.6297446,"('dominated', 'dominating')",-0.6087074,-0.59790856,-0.42543563,-0.287878,-0.1194741,-0.0853473,0.0341268
81,-0.19522178,-0.32368514,"('submissive', 'aggressive')",-0.4333941,-0.44084212,-0.37657166,-0.19242953,-0.3350625,-0.3189856,0.0160769
82,-0.4972503,-0.4460936,"('poor', 'rich')",0.7402694,0.8714814,5.2662654,5.321686,1.8364282,1.9156912,0.079263
83,0.28835618,0.24264193,"('powerless', 'powerful')",0.36163494,0.33021766,-1.3802623,-1.4523369,-0.2434237,-0.2931591,-0.0497354
84,1.1849576,1.1143581,"('inferior', 'superior')",-0.57372105,-0.6723403,0.20050004,0.20846166,0.2705789,0.2168265,-0.0537524
85,0.44964316,0.5549723,"('insignificant', 'prestigious')",1.3093476,1.3382422,-0.2287044,-0.3366981,0.5100954,0.5188388,0.0087434
86,1.0486134,0.9381265,"('uninfluential', 'influential')",-0.14071885,-0.2630806,0.21130021,0.18302113,0.373065,0.2860223,-0.0870427
87,0.24123062,0.30339536,"('unsuccessful', 'successful')",1.3446243,1.3725489,1.185442,1.2803341,0.9237657,0.9854261,0.0616604
88,-0.12869854,-0.11759311,"('low', 'eminent')",-0.28623435,-0.29753911,-0.27488646,-0.2550037,-0.2299398,-0.2233786,0.0065612
