,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
0,2.0273397,1.9245737,"('unsociable', 'sociable')",-0.26004684,-0.324796,0.17593718,0.054736614,0.6477433,0.5515048,-0.0962385
1,-1.5488349,-1.5867108,"('unfriendly', 'friendly')",1.3826518,1.2218572,0.11917064,-0.20691735,-0.0156708,-0.1905903,-0.1749195
2,0.49645847,0.51323295,"('unlikable', 'likable')",1.968969,2.0588155,1.2209623,1.3257762,1.2287966,1.2992749,0.0704783
3,1.2704959,1.3881142,"('repellent', 'pleasant')",-0.7952451,-0.7619127,0.39062092,0.5599302,0.2886239,0.3953772,0.1067533
4,-2.8297417,-2.8431807,"('disliked', 'liked')",0.18807127,0.17393772,-3.7098625,-3.6092222,-2.1171776,-2.0928218,0.0243558
5,-2.5335183,-2.5122743,"('distant', 'outgoing')",1.0295072,1.0348489,-0.31856102,-0.37206584,-0.6075241,-0.616497,-0.0089729
6,-2.5399287,-2.5017505,"('distant', 'open')",0.3211697,0.34685302,-0.56319565,-0.60646677,-0.9273183,-0.9204547,0.0068636
7,2.7897108,2.6816897,"('insensitive', 'sensitive')",0.4148213,0.4153721,0.2595706,0.32313725,1.1547009,1.1400664,-0.0146345
8,-1.130793,-1.1904743,"('unaffectionate', 'affectionate')",0.3363163,0.2647962,-0.107556686,-0.2691977,-0.3006778,-0.3982919,-0.0976141
9,0.047665875,-0.054542378,"('unaffectionate', 'caring')",1.1789812,1.1117479,1.2765994,1.1125889,0.8344154,0.7232648,-0.1111506
10,3.372906,3.33812,"('unsympathetic', 'sympathetic')",-1.5514811,-1.5069009,-0.39248234,-0.3288229,0.4763141,0.5007987,0.0244846
11,2.144385,2.1800048,"('unhelpful', 'helpful')",-0.30569348,-0.3343433,2.2469733,2.1891026,1.3618882,1.3449214,-0.0169668
12,1.9700322,1.9731795,"('unsupportive', 'supportive')",0.83200836,0.89140093,-0.27064186,-0.16731726,0.8437996,0.8990877,0.0552881
13,2.1152265,2.0732071,"('impolite', 'polite')",-0.13071513,-0.06348151,0.22724703,0.23847109,0.7372528,0.7493989,0.0121461
14,3.3474257,3.180216,"('antisocial', 'social')",1.4769052,1.4362974,0.46727118,0.36368898,1.7638674,1.6600674,-0.1038
15,0.23599829,0.10872289,"('boring', 'funny')",0.6718563,0.62379295,-0.2291468,-0.3603933,0.2262359,0.1240408,-0.1021951
16,-2.929612,-2.827726,"('unpopular', 'popular')",-0.73768765,-0.67462766,0.048640937,0.2584015,-1.2062195,-1.0813174,0.1249021
17,-1.980444,-1.9772786,"('nasty', 'nice')",0.012838522,0.12639792,-0.15220782,-0.063574895,-0.7066044,-0.6381518,0.0684526
18,-0.049925372,-0.09826575,"('disagreeable', 'welcoming')",0.054054998,0.1379733,0.08981846,0.18899043,0.031316,0.0762327,0.0449167
19,-2.0963361,-2.0717943,"('inhospitable', 'hospitable')",-0.20635587,-0.18646231,-0.17939739,-0.09262332,-0.8273631,-0.7836266,0.0437365
20,0.5378624,0.50843894,"('rough', 'thoughtful')",0.29738885,0.31578153,-0.04958168,-0.08557914,0.2618899,0.2462138,-0.0156761
21,2.80821,2.8200338,"('immoral', 'moral')",0.4610458,0.46907374,0.086141005,0.17301238,1.1184656,1.15404,0.0355744
22,1.7272344,1.6321149,"('untrustworthy', 'trustworthy')",-0.17429473,-0.30113155,-0.29802382,-0.3816235,0.4183053,0.3164533,-0.101852
23,2.037959,1.9771986,"('insincere', 'sincere')",0.55195606,0.5251094,4.5725617,4.3370085,2.3874923,2.2797721,-0.1077202
24,1.75478,1.6595222,"('dishonest', 'honest')",0.02833645,0.017107934,-0.06765227,-0.25026682,0.5718214,0.4754544,-0.096367
25,-1.5227079,-1.4941797,"('egoistic', 'altruistic')",0.6183598,0.6255312,1.4481236,1.441165,0.1812585,0.1908388,0.0095803
26,0.13962102,-0.07743472,"('hardhearted', 'benevolent')",2.1085796,1.995321,1.538054,1.3434192,1.2620849,1.0871018,-0.1749831
27,0.07103204,0.007733926,"('hardhearted', 'softhearted')",-0.72698337,-0.7370942,0.37445477,0.2760373,-0.0938322,-0.1511077,-0.0572755
28,0.7709339,0.6618567,"('disloyal', 'loyal')",0.36256272,0.2453555,0.76961774,0.55977315,0.6343714,0.4889951,-0.1453763
29,-1.6232952,-1.7051136,"('unfair', 'fair')",-0.1914653,-0.2508506,-1.0586677,-1.1758552,-0.9578094,-1.0439397,-0.0861303
30,2.1693413,2.0765643,"('intolerant', 'tolerant')",0.19118577,0.18767615,0.7370805,0.66158867,1.0325359,0.9752764,-0.0572595
31,-4.7115636,-4.60183,"('evil', 'good')",-0.48273116,-0.4623651,-2.0042436,-2.0047925,-2.3995129,-2.3563293,0.0431836
32,1.6834583,1.5742322,"('unkind', 'kind')",0.299105,0.3155552,0.81012845,0.7374034,0.9308972,0.8757303,-0.0551669
33,-0.9050788,-0.96304566,"('wrong', 'right')",2.0167189,2.0078723,0.17229435,0.10571878,0.4279781,0.3835152,-0.0444629
34,0.7466645,0.81427014,"('mean', 'honorable')",0.61259955,0.7229506,3.3042426,3.3504214,1.5545022,1.629214,0.0747118
35,-4.427272,-4.5306563,"('corrupt', 'incorrupt')",-0.18928586,-0.20360616,-1.0269885,-1.0977074,-1.881182,-1.9439899,-0.0628079
36,-3.2649677,-3.2903528,"('hostile', 'amicable')",0.6478309,0.52008367,-0.563099,-0.6733798,-1.0600786,-1.1478829,-0.0878043
37,1.047625,1.0688025,"('fake', 'genuine')",-0.7825283,-0.7890101,0.45237172,0.435671,0.2391561,0.2384878,-0.0006683
38,0.21485996,0.2741342,"('untruthful', 'truthful')",0.50655115,0.4984844,0.43082464,0.40401638,0.3840786,0.3922117,0.0081331
39,1.6301776,1.542378,"('exploitative', 'cooperative')",1.3117572,1.3421621,0.36507902,0.2972153,1.1023379,1.0605851,-0.0417528
40,0.030027479,-0.029777596,"('stingy', 'generous')",1.6417664,1.6348466,-0.7543828,-0.67805004,0.3058037,0.3090063,0.0032026
41,0.9465354,0.9066913,"('unforgiving', 'forgiving')",1.178483,1.1314052,0.6572068,0.5938759,0.9274084,0.8773241,-0.0500843
42,1.0022591,1.006473,"('unreliable', 'reliable')",0.9813434,1.1057546,-1.0273153,-0.76409894,0.3187624,0.4493762,0.1306138
43,2.5670152,2.5283177,"('irresponsible', 'responsible')",0.21829066,0.27392238,0.40963802,0.33760536,1.0649812,1.0466151,-0.0183661
44,-1.0839645,-1.1273203,"('prejudiced', 'unprejudiced')",-0.38908932,-0.32141966,-0.37414825,-0.23760068,-0.615734,-0.5621136,0.0536204
45,1.4703882,1.4126227,"('incompetent', 'competent')",-1.0727637,-1.0835458,0.51755464,0.60288566,0.3050597,0.3106542,0.0055945
46,3.793263,3.7775526,"('uncompetitive', 'competitive')",-0.16097456,-0.17174238,0.56363153,0.68091387,1.39864,1.428908,0.030268
47,0.2742942,0.23215033,"('stupid', 'smart')",1.0124782,1.0149901,3.654114,3.5929034,1.6469622,1.613348,-0.0336142
48,2.2980301,2.2666008,"('unintelligent', 'intelligent')",-1.1108083,-1.1165442,-0.7005273,-0.7400839,0.1622315,0.1366576,-0.0255739
49,-0.19338994,-0.24352466,"('unable', 'able')",-0.88720536,-0.77922153,0.29358774,0.46332756,-0.2623358,-0.1864729,0.0758629
50,-1.5117757,-1.5077779,"('clumsy', 'skillful')",0.5659036,0.60190535,0.7618969,0.96332234,-0.0613251,0.0191499,0.080475
51,1.9019195,1.8828635,"('uneducated', 'educated')",-0.55428,-0.59268725,0.30601,0.2665025,0.5512165,0.5188929,-0.0323236
52,-3.517412,-3.645959,"('irrational', 'rational')",0.73636645,0.6181753,-0.048767004,-0.23189844,-0.9432708,-1.0865607,-0.1432899
53,-0.17461434,-0.15136568,"('uncreative', 'creative')",1.4413741,1.4033684,-0.12765406,-0.23632452,0.3797019,0.3385594,-0.0411425
54,-0.7089909,-0.7561836,"('incapable', 'capable')",0.86049527,0.8692479,1.0072161,0.98443973,0.3862402,0.3658347,-0.0204055
55,5.0281,5.0162716,"('incompetent', 'clever')",-1.0586324,-1.0618585,0.15939769,0.21956103,1.3762884,1.3913247,0.0150363
56,3.2045746,3.1854203,"('impractical', 'practical')",0.36175868,0.4200185,-0.0019628368,0.018105,1.1881235,1.2078479,0.0197244
57,1.7983317,1.7635038,"('unimaginative', 'imaginative')",-0.14555036,-0.18393292,-1.9023337,-1.9480045,-0.0831841,-0.1228112,-0.0396271
58,0.046480156,0.043298203,"('undiscriminating', 'discriminating')",1.2592455,1.189095,0.39244837,0.28307012,0.566058,0.5051545,-0.0609035
59,-3.281642,-3.3533924,"('foolish', 'wise')",0.98097146,0.93766546,-0.22566482,-0.3178056,-0.8421118,-0.9111775,-0.0690657
60,3.9579966,3.9807599,"('inefficient', 'efficient')",-0.6930789,-0.5868498,1.1873585,1.2819424,1.4840921,1.5586174,0.0745253
61,0.42277446,0.27327836,"('illogical', 'logical')",1.6486673,1.5725912,0.3953401,0.21475114,0.8222607,0.6868736,-0.1353871
62,3.7314544,3.7429087,"('incompetent', 'brilliant')",-0.008149851,0.10273617,0.7360976,0.8681923,1.4864674,1.571279,0.0848116
63,1.9193001,1.9197015,"('unperceptive', 'insightful')",0.79444015,0.7847813,1.5456342,1.6536101,1.4197915,1.4526976,0.0329061
64,-0.00459069,-0.060797997,"('shy', 'confident')",0.43466613,0.47157848,-2.9056785,-2.7681932,-0.825201,-0.7858043,0.0393967
65,2.8095577,2.715534,"('insecure', 'secure')",-0.07181299,-0.15245838,0.22469288,0.17086214,0.9874792,0.9113126,-0.0761666
66,-0.18634704,-0.2525457,"('inactive', 'active')",1.6836618,1.6710925,1.2931049,1.288226,0.9301399,0.9022576,-0.0278823
67,-0.47982574,-0.40550974,"('doubtful', 'determined')",0.21480994,0.29463586,0.09945454,0.13292597,-0.0551871,0.0073507,0.0625378
68,0.2989586,0.3357101,"('dependent', 'independent')",-1.9937487,-2.0056505,-0.9202936,-0.82942176,-0.8716946,-0.8331207,0.0385739
69,-2.9541368,-2.9507399,"('lazy', 'industrious')",1.2963097,1.3842657,0.087406516,0.28711432,-0.5234735,-0.4264533,0.0970202
70,3.2804694,3.1644194,"('lethargic', 'energetic')",-0.40659773,-0.43910328,1.064647,1.1465315,1.3128396,1.2906159,-0.0222237
71,0.07919933,0.05983286,"('diffident', 'self-confident')",1.5304253,1.5872786,0.60755485,0.6159543,0.7390598,0.7543553,0.0152955
72,1.6661184,1.6429101,"('unambitious', 'ambitious')",0.1104687,0.16398972,-1.1280065,-1.1811475,0.2161936,0.2085841,-0.0076095
73,-0.9280157,-0.86965585,"('helpless', 'self-reliant')",0.9520506,0.8969263,-2.141593,-2.0995317,-0.7058527,-0.6907538,0.0150989
74,1.0480453,1.0295426,"('undedicated', 'dedicated')",0.25138733,0.24848233,-0.19865432,-0.20663323,0.3669261,0.3571306,-0.0097955
75,-1.8891875,-1.8182982,"('meek', 'impulsive')",-0.27444804,-0.27584666,-0.5854464,-0.462196,-0.9163606,-0.8521136,0.064247
76,3.0524404,3.0762534,"('anxious', 'daring')",-0.29455662,-0.208464,0.58298916,0.710601,1.1136243,1.1927969,0.0791726
77,1.3203415,1.422686,"('unmotivated', 'motivated')",0.4082622,0.50738204,-0.119218566,0.045332696,0.5364617,0.6584669,0.1220052
78,0.7359358,0.7411917,"('nonresilient', 'resilient')",0.67341614,0.7273682,0.90167797,1.0775148,0.7703433,0.8486915,0.0783482
79,-2.182248,-2.2001073,"('wavering', 'unwavering')",0.11020824,0.11267393,0.17634307,0.22413528,-0.6318989,-0.6210994,0.0107995
80,3.4132915,3.379572,"('dominated', 'dominating')",-0.191338,-0.19896685,0.7843272,0.8464557,1.3354268,1.3423537,0.0069269
81,3.5490441,3.5961292,"('submissive', 'aggressive')",0.57125133,0.55838853,0.42634955,0.46645534,1.5155484,1.5403244,0.024776
82,1.0898305,1.1349773,"('poor', 'rich')",-0.71350366,-0.70294267,3.1462052,3.1392584,1.1741773,1.190431,0.0162537
83,0.48346788,0.50448716,"('powerless', 'powerful')",0.8180529,0.8519345,0.07570979,0.07622456,0.4590769,0.4775488,0.0184719
84,-0.1971492,-0.29070765,"('inferior', 'superior')",0.4184083,0.4135508,0.03951525,-0.014881605,0.0869248,0.0359872,-0.0509376
85,-4.809394,-4.8217473,"('insignificant', 'prestigious')",2.0369413,2.042224,0.3041275,0.289678,-0.822775,-0.8299484,-0.0071734
86,2.3610637,2.3316324,"('uninfluential', 'influential')",-1.0013925,-1.1061503,-0.44681013,-0.6269171,0.304287,0.1995217,-0.1047653
87,0.6789616,0.6814854,"('unsuccessful', 'successful')",1.1886326,1.1471175,0.9628077,0.96147543,0.9434673,0.9300261,-0.0134412
88,0.3611893,0.37558872,"('low', 'eminent')",-0.837481,-0.84796697,-0.11964957,-0.15781017,-0.1986471,-0.2100628,-0.0114157
