,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.0781676,-0.0124039985,"('unsociable', 'sociable')",-0.6721499,-0.7948879,0.021073092,-0.11027452,-0.53607506,-0.6011064,-0.3163299,-0.3796682,-0.0633383
1,-0.9611716,-1.216807,"('unfriendly', 'friendly')",-1.1606116,-1.2637208,0.4168414,0.2037668,1.4608432,1.23745,-0.0610247,-0.2598278,-0.1988031
2,0.44931328,0.44758853,"('unlikable', 'likable')",1.0834837,1.191148,2.4157898,2.4679468,0.8087881,0.85320604,1.1893438,1.2399724,0.0506286
3,0.37511644,0.6188776,"('repellent', 'pleasant')",0.20251556,0.3029659,-0.3550576,-0.291743,0.47604823,0.5888119,0.1746557,0.3047281,0.1300724
4,-1.5209537,-1.7729936,"('disliked', 'liked')",-0.62847126,-0.7648692,-0.07569405,-0.05816187,-7.0358152,-7.186325,-2.3152337,-2.4455874,-0.1303537
5,-1.2044792,-1.5138907,"('distant', 'outgoing')",-0.91050404,-0.9173523,1.415416,1.3591969,-0.095087916,-0.17106785,-0.1986638,-0.3107785,-0.1121147
6,-2.0146136,-2.3164546,"('distant', 'open')",-1.5613495,-1.5467346,0.8995458,0.81312376,-0.1634632,-0.28523207,-0.7099701,-0.8338244,-0.1238543
7,1.4470088,1.6453401,"('insensitive', 'sensitive')",1.1238402,1.2041014,0.014533412,-0.017490827,0.34713727,0.42636395,0.7331299,0.8145787,0.0814488
8,-0.7090534,-0.96199083,"('unaffectionate', 'affectionate')",-0.8118748,-0.8424363,0.23407331,0.1736217,0.5888154,0.46785304,-0.1745099,-0.2907381,-0.1162282
9,0.38609675,0.23513548,"('unaffectionate', 'caring')",-0.23686591,-0.27957377,0.96408105,0.9134618,1.4233578,1.3898124,0.6341674,0.5647089,-0.0694585
10,1.7813492,2.062992,"('unsympathetic', 'sympathetic')",0.5760301,0.5697056,-0.95382273,-1.0140754,-0.4432834,-0.40334493,0.2400683,0.3038193,0.063751
11,0.67254543,0.7520985,"('unhelpful', 'helpful')",0.35610226,0.40048167,-0.31994253,-0.31110796,1.9565092,2.0117118,0.6663036,0.713296,0.0469924
12,1.9005083,2.000404,"('unsupportive', 'supportive')",1.1115879,1.1239269,1.2891589,1.3200094,-1.8967799,-1.901035,0.6011188,0.6358263,0.0347075
13,0.66136014,0.8337435,"('impolite', 'polite')",0.5684054,0.58090806,-0.41192165,-0.4532499,-0.573755,-0.49739164,0.0610222,0.1160025,0.0549803
14,0.58592516,0.78095484,"('antisocial', 'social')",0.20648639,0.31334513,1.2300757,1.3202974,-0.42662054,-0.342982,0.3989667,0.5179039,0.1189372
15,-0.40477264,-0.46054646,"('boring', 'funny')",0.48075926,0.45373276,0.016073775,0.061742306,-0.28368255,-0.20691966,-0.0479055,-0.0379978,0.0099077
16,-1.6777563,-1.8188953,"('unpopular', 'popular')",-0.5232985,-0.6636147,0.4904753,0.52976835,0.45285514,0.42410326,-0.3144311,-0.3821596,-0.0677285
17,-0.74478716,-0.72840124,"('nasty', 'nice')",-0.4731983,-0.34409347,-0.4019695,-0.33799464,-0.73335373,-0.67483354,-0.5883272,-0.5213307,0.0669965
18,-0.95652914,-0.99879515,"('disagreeable', 'welcoming')",0.0017788336,0.1112709,0.52555686,0.4715739,-0.5847803,-0.684494,-0.2534934,-0.2751111,-0.0216177
19,-1.058036,-1.1911932,"('inhospitable', 'hospitable')",0.11435642,0.12656997,-0.41443703,-0.4612414,-0.63921756,-0.6849569,-0.4993336,-0.5527054,-0.0533718
20,0.08457268,0.2094656,"('rough', 'thoughtful')",-0.69159406,-0.52961665,0.7109277,0.63889474,0.40225804,0.45311692,0.1265411,0.1929651,0.066424
21,1.6367481,1.8815069,"('immoral', 'moral')",1.0989792,1.1422908,-0.23603301,-0.27146527,-0.6889207,-0.5331811,0.4526934,0.5547879,0.1020945
22,0.38229278,0.55388004,"('untrustworthy', 'trustworthy')",0.78198254,0.83683604,-0.9345246,-0.9424846,-1.3581231,-1.2350278,-0.2820931,-0.1966991,0.085394
23,2.152334,2.2843957,"('insincere', 'sincere')",0.98164666,1.0017895,0.062047124,0.011340568,6.056899,6.1158075,2.3132317,2.3533335,0.0401018
24,1.3232722,1.4127709,"('dishonest', 'honest')",0.86468667,0.8648218,-0.5020695,-0.5019515,0.46424752,0.4799324,0.5375342,0.5638934,0.0263592
25,-1.6080027,-1.7155278,"('egoistic', 'altruistic')",-0.689208,-0.7356461,0.039929397,0.07652877,1.1130992,1.0304803,-0.2860455,-0.3360412,-0.0499957
26,-0.9272899,-1.1652004,"('hardhearted', 'benevolent')",-0.8817961,-0.93977046,1.6713643,1.5814306,1.3428955,1.172173,0.3012934,0.1621582,-0.1391352
27,-0.60706097,-0.58200365,"('hardhearted', 'softhearted')",-0.60812616,-0.44859818,-0.014120608,-0.042357113,0.9662537,0.8858073,-0.0657635,-0.0467879,0.0189756
