,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.56333524,0.30447933,"('unsociable', 'sociable')",0.10339277,-0.18882799,0.333364,0.0578257,-0.2755383
1,-1.0963151,-1.057297,"('unfriendly', 'friendly')",1.2009792,1.1155818,0.052332,0.0291424,-0.0231896
2,1.0093838,1.0654677,"('unlikable', 'likable')",0.8519953,0.9543558,0.9306896,1.0099118,0.0792222
3,0.33160326,0.37938222,"('repellent', 'pleasant')",0.43107358,0.39746425,0.3813384,0.3884232,0.0070848
4,-0.88434327,-0.84640473,"('disliked', 'liked')",-5.6060667,-5.565112,-3.2452049,-3.2057583,0.0394466
5,-1.9455909,-1.7813803,"('distant', 'outgoing')",-0.6412102,-0.53202444,-1.2934005,-1.1567024,0.1366981
6,-2.2573152,-2.034689,"('distant', 'open')",-0.5034318,-0.39361456,-1.3803735,-1.2141517,0.1662218
7,0.84280264,0.8099452,"('insensitive', 'sensitive')",0.32451072,0.31599534,0.5836567,0.5629703,-0.0206864
8,-0.7175737,-0.6525611,"('unaffectionate', 'affectionate')",0.44272625,0.46286812,-0.1374237,-0.0948465,0.0425772
9,-0.5385018,-0.47500023,"('unaffectionate', 'caring')",0.76368695,0.7584132,0.1125926,0.1417065,0.0291139
10,0.875167,0.77002835,"('unsympathetic', 'sympathetic')",-0.08329413,-0.22353178,0.3959364,0.2732483,-0.1226881
11,1.4072385,1.3239766,"('unhelpful', 'helpful')",2.0468318,2.0358694,1.7270352,1.6799231,-0.0471121
12,0.49327946,0.5861219,"('unsupportive', 'supportive')",-1.6672913,-1.6146909,-0.5870059,-0.5142845,0.0727214
13,0.92313606,0.74787474,"('impolite', 'polite')",-0.1607835,-0.23225278,0.3811763,0.257811,-0.1233653
14,1.5194938,1.3302927,"('antisocial', 'social')",0.16167185,-0.017538559,0.8405828,0.6563771,-0.1842057
15,-0.1928393,-0.27870947,"('boring', 'funny')",0.6520699,0.58691776,0.2296153,0.1541041,-0.0755112
16,-0.26590645,-0.21447705,"('unpopular', 'popular')",0.7841958,0.764104,0.2591447,0.2748135,0.0156688
17,0.11000249,0.13751003,"('nasty', 'nice')",-0.25575602,-0.22399975,-0.0728768,-0.0432449,0.0296319
18,-0.4200551,-0.4145337,"('disagreeable', 'welcoming')",-0.34080085,-0.36037156,-0.380428,-0.3874526,-0.0070246
19,-1.1494513,-1.0624249,"('inhospitable', 'hospitable')",-0.41474104,-0.28036737,-0.7820961,-0.6713961,0.1107
20,0.28493482,0.270791,"('rough', 'thoughtful')",1.2531121,1.1590996,0.7690234,0.7149453,-0.0540781
21,1.4642248,1.3138982,"('immoral', 'moral')",0.13055585,-0.02985309,0.7973903,0.6420226,-0.1553677
22,0.71194774,0.6207258,"('untrustworthy', 'trustworthy')",-0.6437808,-0.765951,0.0340835,-0.0726126,-0.1066961
23,1.0010623,0.8972238,"('insincere', 'sincere')",5.192014,5.0508184,3.0965383,2.9740212,-0.1225171
24,0.39050257,0.33082637,"('dishonest', 'honest')",0.5469088,0.5097309,0.4687057,0.4202786,-0.0484271
25,-0.63449985,-0.6097762,"('egoistic', 'altruistic')",1.1983422,1.1561909,0.2819212,0.2732073,-0.0087139
26,-0.13307409,-0.22260809,"('hardhearted', 'benevolent')",1.7585901,1.6348367,0.812758,0.7061143,-0.1066437
27,-0.6799245,-0.6520625,"('hardhearted', 'softhearted')",0.96152896,0.9623287,0.1408022,0.1551331,0.0143309
28,0.26695958,0.18500936,"('disloyal', 'loyal')",0.92350185,0.7546002,0.5952307,0.4698048,-0.1254259
29,-0.49898982,-0.48888436,"('unfair', 'fair')",-0.7252473,-0.8558662,-0.6121186,-0.6723753,-0.0602567
30,1.6922585,1.5426337,"('intolerant', 'tolerant')",1.9277688,1.8000324,1.8100137,1.6713331,-0.1386806
31,-2.1477058,-1.8983706,"('evil', 'good')",-1.2774119,-1.2587687,-1.7125589,-1.5785697,0.1339892
32,0.49578568,0.32481238,"('unkind', 'kind')",1.0381908,0.85163337,0.7669883,0.5882229,-0.1787654
33,0.46211073,0.42006397,"('wrong', 'right')",-0.7237793,-0.7092853,-0.1308343,-0.1446107,-0.0137764
34,-0.006017605,0.12534024,"('mean', 'honorable')",5.4724636,5.5956583,2.733223,2.8604994,0.1272764
35,-1.2180383,-1.1340647,"('corrupt', 'incorrupt')",-0.64566934,-0.6811133,-0.9318538,-0.907589,0.0242648
36,-2.1252136,-1.9944327,"('hostile', 'amicable')",-0.14659798,-0.31004187,-1.1359057,-1.1522373,-0.0163316
37,0.5769799,0.54529846,"('fake', 'genuine')",0.11446886,0.12371557,0.3457244,0.334507,-0.0112174
38,0.0990574,0.15883198,"('untruthful', 'truthful')",0.009738836,0.0836663,0.0543981,0.1212491,0.066851
39,1.0886971,1.0476166,"('exploitative', 'cooperative')",0.17919524,0.17440976,0.6339462,0.6110132,-0.022933
40,-0.4767806,-0.4489693,"('stingy', 'generous')",-1.7644913,-1.8255925,-1.120636,-1.1372809,-0.0166449
41,0.6346011,0.7065781,"('unforgiving', 'forgiving')",0.29471582,0.19662656,0.4646585,0.4516023,-0.0130562
42,0.7251699,0.7259818,"('unreliable', 'reliable')",-2.729529,-2.6263037,-1.0021795,-0.950161,0.0520185
43,1.1856431,1.1592364,"('irresponsible', 'responsible')",0.6767601,0.63114226,0.9312016,0.8951893,-0.0360123
44,-0.5290888,-0.5482155,"('prejudiced', 'unprejudiced')",-1.4524322,-1.393309,-0.9907604,-0.9707623,0.0199981
45,0.7007448,0.65078616,"('incompetent', 'competent')",0.30176878,0.22249494,0.5012568,0.4366406,-0.0646162
46,0.8202065,0.77432644,"('uncompetitive', 'competitive')",-0.12909578,-0.22672515,0.3455554,0.2738006,-0.0717548
47,0.76790804,0.8162089,"('stupid', 'smart')",4.8897514,4.9729214,2.8288298,2.8945651,0.0657353
48,0.30389693,0.26263955,"('unintelligent', 'intelligent')",0.97245586,0.9093104,0.6381764,0.585975,-0.0522014
49,-0.14199206,-0.016262447,"('unable', 'able')",0.084240034,0.17463222,-0.028876,0.0791849,0.1080609
50,0.18176141,0.22536907,"('clumsy', 'skillful')",0.23638265,0.2860144,0.209072,0.2556917,0.0466197
51,0.3171698,0.111154586,"('uneducated', 'educated')",0.5689276,0.43469527,0.4430487,0.2729249,-0.1701238
52,-0.48805422,-0.5058169,"('irrational', 'rational')",0.22119762,0.11483323,-0.1334283,-0.1954918,-0.0620635
53,-1.1063006,-1.1174508,"('uncreative', 'creative')",0.50320584,0.45723677,-0.3015474,-0.330107,-0.0285596
54,-0.027974963,-0.008443978,"('incapable', 'capable')",0.9786041,1.053864,0.4753146,0.52271,0.0473954
55,1.3763187,1.2608551,"('incompetent', 'clever')",0.46943107,0.34316987,0.9228749,0.8020124,-0.1208625
56,2.1263409,1.945846,"('impractical', 'practical')",0.57771444,0.49011767,1.3520277,1.2179818,-0.1340459
57,-0.10290825,-0.18807133,"('unimaginative', 'imaginative')",-1.9163479,-2.062062,-1.0096281,-1.1250666,-0.1154385
58,0.34426963,0.3330111,"('undiscriminating', 'discriminating')",0.05290535,-0.008003984,0.1985875,0.1625036,-0.0360839
59,0.14163874,0.2542285,"('foolish', 'wise')",0.30687988,0.3725124,0.2242593,0.3133705,0.0891112
60,1.7875233,1.659718,"('inefficient', 'efficient')",0.49139708,0.52872795,1.1394602,1.094223,-0.0452372
61,0.15853995,-0.009710557,"('illogical', 'logical')",0.34512883,0.11234276,0.2518344,0.0513161,-0.2005183
62,1.9715842,2.02182,"('incompetent', 'brilliant')",0.80965203,0.9554122,1.3906181,1.4886161,0.097998
63,0.3367252,0.44509932,"('unperceptive', 'insightful')",1.0279747,1.1056796,0.68235,0.7753895,0.0930395
64,-0.2190023,-0.33234906,"('shy', 'confident')",-5.9127083,-5.9702334,-3.0658553,-3.1512914,-0.0854361
65,0.81077766,0.60002345,"('insecure', 'secure')",-0.12488437,-0.2665356,0.3429466,0.1667439,-0.1762027
66,-1.1528519,-1.1201723,"('inactive', 'active')",0.16525152,0.1721036,-0.4938002,-0.4740343,0.0197659
67,0.6400992,0.56610215,"('doubtful', 'determined')",-0.32384574,-0.3147484,0.1581267,0.1256769,-0.0324498
68,-0.4150056,-0.4431593,"('dependent', 'independent')",-0.5195798,-0.5684658,-0.4672927,-0.5058126,-0.0385199
69,-0.7325669,-0.62917805,"('lazy', 'industrious')",-0.7012314,-0.5890948,-0.7168992,-0.6091365,0.1077627
70,1.0986677,1.1037964,"('lethargic', 'energetic')",0.8237579,0.8395455,0.9612128,0.9716709,0.0104581
71,-0.79818267,-0.7165495,"('diffident', 'self-confident')",0.22739168,0.25547123,-0.2853955,-0.2305391,0.0548564
