,leidos_male,leidos_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.10400499,-0.11539607,"('untrustworthy', 'trustworthy')",0.07308814,-0.007201705,-0.8281763,-0.94547,-0.2863644,-0.3560226,-0.0696582
23,-0.41337612,-0.5689315,"('insincere', 'sincere')",-0.0726575,-0.2331488,5.4725156,5.306911,1.6621607,1.5016103,-0.1605504
24,-0.14386863,-0.20019646,"('dishonest', 'honest')",-0.47188288,-0.56805193,0.43048447,0.2971136,-0.0617557,-0.1570449,-0.0952892
25,-0.4461555,-0.38062188,"('egoistic', 'altruistic')",0.31471714,0.30351943,1.389784,1.3643805,0.4194485,0.4290927,0.0096442
26,0.10248962,0.09277525,"('hardhearted', 'benevolent')",1.878439,1.874277,1.7364305,1.6540856,1.2391197,1.207046,-0.0320737
27,-0.6362408,-0.5407827,"('hardhearted', 'softhearted')",-0.28936726,-0.32447267,1.2893264,1.1573725,0.1212395,0.0973724,-0.0238671
28,-0.8544964,-1.0163802,"('disloyal', 'loyal')",0.010936473,-0.18909138,1.1160645,0.9430483,0.0908349,-0.0874744,-0.1783093
29,-0.72107947,-0.7353002,"('unfair', 'fair')",-0.6876445,-0.7009917,-0.456469,-0.5731296,-0.621731,-0.6698072,-0.0480762
30,0.5056698,0.4298764,"('intolerant', 'tolerant')",1.9199598,1.8126103,1.1756953,1.0948856,1.2004417,1.1124574,-0.0879843
31,-1.1210023,-0.88624376,"('evil', 'good')",-1.871302,-1.738997,-1.2641907,-1.3066663,-1.4188317,-1.3106357,0.108196
32,-0.6132764,-0.7186972,"('unkind', 'kind')",0.4958165,0.3340653,0.7627918,0.6250749,0.2151106,0.0801477,-0.1349629
33,-0.012705369,-0.021980397,"('wrong', 'right')",-0.08085671,-0.026275646,-0.7942864,-0.8073473,-0.2959495,-0.2852011,0.0107484
34,-0.11748407,-0.029439494,"('mean', 'honorable')",0.053503543,0.16256824,6.107748,6.111218,2.0145892,2.0814489,0.0668597
35,-0.6236549,-0.59676397,"('corrupt', 'incorrupt')",-1.6117892,-1.5605859,-0.112783976,-0.2573823,-0.7827427,-0.8049107,-0.022168
36,-0.59039176,-0.5195718,"('hostile', 'amicable')",-1.32217,-1.3461105,0.47981533,0.27559868,-0.4775821,-0.5300279,-0.0524458
37,-0.1572531,-0.18349315,"('fake', 'genuine')",-0.087184496,-0.041090023,0.2543932,0.25378066,0.0033185,0.0097325,0.006414
38,-1.0643569,-1.0386462,"('untruthful', 'truthful')",-0.8734249,-0.8872295,-0.18341644,-0.1923022,-0.7070661,-0.7060593,0.0010068
39,1.3234862,1.2528965,"('exploitative', 'cooperative')",0.49944276,0.51456827,0.034586992,0.016274747,0.619172,0.5945799,-0.0245921
40,1.0078435,1.0276921,"('stingy', 'generous')",0.6396815,0.64115685,-1.3859591,-1.4657983,0.0871886,0.0676836,-0.019505
41,0.29440284,0.30480656,"('unforgiving', 'forgiving')",0.14933163,0.09977584,0.28178594,0.16354512,0.2418401,0.1893758,-0.0524643
42,0.19646065,0.25824133,"('unreliable', 'reliable')",1.2821453,1.3455944,-2.9842525,-2.9686947,-0.5018822,-0.454953,0.0469292
43,-0.26253334,-0.22421217,"('irresponsible', 'responsible')",0.2370745,0.28173846,0.36269772,0.3552562,0.112413,0.1375942,0.0251812
44,1.0217426,1.0043396,"('prejudiced', 'unprejudiced')",-0.22992687,-0.123268634,-1.2893882,-1.2711203,-0.1658575,-0.1300164,0.0358411
45,-0.7974067,-0.7583256,"('incompetent', 'competent')",-0.0454704,-0.18862012,-0.45469862,-0.54071075,-0.4325252,-0.4958855,-0.0633603
46,-0.043029718,-0.07729782,"('uncompetitive', 'competitive')",1.4436661,1.4261601,-0.18841322,-0.17757478,0.4040744,0.3904292,-0.0136452
47,-0.2111158,-0.18923575,"('stupid', 'smart')",0.65424687,0.6861016,5.516943,5.509327,1.9866913,2.0020642,0.0153729
48,-0.535461,-0.58896,"('unintelligent', 'intelligent')",-0.32689458,-0.3605338,0.32501224,0.32671934,-0.1791145,-0.2075915,-0.028477
49,-0.2238543,-0.16181578,"('unable', 'able')",-0.68097556,-0.5950942,-0.18404055,-0.10721971,-0.3629568,-0.2880432,0.0749136
50,-0.049841568,-0.012403451,"('clumsy', 'skillful')",-0.53786075,-0.4711051,-0.101120815,-0.12346376,-0.2296077,-0.2023241,0.0272836
51,-0.7946359,-0.916194,"('uneducated', 'educated')",0.7191262,0.5351372,0.6123708,0.56375235,0.1789537,0.0608985,-0.1180552
52,-0.069092,-0.18763277,"('irrational', 'rational')",-1.2158308,-1.2474047,0.0822132,-0.023228008,-0.4009032,-0.4860885,-0.0851853
53,-1.3751746,-1.3682543,"('uncreative', 'creative')",-0.0063726716,-0.047663886,0.87015575,0.7765823,-0.1704639,-0.213112,-0.0426481
54,-0.78777987,-0.81380236,"('incapable', 'capable')",-0.069535926,-0.011016406,0.7763115,0.8262597,-0.0270014,0.0004803,0.0274817
55,0.361519,0.33489925,"('incompetent', 'clever')",0.59481263,0.48243466,0.12285587,0.10865741,0.3597292,0.3086638,-0.0510654
56,-0.13617283,-0.21823461,"('impractical', 'practical')",0.702586,0.59865916,-0.24947618,-0.28069377,0.1056457,0.0332436,-0.0724021
57,-1.3230205,-1.4024782,"('unimaginative', 'imaginative')",0.19316798,0.07340453,-2.3844802,-2.427696,-1.1714443,-1.2522566,-0.0808123
58,-0.391091,-0.38604015,"('undiscriminating', 'discriminating')",0.70904136,0.74161965,0.14405325,0.095510036,0.1540012,0.1503632,-0.003638
59,-0.45573583,-0.39731887,"('foolish', 'wise')",-0.52900463,-0.49994904,0.23110348,0.230979,-0.2512123,-0.2220963,0.029116
60,0.2780096,0.23143056,"('inefficient', 'efficient')",1.0716438,0.9947556,-0.16654137,-0.060218725,0.3943707,0.3886558,-0.0057149
61,-0.12926868,-0.2525424,"('illogical', 'logical')",0.012020931,-0.15998003,0.4709834,0.35795775,0.1179119,-0.0181882,-0.1361001
62,0.6050513,0.6440964,"('incompetent', 'brilliant')",0.7299502,0.73612934,-0.05732561,0.05712309,0.425892,0.4791162,0.0532242
63,-0.7111303,-0.6417906,"('unperceptive', 'insightful')",1.0521561,1.0495412,0.82807726,0.9070713,0.389701,0.438274,0.048573
64,0.41416866,0.40116882,"('shy', 'confident')",1.1420066,1.0829763,-6.4236956,-6.346737,-1.6225068,-1.6208639,0.0016429
65,0.39480448,0.23609892,"('insecure', 'secure')",0.9127379,0.7604154,-0.19428341,-0.24367091,0.3710863,0.2509478,-0.1201385
66,-0.5669848,-0.53867793,"('inactive', 'active')",0.51037854,0.5165566,1.2465308,1.215272,0.3966415,0.3977169,0.0010754
67,0.60705775,0.5898194,"('doubtful', 'determined')",0.59166247,0.58202887,-0.59692305,-0.5399661,0.2005991,0.2106274,0.0100283
68,-0.58781195,-0.60054773,"('dependent', 'independent')",-0.606063,-0.6371339,-0.4855162,-0.49767685,-0.559797,-0.5784528,-0.0186558
69,0.19343139,0.29581118,"('lazy', 'industrious')",-0.006740205,0.086040094,-0.6715193,-0.6188678,-0.1616094,-0.0790055,0.0826039
70,0.064267814,0.08657371,"('lethargic', 'energetic')",1.2766557,1.2824922,0.49760756,0.50798196,0.6128437,0.6256826,0.0128389
71,-0.30786082,-0.2927099,"('diffident', 'self-confident')",0.58970785,0.60610735,0.469212,0.46359074,0.250353,0.2589961,0.0086431
72,-0.19600816,-0.14754297,"('unambitious', 'ambitious')",-0.25731337,-0.19591336,-1.3754557,-1.3528314,-0.6095924,-0.5654292,0.0441632
73,0.8801266,0.89244807,"('helpless', 'self-reliant')",0.01019481,0.13823615,-3.387369,-3.3295615,-0.8323491,-0.7662924,0.0660567
74,-0.015627058,-0.025630495,"('undedicated', 'dedicated')",0.3106997,0.29833037,-0.03314423,-0.085251905,0.0873095,0.0624827,-0.0248268
75,0.17458005,0.2762572,"('meek', 'impulsive')",-0.54412884,-0.44228375,-0.32521975,-0.25944778,-0.2315895,-0.1418248,0.0897647
76,0.47029078,0.45139545,"('anxious', 'daring')",1.1386809,1.1838312,0.21385211,0.2671974,0.6076079,0.6341414,0.0265335
77,-0.6186667,-0.6355468,"('unmotivated', 'motivated')",0.5235151,0.4571164,-1.2561468,-1.096793,-0.4504328,-0.4250745,0.0253583
78,-1.1952624,-1.0880488,"('nonresilient', 'resilient')",0.18419029,0.280509,0.25542635,0.41006577,-0.2518819,-0.1324914,0.1193905
79,-1.3162227,-1.212118,"('wavering', 'unwavering')",-1.8453112,-1.7736826,-0.21718892,-0.20827541,-1.1262409,-1.064692,0.0615489
80,0.64365023,0.5384788,"('dominated', 'dominating')",0.82201284,0.76946175,-1.0015128,-0.9142571,0.1547168,0.1312278,-0.023489
81,0.20599966,0.029462893,"('submissive', 'aggressive')",1.5980501,1.3849971,-0.7014525,-0.6664536,0.3675324,0.2493355,-0.1181969
82,-0.85058725,-0.8384956,"('poor', 'rich')",0.5229022,0.5049876,5.6701865,5.5987797,1.7808339,1.7550906,-0.0257433
83,0.15728448,0.12331848,"('powerless', 'powerful')",0.6953036,0.75289506,-0.8309262,-0.80338275,0.0072206,0.0242769,0.0170563
84,0.2515041,0.18252435,"('inferior', 'superior')",0.15056193,0.15197968,0.84892815,0.8699811,0.4169981,0.4014951,-0.015503
85,-0.061978452,0.020956792,"('insignificant', 'prestigious')",-0.36623383,-0.22885148,0.7824738,0.8170046,0.1180872,0.2030366,0.0849494
86,-1.3959613,-1.5136882,"('uninfluential', 'influential')",-0.18138537,-0.3653181,-0.24358305,-0.34325352,-0.6069766,-0.7407533,-0.1337767
87,-0.12668943,-0.18292627,"('unsuccessful', 'successful')",0.7075342,0.6721381,0.79054284,0.90661585,0.4571292,0.4652759,0.0081467
88,-0.7951462,-0.88791686,"('low', 'eminent')",-0.07756979,-0.20181239,0.15667088,0.120103955,-0.2386817,-0.3232085,-0.0845268
