,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.6463372,1.5589716,"('unsociable', 'sociable')",1.5241469,1.4722776,-0.4620393,-0.580258,0.9028149,0.8169971,-0.0858178
1,1.254391,1.2396275,"('unfriendly', 'friendly')",-0.45667145,-0.62639105,1.9577932,1.9214987,0.9185042,0.8449117,-0.0735925
2,0.2730675,0.31329247,"('unlikable', 'likable')",0.80649406,0.85677207,0.46598247,0.50656015,0.5151813,0.5588749,0.0436936
3,-0.3540836,-0.278958,"('repellent', 'pleasant')",1.2300798,1.3216611,0.38746366,0.44241574,0.4211533,0.4950396,0.0738863
4,-0.11022443,-0.1582558,"('disliked', 'liked')",-0.18329406,-0.18231252,-6.3579807,-6.478785,-2.2171664,-2.2731177,-0.0559513
5,-0.41878313,-0.38672504,"('distant', 'outgoing')",-1.1008021,-1.1629039,-0.031112202,0.009601161,-0.5168991,-0.5133426,0.0035565
6,-0.6334207,-0.6197541,"('distant', 'open')",-1.8940604,-1.9526408,0.5744899,0.59729195,-0.6509971,-0.6583676,-0.0073705
7,1.7233483,1.7641732,"('insensitive', 'sensitive')",1.1873986,1.3946629,0.89919066,0.90739757,1.2699792,1.3554112,0.085432
8,0.25595915,0.26460224,"('unaffectionate', 'affectionate')",-0.7182865,-0.85866,0.8445405,0.86410534,0.1274044,0.0900159,-0.0373885
9,1.7084174,1.7932024,"('unaffectionate', 'caring')",0.031998023,0.03182837,1.3987958,1.4675136,1.0464037,1.0975148,0.0511111
10,1.1137587,1.1060764,"('unsympathetic', 'sympathetic')",1.5908265,1.6936675,-0.07555883,-0.10060672,0.8763421,0.8997124,0.0233703
11,0.5969196,0.70935273,"('unhelpful', 'helpful')",1.6282336,1.7851007,2.2250662,2.3236258,1.4834064,1.6060263,0.1226199
12,2.1858122,2.2979617,"('unsupportive', 'supportive')",1.5331833,1.8530699,-1.6473596,-1.6157944,0.6905453,0.845079,0.1545337
13,1.4062761,1.3622988,"('impolite', 'polite')",1.111602,1.1835572,0.009833813,-0.060555525,0.8425706,0.8284335,-0.0141371
14,1.2739059,1.241475,"('antisocial', 'social')",2.0967195,2.125046,-0.43545532,-0.5125598,0.9783901,0.9513203,-0.0270698
15,0.14563763,0.029362306,"('boring', 'funny')",-0.66233295,-0.8600751,0.42723536,0.3814296,-0.02982,-0.1497611,-0.1199411
16,-0.2709212,-0.2017286,"('unpopular', 'popular')",-1.1912019,-1.1880982,0.5164157,0.5899974,-0.3152358,-0.2666098,0.048626
17,-0.10484005,-0.07098946,"('nasty', 'nice')",-0.30375725,-0.25829625,-0.26833242,-0.16809826,-0.2256432,-0.1657947,0.0598485
18,-0.20490175,-0.20153132,"('disagreeable', 'welcoming')",-0.38929352,-0.30943596,-0.44998103,-0.39391142,-0.3480588,-0.3016262,0.0464326
19,-1.5223408,-1.5148951,"('inhospitable', 'hospitable')",-0.8841294,-0.99467623,0.09791361,0.14303973,-0.7695189,-0.7888439,-0.019325
20,-0.3008855,-0.24204186,"('rough', 'thoughtful')",0.022017911,0.18749306,0.9031374,0.93817204,0.2080899,0.2945411,0.0864512
21,0.7940669,0.7283333,"('immoral', 'moral')",1.5987446,1.6915036,-0.6520584,-0.61702913,0.5802511,0.6009359,0.0206848
22,0.07734873,-0.033448335,"('untrustworthy', 'trustworthy')",1.0430392,1.1153643,-0.67154646,-0.6257858,0.1496138,0.1520434,0.0024296
23,0.9378478,0.9349392,"('insincere', 'sincere')",0.49935874,0.61281127,6.0923734,6.208828,2.50986,2.5855261,0.0756661
24,0.9543703,0.86578506,"('dishonest', 'honest')",0.15986153,0.20843315,1.1352457,1.1023159,0.7498258,0.7255114,-0.0243144
