,coterra_male,coterra_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.25952092,0.15324625,"('unsociable', 'sociable')",0.2163062,0.18876666,-0.6707758,-0.8671553,-0.0649829,-0.1750475,-0.1100646
1,-1.4556351,-1.5355058,"('unfriendly', 'friendly')",0.18108481,0.11777272,1.2373971,1.2223195,-0.0123844,-0.0651379,-0.0527535
2,7.700175e-05,0.07788503,"('unlikable', 'likable')",1.2426568,1.2047244,0.72181433,0.8817035,0.6548494,0.7214376,0.0665882
3,0.901073,0.9995512,"('repellent', 'pleasant')",0.22022398,0.35000664,0.45264003,0.49767697,0.5246457,0.6157449,0.0910992
4,-0.9022595,-0.9792108,"('disliked', 'liked')",0.0017080922,-0.15428801,-6.5003424,-6.4474883,-2.4669646,-2.5269957,-0.0600311
5,-1.6281166,-1.666758,"('distant', 'outgoing')",-0.42296153,-0.4347754,-0.4040322,-0.333664,-0.8183701,-0.8117325,0.0066376
6,-1.8929144,-1.9470774,"('distant', 'open')",-1.008027,-1.0635251,-0.010472912,0.10058251,-0.9704715,-0.9700066,0.0004649
7,1.1789145,1.2165148,"('insensitive', 'sensitive')",1.1990567,1.3382503,0.5940185,0.6032329,0.9906632,1.052666,0.0620028
8,-1.6451472,-1.6871285,"('unaffectionate', 'affectionate')",-1.1882969,-1.3421447,0.19011185,0.2022604,-0.8811107,-0.9423376,-0.0612269
9,-1.1263832,-1.2082849,"('unaffectionate', 'caring')",0.049101844,0.0063352045,0.59526753,0.63177556,-0.1606713,-0.190058,-0.0293867
10,1.7050256,1.6251321,"('unsympathetic', 'sympathetic')",0.075396806,0.11456422,-0.44109938,-0.5476035,0.446441,0.3973643,-0.0490767
11,0.5739539,0.5948543,"('unhelpful', 'helpful')",0.84142536,0.93466353,1.9265585,1.9202081,1.1139793,1.1499087,0.0359294
12,0.6311536,0.6484028,"('unsupportive', 'supportive')",0.75070024,0.8695268,-2.1549304,-2.0650644,-0.2576922,-0.1823783,0.0753139
13,1.5955492,1.5577,"('impolite', 'polite')",0.39915296,0.5210089,-0.36260396,-0.44522506,0.5440327,0.5444946,0.0004619
14,1.3937241,1.3673643,"('antisocial', 'social')",1.0586796,1.1700916,-0.5216037,-0.6294566,0.6435999,0.6359998,-0.0076001
15,-0.32620165,-0.43346044,"('boring', 'funny')",-0.12313774,-0.27541992,0.45147762,0.3999514,0.0007127,-0.1029763,-0.103689
16,-0.9266077,-0.91707593,"('unpopular', 'popular')",-0.70896316,-0.79867655,0.4241598,0.4316128,-0.4038037,-0.4280465,-0.0242428
17,-0.10249295,-0.1432492,"('nasty', 'nice')",-0.9571761,-0.89931107,-0.39379838,-0.34467432,-0.4844891,-0.4624115,0.0220776
18,-0.35748503,-0.26231343,"('disagreeable', 'welcoming')",-1.0493727,-0.9655491,-0.6333708,-0.47415274,-0.6800762,-0.5673385,0.1127377
19,-1.1669519,-1.157267,"('inhospitable', 'hospitable')",-1.5874225,-1.591315,-0.4290702,-0.24953386,-1.0611482,-0.9993719,0.0617763
20,-0.069106884,-0.053705506,"('rough', 'thoughtful')",0.09147786,0.15958528,0.92174965,0.9055935,0.3147069,0.3371578,0.0224509
21,1.2274506,1.2852616,"('immoral', 'moral')",1.5270582,1.6126987,-0.51258177,-0.49772078,0.747309,0.8000798,0.0527708
22,1.375308,1.3779565,"('untrustworthy', 'trustworthy')",-0.31323603,-0.36118114,-0.7875653,-0.8549258,0.0915022,0.0539499,-0.0375523
23,0.5170441,0.54296416,"('insincere', 'sincere')",0.41730696,0.5154209,5.6334543,5.4687386,2.1892684,2.1757078,-0.0135606
24,0.66638404,0.6285154,"('dishonest', 'honest')",0.8616543,0.90768296,0.8309926,0.77706367,0.7863436,0.7710873,-0.0152563
25,-0.8119598,-0.8663412,"('egoistic', 'altruistic')",0.16348927,0.13161156,1.3191533,1.2757021,0.2235609,0.1803242,-0.0432367
26,-0.71799314,-0.9100219,"('hardhearted', 'benevolent')",0.32224467,0.28970343,1.2612587,1.1783032,0.2885034,0.1859949,-0.1025085
27,-0.3160573,-0.36128998,"('hardhearted', 'softhearted')",0.3270683,0.45048428,1.2867409,1.3365406,0.432584,0.475245,0.042661
28,0.56133646,0.41706103,"('disloyal', 'loyal')",0.18145905,0.10155629,0.83669716,0.6804252,0.5264976,0.3996809,-0.1268167
29,-0.22308461,-0.23301883,"('unfair', 'fair')",-0.41169497,-0.41933885,-0.24386002,-0.3971215,-0.2928799,-0.3498264,-0.0569465
30,2.1580806,2.1004806,"('intolerant', 'tolerant')",1.5083516,1.5362687,1.2965866,1.3029618,1.6543396,1.6465704,-0.0077692
31,-1.8936981,-1.8566597,"('evil', 'good')",-1.8277925,-1.8273673,-1.3973663,-1.3288839,-1.7062856,-1.6709703,0.0353153
32,0.15926908,0.13631819,"('unkind', 'kind')",0.39595854,0.4401992,0.8149032,0.67166543,0.4567103,0.4160609,-0.0406494
33,0.13059032,0.11344818,"('wrong', 'right')",0.68738526,0.6172429,-0.67360663,-0.6856813,0.048123,0.0150033,-0.0331197
34,-0.17478923,-0.043770313,"('mean', 'honorable')",0.37846583,0.53037894,5.940226,6.0648527,2.0479676,2.1838204,0.1358528
