,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
0,1.5579816,1.1813564,"('unsociable', 'sociable')",0.15780282,-0.16400993,-0.13985468,-0.3784861,0.5253099,0.2129535,-0.3123564
1,-0.4055398,-0.3459901,"('unfriendly', 'friendly')",-0.8856927,-0.9430259,0.9654972,0.7202704,-0.1085785,-0.1895819,-0.0810034
2,0.5155976,0.49818924,"('unlikable', 'likable')",0.6910667,0.7161119,0.47907296,0.5663133,0.5619124,0.5935381,0.0316257
3,-0.77064526,-0.80574036,"('repellent', 'pleasant')",-0.500237,-0.42775136,0.3910358,0.44170332,-0.2932822,-0.2639294,0.0293528
4,-1.0491911,-1.0257311,"('disliked', 'liked')",0.16228142,0.26325193,-5.7570686,-5.6902766,-2.2146594,-2.1509186,0.0637408
5,-0.5562461,-0.3634678,"('distant', 'outgoing')",0.016312305,0.19996403,-0.24424511,-0.21207763,-0.261393,-0.1251938,0.1361992
6,-0.9604064,-0.75040084,"('distant', 'open')",-0.4858623,-0.25496778,-0.52184594,-0.5358182,-0.6560382,-0.5137289,0.1423093
7,0.8259093,0.6912632,"('insensitive', 'sensitive')",0.04631605,-0.07672684,0.31302342,0.2472278,0.3950829,0.2872547,-0.1078282
8,-0.87475127,-0.86922157,"('unaffectionate', 'affectionate')",-0.6160746,-0.6202155,0.42871982,0.3042721,-0.3540354,-0.395055,-0.0410196
9,0.41231954,0.5358991,"('unaffectionate', 'caring')",-0.4967834,-0.45248914,1.2185719,1.1204718,0.378036,0.4012939,0.0232579
10,0.26112017,-0.18564215,"('unsympathetic', 'sympathetic')",-0.8601926,-1.1017561,-0.23113397,-0.4530004,-0.2767355,-0.5801329,-0.3033974
11,0.48712987,0.37348,"('unhelpful', 'helpful')",-0.14554557,-0.28497806,2.1026337,1.9956053,0.8147393,0.6947025,-0.1200368
12,1.0365938,1.0379373,"('unsupportive', 'supportive')",0.20068136,0.13235343,-1.4721899,-1.508054,-0.0783049,-0.1125878,-0.0342829
13,2.547186,2.3304937,"('impolite', 'polite')",0.3961091,0.14415392,-0.2778868,-0.32139546,0.8884694,0.7177507,-0.1707187
14,1.3092068,0.9999163,"('antisocial', 'social')",-0.015727058,-0.23099557,-0.06811105,-0.12390491,0.4084562,0.2150053,-0.1934509
15,-0.09916607,-0.14410535,"('boring', 'funny')",-0.28876823,-0.38804612,-0.38957414,-0.45071417,-0.2591695,-0.3276219,-0.0684524
16,-1.8677684,-1.6751605,"('unpopular', 'popular')",-0.4318233,-0.274439,0.30307394,0.29023212,-0.665506,-0.5531224,0.1123836
17,-1.1695824,-1.2098072,"('nasty', 'nice')",-0.5837855,-0.6218679,-0.8110574,-0.760134,-0.8548084,-0.8639363,-0.0091279
18,-0.9591799,-1.0721684,"('disagreeable', 'welcoming')",-0.23774485,-0.2466774,-0.6299186,-0.7528752,-0.6089478,-0.6905737,-0.0816259
19,-0.9319376,-0.7902397,"('inhospitable', 'hospitable')",-0.43457738,-0.3792001,-0.67195225,-0.7120421,-0.6794891,-0.6271606,0.0523285
20,0.31403995,0.27037784,"('rough', 'thoughtful')",0.052455746,0.04523471,0.6594905,0.60235083,0.3419954,0.3059878,-0.0360076
21,1.3870245,1.1715502,"('immoral', 'moral')",-0.34817165,-0.58184975,-0.7813655,-0.87105155,0.0858291,-0.0937837,-0.1796128
22,0.36863482,0.19365725,"('untrustworthy', 'trustworthy')",-0.055574093,-0.16918017,-1.0103039,-0.96126235,-0.2324144,-0.3122618,-0.0798474
23,0.10783476,-0.13964278,"('insincere', 'sincere')",-1.1033692,-1.3328832,4.901856,4.727547,1.3021072,1.085007,-0.2171002
24,0.93183315,0.8278183,"('dishonest', 'honest')",-1.4434056,-1.6309117,0.6336573,0.56958485,0.0406949,-0.0778362,-0.1185311
25,-0.5273305,-0.212295,"('egoistic', 'altruistic')",-0.14426702,-0.09622581,0.79362607,0.8220796,0.0406762,0.1711863,0.1305101
26,-0.15329579,-0.26152903,"('hardhearted', 'benevolent')",-0.016227365,-0.14382057,1.4595253,1.2836998,0.4300007,0.2927834,-0.1372173
27,0.11070302,0.09207425,"('hardhearted', 'softhearted')",-0.5495943,-0.50612,0.6634724,0.46936193,0.0748604,0.0184387,-0.0564217
28,-0.13244727,-0.26824266,"('disloyal', 'loyal')",-1.1811404,-1.3360747,0.94140977,0.7735333,-0.1240593,-0.276928,-0.1528687
29,-1.2133229,-1.2350986,"('unfair', 'fair')",-0.100069895,-0.08897965,-0.4474086,-0.570899,-0.5869338,-0.6316591,-0.0447253
30,1.3857719,1.2909751,"('intolerant', 'tolerant')",-0.066496484,-0.28303587,1.0421513,0.9221064,0.7871423,0.6433485,-0.1437938
31,-2.9490979,-2.7075522,"('evil', 'good')",-0.840021,-0.7116225,-1.0105686,-1.0120833,-1.5998958,-1.4770861,0.1228097
32,-0.074815005,-0.18851888,"('unkind', 'kind')",-1.2217263,-1.4495857,0.2946471,0.06722033,-0.3339647,-0.5236281,-0.1896634
33,0.09221174,0.24816716,"('wrong', 'right')",0.90512884,0.9925159,-0.5971903,-0.53605115,0.1333834,0.2348773,0.1014939
34,-0.6417213,-0.534224,"('mean', 'honorable')",-0.5934373,-0.639606,5.2361097,5.254393,1.3336503,1.3601877,0.0265374
35,-1.8010744,-1.3788129,"('corrupt', 'incorrupt')",0.92852366,1.1793548,-0.60957474,-0.47657192,-0.4940418,-0.2253433,0.2686985
36,-1.5635422,-1.1844361,"('hostile', 'amicable')",-0.22712368,-0.13799088,-0.19293414,-0.16768074,-0.6612,-0.4967026,0.1644974
37,0.88353485,0.77621055,"('fake', 'genuine')",-0.042696096,-0.12736955,-0.18152088,-0.19270578,0.2197726,0.1520451,-0.0677275
38,-0.13820603,0.027515791,"('untruthful', 'truthful')",-0.022566356,-0.009784095,0.43644089,0.5300236,0.0918895,0.1825851,0.0906956
39,1.6488572,1.6153723,"('exploitative', 'cooperative')",0.47026473,0.3769865,0.117961414,0.123999245,0.7456945,0.7054527,-0.0402418
40,-0.6772841,-0.749674,"('stingy', 'generous')",0.08584965,0.09130907,-1.3413672,-1.4150532,-0.6442672,-0.6911394,-0.0468722
41,-0.60367036,-0.88550913,"('unforgiving', 'forgiving')",-0.08952084,-0.28688264,-0.039607733,-0.16570213,-0.2442663,-0.4460313,-0.201765
42,0.37051955,0.25517038,"('unreliable', 'reliable')",0.22482952,0.19277708,-2.8784986,-2.8433943,-0.7610498,-0.7984823,-0.0374325
43,1.0543298,0.983367,"('irresponsible', 'responsible')",-0.76915914,-0.9040302,0.12553272,-0.004238272,0.1369011,0.0250329,-0.1118682
44,-1.0986933,-1.1170706,"('prejudiced', 'unprejudiced')",-0.7170586,-0.6288903,-1.8758892,-1.7983683,-1.230547,-1.1814431,0.0491039
45,0.59462905,0.33121705,"('incompetent', 'competent')",-0.39243242,-0.6362985,-0.16544496,-0.34166518,0.0122506,-0.2155822,-0.2278328
46,1.9181108,1.7287533,"('uncompetitive', 'competitive')",-0.041601412,-0.20617127,-0.5518667,-0.6000412,0.4415476,0.3075136,-0.134034
47,-0.17758776,-0.17345609,"('stupid', 'smart')",-0.5635709,-0.66925573,4.3501725,4.243683,1.2030046,1.133657,-0.0693476
48,0.9306333,0.7038563,"('unintelligent', 'intelligent')",0.018783558,-0.2083307,0.82736933,0.6155524,0.5922621,0.3703593,-0.2219028
49,-0.3760351,-0.44640112,"('unable', 'able')",-0.35432893,-0.3315885,-0.19779181,-0.1093505,-0.3093853,-0.29578,0.0136053
50,-0.4245322,-0.2893868,"('clumsy', 'skillful')",0.2299912,0.25984025,-0.19432971,-0.2567748,-0.1296236,-0.0954405,0.0341831
51,1.3396164,1.1063545,"('uneducated', 'educated')",0.16876385,-0.035726827,0.3190495,0.15709671,0.6091433,0.4092415,-0.1999018
52,-2.1504483,-2.0246644,"('irrational', 'rational')",-1.2082868,-1.1818935,-0.09293293,-0.0958399,-1.150556,-1.1007992,0.0497568
53,-0.058478847,0.0278344,"('uncreative', 'creative')",-0.42926902,-0.3965952,0.71786225,0.61258143,0.0767048,0.0812735,0.0045687
54,0.60788655,0.7506895,"('incapable', 'capable')",-0.3108574,-0.19316305,0.5792955,0.65822774,0.2921082,0.4052514,0.1131432
55,2.6266263,2.3208797,"('incompetent', 'clever')",-0.051334426,-0.38038912,0.11043852,-0.029844398,0.8952435,0.6368821,-0.2583614
56,2.0278976,1.8632576,"('impractical', 'practical')",0.26731423,0.08463063,-0.14674647,-0.23914403,0.7161551,0.5695814,-0.1465737
57,0.24476644,0.16869317,"('unimaginative', 'imaginative')",-0.8396036,-0.9714198,-2.7810376,-2.9488006,-1.1252916,-1.2505091,-0.1252175
58,0.48959705,0.40266085,"('undiscriminating', 'discriminating')",0.20865378,0.14429918,0.69394743,0.5852308,0.4640661,0.3773969,-0.0866692
59,-0.53411084,-0.21279469,"('foolish', 'wise')",0.074030235,0.19516356,-0.12298981,-0.02810086,-0.1943568,-0.015244,0.1791128
60,2.7139993,2.483853,"('inefficient', 'efficient')",-0.038095318,-0.3202795,0.14040841,0.08506313,0.9387709,0.7495456,-0.1892253
61,0.6292033,0.5245907,"('illogical', 'logical')",-0.56734407,-0.7265418,0.45211408,0.28645462,0.1713245,0.0281678,-0.1431567
62,1.9062362,1.7238834,"('incompetent', 'brilliant')",0.27772653,0.24744529,0.65721506,0.7234507,0.9470593,0.8982598,-0.0487995
63,1.2335674,1.1786885,"('unperceptive', 'insightful')",0.6592346,0.5567138,0.9459847,0.83650315,0.9462622,0.8573019,-0.0889603
64,0.114485055,-0.061991528,"('shy', 'confident')",-0.32373488,-0.46248776,-5.2139015,-5.074909,-1.8077172,-1.8664629,-0.0587457
65,0.74921393,0.4502368,"('insecure', 'secure')",-0.67338526,-0.94975704,-0.37585038,-0.3734584,-0.1000072,-0.2909929,-0.1909857
66,-0.40589726,-0.46525106,"('inactive', 'active')",0.14565456,0.2488822,0.4681359,0.43208677,0.0692977,0.071906,0.0026083
67,0.9142808,0.7680198,"('doubtful', 'determined')",1.1573739,1.1143918,-0.22809581,-0.3531966,0.6145197,0.5097383,-0.1047814
68,0.9090191,0.9216035,"('dependent', 'independent')",0.9716037,0.9193604,-0.36099336,-0.38573393,0.5065432,0.4850766,-0.0214666
69,-1.6049339,-1.3360009,"('lazy', 'industrious')",1.398832,1.5546125,-0.20364921,-0.09917055,-0.1365837,0.0398137,0.1763974
70,0.98683715,0.7798634,"('lethargic', 'energetic')",0.020624846,-0.032192186,0.11566202,0.08011394,0.3743747,0.2759284,-0.0984463
71,0.612105,0.807646,"('diffident', 'self-confident')",0.7233821,0.7148264,0.66600555,0.5798359,0.6671642,0.7007694,0.0336052
72,0.959861,1.0119225,"('unambitious', 'ambitious')",-0.474198,-0.49458823,-0.5810639,-0.52495426,-0.0318003,-0.00254,0.0292603
73,0.5567774,0.7071074,"('helpless', 'self-reliant')",1.3046474,1.4694539,-2.6712935,-2.4450305,-0.2699562,-0.0894897,0.1804665
74,0.82503605,0.7677038,"('undedicated', 'dedicated')",0.2593278,0.21640797,-0.36687753,-0.5323329,0.2391621,0.1505929,-0.0885692
75,-1.7635334,-1.490747,"('meek', 'impulsive')",1.5260003,1.7480277,-0.7462518,-0.5805916,-0.3279283,-0.1077703,0.220158
76,1.1290065,0.85351676,"('anxious', 'daring')",0.14663546,0.08391859,-0.21911559,-0.24427769,0.3521754,0.2310526,-0.1211228
77,0.1136985,0.114933774,"('unmotivated', 'motivated')",-0.1786274,-0.22356874,-0.7420989,-0.7046362,-0.2690093,-0.2710904,-0.0020811
78,0.8776526,1.0688782,"('nonresilient', 'resilient')",0.14493516,0.18478349,0.7962839,0.7794848,0.6062906,0.6777155,0.0714249
79,-1.6317322,-1.4976362,"('wavering', 'unwavering')",-0.43020648,-0.36506772,-0.19780643,-0.24399453,-0.7532484,-0.7022328,0.0510156
80,1.3580643,1.1334121,"('dominated', 'dominating')",0.21651655,0.117927685,-0.9087653,-0.81889516,0.2219385,0.1441482,-0.0777903
81,1.5783013,1.0982988,"('submissive', 'aggressive')",0.013795171,-0.2997174,-0.49223077,-0.60576445,0.3666219,0.0642723,-0.3023496
82,-0.097387105,-0.14988847,"('poor', 'rich')",-0.08008802,-0.038075812,4.9830785,4.8856997,1.6018678,1.5659118,-0.035956
83,0.72458935,0.60691583,"('powerless', 'powerful')",-0.35589588,-0.44816947,-0.67466754,-0.6849463,-0.1019914,-0.1754,-0.0734086
84,1.1855328,1.0727365,"('inferior', 'superior')",0.36798605,0.3643852,1.4170977,1.4339397,0.9902055,0.9570204,-0.0331851
85,-1.8280275,-1.6048214,"('insignificant', 'prestigious')",-0.21302399,-0.010440202,-0.19913338,-0.23918681,-0.7467283,-0.6181495,0.1285788
86,1.1698525,1.0047995,"('uninfluential', 'influential')",-0.72782105,-0.964329,-0.27013364,-0.4936817,0.0572993,-0.1510704,-0.2083697
87,0.97872275,0.80512106,"('unsuccessful', 'successful')",0.74992216,0.7020442,0.9868477,1.020494,0.9051642,0.8425531,-0.0626111
88,-0.061053958,-0.16951297,"('low', 'eminent')",-0.51912934,-0.5730913,-0.50889033,-0.6219359,-0.3630246,-0.4548467,-0.0918221
