,brown_male,brown_female,tuple,&_male,&_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7961774,0.63543135,"('unsociable', 'sociable')",0.96621555,0.834794,-0.35057887,-0.52317506,0.4706047,0.3156834,-0.1549213
1,0.5234902,0.37538797,"('unfriendly', 'friendly')",0.13165717,0.018045824,2.1076891,1.9606286,0.9209455,0.7846874,-0.1362581
2,0.23468417,0.3202883,"('unlikable', 'likable')",1.2470386,1.3355212,0.42498904,0.52057475,0.6355706,0.7254614,0.0898908
3,-0.45811853,-0.463985,"('repellent', 'pleasant')",-0.41719288,-0.39811236,-0.1884237,-0.1715771,-0.3545783,-0.3445582,0.0100201
4,0.4578107,0.36093643,"('disliked', 'liked')",-0.061647393,-0.039525118,-5.6328273,-5.721028,-1.7455546,-1.7998722,-0.0543176
5,0.49456438,0.51360524,"('distant', 'outgoing')",-0.21314314,-0.14371368,0.50085413,0.47671655,0.2607585,0.2822027,0.0214442
6,1.1391456,1.1679118,"('distant', 'open')",-0.32642007,-0.23234385,0.86497957,0.8147606,0.559235,0.5834428,0.0242078
7,0.32767212,0.35596043,"('insensitive', 'sensitive')",0.022920147,0.1565966,0.707603,0.69231164,0.3527317,0.4016229,0.0488912
8,0.66705024,0.6597977,"('unaffectionate', 'affectionate')",0.639941,0.61156094,1.2575419,1.1446599,0.8548444,0.8053395,-0.0495049
9,1.4891284,1.4552206,"('unaffectionate', 'caring')",0.6880595,0.67785066,1.326441,1.249458,1.1678763,1.1275098,-0.0403665
10,0.033868253,-0.10705421,"('unsympathetic', 'sympathetic')",0.20911676,0.09906908,-0.39344352,-0.5125313,-0.0501528,-0.1735055,-0.1233527
11,-0.37921894,-0.3486697,"('unhelpful', 'helpful')",-0.5124871,-0.4410466,1.7783309,1.7783798,0.2955416,0.3295545,0.0340129
12,1.7711456,1.8201457,"('unsupportive', 'supportive')",1.2744935,1.4119773,-1.0341209,-1.0431242,0.670506,0.7296662,0.0591602
13,-0.11330184,-0.030577037,"('impolite', 'polite')",0.31742638,0.3170566,-0.5407173,-0.5563619,-0.1121976,-0.0899608,0.0222368
14,0.38217816,0.31479597,"('antisocial', 'social')",1.3658729,1.2597327,-0.8627901,-0.9645769,0.295087,0.2033173,-0.0917697
15,0.40490276,0.4764831,"('boring', 'funny')",0.53577614,0.54149246,0.45445776,0.40684563,0.4650455,0.4749404,0.0098949
16,-0.936951,-0.949237,"('unpopular', 'popular')",-0.265942,-0.15785295,0.40824875,0.43694586,-0.2648814,-0.2233814,0.0415
17,0.1256949,0.17061672,"('nasty', 'nice')",0.034972236,0.18872276,-0.5472662,-0.47331843,-0.1288664,-0.037993,0.0908734
18,-0.44806784,-0.47842723,"('disagreeable', 'welcoming')",0.22058338,0.43099973,-0.19559261,-0.27065226,-0.1410257,-0.1060266,0.0349991
19,0.53659374,0.62994176,"('inhospitable', 'hospitable')",-0.7898444,-0.6467558,0.38338536,0.48406473,0.0433782,0.1557502,0.112372
20,-0.9182869,-0.9424688,"('rough', 'thoughtful')",0.31044075,0.39853647,1.4300975,1.3756329,0.2740838,0.2772335,0.0031497
