,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8236626,-0.90027505,"('unsociable', 'sociable')",0.19353038,0.12815706,-0.3267329,-0.47738642,-0.318955,-0.4165014,-0.0975464
1,-1.4360387,-1.7382814,"('unfriendly', 'friendly')",0.18772282,0.06952473,1.4442502,1.294983,0.0653114,-0.1245912,-0.1899026
2,0.25168377,0.28987008,"('unlikable', 'likable')",1.0659798,1.1396015,0.7943906,0.79438645,0.7040181,0.741286,0.0372679
3,-0.74245894,-0.6326226,"('repellent', 'pleasant')",-0.7478997,-0.6130202,0.6713733,0.71823466,-0.2729951,-0.1758027,0.0971924
4,-0.5081268,-0.57370913,"('disliked', 'liked')",-0.79907864,-0.7866255,-6.314479,-6.6825185,-2.5405614,-2.6809511,-0.1403897
5,-1.2970771,-1.3088908,"('distant', 'outgoing')",-1.076836,-0.953211,-0.50630254,-0.4438895,-0.9600719,-0.9019971,0.0580748
6,-1.2098218,-1.2662704,"('distant', 'open')",-1.0819049,-1.0300643,-0.55707484,-0.46595454,-0.9496005,-0.9207631,0.0288374
7,-0.41771203,-0.44836226,"('insensitive', 'sensitive')",0.57058614,0.54954636,0.24336824,0.20737372,0.1320808,0.1028526,-0.0292282
8,-0.7663235,-0.9985857,"('unaffectionate', 'affectionate')",0.0039146077,-0.10347189,0.8596153,0.8465098,0.0324021,-0.0851826,-0.1175847
9,-1.122937,-1.3467184,"('unaffectionate', 'caring')",0.43020886,0.36564144,1.2043086,1.1984241,0.1705268,0.072449,-0.0980778
10,-1.4793144,-1.4762836,"('unsympathetic', 'sympathetic')",-0.5170471,-0.4559307,-0.91812533,-0.92304754,-0.9714956,-0.9517539,0.0197417
11,-0.75252676,-0.7004111,"('unhelpful', 'helpful')",-0.21128091,-0.14774075,1.3427745,1.4409208,0.1263223,0.1975897,0.0712674
12,-0.7123619,-0.7239959,"('unsupportive', 'supportive')",0.58818126,0.76231015,-1.9973977,-2.112703,-0.7071927,-0.691463,0.0157297
13,-0.33653492,-0.30294192,"('impolite', 'polite')",0.37581408,0.3426646,-0.9074095,-0.88900006,-0.2893768,-0.2830925,0.0062843
14,-0.015168924,0.075272396,"('antisocial', 'social')",0.9305151,0.92903,0.023165006,-0.074433394,0.3128371,0.3099563,-0.0028808
15,0.24529944,0.10378557,"('boring', 'funny')",1.0805346,0.9198767,0.12970318,0.087306246,0.4851791,0.3703228,-0.1148563
16,-0.10143207,-0.16736053,"('unpopular', 'popular')",-0.43050718,-0.38388252,0.38641667,0.3990676,-0.0485075,-0.0507252,-0.0022177
17,-0.13989925,-0.13891411,"('nasty', 'nice')",-0.8414787,-0.73139644,-0.49527887,-0.46034452,-0.4922189,-0.4435517,0.0486672
18,0.28468436,0.1620096,"('disagreeable', 'welcoming')",0.8210782,0.82958126,-0.11437151,-0.19692136,0.3304636,0.2648898,-0.0655738
