,carefusion_male,carefusion_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.2909958,0.41301158,"('unsociable', 'sociable')",-0.028038526,-0.12261408,0.1314786,0.1451987,0.0137201
1,0.032239206,0.21430543,"('unfriendly', 'friendly')",1.3538188,1.278463,0.693029,0.7463842,0.0533552
2,0.74381244,0.82399017,"('unlikable', 'likable')",0.6918059,0.71150535,0.7178092,0.7677478,0.0499386
3,-0.5119045,-0.26403737,"('repellent', 'pleasant')",0.8852232,0.8728103,0.1866594,0.3043865,0.1177271
4,-0.20843573,-0.089682646,"('disliked', 'liked')",-7.282475,-7.366986,-3.7454553,-3.7283342,0.0171211
5,0.48887208,0.55894786,"('distant', 'outgoing')",-0.42428368,-0.41343668,0.0322942,0.0727556,0.0404614
6,0.084092915,0.22895122,"('distant', 'open')",-0.32673705,-0.32878816,-0.1213221,-0.0499185,0.0714036
7,0.2925213,0.4207578,"('insensitive', 'sensitive')",0.32042134,0.39459658,0.3064713,0.4076772,0.1012059
8,-0.07419573,-0.05158526,"('unaffectionate', 'affectionate')",0.731256,0.72648764,0.3285301,0.3374512,0.0089211
9,1.6684034,1.801457,"('unaffectionate', 'caring')",1.2963599,1.3434367,1.4823816,1.5724468,0.0900652
10,0.07447905,0.3347788,"('unsympathetic', 'sympathetic')",-0.28107613,-0.2281211,-0.1032985,0.0533288,0.1566273
11,1.1739377,1.256578,"('unhelpful', 'helpful')",1.7278236,1.8829423,1.4508806,1.5697601,0.1188795
12,2.4018807,2.7475805,"('unsupportive', 'supportive')",-1.8034946,-1.749206,0.2991931,0.4991873,0.1999942
13,0.6928367,0.69827706,"('impolite', 'polite')",-0.91542965,-0.88659143,-0.1112965,-0.0941572,0.0171393
14,0.147041,0.24349403,"('antisocial', 'social')",-0.14204085,-0.23304537,0.0025001,0.0052243,0.0027242
15,0.34346926,0.21367288,"('boring', 'funny')",-0.42595026,-0.4015752,-0.0412405,-0.0939512,-0.0527107
16,-1.0055184,-0.90478456,"('unpopular', 'popular')",0.13007113,0.09396348,-0.4377236,-0.4054105,0.0323131
17,0.237644,0.3564516,"('nasty', 'nice')",-0.54685694,-0.45718282,-0.1546065,-0.0503656,0.1042409
18,0.31830814,0.42377692,"('disagreeable', 'welcoming')",-0.26528913,-0.31721464,0.0265095,0.0532811,0.0267716
19,-0.50756204,-0.4296974,"('inhospitable', 'hospitable')",-0.49708965,-0.37329426,-0.5023258,-0.4014958,0.10083
20,-0.66183263,-0.65715975,"('rough', 'thoughtful')",0.85548514,0.8134633,0.0968263,0.0781518,-0.0186745
21,0.94887334,1.063328,"('immoral', 'moral')",-0.10529117,-0.0786965,0.4217911,0.4923158,0.0705247
22,0.091876596,0.22659484,"('untrustworthy', 'trustworthy')",-0.83934164,-0.8764472,-0.3737325,-0.3249262,0.0488063
23,1.2235236,1.3553317,"('insincere', 'sincere')",5.994176,6.0549307,3.6088498,3.7051311,0.0962813
24,0.6133894,0.62155676,"('dishonest', 'honest')",0.61699295,0.6328883,0.6151912,0.6272225,0.0120313
25,-0.010375634,-0.008832049,"('egoistic', 'altruistic')",1.4377303,1.3941274,0.7136773,0.6926476,-0.0210297
26,0.5961068,0.626036,"('hardhearted', 'benevolent')",1.6500151,1.630998,1.1230609,1.128517,0.0054561
27,1.3568803,1.3202883,"('hardhearted', 'softhearted')",1.4913585,1.4124656,1.4241195,1.3663769,-0.0577426
28,-0.088602215,-0.03034892,"('disloyal', 'loyal')",0.9540029,0.93414485,0.4327003,0.451898,0.0191977
29,-0.26355577,-0.2684488,"('unfair', 'fair')",-0.17577867,-0.31789318,-0.2196672,-0.293171,-0.0735038
30,0.64913493,0.77578276,"('intolerant', 'tolerant')",0.64935076,0.6365697,0.6492429,0.7061762,0.0569333
31,-1.0026207,-0.8264212,"('evil', 'good')",-0.9118539,-0.9870612,-0.9572373,-0.9067412,0.0504961
