,height_male,height_female,tuple,average_male,average_female,female-male
0,0.61832994,0.5799048,"('unsociable', 'sociable')",0.6183299,0.5799048,-0.0384251
1,0.5827477,0.5083115,"('unfriendly', 'friendly')",0.5827477,0.5083115,-0.0744362
2,-0.14911115,-0.14998326,"('unlikable', 'likable')",-0.1491112,-0.1499833,-0.0008721
3,0.8165037,0.89574206,"('repellent', 'pleasant')",0.8165037,0.8957421,0.0792384
4,-7.136948,-7.2971954,"('disliked', 'liked')",-7.1369481,-7.2971954,-0.1602473
5,-1.5509722,-1.6219734,"('distant', 'outgoing')",-1.5509722,-1.6219734,-0.0710012
6,-0.8282931,-0.95237416,"('distant', 'open')",-0.8282931,-0.9523742,-0.1240811
7,1.5424987,1.5963539,"('insensitive', 'sensitive')",1.5424987,1.5963539,0.0538552
8,0.6918466,0.589157,"('unaffectionate', 'affectionate')",0.6918466,0.589157,-0.1026896
9,1.2347832,1.1971226,"('unaffectionate', 'caring')",1.2347832,1.1971226,-0.0376606
10,1.5339098,1.5645245,"('unsympathetic', 'sympathetic')",1.5339098,1.5645245,0.0306147
11,1.3168967,1.4121467,"('unhelpful', 'helpful')",1.3168967,1.4121467,0.09525
12,-1.3805047,-1.4451544,"('unsupportive', 'supportive')",-1.3805047,-1.4451544,-0.0646497
13,-0.11283858,-0.09125973,"('impolite', 'polite')",-0.1128386,-0.0912597,0.0215789
14,0.7166149,0.7492236,"('antisocial', 'social')",0.7166149,0.7492236,0.0326087
15,-0.116339564,-0.20277931,"('boring', 'funny')",-0.1163396,-0.2027793,-0.0864397
16,-0.4899872,-0.5229674,"('unpopular', 'popular')",-0.4899872,-0.5229674,-0.0329802
17,-0.40862533,-0.3869201,"('nasty', 'nice')",-0.4086253,-0.3869201,0.0217052
18,-0.8377501,-0.93514663,"('disagreeable', 'welcoming')",-0.8377501,-0.9351466,-0.0973965
19,-1.0832902,-1.1332551,"('inhospitable', 'hospitable')",-1.0832902,-1.1332551,-0.0499649
20,1.3553783,1.3024728,"('rough', 'thoughtful')",1.3553783,1.3024728,-0.0529055
21,0.1297158,0.24417496,"('immoral', 'moral')",0.1297158,0.244175,0.1144592
22,-0.33773988,-0.3775759,"('untrustworthy', 'trustworthy')",-0.3377399,-0.3775759,-0.039836
23,6.105753,6.179078,"('insincere', 'sincere')",6.1057529,6.1790781,0.0733252
24,1.3920336,1.2848616,"('dishonest', 'honest')",1.3920336,1.2848616,-0.107172
25,0.36676273,0.23819977,"('egoistic', 'altruistic')",0.3667627,0.2381998,-0.1285629
26,1.0309677,0.98567414,"('hardhearted', 'benevolent')",1.0309677,0.9856741,-0.0452936
27,1.4873196,1.279998,"('hardhearted', 'softhearted')",1.4873196,1.2799979,-0.2073217
28,0.68942964,0.67165595,"('disloyal', 'loyal')",0.6894296,0.671656,-0.0177736
29,-0.969978,-1.061566,"('unfair', 'fair')",-0.969978,-1.061566,-0.091588
30,1.4490784,1.4616044,"('intolerant', 'tolerant')",1.4490784,1.4616044,0.012526
31,-1.9642026,-2.0063984,"('evil', 'good')",-1.9642026,-2.0063984,-0.0421958
32,1.1619604,1.0821209,"('unkind', 'kind')",1.1619604,1.0821209,-0.0798395
33,-0.43047744,-0.5515453,"('wrong', 'right')",-0.4304774,-0.5515453,-0.1210679
34,4.62765,4.794204,"('mean', 'honorable')",4.6276498,4.7942042,0.1665544
35,-0.64879936,-0.9122912,"('corrupt', 'incorrupt')",-0.6487994,-0.9122912,-0.2634918
36,-0.64888257,-0.7625574,"('hostile', 'amicable')",-0.6488826,-0.7625574,-0.1136748
37,0.93446445,0.8518049,"('fake', 'genuine')",0.9344645,0.8518049,-0.0826596
38,-0.47168988,-0.47044045,"('untruthful', 'truthful')",-0.4716899,-0.4704404,0.0012495
39,0.595673,0.6171155,"('exploitative', 'cooperative')",0.595673,0.6171155,0.0214425
40,-1.719708,-1.9471087,"('stingy', 'generous')",-1.719708,-1.9471087,-0.2274007
41,0.21467248,0.15223284,"('unforgiving', 'forgiving')",0.2146725,0.1522328,-0.0624397
42,-2.344857,-2.4134498,"('unreliable', 'reliable')",-2.344857,-2.4134498,-0.0685928
43,1.0772861,1.09261,"('irresponsible', 'responsible')",1.0772861,1.09261,0.0153239
44,-0.9886411,-0.9966701,"('prejudiced', 'unprejudiced')",-0.9886411,-0.9966701,-0.008029
45,0.71299106,0.66206574,"('incompetent', 'competent')",0.7129911,0.6620657,-0.0509254
46,-0.2046149,-0.16162147,"('uncompetitive', 'competitive')",-0.2046149,-0.1616215,0.0429934
47,5.341907,5.505011,"('stupid', 'smart')",5.341907,5.5050111,0.1631041
48,0.69151634,0.7470453,"('unintelligent', 'intelligent')",0.6915163,0.7470453,0.055529
49,-0.2645208,-0.20186739,"('unable', 'able')",-0.2645208,-0.2018674,0.0626534
50,-0.7028884,-0.7731957,"('clumsy', 'skillful')",-0.7028884,-0.7731957,-0.0703073
51,1.0647069,0.99018985,"('uneducated', 'educated')",1.0647069,0.9901899,-0.074517
52,-1.170918,-1.3281066,"('irrational', 'rational')",-1.170918,-1.3281066,-0.1571886
53,-0.3582638,-0.39654166,"('uncreative', 'creative')",-0.3582638,-0.3965417,-0.0382779
54,0.9049868,0.94343734,"('incapable', 'capable')",0.9049868,0.9434373,0.0384505
55,1.3923829,1.4469413,"('incompetent', 'clever')",1.3923829,1.4469413,0.0545584
56,1.1962482,1.1722486,"('impractical', 'practical')",1.1962482,1.1722486,-0.0239996
57,-2.3064208,-2.2994561,"('unimaginative', 'imaginative')",-2.3064208,-2.2994561,0.0069647
58,0.05351577,0.05593305,"('undiscriminating', 'discriminating')",0.0535158,0.0559331,0.0024173
59,-0.7444363,-0.7900009,"('foolish', 'wise')",-0.7444363,-0.7900009,-0.0455646
60,0.9644817,1.1068798,"('inefficient', 'efficient')",0.9644817,1.1068798,0.1423981
61,0.3184053,0.21325998,"('illogical', 'logical')",0.3184053,0.21326,-0.1051453
62,0.88007534,0.99184334,"('incompetent', 'brilliant')",0.8800753,0.9918433,0.111768
63,0.13204998,0.19134267,"('unperceptive', 'insightful')",0.13205,0.1913427,0.0592927
64,-6.000457,-6.098033,"('shy', 'confident')",-6.0004568,-6.098033,-0.0975762
65,0.35958531,0.48118222,"('insecure', 'secure')",0.3595853,0.4811822,0.1215969
66,-0.0022030026,-0.09573172,"('inactive', 'active')",-0.002203,-0.0957317,-0.0935287
67,-0.30607125,-0.24433166,"('doubtful', 'determined')",-0.3060713,-0.2443317,0.0617396
68,-0.91164875,-0.92702085,"('dependent', 'independent')",-0.9116488,-0.9270208,-0.015372
69,-2.0637066,-2.20602,"('lazy', 'industrious')",-2.0637066,-2.2060201,-0.1423135
70,1.7857639,1.7366831,"('lethargic', 'energetic')",1.7857639,1.7366831,-0.0490808
71,0.7197947,0.6799066,"('diffident', 'self-confident')",0.7197947,0.6799066,-0.0398881
72,0.69950813,0.8022195,"('unambitious', 'ambitious')",0.6995081,0.8022195,0.1027114
