,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.4779826,0.35442814,"('unsociable', 'sociable')",0.47315162,0.37196156,0.4755671,0.3631949,-0.1123722
1,-1.3255569,-1.4711746,"('unfriendly', 'friendly')",1.0173459,0.65905,-0.1541055,-0.4060623,-0.2519568
2,1.3428148,1.3540316,"('unlikable', 'likable')",0.71706074,0.8564563,1.0299377,1.1052439,0.0753062
3,0.26106364,0.36767283,"('repellent', 'pleasant')",0.5472756,0.7177275,0.4041696,0.5427002,0.1385306
4,-0.44059318,-0.54253453,"('disliked', 'liked')",-7.2400794,-7.3260546,-3.8403363,-3.9342945,-0.0939582
5,-1.4791881,-1.5739616,"('distant', 'outgoing')",-1.0484782,-1.2713284,-1.2638332,-1.4226451,-0.1588119
6,-1.9300945,-2.0153344,"('distant', 'open')",-1.090015,-1.324285,-1.5100548,-1.6698097,-0.1597549
7,0.6372189,0.65994745,"('insensitive', 'sensitive')",0.45567408,0.39565855,0.5464465,0.527803,-0.0186435
8,-1.8811314,-1.950542,"('unaffectionate', 'affectionate')",0.2021442,0.017399058,-0.8394936,-0.9665715,-0.1270779
9,-1.2135321,-1.2415922,"('unaffectionate', 'caring')",0.86875343,0.7018225,-0.1723893,-0.2698848,-0.0974955
10,0.802848,0.80409235,"('unsympathetic', 'sympathetic')",0.6010329,0.6362319,0.7019404,0.7201622,0.0182218
11,0.716986,0.88519716,"('unhelpful', 'helpful')",2.9819405,3.125027,1.8494632,2.0051122,0.155649
12,0.28499258,0.42383406,"('unsupportive', 'supportive')",-1.5981988,-1.4733987,-0.6566031,-0.5247823,0.1318208
13,0.82481384,0.71256644,"('impolite', 'polite')",0.24959987,0.29710475,0.5372069,0.5048356,-0.0323713
14,1.9362583,1.6819469,"('antisocial', 'social')",0.5268614,0.41366813,1.2315599,1.0478075,-0.1837524
15,0.6271847,0.37225372,"('boring', 'funny')",0.59600115,0.51333016,0.6115929,0.4427919,-0.168801
16,-0.8677001,-0.7041122,"('unpopular', 'popular')",0.2257618,0.270418,-0.3209692,-0.2168471,0.1041221
17,-0.16164729,-0.1795095,"('nasty', 'nice')",-0.29465076,-0.27644756,-0.228149,-0.2279785,0.0001705
18,-0.73491967,-0.5931612,"('disagreeable', 'welcoming')",-1.2356548,-1.3083785,-0.9852872,-0.9507698,0.0345174
19,-1.4640541,-1.3966156,"('inhospitable', 'hospitable')",-0.47093645,-0.47853327,-0.9674953,-0.9375744,0.0299209
20,0.67378235,0.7416295,"('rough', 'thoughtful')",0.23161066,0.34893507,0.4526965,0.5452822,0.0925857
21,0.9112296,1.120383,"('immoral', 'moral')",-0.15847726,0.15602337,0.3763762,0.6382032,0.261827
22,0.7902069,0.66343594,"('untrustworthy', 'trustworthy')",-0.41807276,-0.37640893,0.1860671,0.1435135,-0.0425536
23,0.97263694,1.0164797,"('insincere', 'sincere')",6.7253766,6.621935,3.8490067,3.8192072,-0.0297995
24,0.031567335,-0.101065844,"('dishonest', 'honest')",1.3846431,1.2509155,0.7081052,0.5749248,-0.1331804
25,-1.2713791,-1.3490704,"('egoistic', 'altruistic')",0.8256228,0.5546274,-0.2228782,-0.3972215,-0.1743433
26,-0.11512543,-0.51796275,"('hardhearted', 'benevolent')",1.1844295,0.91891634,0.5346521,0.2004768,-0.3341753
27,-0.46760744,-0.47009903,"('hardhearted', 'softhearted')",0.3223576,0.11616502,-0.0726249,-0.176967,-0.1043421
28,-0.25141355,-0.37886292,"('disloyal', 'loyal')",1.2851925,1.1359985,0.5168895,0.3785678,-0.1383217
29,0.087189175,-0.0079224035,"('unfair', 'fair')",-0.9086132,-1.0754342,-0.410712,-0.5416783,-0.1309663
30,1.531793,1.432605,"('intolerant', 'tolerant')",0.66698664,0.81013674,1.0993898,1.1213709,0.0219811
31,-1.7145344,-1.8570179,"('evil', 'good')",-1.8351828,-2.0136507,-1.7748586,-1.9353342,-0.1604756
32,0.9722409,0.91129327,"('unkind', 'kind')",1.4827754,1.3124264,1.2275082,1.1118598,-0.1156484
33,-0.083512165,-0.048505567,"('wrong', 'right')",-0.7484411,-0.79466605,-0.4159766,-0.4215858,-0.0056092
34,-0.8798681,-0.6423354,"('mean', 'honorable')",5.4765525,5.655397,2.2983422,2.5065308,0.2081886
35,-1.1450794,-1.3493836,"('corrupt', 'incorrupt')",-0.9967559,-1.2361676,-1.0709176,-1.2927756,-0.221858
36,-1.9833145,-2.033129,"('hostile', 'amicable')",-0.79691195,-0.9606387,-1.3901132,-1.4968839,-0.1067707
37,0.39501444,0.37945804,"('fake', 'genuine')",0.45954683,0.30754817,0.4272806,0.3435031,-0.0837775
38,-0.51557493,-0.49979627,"('untruthful', 'truthful')",0.36048362,0.37019855,-0.0775457,-0.0647989,0.0127468
39,1.1695017,1.2619989,"('exploitative', 'cooperative')",0.9660512,0.98883265,1.0677764,1.1254158,0.0576394
40,-0.57929814,-0.68557936,"('stingy', 'generous')",-2.767409,-2.8828154,-1.6733537,-1.7841973,-0.1108436
41,0.54037875,0.6023144,"('unforgiving', 'forgiving')",-0.18550725,-0.10067264,0.1774358,0.2508209,0.0733851
