,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
44,-2.4888165,-2.3817883,"('prejudiced', 'unprejudiced')",0.07255542,0.17105733,-1.5496111,-1.4022446,-1.3219574,-1.2043252,0.1176322
45,-2.3525639,-2.4225543,"('incompetent', 'competent')",-0.7920655,-0.74275094,-0.95149535,-1.0568799,-1.3653749,-1.407395,-0.0420201
46,-2.250279,-2.2639627,"('uncompetitive', 'competitive')",-0.26366907,-0.096301004,-0.81591445,-0.884838,-1.1099541,-1.0817006,0.0282535
47,0.3614705,0.47811162,"('stupid', 'smart')",-0.26894337,-0.16231084,4.907193,4.957847,1.6665734,1.7578826,0.0913092
48,-0.7114576,-0.7250158,"('unintelligent', 'intelligent')",-0.38638195,-0.37529078,-0.21486524,-0.20694944,-0.4375683,-0.435752,0.0018163
49,-0.57039446,-0.49882507,"('unable', 'able')",-0.79433924,-0.6999184,-0.6366093,-0.5137782,-0.6671143,-0.5708406,0.0962737
50,0.2296013,0.2895082,"('clumsy', 'skillful')",0.34061974,0.2502124,0.09983753,0.09790626,0.2233529,0.2125423,-0.0108106
51,-1.2172203,-1.2435303,"('uneducated', 'educated')",0.8055867,0.837148,0.51518464,0.46873805,0.034517,0.0207853,-0.0137317
52,1.8469927,1.7455693,"('irrational', 'rational')",0.21242253,-0.012057383,0.59677994,0.48037544,0.8853984,0.7379625,-0.1474359
53,1.5886056,1.5257922,"('uncreative', 'creative')",0.1898374,0.09416079,1.1460006,0.9889972,0.9748146,0.86965,-0.1051646
54,1.4066267,1.4094175,"('incapable', 'capable')",0.5083126,0.47050732,1.4914213,1.4779357,1.1354535,1.1192869,-0.0161666
55,-2.0094845,-2.0470371,"('incompetent', 'clever')",-1.0259327,-0.85356253,-0.63617355,-0.6639102,-1.2238635,-1.18817,0.0356935
56,-0.8227191,-0.8880097,"('impractical', 'practical')",0.12730256,0.22709139,-0.8818901,-0.84180343,-0.5257689,-0.5009073,0.0248616
57,-1.3223227,-1.3901058,"('unimaginative', 'imaginative')",-0.32936952,-0.33340725,-2.604368,-2.6797092,-1.4186867,-1.4677407,-0.049054
58,0.9138739,0.946674,"('undiscriminating', 'discriminating')",0.6633522,0.6306174,0.23099017,0.16099967,0.6027388,0.5794303,-0.0233085
59,2.0916824,2.0817685,"('foolish', 'wise')",0.9704551,0.854312,0.89264727,0.86796343,1.3182616,1.2680146,-0.050247
60,-2.3130522,-2.2528536,"('inefficient', 'efficient')",-0.67981595,-0.45026508,-1.046235,-0.8931226,-1.3463677,-1.1987472,0.1476205
61,0.593647,0.4955634,"('illogical', 'logical')",-0.05877278,-0.097800486,0.375162,0.19749308,0.3033454,0.1984187,-0.1049267
62,-2.2990918,-2.1673012,"('incompetent', 'brilliant')",-0.26921654,-0.035236016,-0.67074853,-0.49262694,-1.0796856,-0.8983881,0.1812975
63,-1.0749346,-1.003394,"('unperceptive', 'insightful')",0.5993186,0.73609084,0.7202965,0.7282476,0.0815602,0.1536481,0.0720879
64,-1.957148,-2.071698,"('shy', 'confident')",0.21094763,0.29847214,-6.494654,-6.4698634,-2.7469514,-2.7476966,-0.0007452
65,-0.7526457,-0.78818464,"('insecure', 'secure')",0.20468433,0.2686532,-0.72086966,-0.71615374,-0.4229437,-0.411895,0.0110487
66,0.75996333,0.8034619,"('inactive', 'active')",1.730545,1.6190312,1.5033965,1.439135,1.3313016,1.2872094,-0.0440922
67,-0.07294926,-0.14419684,"('doubtful', 'determined')",-0.15943286,-0.13709326,-0.8456241,-0.761727,-0.3593354,-0.3476724,0.011663
68,-0.016825806,-0.10106507,"('dependent', 'independent')",0.021933805,-0.0073478706,-0.52169734,-0.56574917,-0.1721964,-0.2247207,-0.0525243
69,1.830803,1.8147014,"('lazy', 'industrious')",1.9205228,1.783464,-0.16701637,-0.15107854,1.1947699,1.149029,-0.0457409
70,-1.6544629,-1.6153646,"('lethargic', 'energetic')",-0.52609706,-0.362144,0.22160615,0.2770128,-0.6529847,-0.5668319,0.0861528
71,2.5891867,2.5590146,"('diffident', 'self-confident')",1.1682657,1.1499362,0.9611571,0.8615014,1.5728699,1.5234841,-0.0493858
72,0.2548783,0.32835394,"('unambitious', 'ambitious')",-0.525074,-0.40181947,-1.2226493,-1.1464256,-0.497615,-0.4066304,0.0909846
73,0.81042844,0.900476,"('helpless', 'self-reliant')",0.28809795,0.28594226,-3.0529976,-2.955813,-0.6514904,-0.5897982,0.0616922
74,0.36673886,0.38931817,"('undedicated', 'dedicated')",0.373637,0.391218,0.07774028,0.008881653,0.2727054,0.2631393,-0.0095661
75,-1.3969631,-1.3532357,"('meek', 'impulsive')",-0.3508663,-0.32640502,-0.496891,-0.33844948,-0.7482402,-0.6726967,0.0755435
76,-1.1760364,-1.0376847,"('anxious', 'daring')",0.15085353,0.34760866,-0.45341915,-0.26895386,-0.4928673,-0.3196766,0.1731907
77,-1.926142,-1.9560322,"('unmotivated', 'motivated')",-0.84818834,-0.7216677,-1.3664695,-1.323755,-1.3802667,-1.3338183,0.0464484
78,-0.11118956,-0.04722325,"('nonresilient', 'resilient')",0.82687765,0.94080013,0.693526,0.69532084,0.469738,0.5296326,0.0598946
79,0.5451715,0.49958366,"('wavering', 'unwavering')",-0.09462022,-0.23492432,0.2878532,0.30412665,0.2461348,0.1895953,-0.0565395
80,-2.7190108,-2.6438317,"('dominated', 'dominating')",-0.35987687,-0.23586108,-1.5535523,-1.4919097,-1.5441467,-1.4572008,0.0869459
81,-3.4192054,-3.4737163,"('submissive', 'aggressive')",-0.51330966,-0.30477494,-1.6472391,-1.5667564,-1.8599181,-1.7817492,0.0781689
82,-0.57056713,-0.5371444,"('poor', 'rich')",-1.0866427,-1.0468096,5.630727,5.6385083,1.3245056,1.3515182,0.0270126
83,0.100642234,0.06578886,"('powerless', 'powerful')",-0.09361664,0.016346097,-0.92429334,-0.95044094,-0.3057559,-0.2894353,0.0163206
84,1.2226825,1.2119102,"('inferior', 'superior')",0.587518,0.5352234,1.0297652,0.9882832,0.9466553,0.9118056,-0.0348497
85,3.0826385,3.11939,"('insignificant', 'prestigious')",0.87298584,0.7904827,1.4261593,1.4299436,1.7939278,1.7799387,-0.0139891
86,-0.21525723,-0.43104783,"('uninfluential', 'influential')",-0.38284647,-0.37579167,-0.28139007,-0.4716483,-0.2931646,-0.4261626,-0.132998
87,-0.35486558,-0.31379753,"('unsuccessful', 'successful')",1.6814367,1.7328092,1.1766232,1.1964272,0.8343981,0.871813,0.0374149
88,0.042290833,0.063072756,"('low', 'eminent')",-0.14410204,-0.19451864,-0.062063273,-0.04033399,-0.0546248,-0.05726,-0.0026352
