,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9380823,-0.977373,"('unsociable', 'sociable')",-0.25946525,-0.40563017,0.41274756,0.30123445,-0.5654751,-0.6449756,-0.3375688,-0.4316861,-0.0941173
1,-2.0620406,-2.168213,"('unfriendly', 'friendly')",1.8850832,1.7152611,-0.062293604,-0.1882665,2.2998238,2.2048693,0.5151432,0.3909127,-0.1242305
2,0.11101975,0.13563405,"('unlikable', 'likable')",2.479106,2.607086,1.760967,1.7960361,0.607904,0.72179776,1.2397492,1.3151385,0.0753893
3,-0.815907,-0.73311853,"('repellent', 'pleasant')",-1.0684668,-1.0193983,0.8595928,0.89699864,-0.04912938,-0.0022327434,-0.2684776,-0.2144377,0.0540399
4,0.04741781,-0.09439083,"('disliked', 'liked')",0.4950743,0.4067613,-0.012005238,-0.107182756,-6.468432,-6.627189,-1.4844862,-1.6055003,-0.1210141
5,-0.22360581,-0.2149301,"('distant', 'outgoing')",1.3215,1.2789966,-0.89138794,-0.90766275,0.12241763,0.08661125,0.082231,0.0607538,-0.0214772
6,-0.8736311,-0.865298,"('distant', 'open')",0.72814435,0.70138776,-1.2082332,-1.2253566,0.857476,0.784581,-0.124061,-0.1511714,-0.0271104
7,0.06282279,0.11104398,"('insensitive', 'sensitive')",-0.022601735,0.00014652684,0.16503547,0.16195808,0.95735,0.9437818,0.2906516,0.3042326,0.013581
8,-0.35838407,-0.38257852,"('unaffectionate', 'affectionate')",0.90571946,0.8510209,-0.059759483,-0.07450468,1.1375886,1.0816604,0.4062911,0.3688995,-0.0373916
9,-0.6619112,-0.6875088,"('unaffectionate', 'caring')",1.540148,1.444247,0.15989462,0.10930844,1.5009181,1.4954499,0.6347624,0.5903741,-0.0443883
10,-1.2252281,-1.1723595,"('unsympathetic', 'sympathetic')",-1.5843151,-1.5442605,-0.47404492,-0.45140943,-0.4246672,-0.39737833,-0.9270638,-0.8913519,0.0357119
11,-0.99206996,-0.98504966,"('unhelpful', 'helpful')",-0.5294007,-0.5378587,-0.37082416,-0.38428602,1.6003404,1.6718906,-0.0729886,-0.058826,0.0141626
12,-0.121468306,-0.014170332,"('unsupportive', 'supportive')",1.1634043,1.2249995,1.0028013,1.0999798,-1.6968355,-1.6928352,0.0869755,0.1544935,0.067518
13,-0.14583026,-0.14780444,"('impolite', 'polite')",-0.47738013,-0.43291128,0.18353286,0.14964125,-0.5640448,-0.54906017,-0.2509306,-0.2450337,0.0058969
14,-0.58010906,-0.5449915,"('antisocial', 'social')",1.26585,1.30915,1.3853078,1.3757349,-0.8325408,-0.8183178,0.309627,0.3303939,0.0207669
15,-0.5596417,-0.72576153,"('boring', 'funny')",0.23306945,0.20335531,-0.9721319,-1.0776151,0.5058917,0.4487854,-0.1982031,-0.287809,-0.0896059
16,-0.43081027,-0.45219907,"('unpopular', 'popular')",-0.030459564,-0.029585961,-0.18955237,-0.15942657,0.54418796,0.52231073,-0.0266585,-0.0297252,-0.0030667
17,-0.24603209,-0.17296208,"('nasty', 'nice')",-0.3845999,-0.31323203,-0.91923016,-0.88659203,-0.42668375,-0.37347198,-0.4941365,-0.4365645,0.057572
18,-0.2327173,-0.25561687,"('disagreeable', 'welcoming')",-0.12148249,-0.07568259,-0.33052075,-0.3247288,-0.12348524,-0.17811929,-0.2020514,-0.2085369,-0.0064855
19,-0.32672694,-0.28081158,"('inhospitable', 'hospitable')",-0.087766364,-0.15681683,-1.1878638,-1.2133559,0.09630014,0.10886726,-0.3765143,-0.3855292,-0.0090149
20,-0.6930889,-0.71478295,"('rough', 'thoughtful')",-0.04883391,-0.006392196,0.83276504,0.8711908,1.1906205,1.168322,0.3203657,0.3295844,0.0092187
21,-0.3759036,-0.2953886,"('immoral', 'moral')",0.09415987,0.11779897,0.4456722,0.42551008,-0.99905854,-0.9467082,-0.2087825,-0.1746969,0.0340856
22,-0.2802706,-0.33633518,"('untrustworthy', 'trustworthy')",-0.5186151,-0.5380434,0.82603806,0.77112764,-1.0061859,-1.0412049,-0.2447584,-0.286114,-0.0413556
23,-0.86266387,-0.89982694,"('insincere', 'sincere')",-0.1195291,-0.15509173,-0.105223514,-0.13647415,5.8693576,5.8469462,1.1954852,1.1638883,-0.0315969
24,-0.68121845,-0.77515626,"('dishonest', 'honest')",0.09673613,0.07870384,-0.917151,-0.93204665,0.81714576,0.7697381,-0.1711219,-0.2146902,-0.0435683
25,-0.1443299,-0.19395971,"('egoistic', 'altruistic')",0.6883875,0.65872455,0.18345603,0.098554224,1.8164293,1.7368829,0.6359857,0.5750505,-0.0609352
26,-0.75961757,-0.84339505,"('hardhearted', 'benevolent')",1.8936175,1.9132917,0.71714854,0.69135016,1.8054205,1.7624867,0.9141423,0.8809334,-0.0332089
27,-0.5952316,-0.5267192,"('hardhearted', 'softhearted')",-0.6170755,-0.6069975,-0.4439351,-0.4811024,1.6563703,1.5425948,3.2e-05,-0.0180561,-0.0180881
28,-1.1534073,-1.2462548,"('disloyal', 'loyal')",0.34555137,0.17167275,0.13454503,-0.010423813,1.2188675,1.1102186,0.1363892,0.0063032,-0.130086
29,-0.84153205,-0.9459236,"('unfair', 'fair')",-0.11443601,-0.14530426,-0.25533473,-0.30119273,-0.4470417,-0.6090168,-0.4145861,-0.5003594,-0.0857733
30,-0.5309489,-0.61191076,"('intolerant', 'tolerant')",-0.008613035,0.02081202,-0.11550586,-0.22366515,1.0298151,1.0150105,0.0936868,0.0500616,-0.0436252
31,-0.6955013,-0.7568239,"('evil', 'good')",0.22433111,0.24128926,-1.1762652,-1.1773576,-0.44141164,-0.5534798,-0.5222118,-0.561593,-0.0393812
32,-0.87853193,-0.89894813,"('unkind', 'kind')",-0.26702273,-0.26845983,0.48528787,0.44423547,0.8345363,0.78717506,0.0435674,0.0160006,-0.0275668
33,0.26947796,0.27057055,"('wrong', 'right')",1.9383516,1.9214797,0.23573893,0.1931804,-0.16536894,-0.23408274,0.5695499,0.537787,-0.0317629
34,-0.39629528,-0.35415918,"('mean', 'honorable')",0.24451204,0.3158431,0.24260838,0.2976181,6.434326,6.4980316,1.6312878,1.6893334,0.0580456
35,0.7239974,0.60621774,"('corrupt', 'incorrupt')",0.31579685,0.2716754,-0.86748445,-0.9140247,0.46368465,0.2758647,0.1589986,0.0599333,-0.0990653
36,-0.1951119,-0.30208024,"('hostile', 'amicable')",1.440893,1.2967244,-0.78528917,-0.92665213,0.9064194,0.7191602,0.3417279,0.1967881,-0.1449398
37,0.47131172,0.4491768,"('fake', 'genuine')",-0.5841117,-0.57231236,0.096721604,0.08813723,0.5715962,0.58615804,0.1388795,0.1377899,-0.0010896
38,-0.85870206,-0.9404825,"('untruthful', 'truthful')",0.80204666,0.76364744,-0.656411,-0.6605046,-0.057832487,-0.05598071,-0.1927247,-0.2233301,-0.0306054
39,0.73363316,0.72076815,"('exploitative', 'cooperative')",0.91566485,0.9866037,1.4228373,1.4269589,0.07889157,0.086418405,0.7877567,0.8051873,0.0174306
40,-0.48832315,-0.5574131,"('stingy', 'generous')",1.7127544,1.7009112,0.87979037,0.9084598,-1.2615722,-1.3806841,0.2106623,0.1678184,-0.0428439
41,-0.15642408,-0.25080612,"('unforgiving', 'forgiving')",0.7486053,0.72976315,0.4267388,0.38562447,0.21607429,0.12710716,0.3087485,0.2479222,-0.0608263
