,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2833788,0.1306144,"('unsociable', 'sociable')",-0.65004903,-0.764904,0.86156,0.7140051,-0.27432603,-0.34893727,0.0551409,-0.0673054,-0.1224463
1,-0.63837796,-0.70496106,"('unfriendly', 'friendly')",-2.1047955,-2.232223,-0.9472942,-1.0651305,1.4072491,1.2880058,-0.5708046,-0.6785772,-0.1077726
2,1.0206547,0.968184,"('unlikable', 'likable')",0.9125625,0.86888224,0.41623688,0.41221577,0.64793956,0.7111185,0.7493484,0.7401001,-0.0092483
3,-1.5771813,-1.5235599,"('repellent', 'pleasant')",-0.88781905,-0.8479618,0.21242535,0.2974728,0.3105027,0.4285678,-0.485518,-0.4113703,0.0741477
4,-0.39426085,-0.4446556,"('disliked', 'liked')",-0.3025369,-0.329057,-0.43846297,-0.48056903,-5.9057884,-5.9234705,-1.7602623,-1.794438,-0.0341757
5,-0.8355907,-0.77858424,"('distant', 'outgoing')",-1.3738264,-1.3809456,-1.8873839,-1.8473027,-0.3033535,-0.31714785,-1.1000385,-1.080995,0.0190435
6,-1.0788107,-1.0571033,"('distant', 'open')",-1.413892,-1.4277792,-2.267473,-2.2287357,0.38236332,0.34154117,-1.0944531,-1.0930192,0.0014339
7,-0.565987,-0.60618585,"('insensitive', 'sensitive')",-0.4046656,-0.42292053,-0.2102856,-0.14429726,0.79726714,0.91130084,-0.0959178,-0.0655257,0.0303921
8,-0.31226063,-0.33009598,"('unaffectionate', 'affectionate')",-1.8225183,-1.9097836,-0.7020108,-0.74713427,0.5955721,0.51525843,-0.5603044,-0.6179389,-0.0576345
9,0.040788904,0.03370579,"('unaffectionate', 'caring')",-1.6755422,-1.7810767,-0.38591942,-0.3723598,1.150583,1.161832,-0.2175224,-0.2394747,-0.0219523
10,-0.7798296,-0.8863455,"('unsympathetic', 'sympathetic')",-0.8669767,-0.9472329,0.19861695,0.18325557,0.15155621,0.20458859,-0.3241583,-0.3614336,-0.0372753
11,0.24808612,0.2593473,"('unhelpful', 'helpful')",-0.6386,-0.6825503,0.6329074,0.5859792,1.8564928,1.8827147,0.5247216,0.5113727,-0.0133489
12,0.896948,0.8805005,"('unsupportive', 'supportive')",-0.27446538,-0.33595425,0.19916877,0.3074116,-1.7206905,-1.6442925,-0.2247598,-0.1980837,0.0266761
13,0.51066905,0.45831594,"('impolite', 'polite')",0.055896267,0.059647862,0.63891613,0.58901787,-0.072713844,-0.07129139,0.2831919,0.2589226,-0.0242693
14,0.35288846,0.33350778,"('antisocial', 'social')",0.31428218,0.31749,1.4338664,1.4535773,-0.11498234,-0.0770653,0.4965137,0.5068775,0.0103638
15,0.111763194,0.031419907,"('boring', 'funny')",0.55601466,0.5047776,-0.46871135,-0.5623324,0.7213452,0.65763927,0.2301029,0.1578761,-0.0722268
16,0.37175098,0.32777932,"('unpopular', 'popular')",0.059794407,0.018177696,0.53854126,0.5817581,0.7660906,0.75386715,0.4340443,0.4203956,-0.0136487
17,0.49966842,0.48731536,"('nasty', 'nice')",-0.1781324,-0.18057281,-0.5732327,-0.53979534,-0.08118571,-0.059307322,-0.0832206,-0.07309,0.0101306
18,0.22646742,0.20566761,"('disagreeable', 'welcoming')",-0.034583356,-0.07349643,-0.3399693,-0.36725998,-0.38411608,-0.39294672,-0.1330503,-0.1570089,-0.0239586
19,-1.0766003,-1.1046573,"('inhospitable', 'hospitable')",-1.0763642,-1.0672203,-1.6316543,-1.6545113,-0.12242414,-0.108890824,-0.9767607,-0.9838199,-0.0070592
20,0.19830754,0.23426256,"('rough', 'thoughtful')",0.0057307594,0.009010874,1.2655869,1.3255757,1.0009714,1.013559,0.6176491,0.645602,0.0279529
21,0.30463707,0.20257883,"('immoral', 'moral')",-0.15368466,-0.2109369,0.516498,0.44378665,-0.77234924,-0.69005275,-0.0262247,-0.063656,-0.0374313
22,-0.2970819,-0.31682426,"('untrustworthy', 'trustworthy')",0.22256221,0.23139149,0.2929886,0.19735348,-0.82144076,-0.7571575,-0.150743,-0.1613092,-0.0105662
23,0.31131467,0.2535315,"('insincere', 'sincere')",-0.556485,-0.6162446,0.21167387,0.19375911,5.4904246,5.4834027,1.3642321,1.3286122,-0.0356199
24,0.12288345,0.06654687,"('dishonest', 'honest')",-0.7035497,-0.734813,-0.5870093,-0.58430564,1.1845273,1.2021549,0.0042129,-0.0126042,-0.0168171
25,0.0009147264,-0.00027003512,"('egoistic', 'altruistic')",-0.43443978,-0.47572607,0.02510903,0.072028935,1.2338321,1.1740435,0.206354,0.1925191,-0.0138349
26,-0.041369036,-0.06345484,"('hardhearted', 'benevolent')",-0.2775103,-0.33193743,0.72052956,0.7108207,1.4181777,1.3247963,0.454957,0.4100562,-0.0449008
27,-0.88843113,-0.78209287,"('hardhearted', 'softhearted')",-0.7625966,-0.74624985,-0.48630166,-0.39534634,1.4736534,1.4494936,-0.165919,-0.1185489,0.0473701
28,-0.043034166,-0.11862904,"('disloyal', 'loyal')",-0.5485027,-0.651332,0.08748973,-0.02651535,0.85145295,0.7498949,0.0868514,-0.0116454,-0.0984968
29,-0.27060965,-0.34108022,"('unfair', 'fair')",-0.6524481,-0.6763057,-0.81614554,-0.7610514,-0.73222804,-0.8418328,-0.6178578,-0.6550676,-0.0372098
30,0.5836131,0.51085955,"('intolerant', 'tolerant')",0.53302443,0.4749473,0.36579433,0.26654154,1.5376439,1.5212501,0.7550189,0.6933997,-0.0616192
31,-0.98787665,-0.98360205,"('evil', 'good')",-1.5589646,-1.5152436,-1.2282556,-1.2263107,-0.9918277,-1.0964233,-1.1917312,-1.2053949,-0.0136637
32,0.62172663,0.58288133,"('unkind', 'kind')",-0.13053402,-0.16757196,0.79612774,0.85360587,0.89379,0.84006643,0.5452776,0.5272454,-0.0180322
33,0.62981874,0.59847516,"('wrong', 'right')",0.25293458,0.22263205,-0.38961267,-0.44221178,-0.41726074,-0.46993315,0.01897,-0.0227594,-0.0417294
34,0.15779623,0.19723913,"('mean', 'honorable')",-0.15981427,-0.11709772,0.18849751,0.25117555,5.8267775,5.915693,1.5033143,1.5617524,0.0584381
35,-0.6290909,-0.6396361,"('corrupt', 'incorrupt')",-0.007450845,-0.032458983,-1.3583436,-1.3692428,-0.13747601,-0.33107466,-0.5330904,-0.5931032,-0.0600128
36,-0.95270526,-1.0492115,"('hostile', 'amicable')",-1.4428079,-1.5132543,-2.2299287,-2.348792,-0.042376965,-0.21967119,-1.1669546,-1.2827322,-0.1157776
37,-0.55712444,-0.5952823,"('fake', 'genuine')",-0.35318714,-0.27574295,-1.440894,-1.4043198,0.20415945,0.256309,-0.5367615,-0.504759,0.0320025
38,0.260678,0.24109522,"('untruthful', 'truthful')",-0.6799573,-0.7384404,0.06890367,0.02921053,0.057810623,0.084868744,-0.0731412,-0.0958165,-0.0226753
39,0.8595408,0.8467725,"('exploitative', 'cooperative')",-0.12308029,-0.112975486,0.57115865,0.5926339,0.13239774,0.14713055,0.3600042,0.3683904,0.0083862
40,0.74617726,0.72011834,"('stingy', 'generous')",0.15987968,0.13747916,0.28904074,0.35634935,-1.0385767,-1.0130562,0.0391302,0.0502227,0.0110925
41,0.2967356,0.19263369,"('unforgiving', 'forgiving')",-0.6828268,-0.7019339,0.8247193,0.73315424,0.33084056,0.29708105,0.1923672,0.1302338,-0.0621334
42,0.4766661,0.4361979,"('unreliable', 'reliable')",0.5123362,0.5355961,0.28014112,0.28095403,-2.730734,-2.5851238,-0.3653977,-0.3330939,0.0323038
43,0.36379665,0.35582164,"('irresponsible', 'responsible')",-0.5084789,-0.53310704,-0.15698996,-0.13995816,0.5974881,0.6723027,0.073954,0.0887648,0.0148108
44,-0.4746492,-0.45011482,"('prejudiced', 'unprejudiced')",0.7340609,0.7363765,-0.6960903,-0.7546183,-1.4236776,-1.4755623,-0.465089,-0.4859797,-0.0208907
45,-0.6749332,-0.70894784,"('incompetent', 'competent')",-0.56945467,-0.587031,0.770836,0.7262312,-0.14484029,-0.16381833,-0.154598,-0.1833915,-0.0287935
46,-0.32380995,-0.36745855,"('uncompetitive', 'competitive')",-0.25792262,-0.3108606,1.0776724,1.0655556,-0.64869106,-0.6249459,-0.0381878,-0.0594274,-0.0212396
47,0.91910005,0.9445204,"('stupid', 'smart')",0.6377311,0.6993581,0.741323,0.7858598,5.5177474,5.606587,1.9539754,2.0090814,0.055106
48,1.3249751,1.2271043,"('unintelligent', 'intelligent')",0.18403246,0.10162282,0.9287821,0.88218486,0.55192244,0.512586,0.7474281,0.6808745,-0.0665536
49,0.07913222,0.1597898,"('unable', 'able')",0.13532352,0.16944203,-0.2158049,-0.074231066,-0.40834662,-0.24048027,-0.1024239,0.0036301,0.106054
50,0.32765225,0.3455383,"('clumsy', 'skillful')",0.11972754,0.12247642,-0.44676387,-0.4512493,-0.33675116,-0.31726056,-0.0840338,-0.0751238,0.00891
