,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.30988598,-0.3533632,"('unsociable', 'sociable')",-0.28037754,-0.35589468,-0.2951317,-0.3546289,-0.0594972
1,-2.1172793,-2.1082299,"('unfriendly', 'friendly')",2.2416553,2.1338947,0.062188,0.0128324,-0.0493556
2,0.12445528,0.18818837,"('unlikable', 'likable')",0.43783027,0.50644964,0.2811428,0.347319,0.0661762
3,-1.0203054,-0.90145385,"('repellent', 'pleasant')",-0.027198525,0.08629565,-0.523752,-0.4075791,0.1161729
4,-0.48034573,-0.48337474,"('disliked', 'liked')",-6.281498,-6.431426,-3.3809218,-3.4574003,-0.0764785
5,-1.4641739,-1.4253184,"('distant', 'outgoing')",0.09626174,-0.0003474094,-0.6839561,-0.7128329,-0.0288768
6,-1.7372514,-1.6801426,"('distant', 'open')",0.64151186,0.52924895,-0.5478698,-0.5754468,-0.027577
7,-0.35454363,-0.25444362,"('insensitive', 'sensitive')",0.4330599,0.5297714,0.0392581,0.1376639,0.0984058
8,-1.4609516,-1.4545499,"('unaffectionate', 'affectionate')",1.2321043,1.1168386,-0.1144236,-0.1688557,-0.0544321
9,-1.8142667,-1.7775444,"('unaffectionate', 'caring')",1.1400226,1.1260533,-0.337122,-0.3257455,0.0113765
10,-0.4015475,-0.30295599,"('unsympathetic', 'sympathetic')",-0.73830175,-0.68421775,-0.5699246,-0.4935869,0.0763377
11,-0.12298433,-0.03680902,"('unhelpful', 'helpful')",1.2391924,1.379665,0.558104,0.671428,0.113324
12,-0.15863112,0.0061232746,"('unsupportive', 'supportive')",-1.9321884,-1.8819808,-1.0454098,-0.9379287,0.1074811
13,0.008739991,0.013781208,"('impolite', 'polite')",-0.93536913,-0.8569351,-0.4633146,-0.4215769,0.0417377
14,0.5124333,0.525626,"('antisocial', 'social')",-0.5233116,-0.5116151,-0.0054392,0.0070055,0.0124447
15,-0.2584521,-0.30774736,"('boring', 'funny')",0.6496941,0.60149777,0.195621,0.1468752,-0.0487458
