,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.42303762,-0.60088116,"('unsociable', 'sociable')",-0.15514433,-0.24127647,-0.289091,-0.4210788,-0.1319878
1,0.13747601,0.12173853,"('unfriendly', 'friendly')",1.4815475,1.2887455,0.8095117,0.705242,-0.1042697
2,-0.50555444,-0.47223175,"('unlikable', 'likable')",0.19966307,0.20499648,-0.1529457,-0.1336176,0.0193281
3,0.6548239,0.81261265,"('repellent', 'pleasant')",-0.02673595,0.08640072,0.314044,0.4495067,0.1354627
4,-1.321133,-1.3444695,"('disliked', 'liked')",-6.717166,-6.737815,-4.0191493,-4.0411425,-0.0219932
5,-1.2161899,-1.1696266,"('distant', 'outgoing')",-0.09781909,-0.1773389,-0.6570045,-0.6734828,-0.0164783
6,-0.8421323,-0.7919987,"('distant', 'open')",0.25202525,0.110743925,-0.2950535,-0.3406274,-0.0455739
7,1.145063,1.0761561,"('insensitive', 'sensitive')",0.9564513,0.96260405,1.0507572,1.0193801,-0.0313771
8,-0.57238907,-0.4650666,"('unaffectionate', 'affectionate')",0.8054514,0.62633693,0.1165312,0.0806352,-0.035896
9,0.4426849,0.59602654,"('unaffectionate', 'caring')",1.12755,1.0249407,0.7851174,0.8104836,0.0253662
10,1.0134486,1.1224918,"('unsympathetic', 'sympathetic')",-0.09955168,-0.1226776,0.4569485,0.4999071,0.0429586
11,0.9539551,1.0413791,"('unhelpful', 'helpful')",2.0930548,2.1452096,1.523505,1.5932944,0.0697894
12,0.49508888,0.67915416,"('unsupportive', 'supportive')",-1.6260511,-1.5806249,-0.5654811,-0.4507354,0.1147457
13,0.034403183,-0.14304066,"('impolite', 'polite')",-0.503933,-0.51298344,-0.2347649,-0.328012,-0.0932471
14,-0.37761247,-0.5405274,"('antisocial', 'social')",-0.27673236,-0.3364057,-0.3271724,-0.4384665,-0.1112941
15,-0.39718968,-0.632769,"('boring', 'funny')",0.47913414,0.40981585,0.0409722,-0.1114766,-0.1524488
16,-1.696418,-1.5856794,"('unpopular', 'popular')",0.18112573,0.260656,-0.7576461,-0.6625117,0.0951344
17,-0.24674714,-0.18467575,"('nasty', 'nice')",-0.35363224,-0.36422354,-0.3001897,-0.2744496,0.0257401
18,-1.731588,-1.7414576,"('disagreeable', 'welcoming')",-0.57172513,-0.6404073,-1.1516566,-1.1909325,-0.0392759
19,-1.8320076,-1.6614019,"('inhospitable', 'hospitable')",-0.41615698,-0.40270808,-1.1240823,-1.032055,0.0920273
20,0.032374397,0.14449085,"('rough', 'thoughtful')",1.0318444,1.0165782,0.5321094,0.5805345,0.0484251
21,-0.20708519,-0.22452873,"('immoral', 'moral')",-0.67133635,-0.55289966,-0.4392108,-0.3887142,0.0504966
22,-0.31655955,-0.56847453,"('untrustworthy', 'trustworthy')",-0.74199814,-0.8594984,-0.5292789,-0.7139865,-0.1847076
23,0.64858335,0.66085845,"('insincere', 'sincere')",6.219538,6.191069,3.4340608,3.4259639,-0.0080969
24,0.3938068,0.31625694,"('dishonest', 'honest')",0.7399757,0.62837994,0.5668913,0.4723184,-0.0945729
25,-1.1467255,-1.0468805,"('egoistic', 'altruistic')",1.2970674,1.2250453,0.0751709,0.0890824,0.0139115
26,0.5322404,0.41501197,"('hardhearted', 'benevolent')",1.4003621,1.3260914,0.9663013,0.8705517,-0.0957496
27,1.1552365,1.362565,"('hardhearted', 'softhearted')",1.1517481,1.1141254,1.1534922,1.2383451,0.0848529
28,-0.38558856,-0.36756727,"('disloyal', 'loyal')",1.1043968,1.006478,0.3594041,0.3194553,-0.0399488
29,-0.7322485,-0.7847892,"('unfair', 'fair')",-0.5756905,-0.7660964,-0.6539695,-0.7754428,-0.1214733
30,0.91188174,0.72340107,"('intolerant', 'tolerant')",1.414434,1.3931614,1.1631578,1.0582812,-0.1048766
31,-1.733788,-1.6486927,"('evil', 'good')",-1.140972,-1.2838503,-1.4373801,-1.4662715,-0.0288914
32,0.15792917,0.23209366,"('unkind', 'kind')",0.9256234,0.7923467,0.5417763,0.5122202,-0.0295561
33,0.1966988,0.1344,"('wrong', 'right')",-0.43543902,-0.5365021,-0.1193701,-0.2010511,-0.081681
34,-0.58448553,-0.45990553,"('mean', 'honorable')",5.7887287,5.9261284,2.6021216,2.7331114,0.1309898
35,-1.7821652,-1.8218524,"('corrupt', 'incorrupt')",-0.30868122,-0.47312012,-1.0454232,-1.1474863,-0.1020631
36,-2.2962627,-2.2507172,"('hostile', 'amicable')",-0.44536147,-0.5918116,-1.3708121,-1.4212644,-0.0504523
37,-0.8498262,-0.82735854,"('fake', 'genuine')",0.54904497,0.48285958,-0.1503906,-0.1722495,-0.0218589
