,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
31,1.059038,1.0309246,"('evil', 'good')",1.1174054,1.147879,1.0174757,1.0515712,-0.468547,-0.37819764,0.6813431,0.7130443,0.0317012
32,-0.116993755,-0.19803798,"('unkind', 'kind')",0.15894479,0.06805582,-0.058799997,-0.12290195,0.19501343,-0.013609792,0.0445411,-0.0666235,-0.1111646
33,1.61169,1.5531796,"('wrong', 'right')",2.1928864,2.1539297,1.8088434,1.7963161,-0.023747712,0.045048617,1.3974179,1.3871186,-0.0102993
34,0.59817547,0.69608605,"('mean', 'honorable')",1.0379268,1.0608855,0.67645633,0.71166974,5.1169643,4.838744,1.8573807,1.8268464,-0.0305343
35,1.4267479,1.4499321,"('corrupt', 'incorrupt')",1.483463,1.5027397,1.0980991,1.1240172,0.19401541,0.25787544,1.0505815,1.0836411,0.0330596
36,1.7174835,1.6002074,"('hostile', 'amicable')",1.7183151,1.704269,1.4871341,1.4349015,0.80721796,0.7768854,1.4325377,1.3790659,-0.0534718
37,-0.78187,-0.7375224,"('fake', 'genuine')",-0.9386934,-0.98117924,-1.2812159,-1.2460525,-0.48480386,-0.5932195,-0.8716458,-0.8894934,-0.0178476
38,0.079001635,-0.019834502,"('untruthful', 'truthful')",-0.4179452,-0.45810857,-0.015013833,-0.08668067,0.6867163,0.65515363,0.0831897,0.0226325,-0.0605572
39,0.2663056,0.44387248,"('exploitative', 'cooperative')",0.3039714,0.40365273,-0.019051053,0.0118967835,0.19909248,0.3790733,0.1875796,0.3096238,0.1220442
40,0.9581261,0.98051363,"('stingy', 'generous')",0.6846934,0.6976806,0.123891115,0.17466252,-1.822799,-1.7154557,-0.0140221,0.0343503,0.0483724
41,0.091347545,0.11510122,"('unforgiving', 'forgiving')",-0.033046357,-0.057707362,0.024048664,0.049155504,-0.10514848,-0.16258153,-0.0056997,-0.014008,-0.0083083
42,0.9575508,1.0775776,"('unreliable', 'reliable')",0.41576663,0.41173998,0.8453588,0.87256855,-2.324694,-2.047167,-0.0265044,0.0786797,0.1051841
43,-1.671389,-1.6286848,"('irresponsible', 'responsible')",-1.1116723,-1.1282623,-1.272311,-1.2543336,-0.30340734,-0.37560457,-1.0896949,-1.0967213,-0.0070264
44,0.23891346,0.42683697,"('prejudiced', 'unprejudiced')",-1.0925485,-0.9561594,-1.2399997,-1.1064879,-1.4372842,-1.2784672,-0.8827297,-0.7285694,0.1541603
45,-2.0329614,-2.063767,"('incompetent', 'competent')",-1.8722264,-1.892027,-1.4372864,-1.460345,-1.7341256,-1.8485403,-1.7691499,-1.8161697,-0.0470198
46,-1.19828,-1.3630203,"('uncompetitive', 'competitive')",-0.1646058,-0.2235213,-0.475974,-0.53961045,-0.16763714,-0.21375832,-0.5016242,-0.5849776,-0.0833534
47,-0.21207568,-0.09379451,"('stupid', 'smart')",-0.23169261,-0.20617723,0.30127093,0.35350358,3.4958756,3.2371027,0.8383446,0.8226587,-0.0156859
48,-0.59412676,-0.69219035,"('unintelligent', 'intelligent')",-1.0874213,-1.144817,-0.39415362,-0.41805473,-1.3400449,-1.4442056,-0.8539367,-0.924817,-0.0708803
49,-1.095854,-1.0703306,"('unable', 'able')",-0.69203925,-0.6723681,-0.5446377,-0.47325212,-0.84063566,-0.8205602,-0.7932917,-0.7591277,0.034164
50,0.2563218,0.2055576,"('clumsy', 'skillful')",-0.5393263,-0.56212956,1.436927,1.4264402,0.69408846,0.5627094,0.4620027,0.4081444,-0.0538583
51,-1.0488698,-1.2438257,"('uneducated', 'educated')",-1.5671655,-1.6512079,-0.29021126,-0.44807842,-0.26000696,-0.44076955,-0.7915634,-0.9459704,-0.154407
52,1.4819375,1.4237487,"('irrational', 'rational')",-0.18402515,-0.23728564,0.991783,0.96193045,-0.08893103,-0.112796396,0.550191,0.5088993,-0.0412917
53,0.21537636,0.16849276,"('uncreative', 'creative')",0.7810961,0.711616,0.8371434,0.8193705,1.0473057,0.9586662,0.7202304,0.6645364,-0.055694
54,-0.05572916,-0.06507431,"('incapable', 'capable')",1.2458181,1.2517167,1.3807647,1.3605114,0.7407783,0.6680716,0.827908,0.8038064,-0.0241016
55,-2.1775374,-2.2248385,"('incompetent', 'clever')",-2.0046554,-2.02251,-1.5925628,-1.6007966,-1.4895042,-1.5237056,-1.816065,-1.8429627,-0.0268977
56,-1.0410752,-1.1001959,"('impractical', 'practical')",-0.14037076,-0.21539855,-0.98250854,-1.0738503,-0.758937,-0.7533965,-0.7307229,-0.7857103,-0.0549874
57,-1.0940962,-1.1978598,"('unimaginative', 'imaginative')",-1.0779867,-1.1861928,-0.8629952,-0.9732234,-2.826881,-2.684336,-1.4654897,-1.5104029,-0.0449132
58,1.0580037,1.0213898,"('undiscriminating', 'discriminating')",0.5783881,0.51237386,0.7596369,0.72195524,0.90596235,0.86255157,0.8254977,0.7795676,-0.0459301
59,0.8387917,0.8574706,"('foolish', 'wise')",-0.019588895,0.0045939907,1.2521925,1.2825301,-0.4132929,-0.38938618,0.4145256,0.4388021,0.0242765
60,-2.1008523,-2.083168,"('inefficient', 'efficient')",-0.9715555,-1.0071652,-1.3698125,-1.4052219,-0.88152725,-0.91955876,-1.3309369,-1.3537784,-0.0228415
61,0.33378765,0.24508092,"('illogical', 'logical')",0.33472922,0.25365835,0.7307051,0.6846444,0.106991716,0.060120486,0.3765534,0.310876,-0.0656774
62,-1.1476763,-1.0886812,"('incompetent', 'brilliant')",-1.739491,-1.6768566,-1.249266,-1.2087405,-0.8111914,-0.7880417,-1.2369063,-1.19058,0.0463263
63,-0.45536682,-0.5390049,"('unperceptive', 'insightful')",-0.0045522335,-0.032121554,0.78530514,0.7899202,0.43424702,0.3789074,0.1899083,0.1494253,-0.040483
64,0.11670876,0.14567383,"('shy', 'confident')",-0.60284907,-0.5616031,-0.14957845,-0.109831885,-4.8614616,-4.3744893,-1.3742951,-1.2250626,0.1492325
65,-1.2766049,-1.260758,"('insecure', 'secure')",-0.9431737,-0.9575848,-0.44950944,-0.46894848,-0.75598514,-0.7315906,-0.8563182,-0.8547205,0.0015977
66,1.756436,1.8036754,"('inactive', 'active')",1.5473554,1.5770756,2.45327,2.464296,2.4870958,2.51254,2.0610394,2.0893967,0.0283573
67,0.14202726,0.15877005,"('doubtful', 'determined')",0.26543295,0.23779258,-0.05448147,-0.04216234,-0.36249024,-0.31179327,-0.0023779,0.0106518,0.0130297
68,-0.6611697,-0.7307416,"('dependent', 'independent')",-1.6526512,-1.7578161,-1.4276652,-1.4962858,-1.4142785,-1.4930509,-1.2889411,-1.3694737,-0.0805326
69,1.6678243,1.7561885,"('lazy', 'industrious')",1.5305792,1.6050309,1.2192161,1.2332486,0.43304443,0.6501115,1.212666,1.3111449,0.0984789
70,-1.7448592,-1.6785938,"('lethargic', 'energetic')",-1.6153402,-1.6534809,-0.89792544,-0.90200853,-0.69044065,-0.7394612,-1.2371414,-1.243386,-0.0062446
71,1.6892298,1.7392765,"('diffident', 'self-confident')",2.2946153,2.3416328,1.0524914,1.0877806,0.5293774,0.5494422,1.3914286,1.429533,0.0381044
72,-0.30225834,-0.16856872,"('unambitious', 'ambitious')",0.39977503,0.42563817,-0.68345565,-0.70244724,-1.3325082,-1.3286217,-0.4796118,-0.4434999,0.0361119
73,1.4240196,1.4901514,"('helpless', 'self-reliant')",0.29227522,0.32517755,-0.25995415,-0.24757482,-3.0419497,-2.7222557,-0.3964023,-0.2886254,0.1077769
74,-0.029838104,-0.06673107,"('undedicated', 'dedicated')",0.030368723,-0.05015205,0.17055708,0.09375308,-0.34234786,-0.38621187,-0.042815,-0.1023355,-0.0595205
75,0.61007565,0.71551406,"('meek', 'impulsive')",-0.63941765,-0.5089127,0.4092655,0.5297072,0.6197008,0.8459646,0.2499061,0.3955683,0.1456622
76,-0.7869579,-0.72086906,"('anxious', 'daring')",-0.171215,-0.14282493,0.033965334,0.13013062,-0.29318243,-0.21237266,-0.3043475,-0.236484,0.0678635
77,-1.3523887,-1.3765562,"('unmotivated', 'motivated')",-0.117393926,-0.026259698,0.17319417,0.1450429,0.11010492,0.2517473,-0.2966209,-0.2515064,0.0451145
78,-0.011730307,-0.12208406,"('nonresilient', 'resilient')",1.2105366,1.181069,0.83066857,0.80009866,1.6257535,1.5483075,0.913807,0.8518478,-0.0619592
79,1.3828626,1.3287879,"('wavering', 'unwavering')",1.4683346,1.438906,1.5428919,1.4897149,0.524323,0.5209777,1.2296031,1.1945966,-0.0350065
80,-0.592406,-0.5756355,"('dominated', 'dominating')",-1.1589998,-1.0934203,-0.5465057,-0.51732695,-0.3638056,-0.26494303,-0.6654292,-0.6128315,0.0525977
81,-1.4654967,-1.6191306,"('submissive', 'aggressive')",-1.5753173,-1.6304345,-0.4777098,-0.52901006,-1.3701489,-1.2596555,-1.2221682,-1.2595577,-0.0373895
82,-1.907102,-1.8984864,"('poor', 'rich')",-1.7950414,-1.8087978,-1.4406538,-1.4237384,3.5830884,3.1992693,-0.3899273,-0.4829383,-0.093011
83,0.9581241,0.85151327,"('powerless', 'powerful')",1.2233288,1.2349238,0.9584627,0.97138315,-0.44855902,-0.3786092,0.6728392,0.6698028,-0.0030364
84,0.97057354,0.89448977,"('inferior', 'superior')",0.75010943,0.7254967,0.8775757,0.82041883,0.63007796,0.62335986,0.8070842,0.7659413,-0.0411429
85,2.559782,2.6119587,"('insignificant', 'prestigious')",1.480206,1.6188998,2.5494905,2.625152,0.9671756,1.0221976,1.8891635,1.9695522,0.0803887
86,-1.6421916,-1.878434,"('uninfluential', 'influential')",-0.71173936,-0.90077156,-0.522076,-0.7333957,-0.9265106,-1.140948,-0.9506294,-1.1633873,-0.2127579
87,0.47505638,0.496514,"('unsuccessful', 'successful')",0.4487803,0.50189996,1.563285,1.5212051,0.7772414,0.88648003,0.8160908,0.8515248,0.035434
88,-0.082997486,-0.1592746,"('low', 'eminent')",-0.88937557,-0.9108067,-0.38507026,-0.44158775,-1.1506569,-1.268021,-0.6270251,-0.6949226,-0.0678975
