,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.14091422,-0.24316339,"('unkind', 'kind')",0.6607243,0.5939312,1.290562,1.1461159,0.6034574,0.4989612,-0.1044962
33,1.718885,1.6584,"('wrong', 'right')",1.111606,1.0806888,-0.27691585,-0.34888804,0.8511918,0.7967337,-0.0544581
34,1.251231,1.3557338,"('mean', 'honorable')",0.7297582,0.761324,6.2219863,6.3351727,2.7343251,2.8174102,0.0830851
35,1.3082424,1.3341897,"('corrupt', 'incorrupt')",-0.903317,-0.9095086,0.20311673,0.056658894,0.2026807,0.1604467,-0.042234
36,1.475577,1.4384845,"('hostile', 'amicable')",0.066607915,-0.029128551,0.49153262,0.292118,0.6779059,0.567158,-0.1107479
37,-0.5041095,-0.5091123,"('fake', 'genuine')",-0.7982775,-0.8156058,0.58443403,0.5879699,-0.2393177,-0.2455827,-0.006265
38,-0.01573276,0.014462544,"('untruthful', 'truthful')",0.6375937,0.633002,0.36564875,0.46229893,0.3291699,0.3699211,0.0407512
39,-0.75415164,-0.78434855,"('exploitative', 'cooperative')",0.62508005,0.7221705,0.110139206,0.064612485,-0.0063108,0.0008115,0.0071223
40,0.598879,0.5817451,"('stingy', 'generous')",1.5022141,1.5527503,-1.1305783,-1.2741059,0.3235049,0.2867965,-0.0367084
41,-0.40953973,-0.46027368,"('unforgiving', 'forgiving')",1.0102116,0.93159187,0.15104736,0.027705278,0.2505731,0.1663412,-0.0842319
42,1.4052868,1.4455049,"('unreliable', 'reliable')",0.7757459,0.8061725,-3.0207462,-2.9459004,-0.2799045,-0.2314076,0.0484969
43,-0.75149953,-0.754303,"('irresponsible', 'responsible')",0.43683255,0.47297955,0.41331244,0.4048778,0.0328818,0.0411848,0.008303
44,1.2597933,1.3026192,"('prejudiced', 'unprejudiced')",-0.49376804,-0.4314888,-1.7481303,-1.7071745,-0.3273684,-0.2786814,0.048687
45,-1.691715,-1.6633328,"('incompetent', 'competent')",-0.9412306,-0.9756025,-0.684041,-0.69104046,-1.1056622,-1.1099919,-0.0043297
46,-1.4294579,-1.4646131,"('uncompetitive', 'competitive')",0.7314872,0.7204431,-0.93400466,-0.986123,-0.5439918,-0.5767643,-0.0327725
47,-0.059251763,-0.0023684083,"('stupid', 'smart')",0.5649967,0.59030735,5.4213476,5.50665,1.9756975,2.0315296,0.0558321
48,-1.6698103,-1.7230984,"('unintelligent', 'intelligent')",-0.49630728,-0.45468017,0.23099387,0.2283224,-0.6450413,-0.6498187,-0.0047774
49,-0.41653588,-0.32661355,"('unable', 'able')",-0.91666144,-0.8038409,-0.043785933,0.11146156,-0.4589944,-0.3396643,0.1193301
50,0.8098075,0.8676233,"('clumsy', 'skillful')",0.5965187,0.60548985,0.25230464,0.27050418,0.5528769,0.5812058,0.0283289
51,-0.7137163,-0.8164953,"('uneducated', 'educated')",0.37211066,0.22860672,1.0342019,0.91047114,0.2308654,0.1075275,-0.1233379
52,0.6595774,0.54946643,"('irrational', 'rational')",0.2570424,0.12163774,0.32035437,0.20859653,0.4123247,0.2932336,-0.1190911
53,-0.24620843,-0.2548826,"('uncreative', 'creative')",1.1283411,1.1434374,0.7912799,0.6556695,0.5578042,0.5147414,-0.0430628
54,0.6995682,0.73371136,"('incapable', 'capable')",1.2242278,1.2511023,1.3674018,1.4432536,1.0970659,1.1426891,0.0456232
55,-1.843219,-1.8536477,"('incompetent', 'clever')",-0.82550615,-0.7922693,-0.5008086,-0.4878626,-1.0565112,-1.0445932,0.011918
56,-0.36440295,-0.4058634,"('impractical', 'practical')",0.25674945,0.2581745,-0.62862414,-0.5491449,-0.2454259,-0.2322779,0.013148
57,-1.1067644,-1.1864653,"('unimaginative', 'imaginative')",-0.2416064,-0.2372928,-2.903876,-2.9636104,-1.4174156,-1.4624561,-0.0450405
58,0.46480736,0.4423697,"('undiscriminating', 'discriminating')",1.7274212,1.6878047,0.43842295,0.34197167,0.8768838,0.8240487,-0.0528351
59,0.7851174,0.79476786,"('foolish', 'wise')",0.5323247,0.51163286,0.7451202,0.7450188,0.6875207,0.6838065,-0.0037142
60,-1.8535802,-1.8528782,"('inefficient', 'efficient')",-0.03249018,0.009629827,-0.6319407,-0.5139744,-0.839337,-0.7857409,0.0535961
61,-0.3258226,-0.3957223,"('illogical', 'logical')",1.2657113,1.2406716,0.365567,0.21100298,0.4351519,0.3519841,-0.0831678
62,-1.2843375,-1.1857166,"('incompetent', 'brilliant')",0.4969053,0.65056366,-0.13009536,0.09737992,-0.3058425,-0.1459243,0.1599182
63,-0.8165274,-0.83863753,"('unperceptive', 'insightful')",1.546361,1.5298984,1.1988633,1.2695463,0.642899,0.6536024,0.0107034
64,-0.071392044,-0.09707883,"('shy', 'confident')",0.69235975,0.68438804,-6.9668427,-6.922382,-2.1152916,-2.1116908,0.0036008
65,-0.8092366,-0.8850757,"('insecure', 'secure')",-0.03288303,-0.06701994,-0.6909415,-0.6685796,-0.5110204,-0.5402251,-0.0292047
66,1.7822702,1.8321694,"('inactive', 'active')",1.265724,1.2574344,1.611477,1.5328861,1.553157,1.54083,-0.012327
67,-0.38732117,-0.43548083,"('doubtful', 'determined')",-0.34115544,-0.38095847,-0.9301788,-0.9316482,-0.5528851,-0.5826958,-0.0298107
68,-0.048125602,-0.055271357,"('dependent', 'independent')",-1.60626,-1.6826779,-0.3225068,-0.3639176,-0.6589641,-0.7006222,-0.0416581
69,2.105586,2.171545,"('lazy', 'industrious')",0.67450714,0.682886,-0.51376516,-0.4937571,0.7554427,0.7868914,0.0314487
70,-1.0659857,-1.0715476,"('lethargic', 'energetic')",-0.030636668,0.017346838,0.2958706,0.33142272,-0.2669172,-0.240926,0.0259912
71,0.7812559,0.86717165,"('diffident', 'self-confident')",1.66931,1.7573783,0.7160699,0.7121495,1.0555453,1.1122332,0.0566879
72,-0.8885272,-0.83599794,"('unambitious', 'ambitious')",0.038249567,0.079122506,-0.83126193,-0.8194109,-0.5605132,-0.5254288,0.0350844
73,1.906437,1.9188833,"('helpless', 'self-reliant')",1.0355816,0.9875054,-3.067913,-2.9876134,-0.0419648,-0.0270749,0.0148899
74,-0.10760051,-0.114402205,"('undedicated', 'dedicated')",0.6832505,0.63054156,0.28999877,0.21152234,0.2885496,0.2425539,-0.0459957
75,0.6319285,0.73046905,"('meek', 'impulsive')",-0.39448556,-0.33524784,-0.5043547,-0.40585008,-0.0889706,-0.003543,0.0854276
76,-0.6479929,-0.6507863,"('anxious', 'daring')",0.121905476,0.20683816,-0.34562403,-0.26941225,-0.2905705,-0.2377868,0.0527837
77,-0.9673031,-0.9666443,"('unmotivated', 'motivated')",0.9147278,0.9446877,-1.3405826,-1.180834,-0.464386,-0.4009302,0.0634558
78,0.18599172,0.2644884,"('nonresilient', 'resilient')",1.4267642,1.5071052,0.47466934,0.5961176,0.6958084,0.789237,0.0934286
79,2.0152733,2.006205,"('wavering', 'unwavering')",-0.16165769,-0.18528393,0.47529048,0.5413923,0.776302,0.7874378,0.0111358
80,-0.7165114,-0.6868241,"('dominated', 'dominating')",0.042590544,0.09569857,-0.75816846,-0.71463025,-0.4773631,-0.4352519,0.0421112
81,-1.3962337,-1.4386328,"('submissive', 'aggressive')",0.4385443,0.47508177,-1.1084229,-1.0192999,-0.6887041,-0.6609503,0.0277538
82,-1.1184938,-1.0835283,"('poor', 'rich')",-0.5869591,-0.5789411,5.9081182,5.9979234,1.4008884,1.4451513,0.0442629
83,0.93114537,0.9523202,"('powerless', 'powerful')",0.8092387,0.8257471,-1.0615026,-1.1110388,0.2262938,0.2223428,-0.003951
84,0.64433366,0.59467614,"('inferior', 'superior')",0.28573233,0.2744092,0.8337722,0.7299117,0.5879461,0.532999,-0.0549471
85,2.577686,2.5926452,"('insignificant', 'prestigious')",1.7058678,1.7092472,1.1096638,1.0845993,1.7977393,1.7954973,-0.002242
86,-1.9952732,-2.0930073,"('uninfluential', 'influential')",0.026185736,-0.07850741,0.22390783,0.032570194,-0.5817266,-0.7129815,-0.1312549
87,0.8711437,0.92370594,"('unsuccessful', 'successful')",1.6126652,1.584752,1.0497583,1.1849282,1.1778558,1.2311287,0.0532729
88,-0.39204168,-0.45538512,"('low', 'eminent')",-0.8661144,-0.9391504,0.19469306,0.1864351,-0.3544877,-0.4027001,-0.0482124
