,take_male,take_female,tuple,two_male,two_female,interactive_male,interactive_female,softwr_male,softwr_female,inc_male,inc_female,average_male,average_female,female-male
0,1.3418446,1.3146433,"('unsociable', 'sociable')",0.16866973,0.24225308,-0.3787462,-0.4626506,1.1552339,1.1402854,0.026020397,-0.05804733,0.4626044,0.4352967,-0.0273077
1,-1.6565577,-1.7555331,"('unfriendly', 'friendly')",-1.9915047,-2.1275334,-0.5391041,-0.7455308,-0.8112767,-0.88261104,2.1908054,1.8112202,-0.5615274,-0.7399977,-0.1784703
2,0.90306324,0.91858983,"('unlikable', 'likable')",-0.5124376,-0.4027496,-0.4837831,-0.46958005,0.011644602,0.0891016,0.30041292,0.4019516,0.04378,0.1074627,0.0636827
3,0.62773985,0.8146071,"('repellent', 'pleasant')",0.11884545,0.24612492,-1.6473815,-1.5502825,0.6250078,0.7351026,-0.34254918,-0.2145479,-0.1236675,0.0062008,0.1298683
4,-2.6434722,-2.5767803,"('disliked', 'liked')",-1.2817552,-1.3085195,-0.80581015,-0.8770223,-2.4588184,-2.4717398,-5.9020166,-6.150251,-2.6183746,-2.6768625,-0.0584879
5,-3.0939898,-3.1095483,"('distant', 'outgoing')",-1.8034927,-1.9220495,0.09308421,0.029105172,-2.0040734,-2.0129616,-0.2694918,-0.403749,-1.4155927,-1.4838407,-0.068248
6,-3.0189497,-3.124178,"('distant', 'open')",-1.5166992,-1.6867197,0.06340541,0.047857106,-1.7482933,-1.752255,0.5030083,0.345456,-1.1435057,-1.2339679,-0.0904622
7,2.5350192,2.656055,"('insensitive', 'sensitive')",0.55196065,0.75642276,-0.2101534,-0.021773197,1.2204807,1.418546,0.36207995,0.5080565,0.8918775,1.0634615,0.171584
8,-1.357524,-1.4654249,"('unaffectionate', 'affectionate')",-1.7732276,-1.9080563,0.73968345,0.61266017,-1.3337983,-1.3896782,1.0733945,0.8044314,-0.5302944,-0.6692136,-0.1389192
9,-0.91292363,-0.94541824,"('unaffectionate', 'caring')",-1.6744121,-1.7302063,0.2796246,0.15228647,-0.45257717,-0.4799218,1.4609423,1.2542089,-0.2598692,-0.3498101,-0.0899409
10,2.719983,2.812957,"('unsympathetic', 'sympathetic')",0.9235531,1.1255667,-0.92770755,-0.72855544,1.0740898,1.28296,-0.3659523,-0.3392396,0.6847932,0.8307378,0.1459446
11,1.9419397,1.9776686,"('unhelpful', 'helpful')",1.6593978,1.7558751,1.3704829,1.5318862,1.1453927,1.2374437,1.8700651,1.8239653,1.5974557,1.6653677,0.067912
12,0.87398386,1.0003759,"('unsupportive', 'supportive')",-0.37859464,-0.21417607,0.79914266,0.89650077,0.01870408,0.17804363,-1.7083514,-1.7657098,-0.0790231,0.0190069,0.09803
13,2.5342057,2.6017897,"('impolite', 'polite')",1.5037591,1.6132276,0.29878366,0.42647797,1.9118203,1.9889845,-0.50254196,-0.36895552,1.1492054,1.2523048,0.1030994
14,1.4610795,1.4902679,"('antisocial', 'social')",0.37729886,0.4864662,-0.045365274,0.026726177,1.7588075,1.8563471,-0.8883042,-0.7209586,0.5327033,0.6277698,0.0950665
15,-0.8814745,-0.9954854,"('boring', 'funny')",0.1961065,0.16129297,1.6477145,1.7035284,0.35060823,0.26591542,0.7226798,0.6965113,0.4071269,0.3663526,-0.0407743
16,-2.6308699,-2.5749905,"('unpopular', 'popular')",-1.6014744,-1.5731288,-0.40728524,-0.39221656,-1.1140119,-1.1105403,0.48277608,0.47104865,-1.054173,-1.0359655,0.0182075
17,-0.59807295,-0.42508966,"('nasty', 'nice')",0.572885,0.57574373,-0.92280763,-0.8148934,-0.6605758,-0.5850701,-0.8478407,-0.77484846,-0.4912824,-0.4048316,0.0864508
18,-0.95857215,-0.886536,"('disagreeable', 'welcoming')",-0.9483446,-0.90805984,-0.27522403,-0.24579987,-0.28007433,-0.21192998,-0.17964631,-0.2719298,-0.5283723,-0.5048511,0.0235212
19,-2.0169392,-1.9841039,"('inhospitable', 'hospitable')",-0.2316455,-0.27315933,-0.82025355,-0.74044305,-1.8459885,-1.7768505,-0.032121718,0.018746939,-0.9893897,-0.951162,0.0382277
20,0.4836625,0.552918,"('rough', 'thoughtful')",0.039172478,0.11104228,-0.6525826,-0.51779586,-0.34857988,-0.29709667,0.7775616,0.94947946,0.0598468,0.1597094,0.0998626
21,3.1728804,3.2051482,"('immoral', 'moral')",1.9691426,2.1280146,-0.7200324,-0.6359472,1.9362956,2.047055,-0.7394114,-0.62169945,1.123775,1.2245142,0.1007392
22,1.793393,1.7299131,"('untrustworthy', 'trustworthy')",0.95551264,1.0654632,-0.12271252,-0.06564474,1.1803648,1.204301,-0.69545543,-0.7323172,0.6222205,0.640343,0.0181225
23,2.5713859,2.5396223,"('insincere', 'sincere')",0.96396166,1.0200367,-0.011014264,0.0445182,2.0049806,2.1036658,4.9068694,4.95509,2.0872368,2.1325867,0.0453499
24,1.8724257,1.8516355,"('dishonest', 'honest')",1.053266,1.1856513,0.07576338,0.2097148,1.2761449,1.375802,0.49017665,0.49684173,0.9535553,1.0239291,0.0703738
25,-1.3658901,-1.4130732,"('egoistic', 'altruistic')",-0.9579966,-1.1014144,-0.40624884,-0.5397543,-0.7177215,-0.7889698,1.7247914,1.5716139,-0.3446131,-0.4543196,-0.1097065
