,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17104049,-0.3793807,"('unsociable', 'sociable')",-0.32539272,-0.46133643,-0.5156925,-0.62468016,-0.3373752,-0.4884658,-0.1510906
1,2.637118,2.4792695,"('unfriendly', 'friendly')",1.2909068,1.0183167,1.804379,1.6105326,1.9108013,1.7027063,-0.208095
2,0.55143327,0.53118765,"('unlikable', 'likable')",0.7787192,0.7899023,0.59689975,0.6494473,0.6423508,0.6568458,0.014495
3,-1.0968181,-0.9937318,"('repellent', 'pleasant')",-0.332667,-0.24047771,0.113513544,0.14257276,-0.4386572,-0.3638789,0.0747783
4,-0.40955448,-0.413944,"('disliked', 'liked')",-1.1143138,-1.258767,-6.0088162,-6.10474,-2.5108948,-2.5924837,-0.0815889
5,1.4775932,1.3904558,"('distant', 'outgoing')",0.24662027,0.112722114,-0.11652541,-0.17909534,0.535896,0.4413609,-0.0945351
6,1.6592003,1.590585,"('distant', 'open')",0.36814725,0.19090752,0.72000813,0.6003874,0.9157852,0.7939599,-0.1218253
7,0.14298475,0.10040726,"('insensitive', 'sensitive')",-0.9204091,-0.81445605,0.23074129,0.25485247,-0.1822277,-0.1530654,0.0291623
8,0.53205764,0.5254132,"('unaffectionate', 'affectionate')",0.4321002,0.2196094,0.793505,0.61128426,0.5858876,0.4521023,-0.1337853
9,1.9507828,1.8730195,"('unaffectionate', 'caring')",1.3341697,1.1230123,1.377883,1.2423549,1.5542785,1.4127955,-0.141483
10,-1.1480625,-1.2299682,"('unsympathetic', 'sympathetic')",-0.855558,-0.83909094,-0.4695853,-0.5061517,-0.8244019,-0.8584036,-0.0340017
11,0.37609312,0.37216944,"('unhelpful', 'helpful')",0.8039057,0.87033874,1.8689173,1.8960392,1.0163054,1.0461825,0.0298771
12,0.9754729,1.0305755,"('unsupportive', 'supportive')",0.6384586,0.71412146,-1.6287812,-1.6442672,-0.0049499,0.0334766,0.0384265
13,-0.51838785,-0.67317617,"('impolite', 'polite')",-0.7457233,-0.76266897,-0.44406915,-0.45685405,-0.5693934,-0.6308997,-0.0615063
14,-0.6971959,-0.77321446,"('antisocial', 'social')",-0.65392,-0.5839613,-0.9686754,-0.9232897,-0.7732638,-0.7601552,0.0131086
15,0.97960526,0.8611394,"('boring', 'funny')",-1.1984187,-1.2992537,0.36302173,0.34349608,0.0480694,-0.0315394,-0.0796088
16,-0.07421079,-0.10583582,"('unpopular', 'popular')",0.33053127,0.24837337,0.75693595,0.71349764,0.3377521,0.2853451,-0.052407
17,-0.9826852,-0.96381336,"('nasty', 'nice')",-0.93293417,-0.89430344,-0.5731235,-0.51111674,-0.8295809,-0.7897445,0.0398364
18,0.5149936,0.5021252,"('disagreeable', 'welcoming')",0.0036654621,0.017099977,-0.3265969,-0.41191724,0.0640207,0.0357693,-0.0282514
19,0.76657027,0.74367034,"('inhospitable', 'hospitable')",-0.46180987,-0.5025678,-0.13742994,-0.086957455,0.0557768,0.0513817,-0.0043951
20,0.7636485,0.73018366,"('rough', 'thoughtful')",-0.30833328,-0.19243449,1.2759538,1.2319773,0.5770897,0.5899088,0.0128191
21,-0.75911206,-0.87096494,"('immoral', 'moral')",-0.7092717,-0.70678604,-1.0129274,-0.99693596,-0.8271038,-0.858229,-0.0311252
22,-0.13997462,-0.22151288,"('untrustworthy', 'trustworthy')",-0.09235542,-0.09789429,-0.7781201,-0.8559699,-0.3368167,-0.3917924,-0.0549757
23,0.75950325,0.66693467,"('insincere', 'sincere')",0.10849363,0.110081926,5.15712,5.064813,2.0083723,1.9472766,-0.0610957
24,0.19285429,0.12132973,"('dishonest', 'honest')",-1.2024411,-1.2767272,0.6889588,0.5942418,-0.106876,-0.1870519,-0.0801759
25,1.2812889,1.2452352,"('egoistic', 'altruistic')",0.9506526,0.795081,1.7275794,1.6392512,1.3198403,1.2265224,-0.0933179
26,1.5475678,1.506453,"('hardhearted', 'benevolent')",0.32531852,0.30729026,1.5155189,1.4533467,1.1294684,1.08903,-0.0404384
27,0.33861837,0.32477582,"('hardhearted', 'softhearted')",0.022323743,-0.0860306,1.2496301,1.0901514,0.5368574,0.4429655,-0.0938919
28,0.7797649,0.64476776,"('disloyal', 'loyal')",-0.44140804,-0.5871831,0.88584375,0.73112077,0.4080669,0.2629018,-0.1451651
29,0.7073556,0.59145755,"('unfair', 'fair')",-0.5821656,-0.62591255,-0.6609932,-0.78168315,-0.1786011,-0.272046,-0.0934449
30,0.4011926,0.33433938,"('intolerant', 'tolerant')",0.38169235,0.4291301,0.6021331,0.5975151,0.4616727,0.4536615,-0.0080112
31,0.8695877,1.0233138,"('evil', 'good')",0.04286676,-0.027316622,-0.6349174,-0.7049904,0.0925124,0.0970022,0.0044898
32,0.40076965,0.24527463,"('unkind', 'kind')",0.04780493,0.030048639,0.66252154,0.53846323,0.3703654,0.2712622,-0.0991032
33,2.2830148,2.129716,"('wrong', 'right')",1.5722947,1.4531564,-0.14187172,-0.21557397,1.2378126,1.1224328,-0.1153798
34,0.3503585,0.4207603,"('mean', 'honorable')",0.012248181,0.108702846,5.99116,6.068266,2.1179221,2.1992431,0.081321
35,0.6123867,0.5528817,"('corrupt', 'incorrupt')",-0.29066074,-0.4076264,0.46539932,0.31555182,0.2623751,0.1536024,-0.1087727
36,1.403847,1.402531,"('hostile', 'amicable')",0.18407911,-0.08747601,1.0656079,0.8434191,0.8845113,0.7194913,-0.16502
37,0.32144493,0.20212457,"('fake', 'genuine')",-0.5457852,-0.49074945,0.11635756,0.08927052,-0.0359942,-0.0664515,-0.0304573
38,0.1971025,0.24712226,"('untruthful', 'truthful')",0.09378538,0.05652995,0.15132308,0.11959952,0.1474037,0.1410839,-0.0063198
39,3.0699363,3.0743842,"('exploitative', 'cooperative')",2.0493102,2.0970957,0.41863054,0.44244406,1.845959,1.871308,0.025349
40,0.5865787,0.5788764,"('stingy', 'generous')",0.1954077,0.19505478,-1.1371397,-1.2734691,-0.1183844,-0.1665126,-0.0481282
41,0.2613553,0.23454079,"('unforgiving', 'forgiving')",-0.6716321,-0.75400466,0.27382338,0.14342724,-0.0454845,-0.1253455,-0.079861
42,-0.64673305,-0.6599026,"('unreliable', 'reliable')",-1.0767035,-0.95894414,-3.3231673,-3.325766,-1.6822014,-1.6482042,0.0339972
43,-0.5010827,-0.5391094,"('irresponsible', 'responsible')",-1.0636069,-1.0216278,-0.03463675,-0.048829097,-0.5331088,-0.5365221,-0.0034133
44,-2.3131723,-2.2896907,"('prejudiced', 'unprejudiced')",-0.8905966,-0.7514984,-1.3026216,-1.289758,-1.5021302,-1.443649,0.0584812
45,-1.0358078,-1.061642,"('incompetent', 'competent')",-1.3088943,-1.2900449,-0.5256777,-0.5858526,-0.9567933,-0.9791799,-0.0223866
46,-1.0495204,-1.1304927,"('uncompetitive', 'competitive')",0.5820587,0.61935115,-0.61565304,-0.6672499,-0.3610382,-0.3927972,-0.031759
47,-0.7765041,-0.7499307,"('stupid', 'smart')",0.4694564,0.5798945,5.339709,5.423411,1.6775537,1.7511249,0.0735712
48,-0.114177145,-0.2014984,"('unintelligent', 'intelligent')",-0.8215939,-0.8520219,0.31225392,0.2885516,-0.2078391,-0.2549896,-0.0471505
49,-0.4252622,-0.44625393,"('unable', 'able')",-0.9166809,-0.80210704,-0.3399365,-0.25958064,-0.5606265,-0.5026472,0.0579793
50,0.17568946,0.21201462,"('clumsy', 'skillful')",-0.07124411,-0.024077564,-0.11226508,-0.1498968,-0.0026066,0.0126801,0.0152867
51,-0.06147834,-0.13143563,"('uneducated', 'educated')",-0.7172442,-0.7916857,0.5678087,0.53944594,-0.0703046,-0.1278918,-0.0575872
52,1.5511762,1.4233202,"('irrational', 'rational')",0.74146396,0.49581122,0.17721066,0.040602863,0.8232836,0.6532447,-0.1700389
53,1.9455612,1.8293976,"('uncreative', 'creative')",1.043525,0.8957805,1.1655284,1.059571,1.3848715,1.261583,-0.1232885
54,0.9437644,0.87785625,"('incapable', 'capable')",0.010141846,-0.08587183,1.2719539,1.2834471,0.7419534,0.6918105,-0.0501429
55,-0.76945174,-0.7837991,"('incompetent', 'clever')",-0.773542,-0.6780359,-0.026420534,-0.019671828,-0.5231381,-0.4938356,0.0293025
56,-0.0888042,-0.15505454,"('impractical', 'practical')",-0.7008153,-0.5666728,-0.6322334,-0.58617157,-0.4739509,-0.4359663,0.0379846
57,-0.787708,-0.8431983,"('unimaginative', 'imaginative')",-1.006693,-1.0828795,-2.2839925,-2.3186183,-1.3594645,-1.4148987,-0.0554342
58,0.85058475,0.7864444,"('undiscriminating', 'discriminating')",0.3286623,0.30592266,-0.051408038,-0.06517571,0.3759463,0.3423971,-0.0335492
59,1.684162,1.6984383,"('foolish', 'wise')",0.778947,0.6949463,0.45208856,0.42962074,0.9717325,0.9410017,-0.0307308
60,-0.46879733,-0.49468964,"('inefficient', 'efficient')",0.3919966,0.5837727,-0.4890644,-0.40783688,-0.1886217,-0.1062513,0.0823704
61,1.8210784,1.6489551,"('illogical', 'logical')",1.263375,1.1012113,0.33347586,0.21158475,1.1393098,0.9872504,-0.1520594
62,-0.6670729,-0.62907094,"('incompetent', 'brilliant')",-0.24427105,-0.11222976,-0.40030208,-0.26783392,-0.4372153,-0.3363782,0.1008371
63,0.5782258,0.60064495,"('unperceptive', 'insightful')",0.44198826,0.488948,0.7855123,0.8279418,0.6019088,0.6391782,0.0372694
64,-0.84853077,-0.9053936,"('shy', 'confident')",-0.42979124,-0.42785832,-6.5371013,-6.5329823,-2.605141,-2.6220781,-0.0169371
65,-0.30767035,-0.37115493,"('insecure', 'secure')",0.22685018,0.3287108,-0.5541495,-0.5474463,-0.2116566,-0.1966302,0.0150264
66,0.03400772,0.0039674714,"('inactive', 'active')",-0.1696044,-0.25272936,1.4816782,1.4485148,0.4486938,0.3999176,-0.0487762
67,-0.23323995,-0.2567038,"('doubtful', 'determined')",-0.6873625,-0.5989357,-0.87309754,-0.7832965,-0.5979,-0.546312,0.051588
68,-0.74819857,-0.81296694,"('dependent', 'independent')",-0.8217371,-0.79751,-0.43116122,-0.46844938,-0.6670323,-0.6929754,-0.0259431
69,1.2132269,1.1948069,"('lazy', 'industrious')",1.1832509,1.1960125,-0.40785673,-0.3772721,0.6628737,0.6711825,0.0083088
70,-1.3194759,-1.2981902,"('lethargic', 'energetic')",-1.1779524,-1.0843056,0.08765696,0.13361421,-0.8032571,-0.7496272,0.0536299
71,2.621895,2.5998085,"('diffident', 'self-confident')",2.0036693,2.047703,0.74166286,0.7065349,1.7890759,1.7846821,-0.0043938
72,-0.9692088,-0.93328923,"('unambitious', 'ambitious')",-1.7663677,-1.7024978,-1.2143999,-1.2091193,-1.3166588,-1.2816354,0.0350234
73,0.5343971,0.55134475,"('helpless', 'self-reliant')",-0.10281706,-0.089034736,-3.3126326,-3.2691247,-0.9603508,-0.9356049,0.0247459
74,1.4059321,1.38675,"('undedicated', 'dedicated')",0.12476514,0.16260347,0.26912037,0.24480645,0.5999392,0.5980533,-0.0018859
75,-1.2079551,-1.047287,"('meek', 'impulsive')",-0.6093042,-0.614656,0.026134524,0.057919685,-0.5970416,-0.5346744,0.0623672
76,-1.4903834,-1.5312963,"('anxious', 'daring')",-1.315979,-1.2362813,0.15379226,0.20025034,-0.8841901,-0.8557758,0.0284143
77,-0.10548629,-0.14615825,"('unmotivated', 'motivated')",-0.05507853,-0.058160596,-1.2799305,-1.2005317,-0.4801651,-0.4682835,0.0118816
78,0.084836125,0.06920251,"('nonresilient', 'resilient')",1.1103034,1.1146544,0.57195836,0.61991644,0.5890326,0.6012578,0.0122252
79,0.7884993,0.8067698,"('wavering', 'unwavering')",-0.3961958,-0.54592234,0.373673,0.34851968,0.2553255,0.2031224,-0.0522031
