,oi_male,oi_female,tuple,glass_male,glass_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1385472,-1.1197201,"('unsociable', 'sociable')",0.5482571,0.52996594,-0.36242047,-0.43162432,-0.3175702,-0.3404595,-0.0228893
1,-1.2657703,-1.1818151,"('unfriendly', 'friendly')",0.8310386,0.88791084,1.8349319,1.7325766,0.4667334,0.4795574,0.012824
2,0.98179287,1.0735346,"('unlikable', 'likable')",0.45003995,0.49156797,0.6933632,0.7592283,0.7083987,0.7747769,0.0663782
3,-0.3743492,-0.16226742,"('repellent', 'pleasant')",-0.19679384,-0.0045896657,0.26649904,0.34266564,-0.101548,0.0586029,0.1601509
4,0.62995225,0.624915,"('disliked', 'liked')",-0.78290385,-0.81115353,-6.3561964,-6.4173374,-2.169716,-2.2011919,-0.0314759
5,-0.21008265,-0.21268749,"('distant', 'outgoing')",-0.8148019,-0.77501625,-0.38774264,-0.437613,-0.4708757,-0.4751056,-0.0042299
6,-0.014865372,0.0549546,"('distant', 'open')",-0.5998905,-0.49608803,-0.027192328,-0.065012604,-0.2139827,-0.1687154,0.0452673
7,-0.27979735,-0.18685955,"('insensitive', 'sensitive')",0.71562105,0.78410256,0.5736019,0.62020147,0.3364752,0.4058148,0.0693396
8,0.20036547,0.19768773,"('unaffectionate', 'affectionate')",0.010462886,0.01570165,0.7906565,0.7280861,0.3338283,0.3138252,-0.0200031
9,-0.52579087,-0.4893292,"('unaffectionate', 'caring')",0.6276074,0.6335678,0.96090364,0.9336295,0.3542401,0.3592894,0.0050493
10,-1.0690132,-0.8627601,"('unsympathetic', 'sympathetic')",-0.34077457,-0.2942329,-0.5921134,-0.5413544,-0.6673004,-0.5661158,0.1011846
11,-0.30626386,-0.2607656,"('unhelpful', 'helpful')",0.30561495,0.2859398,1.7727747,1.8163141,0.5907086,0.6138295,0.0231209
12,-0.015214067,0.1816818,"('unsupportive', 'supportive')",1.2088555,1.3287277,-1.8823955,-1.838693,-0.2295847,-0.1094278,0.1201569
13,-0.27472338,-0.33995155,"('impolite', 'polite')",0.69235617,0.67999816,-0.35286072,-0.36421338,0.0215907,-0.0080556,-0.0296463
14,-0.22113103,-0.19332145,"('antisocial', 'social')",1.4300021,1.4357797,-0.5129683,-0.5447686,0.2319676,0.2325632,0.0005956
15,1.4628613,1.2813607,"('boring', 'funny')",0.42386556,0.2954521,0.695772,0.63153344,0.8608329,0.7361155,-0.1247174
16,-0.38822562,-0.3162142,"('unpopular', 'popular')",-0.68867505,-0.5913875,0.674417,0.68565845,-0.1341612,-0.0739811,0.0601801
17,-0.14421742,-0.12065068,"('nasty', 'nice')",0.007523587,0.07669531,-0.057035737,-0.041484755,-0.0645765,-0.02848,0.0360965
18,-0.31755316,-0.19411425,"('disagreeable', 'welcoming')",-0.76736534,-0.6355307,-0.42824703,-0.46902376,-0.5043885,-0.4328896,0.0714989
19,-0.019069865,0.03804735,"('inhospitable', 'hospitable')",-1.4328797,-1.3752245,0.05465317,0.10346884,-0.4657655,-0.4112361,0.0545294
20,0.062793806,0.046815824,"('rough', 'thoughtful')",0.28676558,0.3662393,1.0108837,0.9781367,0.453481,0.4637306,0.0102496
21,0.112754196,0.14922868,"('immoral', 'moral')",0.7322262,0.7364017,-0.43599617,-0.37592113,0.1363281,0.1699031,0.033575
22,-0.46575624,-0.34298402,"('untrustworthy', 'trustworthy')",-0.48964015,-0.4699913,-0.9285204,-0.9890949,-0.6279723,-0.60069,0.0272823
23,-0.96879506,-0.85311246,"('insincere', 'sincere')",1.3295114,1.398547,5.7504478,5.6667576,2.0370547,2.0707307,0.033676
24,0.08725542,0.115966246,"('dishonest', 'honest')",-0.051140174,-0.11541052,0.7723624,0.7090061,0.2694925,0.2365206,-0.0329719
25,-0.5860519,-0.5737425,"('egoistic', 'altruistic')",-0.043666866,-0.0381354,1.346843,1.3206798,0.2390414,0.2362673,-0.0027741
26,0.20141667,0.20805171,"('hardhearted', 'benevolent')",1.3540161,1.3766516,1.6565226,1.5819751,1.0706518,1.0555595,-0.0150923
27,0.08080176,0.10903391,"('hardhearted', 'softhearted')",-0.011623562,0.02062826,1.3689332,1.2716523,0.4793705,0.4671048,-0.0122657
28,-0.75447124,-0.75089395,"('disloyal', 'loyal')",-0.03884601,-0.115424156,1.2144184,1.1009886,0.1403671,0.0782235,-0.0621436
29,-0.64279115,-0.6964448,"('unfair', 'fair')",-0.5752674,-0.60654116,-0.46386325,-0.6127662,-0.5606406,-0.6385841,-0.0779435
30,-0.13423112,-0.112210356,"('intolerant', 'tolerant')",1.5557152,1.5549899,1.5078179,1.4296263,0.976434,0.9574687,-0.0189653
31,-0.9931626,-0.7724436,"('evil', 'good')",-1.1210886,-0.9702155,-0.8988178,-0.9343488,-1.0043563,-0.892336,0.1120203
32,-0.41465622,-0.4564869,"('unkind', 'kind')",0.7851629,0.7192482,0.7741648,0.6905199,0.3815571,0.3177604,-0.0637967
33,0.41836795,0.30092445,"('wrong', 'right')",0.4599525,0.4389774,-0.49538058,-0.5743072,0.1276466,0.0551982,-0.0724484
34,-0.2169235,0.016170122,"('mean', 'honorable')",0.35800743,0.5168419,6.263757,6.312659,2.134947,2.2818902,0.1469432
35,0.43780798,0.2659861,"('corrupt', 'incorrupt')",-1.6903493,-1.7684795,-0.017340047,-0.18618397,-0.4232938,-0.5628924,-0.1395986
36,0.18913496,0.251714,"('hostile', 'amicable')",-1.3315368,-1.224328,0.55165744,0.37731582,-0.1969148,-0.1984327,-0.0015179
37,0.003442185,-0.052709073,"('fake', 'genuine')",-0.45246354,-0.417878,0.17188343,0.1740054,-0.0923793,-0.0988606,-0.0064813
38,-0.49900064,-0.34399486,"('untruthful', 'truthful')",0.199076,0.21635468,0.03367556,0.056812264,-0.0887497,-0.0236093,0.0651404
39,0.8511671,0.81629467,"('exploitative', 'cooperative')",1.4196413,1.4473172,0.24128766,0.24923794,0.8373653,0.8376166,0.0002513
40,-0.014448557,0.07656697,"('stingy', 'generous')",0.13979185,0.24915567,-1.6987343,-1.8106169,-0.5244637,-0.4949648,0.0294989
41,0.10099309,0.31840378,"('unforgiving', 'forgiving')",0.46952814,0.5742246,0.19078794,0.097540826,0.2537697,0.3300564,0.0762867
42,0.17983148,0.23744869,"('unreliable', 'reliable')",0.087788075,0.09319587,-3.545397,-3.4915187,-1.0925925,-1.0536247,0.0389678
43,-0.07898517,0.09674738,"('irresponsible', 'responsible')",0.564802,0.5987755,0.26754984,0.30173236,0.2511222,0.3324184,0.0812962
44,0.48095343,0.4120964,"('prejudiced', 'unprejudiced')",-0.9580923,-0.96077293,-1.4688479,-1.4702877,-0.6486622,-0.6729881,-0.0243259
45,-0.6707254,-0.37555555,"('incompetent', 'competent')",0.26355416,0.43259308,-0.3164257,-0.29442486,-0.241199,-0.0791291,0.1620699
