,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.7948507,-1.868013,"('unsociable', 'sociable')",-0.39395654,-0.5712501,-1.0944036,-1.2196316,-0.125228
1,0.26269484,0.15157267,"('unfriendly', 'friendly')",2.1060426,1.923741,1.1843687,1.0376568,-0.1467119
2,0.4353036,0.40777573,"('unlikable', 'likable')",0.8159206,0.94337296,0.6256121,0.6755744,0.0499623
3,-2.01293,-1.9775492,"('repellent', 'pleasant')",-0.09968662,-0.113745056,-1.0563083,-1.0456471,0.0106612
4,0.9875147,0.91795313,"('disliked', 'liked')",-5.9659886,-6.0199056,-2.4892371,-2.5509763,-0.0617392
5,1.4928817,1.5367912,"('distant', 'outgoing')",0.3022306,0.35372698,0.8975561,0.9452591,0.047703
6,1.7147676,1.7671586,"('distant', 'open')",0.7698019,0.7773616,1.2422848,1.2722601,0.0299753
7,-1.6811303,-1.6746159,"('insensitive', 'sensitive')",0.25444174,0.28523344,-0.7133443,-0.6946912,0.0186531
8,-0.10054309,-0.13936956,"('unaffectionate', 'affectionate')",0.9372047,0.86486584,0.4183308,0.3627481,-0.0555827
9,-0.17267522,-0.20644484,"('unaffectionate', 'caring')",1.4076753,1.4111589,0.6175,0.602357,-0.015143
10,-3.4567723,-3.4900205,"('unsympathetic', 'sympathetic')",-0.57071704,-0.63308805,-2.0137446,-2.0615542,-0.0478096
11,-2.188292,-2.1787047,"('unhelpful', 'helpful')",1.5924306,1.6903739,-0.2979307,-0.2441654,0.0537653
12,-1.052358,-0.9703044,"('unsupportive', 'supportive')",-1.7514131,-1.6739588,-1.4018855,-1.3221316,0.0797539
13,-1.9898334,-2.0735128,"('impolite', 'polite')",-0.5159212,-0.4984964,-1.2528772,-1.2860045,-0.0331273
14,-1.5054097,-1.5657382,"('antisocial', 'social')",-0.73783237,-0.8346236,-1.121621,-1.2001809,-0.0785599
15,0.69836694,0.70277685,"('boring', 'funny')",0.66121286,0.62540454,0.6797899,0.6640907,-0.0156992
16,0.4937725,0.5074338,"('unpopular', 'popular')",0.74407893,0.67345893,0.6189257,0.5904464,-0.0284793
17,0.2676865,0.32729164,"('nasty', 'nice')",-0.37731126,-0.32777008,-0.0548124,-0.0002392,0.0545732
18,-0.31832483,-0.3350557,"('disagreeable', 'welcoming')",-0.37259609,-0.4204917,-0.3454605,-0.3777737,-0.0323132
19,0.049208235,0.014378443,"('inhospitable', 'hospitable')",0.0421872,0.14038451,0.0456977,0.0773815,0.0316838
20,0.6721612,0.6517278,"('rough', 'thoughtful')",1.4957111,1.4189298,1.0839362,1.0353289,-0.0486073
21,-1.5621542,-1.6469088,"('immoral', 'moral')",-0.7694207,-0.8325498,-1.1657875,-1.2397293,-0.0739418
22,-1.581921,-1.6632022,"('untrustworthy', 'trustworthy')",-1.135589,-1.1960561,-1.358755,-1.4296291,-0.0708741
23,-2.074575,-2.1517072,"('insincere', 'sincere')",5.6127768,5.517571,1.7691009,1.6829319,-0.086169
24,-1.3025743,-1.3916177,"('dishonest', 'honest')",0.8433259,0.81145096,-0.2296242,-0.2900833,-0.0604591
25,1.2406204,1.253879,"('egoistic', 'altruistic')",1.5882049,1.5193261,1.4144126,1.3866025,-0.0278101
26,0.46257764,0.34108314,"('hardhearted', 'benevolent')",1.9210685,1.7418749,1.1918231,1.041479,-0.1503441
27,-0.07332757,-0.03916043,"('hardhearted', 'softhearted')",1.4354438,1.3413279,0.6810581,0.6510837,-0.0299744
28,-0.8016069,-0.92164576,"('disloyal', 'loyal')",0.80001175,0.68038553,-0.0007976,-0.1206301,-0.1198325
29,0.050204262,0.04274683,"('unfair', 'fair')",-0.32452267,-0.4485588,-0.1371592,-0.202906,-0.0657468
30,-1.3680204,-1.4522265,"('intolerant', 'tolerant')",1.2053651,1.1507297,-0.0813277,-0.1507484,-0.0694207
31,1.1913922,1.2721035,"('evil', 'good')",-0.80954415,-0.8861341,0.190924,0.1929847,0.0020607
32,-0.9357502,-0.92991865,"('unkind', 'kind')",0.9631583,0.78631854,0.0137041,-0.0718001,-0.0855042
33,0.9475873,0.8875005,"('wrong', 'right')",-0.2557664,-0.27440155,0.3459105,0.3065495,-0.039361
34,-0.7277707,-0.64320165,"('mean', 'honorable')",5.9434156,6.1070576,2.6078224,2.7319279,0.1241055
35,2.5846894,2.583638,"('corrupt', 'incorrupt')",-0.019046675,-0.08049996,1.2828213,1.251569,-0.0312523
36,1.4870667,1.4029776,"('hostile', 'amicable')",0.58434474,0.35722354,1.0357058,0.8801005,-0.1556053
37,-0.3853376,-0.4078907,"('fake', 'genuine')",0.12862751,0.16395766,-0.128355,-0.1219665,0.0063885
38,-1.0796189,-1.0746942,"('untruthful', 'truthful')",0.16311803,0.2657937,-0.4582505,-0.4044502,0.0538003
39,0.15479651,0.0933716,"('exploitative', 'cooperative')",0.07995033,0.05098899,0.1173734,0.0721803,-0.0451931
40,-0.14340194,-0.15487567,"('stingy', 'generous')",-1.4699097,-1.5889086,-0.8066558,-0.8718921,-0.0652363
41,-1.216121,-1.2136757,"('unforgiving', 'forgiving')",0.043440208,-0.062936634,-0.5863404,-0.6383062,-0.0519658
42,-0.9943845,-0.8940752,"('unreliable', 'reliable')",-3.0781722,-2.9568408,-2.0362782,-1.925458,0.1108202
43,-1.976749,-1.9378963,"('irresponsible', 'responsible')",0.48099375,0.5045625,-0.7478776,-0.7166669,0.0312107
44,-0.14525701,-0.10898802,"('prejudiced', 'unprejudiced')",-1.5598382,-1.5181181,-0.8525476,-0.8135531,0.0389945
45,-2.0848212,-2.1805418,"('incompetent', 'competent')",-0.34735003,-0.3853079,-1.2160857,-1.2829249,-0.0668392
46,-2.7574549,-2.765214,"('uncompetitive', 'competitive')",-0.97612756,-1.0374932,-1.8667912,-1.9013536,-0.0345624
47,-0.12507963,-0.11397354,"('stupid', 'smart')",5.386059,5.4938836,2.6304896,2.689955,0.0594654
48,-0.865245,-0.88404554,"('unintelligent', 'intelligent')",0.9269709,0.9165664,0.030863,0.0162604,-0.0146026
49,-0.07526976,-0.023213439,"('unable', 'able')",0.33415252,0.44869593,0.1294414,0.2127412,0.0832998
