,freeport_male,freeport_female,tuple,mcmoran_male,mcmoran_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.26616493,-0.33960536,"('unsociable', 'sociable')",-1.2017127,-1.4425852,-0.4088818,-0.558061,-0.6255865,-0.7800838,-0.1544973
1,-1.6441001,-1.8058435,"('unfriendly', 'friendly')",-1.2461455,-1.2954237,2.0400305,1.816877,-0.283405,-0.4281301,-0.1447251
2,0.5997217,0.69601655,"('unlikable', 'likable')",0.17489322,0.18413773,0.6594477,0.7654574,0.4780209,0.5485372,0.0705163
3,0.13538809,0.27475446,"('repellent', 'pleasant')",-0.45589936,-0.31443897,-0.09444375,-0.010144201,-0.1383183,-0.0166096,0.1217087
4,-0.2036803,-0.29158002,"('disliked', 'liked')",0.46222195,0.43177512,-5.8955536,-5.7873116,-1.879004,-1.8823722,-0.0033682
5,-1.3254265,-1.3761461,"('distant', 'outgoing')",0.36433107,0.3483702,-0.00042405352,0.020322584,-0.3205065,-0.3358178,-0.0153113
6,-1.3349867,-1.3016901,"('distant', 'open')",0.12662514,0.18162115,0.75705487,0.7001306,-0.1504355,-0.1399794,0.0104561
7,0.9221472,1.0116907,"('insensitive', 'sensitive')",-0.23674901,-0.19133745,1.0696357,1.1067587,0.5850113,0.6423707,0.0573594
8,-1.5059307,-1.6118858,"('unaffectionate', 'affectionate')",-0.89336133,-0.8915663,1.0740558,0.9269823,-0.4417454,-0.5254899,-0.0837445
9,-1.0011604,-1.0651798,"('unaffectionate', 'caring')",-0.8623403,-0.8374153,1.5626719,1.4328678,-0.1002762,-0.1565758,-0.0562996
10,-0.19203629,-0.1674556,"('unsympathetic', 'sympathetic')",-1.5275799,-1.6029526,0.30322188,0.16011639,-0.4721314,-0.5367639,-0.0646325
11,0.12428493,0.21417722,"('unhelpful', 'helpful')",-0.847991,-0.8202342,1.8915471,1.8730218,0.3892803,0.4223216,0.0330413
12,-0.4526148,-0.34575304,"('unsupportive', 'supportive')",-0.4005824,-0.2862954,-1.3820459,-1.2906752,-0.745081,-0.6409079,0.1041731
13,0.47314107,0.5012643,"('impolite', 'polite')",-0.463675,-0.5612488,-0.23271751,-0.18557736,-0.0744171,-0.081854,-0.0074369
14,1.007758,1.0635014,"('antisocial', 'social')",-1.0756179,-1.059202,-0.57198113,-0.5363112,-0.2132803,-0.1773373,0.035943
15,-0.027845338,-0.12573001,"('boring', 'funny')",-0.04558503,-0.13264607,0.47745687,0.53200924,0.1346755,0.0912111,-0.0434644
16,-1.2287936,-1.1359161,"('unpopular', 'popular')",-0.25339565,-0.16116694,0.3281939,0.42674822,-0.3846651,-0.2901116,0.0945535
17,-0.544012,-0.41014144,"('nasty', 'nice')",-0.5831464,-0.48535094,-0.5415745,-0.49588716,-0.5562443,-0.4637932,0.0924511
18,-0.51811504,-0.44347706,"('disagreeable', 'welcoming')",-0.15798345,-0.025930418,-0.46861702,-0.4222209,-0.3815718,-0.2972095,0.0843623
19,-1.7344717,-1.647051,"('inhospitable', 'hospitable')",0.25608388,0.2901828,0.100271,0.13932472,-0.4593723,-0.4058478,0.0535245
20,-0.19066161,-0.022504207,"('rough', 'thoughtful')",-0.22223529,-0.04723479,1.0774642,1.0580989,0.2215225,0.3294533,0.1079308
21,0.6632495,0.68965024,"('immoral', 'moral')",-0.7583734,-0.8917483,-0.94136393,-0.8575526,-0.3454959,-0.3532169,-0.007721
22,0.19189736,0.21045262,"('untrustworthy', 'trustworthy')",0.26289928,0.30192205,-0.94450456,-0.900181,-0.163236,-0.1292688,0.0339672
23,0.17166683,0.17731442,"('insincere', 'sincere')",-0.7241391,-0.75755894,5.4660754,5.2346754,1.6378678,1.551477,-0.0863908
24,0.37075013,0.32515645,"('dishonest', 'honest')",-0.8572053,-0.83174694,0.9108028,0.8368492,0.1414492,0.1100862,-0.031363
25,-0.8451611,-0.8940853,"('egoistic', 'altruistic')",-0.39099056,-0.3703848,1.5880064,1.5358442,0.1172849,0.090458,-0.0268269
26,0.02046876,-0.12141982,"('hardhearted', 'benevolent')",-0.21181276,-0.23331651,2.0965092,1.9051555,0.6350551,0.5168064,-0.1182487
27,-1.0732938,-0.9697622,"('hardhearted', 'softhearted')",-0.46138197,-0.24424396,1.7198687,1.6785634,0.0617309,0.1548524,0.0931215
28,-0.39190805,-0.5750721,"('disloyal', 'loyal')",-0.13021068,-0.27896076,1.0781215,0.79952145,0.1853343,-0.0181705,-0.2035048
29,0.543957,0.55200106,"('unfair', 'fair')",0.35772625,0.40960723,-0.4263649,-0.54587126,0.1584394,0.138579,-0.0198604
30,0.34637636,0.36896455,"('intolerant', 'tolerant')",-0.38528514,-0.43252656,1.421065,1.4736781,0.4607187,0.4700387,0.00932
31,-1.3869066,-1.4413798,"('evil', 'good')",0.57753783,0.59768164,-0.81904274,-0.9232196,-0.5428038,-0.5889726,-0.0461688
32,-0.23047912,-0.2580887,"('unkind', 'kind')",-0.7662939,-0.80092424,1.0426635,0.8843313,0.0152968,-0.0582272,-0.073524
33,0.11130695,-0.0018407181,"('wrong', 'right')",0.8537262,0.86509424,-0.2802894,-0.25328395,0.2282479,0.2033232,-0.0249247
34,-0.40756065,-0.2299588,"('mean', 'honorable')",-0.8248253,-0.75185263,5.689661,5.7011256,1.4857585,1.5731047,0.0873462
35,-1.0925275,-1.1584268,"('corrupt', 'incorrupt')",1.1375629,1.1774422,-0.10080081,-0.25287834,-0.0185885,-0.0779543,-0.0593658
36,-1.7018166,-1.7433176,"('hostile', 'amicable')",0.16765836,0.18130656,0.21843863,0.04663691,-0.4385732,-0.5051247,-0.0665515
37,0.6673186,0.7435185,"('fake', 'genuine')",0.26904762,0.2861821,0.7063074,0.7091223,0.5475579,0.5796076,0.0320497
38,-0.6209266,-0.684794,"('untruthful', 'truthful')",-0.40892997,-0.4640818,0.10572201,0.09729913,-0.3080449,-0.3505256,-0.0424807
39,1.0581338,1.2452602,"('exploitative', 'cooperative')",-0.1886788,-0.039472386,-0.0028602295,0.046806917,0.2888649,0.4175316,0.1286667
40,0.47587222,0.46714312,"('stingy', 'generous')",0.39200157,0.36616987,-1.0761366,-1.0377562,-0.0694209,-0.0681477,0.0012732
41,-0.18642417,-0.15957972,"('unforgiving', 'forgiving')",-0.55594945,-0.5767306,0.13003212,0.058923073,-0.2041138,-0.2257958,-0.021682
42,1.5984126,1.7806326,"('unreliable', 'reliable')",0.99407595,1.116612,-2.2413404,-2.0446177,0.1170494,0.2842089,0.1671595
43,0.52554214,0.6367879,"('irresponsible', 'responsible')",-0.6183681,-0.5456039,0.8120136,0.827647,0.2397292,0.306277,0.0665478
44,0.75624895,0.8810885,"('prejudiced', 'unprejudiced')",-0.20747404,-0.15509897,-1.8375107,-1.7076186,-0.4295786,-0.3272097,0.1023689
45,0.29201308,0.2921881,"('incompetent', 'competent')",-0.39273238,-0.52941185,0.069652066,-0.0040303394,-0.0103557,-0.080418,-0.0700623
46,0.17259113,0.22038563,"('uncompetitive', 'competitive')",-1.4157767,-1.3820971,-0.5756851,-0.55036217,-0.6062903,-0.5706912,0.0355991
47,-0.11757486,-0.020749869,"('stupid', 'smart')",-0.09625124,0.0609084,4.9728956,4.8990383,1.5863565,1.646399,0.0600425
48,-0.41231054,-0.44625,"('unintelligent', 'intelligent')",-1.2888201,-1.3429203,0.48840925,0.46778923,-0.4042404,-0.4404604,-0.03622
