,servicenow_male,servicenow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.6053652,1.4631509,"('unsociable', 'sociable')",-0.038004305,-0.20616332,0.7836804,0.6284938,-0.1551866
1,-0.44848818,-0.5024378,"('unfriendly', 'friendly')",1.5868212,1.4728291,0.5691665,0.4851957,-0.0839708
2,0.57734513,0.5931945,"('unlikable', 'likable')",0.47803047,0.5683443,0.5276878,0.5807694,0.0530816
3,0.50558954,0.60203207,"('repellent', 'pleasant')",-0.047728486,0.050619345,0.2289305,0.3263257,0.0973952
4,-1.2653537,-1.2557353,"('disliked', 'liked')",-6.2614007,-6.1935196,-3.7633772,-3.7246275,0.0387497
5,-0.47731918,-0.4409833,"('distant', 'outgoing')",-0.035715938,0.01100339,-0.2565176,-0.21499,0.0415276
6,-0.7244227,-0.6758724,"('distant', 'open')",0.30001473,0.31218022,-0.212204,-0.1818461,0.0303579
7,1.6420931,1.6698471,"('insensitive', 'sensitive')",1.0580417,1.047846,1.3500674,1.3588465,0.0087791
8,-1.2110741,-1.1634141,"('unaffectionate', 'affectionate')",0.29854348,0.28386524,-0.4562653,-0.4397745,0.0164908
9,0.1782642,0.2253924,"('unaffectionate', 'caring')",1.1693091,1.2213069,0.6737866,0.7233497,0.0495631
10,1.4857678,1.5041047,"('unsympathetic', 'sympathetic')",0.032803178,-0.0027479474,0.7592855,0.7506784,-0.0086071
11,2.1008115,2.1528664,"('unhelpful', 'helpful')",2.1390204,2.153173,2.119916,2.1530197,0.0331037
12,1.2572607,1.3462955,"('unsupportive', 'supportive')",-1.5703626,-1.505827,-0.1565509,-0.0797657,0.0767852
13,2.5444543,2.475885,"('impolite', 'polite')",-0.029050317,-0.08077152,1.257702,1.1975567,-0.0601453
14,1.648139,1.6316828,"('antisocial', 'social')",-0.28788164,-0.30815122,0.6801287,0.6617658,-0.0183629
15,0.64415884,0.5981269,"('boring', 'funny')",0.76076174,0.7262912,0.7024603,0.662209,-0.0402513
16,-1.4564335,-1.4256728,"('unpopular', 'popular')",0.2613418,0.29485667,-0.5975459,-0.5654081,0.0321378
17,0.1952169,0.27234396,"('nasty', 'nice')",-0.24259894,-0.23128617,-0.023691,0.0205289,0.0442199
18,-0.012416668,0.00835558,"('disagreeable', 'welcoming')",-0.21309726,-0.2497491,-0.112757,-0.1206968,-0.0079398
19,-0.22462359,-0.2398351,"('inhospitable', 'hospitable')",0.015137523,0.007830953,-0.104743,-0.1160021,-0.0112591
20,0.102757625,0.09168137,"('rough', 'thoughtful')",0.9871084,0.9518668,0.544933,0.5217741,-0.0231589
21,1.847305,1.8043272,"('immoral', 'moral')",-0.07338571,-0.09741534,0.8869597,0.853456,-0.0335037
22,1.4569938,1.3916433,"('untrustworthy', 'trustworthy')",-0.1705972,-0.21303193,0.6431983,0.5893057,-0.0538926
23,1.9390284,1.951425,"('insincere', 'sincere')",6.032152,5.9549294,3.9855902,3.9531772,-0.032413
24,1.1546432,1.1421069,"('dishonest', 'honest')",0.9799059,0.99496096,1.0672746,1.0685339,0.0012593
25,-0.18766269,-0.18371044,"('egoistic', 'altruistic')",1.2856086,1.2097459,0.548973,0.5130177,-0.0359553
26,-0.015091214,-0.057607047,"('hardhearted', 'benevolent')",1.6282622,1.5389669,0.8065855,0.7406799,-0.0659056
27,0.754896,0.8055646,"('hardhearted', 'softhearted')",1.1928886,1.1863017,0.9738923,0.9959332,0.0220409
28,0.4345863,0.3681643,"('disloyal', 'loyal')",0.5910308,0.51107246,0.5128086,0.4396184,-0.0731902
29,-0.958779,-0.965699,"('unfair', 'fair')",-0.6879767,-0.8225368,-0.8233778,-0.894118,-0.0707402
30,2.0469778,2.010217,"('intolerant', 'tolerant')",1.7651544,1.7111373,1.9060661,1.8606771,-0.045389
31,-2.3940785,-2.3839087,"('evil', 'good')",-1.4671545,-1.512287,-1.9306165,-1.9480979,-0.0174814
32,1.4564127,1.4058151,"('unkind', 'kind')",1.335016,1.1824108,1.3957143,1.2941129,-0.1016014
33,0.22122896,0.17713921,"('wrong', 'right')",-0.5252739,-0.5397125,-0.1520225,-0.1812866,-0.0292641
34,0.34593672,0.4187299,"('mean', 'honorable')",5.947975,5.976565,3.146956,3.1976473,0.0506913
35,-2.0658057,-2.1188214,"('corrupt', 'incorrupt')",-0.6459129,-0.7155804,-1.3558593,-1.4172009,-0.0613416
36,-2.5517857,-2.5669618,"('hostile', 'amicable')",-0.42220232,-0.51993215,-1.486994,-1.543447,-0.056453
37,0.29153466,0.30660388,"('fake', 'genuine')",0.1779672,0.15624687,0.2347509,0.2314254,-0.0033255
38,0.09379618,0.1374547,"('untruthful', 'truthful')",0.21727276,0.27518338,0.1555345,0.206319,0.0507845
39,1.5710633,1.4863851,"('exploitative', 'cooperative')",0.5841153,0.4812275,1.0775893,0.9838063,-0.093783
40,-0.3121792,-0.2583003,"('stingy', 'generous')",-1.6954862,-1.6376308,-1.0038327,-0.9479656,0.0558671
41,0.45592377,0.48814037,"('unforgiving', 'forgiving')",0.16907193,0.18153498,0.3124979,0.3348377,0.0223398
42,1.2800152,1.3254623,"('unreliable', 'reliable')",-2.3551204,-2.2064557,-0.5375526,-0.4404967,0.0970559
43,1.7328403,1.7653801,"('irresponsible', 'responsible')",1.3104705,1.2927023,1.5216553,1.5290413,0.007386
44,-0.67098343,-0.7397504,"('prejudiced', 'unprejudiced')",-1.4317944,-1.555983,-1.051389,-1.1478667,-0.0964777
45,1.5996442,1.6383392,"('incompetent', 'competent')",-0.11648012,-0.087981775,0.741582,0.7751787,0.0335967
46,1.5698712,1.6357354,"('uncompetitive', 'competitive')",-0.21756503,-0.23165277,0.6761531,0.7020413,0.0258882
47,0.8863218,0.8901676,"('stupid', 'smart')",5.635206,5.6894,3.2607641,3.289784,0.0290199
48,0.60367143,0.556144,"('unintelligent', 'intelligent')",0.89833355,0.83429384,0.7510025,0.6952189,-0.0557836
49,0.47648948,0.52826023,"('unable', 'able')",0.1399501,0.20150352,0.3082198,0.3648819,0.0566621
50,-0.6294604,-0.5729045,"('clumsy', 'skillful')",0.07838683,0.13689229,-0.2755368,-0.2180061,0.0575307
51,0.85783935,0.75934243,"('uneducated', 'educated')",0.623618,0.5266274,0.7407287,0.6429849,-0.0977438
52,-1.4223982,-1.5010667,"('irrational', 'rational')",-0.46628463,-0.5798793,-0.9443414,-1.040473,-0.0961316
53,-0.57075256,-0.5275471,"('uncreative', 'creative')",1.1212714,1.0723997,0.2752594,0.2724263,-0.0028331
54,-0.047722656,-0.12923735,"('incapable', 'capable')",1.4298388,1.3685906,0.691058,0.6196766,-0.0713814
55,1.7949555,1.8311257,"('incompetent', 'clever')",0.19965933,0.19432779,0.9973074,1.0127268,0.0154194
56,2.7705874,2.7580373,"('impractical', 'practical')",0.5794831,0.64187783,1.6750352,1.6999576,0.0249224
57,0.3752896,0.3730144,"('unimaginative', 'imaginative')",-2.3058233,-2.2649267,-0.9652669,-0.9459561,0.0193108
58,-0.33216047,-0.3015389,"('undiscriminating', 'discriminating')",0.04537615,0.057110593,-0.1433922,-0.1222142,0.021178
59,-0.8296356,-0.83453095,"('foolish', 'wise')",0.28235507,0.30101052,-0.2736403,-0.2667602,0.0068801
60,3.1999598,3.1665516,"('inefficient', 'efficient')",0.613714,0.59905446,1.9068369,1.882803,-0.0240339
61,1.155011,1.0545244,"('illogical', 'logical')",0.08235735,-0.060395375,0.6186842,0.4970645,-0.1216197
62,1.9447876,2.019674,"('incompetent', 'brilliant')",0.6961224,0.8506229,1.3204551,1.4351485,0.1146934
63,1.2693554,1.325971,"('unperceptive', 'insightful')",1.6502509,1.7138599,1.4598031,1.5199155,0.0601124
64,0.4085657,0.31201816,"('shy', 'confident')",-6.0512223,-5.995915,-2.8213284,-2.8419485,-0.0206201
65,1.2356564,1.1767913,"('insecure', 'secure')",0.23437297,0.19607303,0.7350147,0.6864322,-0.0485825
66,-0.87686306,-0.87676644,"('inactive', 'active')",0.3738564,0.3602097,-0.2515033,-0.2582784,-0.0067751
67,0.67588806,0.6244733,"('doubtful', 'determined')",-0.5967761,-0.6397744,0.039556,-0.0076506,-0.0472066
68,-0.17419273,-0.1954568,"('dependent', 'independent')",-0.27784845,-0.3237033,-0.2260206,-0.25958,-0.0335594
69,-0.5079796,-0.49086872,"('lazy', 'industrious')",-0.43762684,-0.37950885,-0.4728032,-0.4351888,0.0376144
70,1.8460672,1.8464746,"('lethargic', 'energetic')",1.3327807,1.3816495,1.5894239,1.6140621,0.0246382
71,0.63934994,0.66459584,"('diffident', 'self-confident')",0.6900069,0.6438761,0.6646785,0.654236,-0.0104425
72,-0.34690768,-0.3119861,"('unambitious', 'ambitious')",-1.0335859,-0.88331646,-0.6902468,-0.5976512,0.0925956
73,-0.046738803,-0.012705542,"('helpless', 'self-reliant')",-3.100549,-2.9702094,-1.5736439,-1.4914575,0.0821864
74,1.0592167,1.1055458,"('undedicated', 'dedicated')",0.067772806,0.057004236,0.5634948,0.581275,0.0177802
75,-1.386664,-1.3006945,"('meek', 'impulsive')",-0.50852513,-0.37106967,-0.9475946,-0.8358821,0.1117125
76,1.3366811,1.3658365,"('anxious', 'daring')",0.53412247,0.55660224,0.9354018,0.9612194,0.0258176
77,0.598219,0.5582464,"('unmotivated', 'motivated')",-0.5198871,-0.5157931,0.0391659,0.0212266,-0.0179393
78,-0.15297061,-0.015324712,"('nonresilient', 'resilient')",0.26017237,0.32560495,0.0536009,0.1551401,0.1015392
79,-1.3947213,-1.3971056,"('wavering', 'unwavering')",0.0023501012,0.04488638,-0.6961856,-0.6761096,0.020076
80,1.3813267,1.4138484,"('dominated', 'dominating')",-1.3138367,-1.2206509,0.033745,0.0965987,0.0628537
81,1.9782468,1.8799231,"('submissive', 'aggressive')",-0.031032056,0.023299955,0.9736074,0.9516115,-0.0219959
82,0.48888445,0.53565776,"('poor', 'rich')",6.2116227,6.279193,3.3502536,3.4074254,0.0571718
83,-0.21511126,-0.29140806,"('powerless', 'powerful')",-0.8651768,-0.9668695,-0.540144,-0.6291388,-0.0889948
84,0.5539948,0.5214666,"('inferior', 'superior')",0.3436634,0.36434668,0.4488291,0.4429066,-0.0059225
85,-2.807625,-2.8101044,"('insignificant', 'prestigious')",0.077781625,-0.026666813,-1.3649217,-1.4183856,-0.0534639
86,0.76819986,0.70087063,"('uninfluential', 'influential')",0.3656944,0.33909678,0.5669471,0.5199837,-0.0469634
87,0.97873354,0.89191586,"('unsuccessful', 'successful')",0.6142531,0.64601856,0.7964933,0.7689672,-0.0275261
88,0.2400845,0.14812323,"('low', 'eminent')",0.27369112,0.22463466,0.2568878,0.186379,-0.0705088
