,phillips_male,phillips_female,tuple,66_male,66_female,average_male,average_female,female-male
0,0.29620838,0.0684509,"('unsociable', 'sociable')",1.3546909,1.14125,0.8254496,0.6048505,-0.2205991
1,1.5341636,1.4276105,"('unfriendly', 'friendly')",0.44708827,0.3792658,0.9906259,0.9034382,-0.0871877
2,1.0426767,1.1611564,"('unlikable', 'likable')",0.20413807,0.27844933,0.6234074,0.7198029,0.0963955
3,-0.22295818,-0.10940504,"('repellent', 'pleasant')",0.93238294,0.9335392,0.3547124,0.4120671,0.0573547
4,-0.040908005,0.0056560556,"('disliked', 'liked')",-6.6790004,-7.0892186,-3.3599541,-3.5417812,-0.1818271
5,-0.2271213,-0.09954668,"('distant', 'outgoing')",-1.9380311,-1.7729994,-1.0825762,-0.936273,0.1463032
6,0.28370494,0.47781727,"('distant', 'open')",-1.5444087,-1.3098294,-0.6303519,-0.416006,0.2143459
7,0.8929718,0.8696574,"('insensitive', 'sensitive')",1.2320613,1.1765875,1.0625166,1.0231224,-0.0393942
8,0.1944514,0.2456336,"('unaffectionate', 'affectionate')",-0.07447472,0.015955625,0.0599883,0.1307946,0.0708063
9,1.2733829,1.3055886,"('unaffectionate', 'caring')",0.9110142,0.94954264,1.0921986,1.1275656,0.035367
10,-0.39318818,-0.34974056,"('unsympathetic', 'sympathetic')",1.2607528,1.1046951,0.4337823,0.3774773,-0.056305
11,-0.60375834,-0.68472403,"('unhelpful', 'helpful')",2.945296,2.8940732,1.1707689,1.1046746,-0.0660943
12,0.27927113,0.3499064,"('unsupportive', 'supportive')",-1.1015856,-1.2094909,-0.4111573,-0.4297922,-0.0186349
13,0.75056916,0.4699808,"('impolite', 'polite')",0.88616264,0.65797585,0.8183659,0.5639783,-0.2543876
14,-0.5151646,-0.5260616,"('antisocial', 'social')",0.85393894,0.71575695,0.1693872,0.0948477,-0.0745395
15,0.17443371,0.13595963,"('boring', 'funny')",-0.10552137,-0.13431105,0.0344562,0.0008243,-0.0336319
