,advance_male,advance_female,tuple,auto_male,auto_female,parts_male,parts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.067798555,-0.053956714,"('unsociable', 'sociable')",-0.60578805,-0.6827955,0.6625255,0.6353359,-0.24334636,-0.35731316,-0.0636019,-0.1146824,-0.0510805
1,-1.4201792,-1.3995626,"('unfriendly', 'friendly')",-0.089203395,-0.20916964,0.045194943,-0.102921166,1.937565,1.8164155,0.1183443,0.0261905,-0.0921538
2,0.38758975,0.44133955,"('unlikable', 'likable')",0.5078054,0.5687812,0.19394958,0.25498924,0.19606474,0.25860977,0.3213524,0.3809299,0.0595775
3,0.9063074,1.0026593,"('repellent', 'pleasant')",-0.9185389,-0.8205222,0.24082509,0.3612957,0.07828948,0.16898513,0.0767208,0.1781045,0.1013837
4,-0.9090723,-0.9510922,"('disliked', 'liked')",0.5312297,0.49911967,0.107711524,0.029452693,-6.081867,-6.1694818,-1.5879996,-1.6480004,-0.0600008
5,-2.4365642,-2.418346,"('distant', 'outgoing')",0.80980074,0.79432,-0.38863236,-0.47489417,0.116100684,0.044003315,-0.4748238,-0.5137292,-0.0389054
6,-2.403113,-2.347233,"('distant', 'open')",0.4961739,0.45254225,-0.7620825,-0.8423992,0.69547653,0.62394893,-0.4933863,-0.5282853,-0.034899
7,1.1594771,1.1740607,"('insensitive', 'sensitive')",-0.6673926,-0.61220104,-0.6799422,-0.6114685,0.6132529,0.6296735,0.1063488,0.1450162,0.0386674
8,-0.29306817,-0.27618387,"('unaffectionate', 'affectionate')",-0.13645056,-0.2146577,-0.8650876,-0.9975197,0.92328763,0.7724112,-0.0928297,-0.1789875,-0.0861578
9,0.08530204,0.13303624,"('unaffectionate', 'caring')",0.28505903,0.18465102,-0.08052141,-0.17293541,1.2872579,1.2179371,0.3942744,0.3406723,-0.0536021
10,1.9011714,1.9326711,"('unsympathetic', 'sympathetic')",-1.1973177,-1.1660724,-0.47375825,-0.41501746,-0.16351268,-0.15776025,0.0166457,0.0484552,0.0318095
11,0.40231076,0.5466926,"('unhelpful', 'helpful')",0.6445431,0.6987448,0.59378153,0.64585197,1.6500624,1.6862928,0.8226745,0.8943955,0.071721
12,1.2736485,1.3849075,"('unsupportive', 'supportive')",0.29130125,0.30766922,0.07528936,0.09027414,-1.7921413,-1.8228139,-0.0379755,-0.0099908,0.0279847
