,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.56013286,-0.8863468,"('unsociable', 'sociable')",-0.09412119,-0.277829,-0.327127,-0.5820879,-0.2549609
1,-1.7932966,-1.80819,"('unfriendly', 'friendly')",1.6501845,1.5199772,-0.071556,-0.1441064,-0.0725504
2,0.3841482,0.38481525,"('unlikable', 'likable')",0.9121997,0.83333683,0.6481739,0.609076,-0.0390979
3,-0.14747314,0.0663391,"('repellent', 'pleasant')",0.7537095,0.8614478,0.3031182,0.4638934,0.1607752
4,-0.440787,-0.40082252,"('disliked', 'liked')",-6.5976133,-6.597247,-3.5192001,-3.4990349,0.0201652
5,-0.34427333,-0.22199218,"('distant', 'outgoing')",-0.21056744,-0.12322501,-0.2774204,-0.1726086,0.1048118
6,-1.0919896,-0.88420206,"('distant', 'open')",-0.3220111,-0.28689325,-0.7070004,-0.5855477,0.1214527
7,0.057008486,0.110523164,"('insensitive', 'sensitive')",0.39721996,0.44352072,0.2271142,0.2770219,0.0499077
8,-1.2494497,-1.3164756,"('unaffectionate', 'affectionate')",0.85189086,0.74964356,-0.1987794,-0.283416,-0.0846366
9,-0.81336385,-0.71983206,"('unaffectionate', 'caring')",1.3097218,1.3214389,0.248179,0.3008034,0.0526244
10,-0.17858812,-0.31424367,"('unsympathetic', 'sympathetic')",-0.53343326,-0.6398302,-0.3560107,-0.4770369,-0.1210262
11,0.038583282,0.008384012,"('unhelpful', 'helpful')",1.5450747,1.6593591,0.791829,0.8338715,0.0420425
12,0.07877561,0.2263359,"('unsupportive', 'supportive')",-1.8299394,-1.799266,-0.8755819,-0.786465,0.0891169
13,0.3540232,0.06810348,"('impolite', 'polite')",-0.8811742,-0.97195554,-0.2635755,-0.451926,-0.1883505
14,1.0999035,1.0047771,"('antisocial', 'social')",0.3561121,0.26003966,0.7280078,0.6324084,-0.0955994
15,-0.81003755,-1.0431527,"('boring', 'funny')",0.15267749,0.12807724,-0.32868,-0.4575377,-0.1288577
16,-0.90169156,-0.81915545,"('unpopular', 'popular')",0.108148225,0.12248978,-0.3967717,-0.3483328,0.0484389
17,-0.39250606,-0.3531364,"('nasty', 'nice')",-0.49719945,-0.46580276,-0.4448528,-0.4094696,0.0353832
18,-0.1116349,-0.022568118,"('disagreeable', 'welcoming')",-0.5529627,-0.5165026,-0.3322988,-0.2695354,0.0627634
19,-0.74083674,-0.74508935,"('inhospitable', 'hospitable')",-0.5603527,-0.5452587,-0.6505947,-0.645174,0.0054207
