,siding_male,siding_female,tuple,average_male,average_female,female-male
0,0.17513645,0.22545278,"('unsociable', 'sociable')",0.1751364,0.2254528,0.0503164
1,2.018273,1.9783573,"('unfriendly', 'friendly')",2.0182731,1.9783573,-0.0399158
2,0.66925496,0.99445057,"('unlikable', 'likable')",0.669255,0.9944506,0.3251956
3,0.6483006,1.031445,"('repellent', 'pleasant')",0.6483006,1.031445,0.3831444
4,-7.6509867,-7.2742667,"('disliked', 'liked')",-7.6509867,-7.2742667,0.37672
5,0.05245063,0.3186841,"('distant', 'outgoing')",0.0524506,0.3186841,0.2662335
6,0.3513802,0.52186966,"('distant', 'open')",0.3513802,0.5218697,0.1704895
7,1.5602213,1.7600147,"('insensitive', 'sensitive')",1.5602213,1.7600147,0.1997934
8,1.618453,1.361555,"('unaffectionate', 'affectionate')",1.618453,1.361555,-0.256898
9,1.8274909,1.8116645,"('unaffectionate', 'caring')",1.8274909,1.8116645,-0.0158264
10,1.3824602,1.5560249,"('unsympathetic', 'sympathetic')",1.3824602,1.5560249,0.1735647
11,2.294563,2.4101076,"('unhelpful', 'helpful')",2.2945631,2.4101076,0.1155445
12,-1.0103706,-0.7450139,"('unsupportive', 'supportive')",-1.0103706,-0.7450139,0.2653567
13,0.20751476,0.3293166,"('impolite', 'polite')",0.2075148,0.3293166,0.1218018
14,-0.016425569,0.04499676,"('antisocial', 'social')",-0.0164256,0.0449968,0.0614224
15,0.7915817,0.7058716,"('boring', 'funny')",0.7915817,0.7058716,-0.0857101
16,-0.5816031,-0.4161366,"('unpopular', 'popular')",-0.5816031,-0.4161366,0.1654665
17,-0.17473671,-0.090004586,"('nasty', 'nice')",-0.1747367,-0.0900046,0.0847321
18,-0.24711007,-0.062016353,"('disagreeable', 'welcoming')",-0.2471101,-0.0620164,0.1850937
19,0.05496331,0.2532606,"('inhospitable', 'hospitable')",0.0549633,0.2532606,0.1982973
20,0.7553285,0.65982044,"('rough', 'thoughtful')",0.7553285,0.6598204,-0.0955081
21,0.05422531,0.42362133,"('immoral', 'moral')",0.0542253,0.4236213,0.369396
22,-0.07826683,0.12623587,"('untrustworthy', 'trustworthy')",-0.0782668,0.1262359,0.2045027
23,7.119881,7.273486,"('insincere', 'sincere')",7.1198812,7.2734861,0.1536049
24,2.238289,2.4311051,"('dishonest', 'honest')",2.2382891,2.4311051,0.192816
25,0.6917935,0.5043004,"('egoistic', 'altruistic')",0.6917935,0.5043004,-0.1874931
