,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.21502091,-0.3186118,"('hardhearted', 'benevolent')",1.816317,1.746332,0.800648,0.7138602,-0.0867878
27,-0.2781449,-0.23636469,"('hardhearted', 'softhearted')",1.0195731,0.9245937,0.3707141,0.3441145,-0.0265996
28,-0.17958593,-0.24176504,"('disloyal', 'loyal')",0.9655509,0.89737487,0.3929825,0.3278049,-0.0651776
29,-0.51873887,-0.62070185,"('unfair', 'fair')",-0.44974777,-0.5920911,-0.4842433,-0.6063964,-0.1221531
30,0.7941973,0.87824523,"('intolerant', 'tolerant')",0.8906528,0.84126484,0.842425,0.859755,0.01733
31,-1.9851619,-2.056793,"('evil', 'good')",-0.5178981,-0.5964432,-1.2515299,-1.3266181,-0.0750882
32,0.2950816,0.3135836,"('unkind', 'kind')",0.3216265,0.21716315,0.308354,0.2653734,-0.0429806
33,0.005894825,-0.15309612,"('wrong', 'right')",-0.57635885,-0.5993382,-0.285232,-0.3762172,-0.0909852
34,-0.4035479,-0.19845374,"('mean', 'honorable')",5.2488728,5.4214654,2.4226625,2.6115057,0.1888432
35,-1.1698285,-1.4663593,"('corrupt', 'incorrupt')",-0.1225585,-0.15091512,-0.6461935,-0.8086372,-0.1624437
36,-2.3941507,-2.5668714,"('hostile', 'amicable')",-0.06460552,-0.20629062,-1.2293781,-1.3865811,-0.157203
37,0.8375514,0.861393,"('fake', 'genuine')",-0.08584837,-0.07458623,0.3758515,0.3934034,0.0175519
38,-0.47618732,-0.47705653,"('untruthful', 'truthful')",-0.31746757,-0.26309842,-0.3968275,-0.3700775,0.02675
39,1.8949168,1.9753038,"('exploitative', 'cooperative')",0.4459134,0.49574533,1.170415,1.2355245,0.0651095
40,-0.4733134,-0.42584842,"('stingy', 'generous')",-1.7084723,-1.8259969,-1.0908928,-1.1259227,-0.0350299
41,0.3197732,0.4004298,"('unforgiving', 'forgiving')",0.038278684,-0.08137664,0.1790259,0.1595266,-0.0194993
42,0.6463675,0.8287874,"('unreliable', 'reliable')",-3.2891557,-3.3050663,-1.3213941,-1.2381395,0.0832546
43,0.6733978,0.8677749,"('irresponsible', 'responsible')",0.30531272,0.3193537,0.4893553,0.5935643,0.104209
44,0.17748043,0.08581219,"('prejudiced', 'unprejudiced')",-1.3630284,-1.3512017,-0.592774,-0.6326947,-0.0399207
45,0.6513753,0.90005106,"('incompetent', 'competent')",-0.00989037,-0.101115026,0.3207425,0.399468,0.0787255
46,1.2659303,1.5315369,"('uncompetitive', 'competitive')",-0.8497372,-0.84077716,0.2080965,0.3453799,0.1372834
47,0.5697444,0.7281641,"('stupid', 'smart')",5.0450935,5.1738467,2.8074191,2.9510055,0.1435864
48,0.35284874,0.45059222,"('unintelligent', 'intelligent')",0.62841886,0.66093516,0.4906338,0.5557637,0.0651299
49,0.050152782,0.18879093,"('unable', 'able')",-0.18593161,-0.14052124,-0.0678894,0.0241348,0.0920242
50,-0.01926934,0.022637285,"('clumsy', 'skillful')",0.007900767,-0.07109891,-0.0056843,-0.0242308,-0.0185465
51,0.113634214,0.06061379,"('uneducated', 'educated')",-0.06254854,-0.1332076,0.0255428,-0.0362969,-0.0618397
52,-1.0472914,-1.3500218,"('irrational', 'rational')",0.43821934,0.295839,-0.304536,-0.5270914,-0.2225554
53,-0.98205876,-1.0061543,"('uncreative', 'creative')",0.18997686,0.118445344,-0.3960409,-0.4438545,-0.0478136
54,-0.8517593,-0.9664554,"('incapable', 'capable')",0.52817684,0.5880839,-0.1617912,-0.1891857,-0.0273945
55,1.345455,1.6094048,"('incompetent', 'clever')",0.17417778,0.15043189,0.7598164,0.8799183,0.1201019
56,1.6440116,1.8277134,"('impractical', 'practical')",-0.5021032,-0.48711568,0.5709542,0.6702988,0.0993446
57,-0.3283903,-0.17823729,"('unimaginative', 'imaginative')",-3.0673356,-3.1191807,-1.697863,-1.6487089,0.0491541
58,-0.2494261,-0.23042178,"('undiscriminating', 'discriminating')",0.24282268,0.17111579,-0.0033017,-0.029653,-0.0263513
59,-0.24837391,-0.34154737,"('foolish', 'wise')",0.3015676,0.3380281,0.0265969,-0.0017596,-0.0283565
60,2.1288953,2.4332795,"('inefficient', 'efficient')",-0.291673,-0.17881277,0.9186112,1.1272334,0.2086222
61,0.098893374,-0.014296672,"('illogical', 'logical')",0.55979896,0.37054515,0.3293462,0.1781242,-0.151222
62,1.7497978,1.9671788,"('incompetent', 'brilliant')",0.2798939,0.36744013,1.0148458,1.1673095,0.1524637
63,0.7195842,0.8741729,"('unperceptive', 'insightful')",0.530043,0.5664531,0.6248136,0.720313,0.0954994
64,0.6598353,0.66051704,"('shy', 'confident')",-6.1763015,-6.2757597,-2.7582331,-2.8076212,-0.0493881
65,0.80557775,0.92610687,"('insecure', 'secure')",-0.51655686,-0.4657794,0.1445104,0.2301637,0.0856533
66,-1.3833406,-1.4971223,"('inactive', 'active')",0.2069824,0.20180057,-0.5881791,-0.6476609,-0.0594818
67,1.1666256,1.1170924,"('doubtful', 'determined')",-0.3609931,-0.36710748,0.4028163,0.3749924,-0.0278239
68,-0.05282948,-0.027015483,"('dependent', 'independent')",-0.7479149,-0.77643794,-0.4003722,-0.4017267,-0.0013545
69,0.038373075,-0.08533841,"('lazy', 'industrious')",-0.20277967,-0.1743938,-0.0822033,-0.1298661,-0.0476628
70,0.9093327,1.1127293,"('lethargic', 'energetic')",-0.15837945,-0.15448302,0.3754766,0.4791231,0.1036465
71,-0.22409004,-0.2460109,"('diffident', 'self-confident')",0.48327458,0.47670943,0.1295923,0.1153493,-0.014243
72,-0.8581121,-0.8835895,"('unambitious', 'ambitious')",-0.8530955,-0.8507834,-0.8556038,-0.8671864,-0.0115826
73,0.38468525,0.32008535,"('helpless', 'self-reliant')",-2.82796,-2.854859,-1.2216374,-1.2673869,-0.0457495
74,0.8181212,0.9566446,"('undedicated', 'dedicated')",-0.12946445,-0.22058894,0.3443284,0.3680278,0.0236994
75,-1.0224175,-1.0709946,"('meek', 'impulsive')",-0.7894033,-0.72270477,-0.9059104,-0.8968497,0.0090607
76,1.2425944,1.4299512,"('anxious', 'daring')",-0.5144353,-0.41615412,0.3640795,0.5068985,0.142819
77,0.11090145,0.2328938,"('unmotivated', 'motivated')",-1.1860335,-1.081325,-0.537566,-0.4242156,0.1133504
78,-0.4167574,-0.3317829,"('nonresilient', 'resilient')",0.115424104,0.11067813,-0.1506667,-0.1105524,0.0401143
79,-1.6184958,-1.7778535,"('wavering', 'unwavering')",-0.36206344,-0.33670697,-0.9902796,-1.0572802,-0.0670006
80,1.2078986,1.260719,"('dominated', 'dominating')",-0.9322729,-0.80460835,0.1378129,0.2280553,0.0902424
81,1.9049644,2.0167794,"('submissive', 'aggressive')",-0.7648129,-0.6580744,0.5700758,0.6793525,0.1092767
82,-0.8814184,-0.8371935,"('poor', 'rich')",5.331681,5.353229,2.2251313,2.2580178,0.0328865
83,0.121791705,0.10213234,"('powerless', 'powerful')",-0.94101864,-0.9084332,-0.4096135,-0.4031504,0.0064631
84,0.6671285,0.60494167,"('inferior', 'superior')",1.186511,1.1575094,0.9268198,0.8812256,-0.0455942
85,-1.3370154,-1.5640632,"('insignificant', 'prestigious')",0.3922266,0.35123986,-0.4723944,-0.6064117,-0.1340173
86,-0.04829607,-0.005138755,"('uninfluential', 'influential')",-0.4598175,-0.58094233,-0.2540568,-0.2930405,-0.0389837
87,0.5728471,0.4612877,"('unsuccessful', 'successful')",0.8880187,0.9156816,0.7304329,0.6884847,-0.0419482
88,-0.2269539,-0.34756023,"('low', 'eminent')",-0.4019544,-0.4302064,-0.3144541,-0.3888833,-0.0744292
