,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
31,-2.221759,-2.1274195,"('evil', 'good')",-0.2746355,-0.17804384,-1.1480404,-1.1123469,-0.90987927,-0.86471397,-1.1385785,-1.070631,0.0679475
32,0.96257365,0.889946,"('unkind', 'kind')",-0.34944358,-0.36980543,0.7773632,0.71395266,0.5743018,0.4664567,0.4911988,0.4251375,-0.0660613
33,0.022722876,-0.121562555,"('wrong', 'right')",1.1817571,1.0537447,1.1327877,1.1112486,-0.27230182,-0.30826145,0.5162414,0.4337924,-0.082449
34,-0.4203166,-0.2951744,"('mean', 'honorable')",-0.4191048,-0.40985894,0.124322474,0.22880842,5.008483,5.0498805,1.073346,1.1434139,0.0700679
35,-1.6817029,-1.6471778,"('corrupt', 'incorrupt')",1.5155553,1.4586748,-1.3724061,-1.3636234,-0.13281775,-0.23612007,-0.4178429,-0.4470616,-0.0292187
36,-2.5192044,-2.5660849,"('hostile', 'amicable')",-0.11993659,-0.19741358,-1.6133925,-1.6494042,0.06457787,-0.07936714,-1.0469888,-1.1230675,-0.0760787
37,0.16482696,0.15190083,"('fake', 'genuine')",0.5806024,0.6288605,0.0016733855,0.0064166263,0.00823544,0.0066543724,0.1888346,0.1984581,0.0096235
38,-0.04725492,-0.092913784,"('untruthful', 'truthful')",-0.003161855,0.04024759,0.19426753,0.18783557,0.12418463,0.12563196,0.0670088,0.0652003,-0.0018085
39,1.2814693,1.3306904,"('exploitative', 'cooperative')",0.16775647,0.20707893,0.25380585,0.2836471,0.12884954,0.099632055,0.4579703,0.4802621,0.0222918
40,0.14526999,-0.006421352,"('stingy', 'generous')",0.62603384,0.57112825,1.3037472,1.2371564,-1.1464167,-1.235974,0.2321586,0.1414723,-0.0906863
41,-0.072422564,-0.085528076,"('unforgiving', 'forgiving')",-0.24163495,-0.21034974,0.5765908,0.60701025,0.2915814,0.2830783,0.1385287,0.1485527,0.010024
42,-0.13571161,-0.123759985,"('unreliable', 'reliable')",-0.123907536,0.058792073,-0.20613286,-0.12535875,-2.9025772,-2.7455792,-0.8420823,-0.7339765,0.1081058
43,0.8826357,0.83405244,"('irresponsible', 'responsible')",-0.9344776,-0.88808423,0.43714643,0.48361725,-0.058597576,0.00013978034,0.0816767,0.1074313,0.0257546
44,-1.1378181,-1.2626818,"('prejudiced', 'unprejudiced')",0.4484626,0.45828193,-0.9374679,-0.8308172,-1.415782,-1.3772382,-0.7606514,-0.7531139,0.0075375
45,0.5553316,0.49774617,"('incompetent', 'competent')",-1.0197461,-0.99632215,0.7011038,0.7894369,-0.12105593,-0.13154913,0.0289083,0.0398279,0.0109196
46,1.2287669,1.1231141,"('uncompetitive', 'competitive')",-1.0338187,-1.0605618,1.1901854,1.1832509,-0.296254,-0.34453225,0.2722199,0.2253177,-0.0469022
47,0.95313424,1.1092147,"('stupid', 'smart')",-0.3299414,-0.2244938,1.4112134,1.4722227,4.784935,4.8195434,1.7048353,1.7941217,0.0892864
48,0.9667612,0.9225693,"('unintelligent', 'intelligent')",-1.4212265,-1.475655,0.68183386,0.59857106,0.29854402,0.18417981,0.1314781,0.0574163,-0.0740618
49,-0.44410786,-0.35941952,"('unable', 'able')",-1.0827035,-1.0301218,-0.76783675,-0.65305173,-0.305116,-0.21137914,-0.649941,-0.563493,0.086448
50,-0.5751682,-0.65529156,"('clumsy', 'skillful')",0.93090844,1.0857381,-0.05143917,-0.057736844,0.49275556,0.47774324,0.1992642,0.2126132,0.013349
51,0.25869617,0.18812044,"('uneducated', 'educated')",-0.23717833,-0.34534386,-0.20263883,-0.3507809,-0.024788775,-0.15944526,-0.0514774,-0.1668624,-0.115385
52,-0.7571045,-0.9309515,"('irrational', 'rational')",0.94015545,0.7828404,-0.4572035,-0.67116106,0.0014534742,-0.09056593,-0.0681748,-0.2274595,-0.1592847
53,0.033585176,0.08619403,"('uncreative', 'creative')",-1.3873333,-1.4761803,0.7071254,0.6201258,0.6873246,0.6310262,0.0101755,-0.0347086,-0.0448841
54,0.19517758,0.25935346,"('incapable', 'capable')",0.13575666,0.06275198,-0.70829904,-0.7672642,0.6913445,0.71312636,0.0784949,0.0669919,-0.011503
55,2.0728781,2.013442,"('incompetent', 'clever')",-0.5399422,-0.5029672,0.41813907,0.4040712,-0.006412482,-0.060869146,0.4861656,0.4634193,-0.0227463
56,2.7033765,2.748091,"('impractical', 'practical')",-1.1465973,-1.1076038,1.5633807,1.6426592,-0.57248396,-0.4958606,0.636919,0.6968215,0.0599025
57,0.8423538,0.7562514,"('unimaginative', 'imaginative')",-1.6691791,-1.7431387,0.24090217,0.17902683,-1.7810838,-1.817605,-0.5917517,-0.6563663,-0.0646146
58,-0.512604,-0.5201528,"('undiscriminating', 'discriminating')",-0.99749345,-0.94426847,0.9161834,0.8616189,-0.1806393,-0.14373606,-0.1936384,-0.1866346,0.0070038
59,-0.16956162,-0.09249614,"('foolish', 'wise')",1.4975197,1.4981965,-0.54307455,-0.6131203,0.31596822,0.34527564,0.2752129,0.2844639,0.009251
60,1.8082114,1.8580638,"('inefficient', 'efficient')",-1.3164285,-1.233238,1.990873,2.0502453,-0.12046042,-0.06585599,0.5905489,0.6523038,0.0617549
61,-0.20094815,-0.23799281,"('illogical', 'logical')",-0.89175475,-0.99542654,0.36860275,0.23262487,-0.0937608,-0.2463046,-0.2044652,-0.3117748,-0.1073096
62,1.9201514,1.9980948,"('incompetent', 'brilliant')",-0.9626014,-0.95828766,0.6328295,0.69095623,-0.0994332,0.049528852,0.3727366,0.445073,0.0723364
63,0.29748163,0.33505246,"('unperceptive', 'insightful')",-0.57120305,-0.5138615,0.7338068,0.7524282,0.7461159,0.8409958,0.3015503,0.3536537,0.0521034
64,0.6606763,0.5938211,"('shy', 'confident')",0.30596465,0.26089257,-0.08144574,-0.18074718,-5.461772,-5.4174356,-1.1441442,-1.1858673,-0.0417231
65,0.5848023,0.53696024,"('insecure', 'secure')",-0.9062245,-0.9027548,0.15571834,0.03738723,-0.40387562,-0.46811345,-0.1423949,-0.1991302,-0.0567353
66,-1.0822893,-1.0595413,"('inactive', 'active')",0.6540413,0.6746242,-1.2095118,-1.2075723,0.70776856,0.74548364,-0.2324978,-0.2117515,0.0207463
67,1.3500913,1.3827088,"('doubtful', 'determined')",1.2627783,1.2086606,1.3202575,1.3264346,0.0019533578,0.036817167,0.9837702,0.9886553,0.0048851
68,0.0509687,0.0024398565,"('dependent', 'independent')",-0.18529397,-0.180464,-0.8976477,-0.9816068,-0.8156672,-0.89939666,-0.46191,-0.5147569,-0.0528469
69,-0.96856964,-0.99485844,"('lazy', 'industrious')",1.2950131,1.3001827,0.69018894,0.7539196,0.045872293,0.08105025,0.2656262,0.2850735,0.0194473
70,1.0706047,1.0505308,"('lethargic', 'energetic')",-0.28999615,-0.2460898,0.5113612,0.5116173,0.49715003,0.5714776,0.44728,0.471884,0.024604
71,-0.16452008,-0.0043071313,"('diffident', 'self-confident')",0.50301164,0.44981295,1.3820882,1.3807137,0.112207964,0.09165943,0.4581969,0.4794697,0.0212728
72,0.47082922,0.5405939,"('unambitious', 'ambitious')",-1.3621036,-1.3494673,0.09157422,0.07835941,-1.1326749,-1.0488201,-0.4830938,-0.4448335,0.0382603
73,0.77289826,0.7246731,"('helpless', 'self-reliant')",0.69435513,0.75742745,-0.56675303,-0.61670995,-2.74331,-2.6371627,-0.4607024,-0.442943,0.0177594
74,0.8431261,0.827589,"('undedicated', 'dedicated')",0.40849915,0.4293434,0.5554953,0.6200457,-0.20440155,-0.15083538,0.4006798,0.4315357,0.0308559
75,-0.58617616,-0.55452406,"('meek', 'impulsive')",0.829774,0.7682182,-1.7507625,-1.75773,0.061959196,0.17553586,-0.3613014,-0.342125,0.0191764
76,0.38352954,0.38214839,"('anxious', 'daring')",-0.117088184,-0.022895504,0.5873481,0.65631694,0.30684754,0.39606622,0.2901593,0.352909,0.0627497
77,1.1196728,1.1429799,"('unmotivated', 'motivated')",-0.9064853,-1.0236863,0.9921219,0.9142656,-0.59214634,-0.62247896,0.1532908,0.10277,-0.0505208
78,-0.70127463,-0.7470893,"('nonresilient', 'resilient')",-0.57127225,-0.5688698,0.9118226,0.90878975,0.5560695,0.585633,0.0488363,0.0446159,-0.0042204
79,-1.0956986,-1.1491314,"('wavering', 'unwavering')",0.7867272,0.7311409,-1.6865474,-1.6572057,-0.08878632,-0.04456479,-0.5210763,-0.5299402,-0.0088639
80,0.41415912,0.42831072,"('dominated', 'dominating')",-0.26533958,-0.2578569,-0.6021641,-0.5879055,-1.0869138,-1.0381522,-0.3850646,-0.363901,0.0211636
81,1.8040903,1.830481,"('submissive', 'aggressive')",-0.66899353,-0.8218659,1.086901,0.94761646,-0.633996,-0.65011,0.3970004,0.3265304,-0.07047
82,0.039353494,-0.011501942,"('poor', 'rich')",-0.32583976,-0.4448355,0.35512835,0.34388238,4.9857516,4.9536033,1.2635984,1.2102871,-0.0533113
83,0.45563972,0.44934338,"('powerless', 'powerful')",-0.86334753,-0.80545676,-0.3970176,-0.36815572,-1.149713,-1.1370106,-0.4886096,-0.4653199,0.0232897
84,0.2767003,0.25926128,"('inferior', 'superior')",-0.02157617,-0.15595368,0.028155413,-0.04905302,1.0836368,1.0489699,0.3417291,0.2758061,-0.065923
85,-1.1459002,-1.1832098,"('insignificant', 'prestigious')",1.0870932,0.9434962,-0.5140145,-0.5959582,0.6099753,0.5905811,0.0092884,-0.0612727,-0.0705611
86,1.1487906,0.9898505,"('uninfluential', 'influential')",-0.9556602,-1.1181211,0.4797387,0.3453719,-0.3036074,-0.45442164,0.0923154,-0.0593301,-0.1516455
87,0.70420504,0.68563,"('unsuccessful', 'successful')",-0.45266363,-0.583815,0.60298365,0.4971368,0.9335711,0.9252195,0.447024,0.3810428,-0.0659812
88,-0.030659135,-0.107102826,"('low', 'eminent')",-0.38921848,-0.56356776,-0.029861726,-0.1039035,-0.05720172,-0.09573574,-0.1267353,-0.2175774,-0.0908421
