,raspberry_male,raspberry_female,tuple,average_male,average_female,female-male
0,-1.4455223,-1.4109498,"('unsociable', 'sociable')",-1.4455223,-1.4109498,0.0345725
1,0.5938171,0.25580245,"('unfriendly', 'friendly')",0.5938171,0.2558025,-0.3380146
2,-0.065849245,-0.09822455,"('unlikable', 'likable')",-0.0658492,-0.0982246,-0.0323754
3,-1.6647152,-1.6463847,"('repellent', 'pleasant')",-1.6647152,-1.6463847,0.0183305
4,-2.0177321,-2.0182176,"('disliked', 'liked')",-2.0177321,-2.0182176,-0.0004855
5,1.1013573,0.9845628,"('distant', 'outgoing')",1.1013573,0.9845628,-0.1167945
6,1.2315389,1.0736003,"('distant', 'open')",1.2315389,1.0736003,-0.1579386
7,-1.3114047,-1.2352102,"('insensitive', 'sensitive')",-1.3114047,-1.2352102,0.0761945
8,0.5474772,0.40615392,"('unaffectionate', 'affectionate')",0.5474772,0.4061539,-0.1413233
9,0.20771271,0.07428515,"('unaffectionate', 'caring')",0.2077127,0.0742851,-0.1334276
10,-2.4035485,-2.240484,"('unsympathetic', 'sympathetic')",-2.4035485,-2.240484,0.1630645
11,-1.5273215,-1.4223514,"('unhelpful', 'helpful')",-1.5273215,-1.4223514,0.1049701
12,-2.8972344,-2.7568364,"('unsupportive', 'supportive')",-2.8972344,-2.7568364,0.140398
13,-1.2959269,-1.250311,"('impolite', 'polite')",-1.2959269,-1.250311,0.0456159
14,-1.6849383,-1.5945313,"('antisocial', 'social')",-1.6849383,-1.5945313,0.090407
15,0.9068766,0.8520998,"('boring', 'funny')",0.9068766,0.8520998,-0.0547768
16,0.7021871,0.61673135,"('unpopular', 'popular')",0.7021871,0.6167313,-0.0854558
17,0.16157135,0.17597221,"('nasty', 'nice')",0.1615714,0.1759722,0.0144008
18,0.107724205,-0.0051650032,"('disagreeable', 'welcoming')",0.1077242,-0.005165,-0.1128892
19,-0.51331097,-0.5482369,"('inhospitable', 'hospitable')",-0.513311,-0.5482369,-0.0349259
