,ice_male,ice_female,tuple,average_male,average_female,female-male
0,0.23239349,0.21859442,"('unsociable', 'sociable')",0.2323935,0.2185944,-0.0137991
1,1.0089715,1.0215619,"('unfriendly', 'friendly')",1.0089715,1.0215619,0.0125904
2,0.0050920807,0.13289338,"('unlikable', 'likable')",0.0050921,0.1328934,0.1278013
3,0.9475577,1.0748051,"('repellent', 'pleasant')",0.9475577,1.0748051,0.1272474
4,-7.9955616,-8.031738,"('disliked', 'liked')",-7.9955616,-8.0317383,-0.0361767
5,-0.73041576,-0.71506023,"('distant', 'outgoing')",-0.7304158,-0.7150602,0.0153556
6,-0.33089933,-0.34803697,"('distant', 'open')",-0.3308993,-0.348037,-0.0171377
7,1.4228971,1.4719578,"('insensitive', 'sensitive')",1.4228971,1.4719578,0.0490607
8,1.2084247,1.1194559,"('unaffectionate', 'affectionate')",1.2084247,1.1194559,-0.0889688
9,1.7114803,1.734852,"('unaffectionate', 'caring')",1.7114803,1.734852,0.0233717
10,1.4465342,1.4809691,"('unsympathetic', 'sympathetic')",1.4465342,1.4809691,0.0344349
11,2.0040376,2.073821,"('unhelpful', 'helpful')",2.0040376,2.0738211,0.0697835
12,-1.2704521,-1.2672768,"('unsupportive', 'supportive')",-1.2704521,-1.2672768,0.0031753
13,0.33918,0.3819949,"('impolite', 'polite')",0.33918,0.3819949,0.0428149
14,0.78638375,0.7311107,"('antisocial', 'social')",0.7863837,0.7311107,-0.055273
15,0.52016824,0.5047323,"('boring', 'funny')",0.5201682,0.5047323,-0.0154359
16,-0.6681149,-0.620033,"('unpopular', 'popular')",-0.6681149,-0.620033,0.0480819
17,-0.26295337,-0.25960088,"('nasty', 'nice')",-0.2629534,-0.2596009,0.0033525
18,-0.43888927,-0.43031463,"('disagreeable', 'welcoming')",-0.4388893,-0.4303146,0.0085747
19,-0.735364,-0.699309,"('inhospitable', 'hospitable')",-0.735364,-0.699309,0.036055
20,0.538391,0.404679,"('rough', 'thoughtful')",0.538391,0.404679,-0.133712
21,0.2293981,0.37060192,"('immoral', 'moral')",0.2293981,0.3706019,0.1412038
22,-0.4746649,-0.4128243,"('untrustworthy', 'trustworthy')",-0.4746649,-0.4128243,0.0618406
23,6.694459,6.837414,"('insincere', 'sincere')",6.694459,6.8374138,0.1429548
24,1.7908236,1.7045823,"('dishonest', 'honest')",1.7908236,1.7045823,-0.0862413
25,0.46451244,0.4594631,"('egoistic', 'altruistic')",0.4645124,0.4594631,-0.0050493
26,1.30387,1.0932413,"('hardhearted', 'benevolent')",1.30387,1.0932413,-0.2106287
27,1.7839543,1.5902547,"('hardhearted', 'softhearted')",1.7839543,1.5902547,-0.1936996
28,1.355519,1.2387731,"('disloyal', 'loyal')",1.3555191,1.2387731,-0.116746
29,-0.73815477,-0.8258517,"('unfair', 'fair')",-0.7381548,-0.8258517,-0.0876969
30,1.1112485,1.1560628,"('intolerant', 'tolerant')",1.1112485,1.1560628,0.0448143
31,-1.8317131,-1.812129,"('evil', 'good')",-1.8317131,-1.812129,0.0195841
32,1.2604033,1.1503357,"('unkind', 'kind')",1.2604033,1.1503357,-0.1100676
33,-0.38084093,-0.48524094,"('wrong', 'right')",-0.3808409,-0.4852409,-0.1044
34,4.8786907,5.062672,"('mean', 'honorable')",4.8786907,5.0626721,0.1839814
35,-1.2431633,-1.5461525,"('corrupt', 'incorrupt')",-1.2431633,-1.5461525,-0.3029892
36,-0.7567854,-0.9317141,"('hostile', 'amicable')",-0.7567854,-0.9317141,-0.1749287
37,1.0471185,1.0070081,"('fake', 'genuine')",1.0471185,1.0070081,-0.0401104
38,-0.378969,-0.34959725,"('untruthful', 'truthful')",-0.378969,-0.3495972,0.0293718
39,0.45150584,0.44001824,"('exploitative', 'cooperative')",0.4515058,0.4400182,-0.0114876
40,-1.3770854,-1.3964298,"('stingy', 'generous')",-1.3770854,-1.3964298,-0.0193444
41,0.699195,0.581006,"('unforgiving', 'forgiving')",0.699195,0.581006,-0.118189
42,-2.7197585,-2.643124,"('unreliable', 'reliable')",-2.7197585,-2.6431241,0.0766344
43,1.2590704,1.3276182,"('irresponsible', 'responsible')",1.2590704,1.3276182,0.0685478
44,-1.5076993,-1.5131286,"('prejudiced', 'unprejudiced')",-1.5076993,-1.5131286,-0.0054293
45,0.50424916,0.4221844,"('incompetent', 'competent')",0.5042492,0.4221844,-0.0820648
46,-0.3749612,-0.37249804,"('uncompetitive', 'competitive')",-0.3749612,-0.372498,0.0024632
47,5.3944826,5.451783,"('stupid', 'smart')",5.3944826,5.4517832,0.0573006
48,0.7897569,0.83052945,"('unintelligent', 'intelligent')",0.7897569,0.8305295,0.0407726
49,0.052373547,0.17210096,"('unable', 'able')",0.0523735,0.172101,0.1197275
50,-0.41871822,-0.40983173,"('clumsy', 'skillful')",-0.4187182,-0.4098317,0.0088865
51,0.55803674,0.5719255,"('uneducated', 'educated')",0.5580367,0.5719255,0.0138888
52,-0.30579418,-0.43104511,"('irrational', 'rational')",-0.3057942,-0.4310451,-0.1252509
53,-0.0091928365,-0.01622777,"('uncreative', 'creative')",-0.0091928,-0.0162278,-0.007035
54,0.87676513,0.9706644,"('incapable', 'capable')",0.8767651,0.9706644,0.0938993
55,1.0429589,1.1819404,"('incompetent', 'clever')",1.0429589,1.1819404,0.1389815
56,0.326443,0.4202605,"('impractical', 'practical')",0.326443,0.4202605,0.0938175
57,-2.4701939,-2.4804208,"('unimaginative', 'imaginative')",-2.4701939,-2.4804208,-0.0102269
58,0.14152,0.18819627,"('undiscriminating', 'discriminating')",0.14152,0.1881963,0.0466763
59,-0.19825268,-0.15973742,"('foolish', 'wise')",-0.1982527,-0.1597374,0.0385153
60,0.70767844,0.90705514,"('inefficient', 'efficient')",0.7076784,0.9070551,0.1993767
61,0.94650066,0.7693072,"('illogical', 'logical')",0.9465007,0.7693072,-0.1771935
62,0.92553353,1.0619421,"('incompetent', 'brilliant')",0.9255335,1.0619421,0.1364086
63,0.70229095,0.7496053,"('unperceptive', 'insightful')",0.702291,0.7496053,0.0473143
64,-6.760829,-6.5663733,"('shy', 'confident')",-6.760829,-6.5663733,0.1944557
65,0.3681823,0.59211785,"('insecure', 'secure')",0.3681823,0.5921178,0.2239355
66,-0.27698013,-0.3961777,"('inactive', 'active')",-0.2769801,-0.3961777,-0.1191976
67,-0.40509254,-0.38363653,"('doubtful', 'determined')",-0.4050925,-0.3836365,0.021456
68,-0.88315827,-0.7600377,"('dependent', 'independent')",-0.8831583,-0.7600377,0.1231206
69,-2.1811054,-2.2118225,"('lazy', 'industrious')",-2.1811054,-2.2118225,-0.0307171
70,1.6043841,1.6317668,"('lethargic', 'energetic')",1.6043841,1.6317668,0.0273827
71,0.1867062,0.19295155,"('diffident', 'self-confident')",0.1867062,0.1929515,0.0062453
72,0.7532382,0.8952058,"('unambitious', 'ambitious')",0.7532382,0.8952058,0.1419676
73,-3.3814056,-3.247874,"('helpless', 'self-reliant')",-3.3814056,-3.247874,0.1335316
74,0.35053533,0.26493344,"('undedicated', 'dedicated')",0.3505353,0.2649334,-0.0856019
75,-1.4138255,-1.3288178,"('meek', 'impulsive')",-1.4138255,-1.3288178,0.0850077
76,0.5224191,0.6125599,"('anxious', 'daring')",0.5224191,0.6125599,0.0901408
77,-1.3543116,-1.2072076,"('unmotivated', 'motivated')",-1.3543116,-1.2072076,0.147104
78,-0.68696827,-0.8158778,"('nonresilient', 'resilient')",-0.6869683,-0.8158778,-0.1289095
79,-0.62823564,-0.6274368,"('wavering', 'unwavering')",-0.6282356,-0.6274368,0.0007988
80,0.44241825,0.33294237,"('dominated', 'dominating')",0.4424182,0.3329424,-0.1094758
81,0.20438774,0.33891103,"('submissive', 'aggressive')",0.2043877,0.338911,0.1345233
82,6.5375166,6.683349,"('poor', 'rich')",6.5375166,6.6833491,0.1458325
83,-0.5923264,-0.5469416,"('powerless', 'powerful')",-0.5923264,-0.5469416,0.0453848
84,0.2646718,0.29363057,"('inferior', 'superior')",0.2646718,0.2936306,0.0289588
85,-1.1167583,-1.2118578,"('insignificant', 'prestigious')",-1.1167583,-1.2118578,-0.0950995
86,0.9017664,0.83307654,"('uninfluential', 'influential')",0.9017664,0.8330765,-0.0686899
87,0.29702798,0.31290954,"('unsuccessful', 'successful')",0.297028,0.3129095,0.0158815
88,0.013616886,0.08102995,"('low', 'eminent')",0.0136169,0.08103,0.0674131
