,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4453008,-1.416668,"('unsociable', 'sociable')",-0.18555632,-0.1811651,0.17671768,0.08815022,-0.550652,-0.62532306,-0.5011979,-0.5337515,-0.0325536
1,0.13564779,0.18426475,"('unfriendly', 'friendly')",2.0460756,1.9729713,-0.123490706,-0.27058083,2.0931356,2.038887,1.037842,0.9813856,-0.0564564
2,0.89355123,0.96055293,"('unlikable', 'likable')",0.95122546,0.96101075,1.3924725,1.4578424,0.6171237,0.72647023,0.9635932,1.026469,0.0628758
3,0.08518839,0.17161024,"('repellent', 'pleasant')",-0.67322147,-0.52787536,1.2072691,1.2499914,0.23199897,0.28773502,0.2128087,0.2953653,0.0825566
4,-0.21119808,-0.2222407,"('disliked', 'liked')",0.43001935,0.27745426,-0.53622305,-0.5929616,-6.708031,-6.7847853,-1.7563583,-1.8306333,-0.074275
5,0.5570875,0.54415405,"('distant', 'outgoing')",0.04424563,-0.035998255,-1.5359284,-1.5611296,-0.22254866,-0.21018463,-0.289286,-0.3157896,-0.0265036
6,0.72912866,0.7365059,"('distant', 'open')",0.1454996,0.052302733,-1.6829476,-1.7534904,0.60194373,0.5930003,-0.0515939,-0.0929204,-0.0413265
7,0.46802986,0.55357116,"('insensitive', 'sensitive')",0.64959073,0.78569907,0.43453497,0.4676663,1.0565554,1.0668035,0.6521777,0.718435,0.0662573
8,0.1541877,0.17884874,"('unaffectionate', 'affectionate')",0.38177112,0.25161538,-0.62916857,-0.7413181,0.7938775,0.7170576,0.1751669,0.1015509,-0.073616
9,1.0399754,1.0910641,"('unaffectionate', 'caring')",0.8063689,0.7177108,-0.19784923,-0.3029609,1.3065885,1.30724,0.7387708,0.7032635,-0.0355073
10,0.14555396,0.22795899,"('unsympathetic', 'sympathetic')",-1.0648084,-0.97408366,0.033320345,0.03072793,-0.18967523,-0.16327186,-0.2689023,-0.2196672,0.0492351
11,-0.23606794,-0.20657961,"('unhelpful', 'helpful')",-0.7207988,-0.6445713,-0.13587752,-0.07540004,1.6982335,1.7782731,0.1513723,0.2129305,0.0615582
12,1.2938861,1.3520734,"('unsupportive', 'supportive')",1.0549488,1.0944217,1.0265598,1.0770986,-1.6534079,-1.665526,0.4304967,0.4645169,0.0340202
13,-0.8909181,-0.934645,"('impolite', 'polite')",-0.2625494,-0.15934664,0.27133954,0.29953587,-0.47552252,-0.45525643,-0.3394126,-0.3124281,0.0269845
14,-0.98934865,-0.97793293,"('antisocial', 'social')",-0.5243129,-0.4490973,0.8179437,0.85966825,-0.7847813,-0.7824757,-0.3701248,-0.3374594,0.0326654
15,-0.37940273,-0.43743783,"('boring', 'funny')",0.7666086,0.6642242,-1.2800555,-1.3388542,0.30580154,0.26979813,-0.146762,-0.2105674,-0.0638054
