,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.40801865,0.31623456,"('unsociable', 'sociable')",0.018872,-0.12577033,0.2134453,0.0952321,-0.1182132
1,-0.7680294,-1.0100366,"('unfriendly', 'friendly')",1.3361738,1.1859326,0.2840722,0.087948,-0.1961242
2,1.1614025,1.1736536,"('unlikable', 'likable')",0.5648534,0.59480786,0.8631279,0.8842307,0.0211028
3,0.7503929,0.93496853,"('repellent', 'pleasant')",1.1464692,1.2419934,0.9484311,1.0884809,0.1400498
4,0.05040806,-0.06537741,"('disliked', 'liked')",-7.292899,-7.373442,-3.6212456,-3.7194097,-0.0981641
5,-0.72132826,-0.89880604,"('distant', 'outgoing')",-0.70345587,-0.75253713,-0.7123921,-0.8256716,-0.1132795
6,-1.1650429,-1.3198631,"('distant', 'open')",-0.59772,-0.6315793,-0.8813815,-0.9757212,-0.0943397
7,0.20938572,0.27346528,"('insensitive', 'sensitive')",0.76963985,0.73235244,0.4895128,0.5029088,0.013396
8,-0.7962263,-0.9112398,"('unaffectionate', 'affectionate')",0.81022507,0.7590863,0.0069994,-0.0760767,-0.0830761
9,-0.57929134,-0.7118963,"('unaffectionate', 'caring')",1.2693143,1.1916296,0.3450115,0.2398667,-0.1051448
10,-0.18880235,-0.12787801,"('unsympathetic', 'sympathetic')",-0.27911866,-0.32050377,-0.2339605,-0.2241909,0.0097696
11,0.15977763,0.24122345,"('unhelpful', 'helpful')",1.3699809,1.4649962,0.7648793,0.8531098,0.0882305
12,0.20500803,0.2233929,"('unsupportive', 'supportive')",-2.117752,-2.1665785,-0.956372,-0.9715928,-0.0152208
13,0.0542091,0.12798345,"('impolite', 'polite')",-0.7177941,-0.64352727,-0.3317925,-0.2577719,0.0740206
14,1.8673909,1.9071021,"('antisocial', 'social')",0.6079497,0.48921642,1.2376703,1.1981592,-0.0395111
15,0.0052078553,-0.1432448,"('boring', 'funny')",-0.009147298,-0.06411649,-0.0019697,-0.1036806,-0.1017109
16,-0.76789236,-0.7356903,"('unpopular', 'popular')",-0.08893457,-0.036980487,-0.4284135,-0.3863354,0.0420781
17,-0.1980824,-0.074505344,"('nasty', 'nice')",-0.82835996,-0.7924875,-0.5132212,-0.4334964,0.0797248
18,-0.9418614,-0.88042104,"('disagreeable', 'welcoming')",-0.61115265,-0.6242266,-0.776507,-0.7523239,0.0241831
19,-0.5215665,-0.5307479,"('inhospitable', 'hospitable')",-0.81262803,-0.7535409,-0.6670973,-0.6421444,0.0249529
20,0.624899,0.7130275,"('rough', 'thoughtful')",0.77847683,0.7703534,0.7016879,0.7416904,0.0400025
21,0.61403114,0.83809584,"('immoral', 'moral')",-0.33320367,-0.23457776,0.1404137,0.301759,0.1613453
22,0.66441774,0.6798439,"('untrustworthy', 'trustworthy')",-0.7165656,-0.8370822,-0.0260739,-0.0786192,-0.0525453
23,0.31303102,0.3866348,"('insincere', 'sincere')",6.0665836,6.0850587,3.1898074,3.2358468,0.0460394
24,0.27130103,0.26284808,"('dishonest', 'honest')",0.6467042,0.60131264,0.4590026,0.4320804,-0.0269222
25,0.15837032,0.110414825,"('egoistic', 'altruistic')",1.1550841,1.1665856,0.6567272,0.6385002,-0.018227
26,-0.03516114,-0.29209104,"('hardhearted', 'benevolent')",2.027384,1.9056107,0.9961115,0.8067598,-0.1893517
27,-0.3369551,-0.367679,"('hardhearted', 'softhearted')",1.2646097,1.1516899,0.4638273,0.3920054,-0.0718219
28,-0.120208584,-0.22877952,"('disloyal', 'loyal')",1.278115,1.1879797,0.5789532,0.4796001,-0.0993531
29,-0.04519765,-0.1143692,"('unfair', 'fair')",-0.4362675,-0.61133087,-0.2407326,-0.36285,-0.1221174
30,0.6600818,0.6918648,"('intolerant', 'tolerant')",0.8228487,0.87740564,0.7414652,0.7846352,0.04317
31,-1.2563208,-1.3249872,"('evil', 'good')",-0.8962436,-1.0240726,-1.0762823,-1.1745299,-0.0982476
32,0.44880387,0.38656121,"('unkind', 'kind')",0.72404885,0.5990208,0.5864264,0.492791,-0.0936354
33,0.027671594,-0.09645836,"('wrong', 'right')",-0.54662466,-0.68144995,-0.2594765,-0.3889542,-0.1294777
34,-0.3646193,-0.109322906,"('mean', 'honorable')",5.372014,5.670274,2.5036974,2.7804754,0.276778
35,-0.9958539,-1.2571293,"('corrupt', 'incorrupt')",-0.5051502,-0.6568683,-0.750502,-0.9569988,-0.2064968
36,-1.4955249,-1.6794479,"('hostile', 'amicable')",-0.28030232,-0.4116091,-0.8879136,-1.0455285,-0.1576149
37,0.7650179,0.6923965,"('fake', 'genuine')",0.17172578,0.13565871,0.4683719,0.4140276,-0.0543443
38,-0.34480664,-0.37653613,"('untruthful', 'truthful')",-0.23025861,-0.16202486,-0.2875326,-0.2692805,0.0182521
39,0.97303736,1.1822276,"('exploitative', 'cooperative')",0.08841657,0.16129623,0.530727,0.6717619,0.1410349
40,0.67170894,0.5346174,"('stingy', 'generous')",-1.8374308,-2.0098672,-0.5828609,-0.7376249,-0.154764
41,0.45621216,0.48121378,"('unforgiving', 'forgiving')",0.27286693,0.13833903,0.3645396,0.3097764,-0.0547632
42,0.95826435,1.0676738,"('unreliable', 'reliable')",-3.7154462,-3.7023911,-1.3785909,-1.3173587,0.0612322
43,0.20524256,0.31683174,"('irresponsible', 'responsible')",0.7067485,0.7034467,0.4559955,0.5101392,0.0541437
44,-0.19263777,-0.12317144,"('prejudiced', 'unprejudiced')",-1.5726122,-1.5637987,-0.882625,-0.8434851,0.0391399
45,0.98913145,0.9632935,"('incompetent', 'competent')",0.20118174,0.14229995,0.5951566,0.5527967,-0.0423599
46,0.35817313,0.4571552,"('uncompetitive', 'competitive')",-0.80779576,-0.78211355,-0.2248113,-0.1624792,0.0623321
47,0.3131737,0.40435416,"('stupid', 'smart')",5.2607174,5.3936105,2.7869456,2.8989823,0.1120367
48,-0.23623207,-0.15779321,"('unintelligent', 'intelligent')",0.5099232,0.57572705,0.1368456,0.2089669,0.0721213
49,-0.08274636,0.07646154,"('unable', 'able')",-0.4689932,-0.35589278,-0.2758698,-0.1397156,0.1361542
50,-0.026478145,-0.09378517,"('clumsy', 'skillful')",-0.29983708,-0.34446424,-0.1631576,-0.2191247,-0.0559671
51,0.20676234,0.13679051,"('uneducated', 'educated')",0.34398347,0.36537692,0.2753729,0.2510837,-0.0242892
52,-0.67082626,-0.866786,"('irrational', 'rational')",-0.1713762,-0.2564294,-0.4211012,-0.5616077,-0.1405065
53,-0.61754775,-0.6752717,"('uncreative', 'creative')",0.33061767,0.30277795,-0.143465,-0.1862469,-0.0427819
54,-0.43835497,-0.5399773,"('incapable', 'capable')",0.82036585,0.818068,0.1910054,0.1390454,-0.05196
55,0.76336986,0.9666619,"('incompetent', 'clever')",0.42317986,0.4623438,0.5932748,0.7145028,0.121228
56,1.370084,1.4522532,"('impractical', 'practical')",-0.79708713,-0.7643536,0.2864985,0.3439498,0.0574513
57,0.06363276,-0.023018343,"('unimaginative', 'imaginative')",-2.9822211,-3.0496466,-1.4592942,-1.5363325,-0.0770383
58,0.46651632,0.33234632,"('undiscriminating', 'discriminating')",0.5735239,0.48412833,0.5200201,0.4082373,-0.1117828
59,-0.19832918,-0.26750162,"('foolish', 'wise')",-0.241691,-0.21518838,-0.2200101,-0.241345,-0.0213349
60,1.3682315,1.6610364,"('inefficient', 'efficient')",-0.14255412,0.050257854,0.6128387,0.8556471,0.2428084
61,1.1059716,1.0314081,"('illogical', 'logical')",0.84574324,0.71669453,0.9758574,0.8740513,-0.1018061
62,1.4703271,1.6305108,"('incompetent', 'brilliant')",0.5157468,0.6302672,0.993037,1.130389,0.137352
