,nursery_male,nursery_female,tuple,average_male,average_female,female-male
0,-0.032816492,-0.078860685,"('unsociable', 'sociable')",-0.0328165,-0.0788607,-0.0460442
1,1.2676728,1.3386345,"('unfriendly', 'friendly')",1.2676728,1.3386345,0.0709617
2,0.5139024,0.77614313,"('unlikable', 'likable')",0.5139024,0.7761431,0.2622407
3,0.26856953,0.3693044,"('repellent', 'pleasant')",0.2685695,0.3693044,0.1007349
4,-7.366734,-7.3145823,"('disliked', 'liked')",-7.366734,-7.3145823,0.0521517
5,-0.454715,-0.2739814,"('distant', 'outgoing')",-0.454715,-0.2739814,0.1807336
6,-0.11715191,3.3795834e-05,"('distant', 'open')",-0.1171519,3.38e-05,0.1171857
7,0.91229665,1.0482745,"('insensitive', 'sensitive')",0.9122967,1.0482745,0.1359778
8,1.2625313,1.2907475,"('unaffectionate', 'affectionate')",1.2625313,1.2907475,0.0282162
9,1.687644,1.8392594,"('unaffectionate', 'caring')",1.687644,1.8392594,0.1516154
10,0.9728729,0.9330967,"('unsympathetic', 'sympathetic')",0.9728729,0.9330967,-0.0397762
11,2.1258535,2.2018063,"('unhelpful', 'helpful')",2.1258535,2.2018063,0.0759528
12,-1.1563623,-1.0629516,"('unsupportive', 'supportive')",-1.1563623,-1.0629516,0.0934107
13,0.20961624,0.16524804,"('impolite', 'polite')",0.2096162,0.165248,-0.0443682
14,-0.0029150024,0.032899126,"('antisocial', 'social')",-0.002915,0.0328991,0.0358141
15,0.6399558,0.6694243,"('boring', 'funny')",0.6399558,0.6694243,0.0294685
16,-0.4496882,-0.17575757,"('unpopular', 'popular')",-0.4496882,-0.1757576,0.2739306
17,-0.13992389,-0.1271017,"('nasty', 'nice')",-0.1399239,-0.1271017,0.0128222
18,-0.4473607,-0.3797926,"('disagreeable', 'welcoming')",-0.4473607,-0.3797926,0.0675681
19,-0.5855936,-0.44092754,"('inhospitable', 'hospitable')",-0.5855936,-0.4409275,0.1446661
20,0.7409736,0.6162635,"('rough', 'thoughtful')",0.7409736,0.6162635,-0.1247101
21,-0.1088949,0.048643194,"('immoral', 'moral')",-0.1088949,0.0486432,0.1575381
22,-0.43761462,-0.4226094,"('untrustworthy', 'trustworthy')",-0.4376146,-0.4226094,0.0150052
23,6.5137396,6.657957,"('insincere', 'sincere')",6.5137396,6.6579571,0.1442175
24,1.4207313,1.4738901,"('dishonest', 'honest')",1.4207313,1.4738901,0.0531588
25,0.42216563,0.40430343,"('egoistic', 'altruistic')",0.4221656,0.4043034,-0.0178622
26,0.78674287,0.7167113,"('hardhearted', 'benevolent')",0.7867429,0.7167113,-0.0700316
27,1.6389523,1.6234386,"('hardhearted', 'softhearted')",1.6389523,1.6234386,-0.0155137
28,0.9633379,0.9169904,"('disloyal', 'loyal')",0.9633379,0.9169904,-0.0463475
29,-0.39894986,-0.563249,"('unfair', 'fair')",-0.3989499,-0.563249,-0.1642991
30,1.0004021,0.95941067,"('intolerant', 'tolerant')",1.0004021,0.9594107,-0.0409914
31,-1.5016239,-1.3862865,"('evil', 'good')",-1.5016239,-1.3862865,0.1153374
32,1.230756,1.1733149,"('unkind', 'kind')",1.230756,1.1733149,-0.0574411
33,-0.3913009,-0.19097711,"('wrong', 'right')",-0.3913009,-0.1909771,0.2003238
