,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
42,-0.69491714,-0.6626279,"('unreliable', 'reliable')",-3.5038385,-3.4410992,-2.0993779,-2.0518634,0.0475145
43,-0.58816826,-0.55834156,"('irresponsible', 'responsible')",0.51634264,0.5283465,-0.0359128,-0.0149975,0.0209153
44,-0.42710593,-0.38835865,"('prejudiced', 'unprejudiced')",-1.6984429,-1.6509814,-1.0627744,-1.01967,0.0431044
45,-0.9190963,-0.99527234,"('incompetent', 'competent')",-0.21105391,-0.24471313,-0.5650751,-0.6199927,-0.0549176
46,-0.76331586,-0.87742156,"('uncompetitive', 'competitive')",-0.5821761,-0.6209505,-0.6727459,-0.749186,-0.0764401
47,-0.2548477,-0.068660036,"('stupid', 'smart')",5.1992836,5.358334,2.472218,2.6448369,0.1726189
48,0.35219964,0.34917596,"('unintelligent', 'intelligent')",0.66734105,0.6789928,0.5097703,0.5140844,0.0043141
49,-0.1551405,-0.033523493,"('unable', 'able')",-0.16626504,-0.037309058,-0.1607028,-0.0354163,0.1252865
50,-0.064653754,-0.077865645,"('clumsy', 'skillful')",0.1150955,0.096630536,0.0252209,0.0093824,-0.0158385
51,-0.57720876,-0.808415,"('uneducated', 'educated')",1.0040743,0.9073609,0.2134328,0.049473,-0.1639598
52,0.2573619,0.1026351,"('irrational', 'rational')",0.4715637,0.34621093,0.3644628,0.224423,-0.1400398
53,-1.1158601,-1.1450235,"('uncreative', 'creative')",0.6208788,0.60738933,-0.2474906,-0.2688171,-0.0213265
54,-0.35333276,-0.45825896,"('incapable', 'capable')",1.2088621,1.2157806,0.4277647,0.3787608,-0.0490039
55,-0.5893707,-0.6054611,"('incompetent', 'clever')",0.11953031,0.12632546,-0.2349202,-0.2395678,-0.0046476
56,0.18577275,0.1118596,"('impractical', 'practical')",-0.15286227,-0.1657462,0.0164552,-0.0269433,-0.0433985
57,-1.0678669,-1.1816834,"('unimaginative', 'imaginative')",-2.4574392,-2.513357,-1.7626531,-1.8475201,-0.084867
58,0.00745862,-0.0980448,"('undiscriminating', 'discriminating')",0.28734905,0.23061533,0.1474038,0.0662853,-0.0811185
59,0.2597815,0.2975454,"('foolish', 'wise')",0.26936126,0.26858446,0.2645714,0.2830649,0.0184935
60,-0.29702902,-0.2579486,"('inefficient', 'efficient')",-0.1841994,-0.024918623,-0.2406142,-0.1414336,0.0991806
61,-0.18650548,-0.30588093,"('illogical', 'logical')",0.45639142,0.29844928,0.134943,-0.0037158,-0.1386588
62,-0.012583261,0.031979166,"('incompetent', 'brilliant')",0.18870002,0.34179118,0.0880584,0.1868852,0.0988268
63,-0.45230675,-0.46189108,"('unperceptive', 'insightful')",0.93672955,1.0170639,0.2422114,0.2775864,0.035375
64,-0.47786346,-0.5631309,"('shy', 'confident')",-6.7424088,-6.781172,-3.610136,-3.6721513,-0.0620153
65,-0.93241465,-1.0466881,"('insecure', 'secure')",-0.5098866,-0.529502,-0.7211506,-0.788095,-0.0669444
66,-0.98460823,-0.9977067,"('inactive', 'active')",0.51335585,0.51439154,-0.2356262,-0.2416576,-0.0060314
67,-0.18099117,-0.17420715,"('doubtful', 'determined')",-0.58275485,-0.58441556,-0.381873,-0.3793114,0.0025616
68,-0.5575661,-0.5873565,"('dependent', 'independent')",-0.3156747,-0.31480697,-0.4366204,-0.4510818,-0.0144614
69,0.3299689,0.43660468,"('lazy', 'industrious')",-0.85093945,-0.793344,-0.2604853,-0.1783697,0.0821156
70,-0.8263179,-0.8008302,"('lethargic', 'energetic')",0.44954267,0.5212486,-0.1883876,-0.1397908,0.0485968
71,-0.40324634,-0.37652746,"('diffident', 'self-confident')",0.18012203,0.20594937,-0.1115622,-0.085289,0.0262732
72,-0.4131762,-0.47127065,"('unambitious', 'ambitious')",-0.7341362,-0.78042567,-0.5736562,-0.6258482,-0.052192
73,0.99136436,0.9401977,"('helpless', 'self-reliant')",-2.9542487,-2.91539,-0.9814422,-0.9875962,-0.006154
74,-0.115457185,-0.18236947,"('undedicated', 'dedicated')",0.13955721,0.033975728,0.01205,-0.0741969,-0.0862469
75,0.08718237,0.10467382,"('meek', 'impulsive')",-0.29969528,-0.22034982,-0.1062565,-0.057838,0.0484185
76,-0.8396335,-0.80577695,"('anxious', 'daring')",-0.10160274,0.004420921,-0.4706181,-0.400678,0.0699401
77,-0.61697614,-0.6481288,"('unmotivated', 'motivated')",-1.176957,-1.0488421,-0.8969666,-0.8484855,0.0484811
78,-0.8443725,-0.7719022,"('nonresilient', 'resilient')",0.014365479,0.11746892,-0.4150035,-0.3272166,0.0877869
79,-0.8645739,-0.88369995,"('wavering', 'unwavering')",-0.15953115,-0.11106611,-0.5120525,-0.497383,0.0146695
80,-0.07724576,-0.07255567,"('dominated', 'dominating')",-1.0737436,-1.0591193,-0.5754946,-0.5658375,0.0096571
81,-0.033538982,-0.11903378,"('submissive', 'aggressive')",-0.51943034,-0.4919411,-0.2764847,-0.3054875,-0.0290028
82,-0.04816191,-0.09190272,"('poor', 'rich')",6.1363187,6.208747,3.0440784,3.0584221,0.0143437
83,-0.06695089,-0.11754969,"('powerless', 'powerful')",-0.844322,-0.8942131,-0.4556364,-0.5058814,-0.050245
84,0.59883106,0.53966373,"('inferior', 'superior')",0.7390891,0.7379885,0.6689601,0.6388261,-0.030134
85,0.69386894,0.7308348,"('insignificant', 'prestigious')",0.74340266,0.80481577,0.7186358,0.7678252,0.0491894
86,-0.45537117,-0.69975775,"('uninfluential', 'influential')",0.22314191,0.019911125,-0.1161146,-0.3399233,-0.2238087
87,-0.34052807,-0.45543802,"('unsuccessful', 'successful')",0.8514239,0.88392884,0.2554479,0.2142454,-0.0412025
88,0.14214095,-0.015198495,"('low', 'eminent')",0.38063872,0.39643946,0.2613899,0.1906205,-0.0707694
